window_start,window_end,months,cagr,sharpe,max_dd,calmar,target_cagr,target_max_dd,target_pass
2021-07-30,2024-06-28,36,0.28262765648234356,1.1397750701138523,-0.15409926517303707,1.8340623244697682,0.5,-0.18,False
2021-08-31,2024-07-31,36,0.3160142187325936,1.252249689988754,-0.15409926517303707,2.0507185311866563,0.5,-0.18,False
2021-09-30,2024-08-30,36,0.3588354536647824,1.377202743798996,-0.15409926517303707,2.3285993821050894,0.5,-0.18,False
2021-10-29,2024-09-30,36,0.3624258556742437,1.387480900175634,-0.15409926517303707,2.351898662639812,0.5,-0.18,False
2021-11-30,2024-10-31,36,0.4313366457874732,1.5890975987488916,-0.15409926517303718,2.7990830800077324,0.5,-0.18,False
2021-12-31,2024-11-29,36,0.4036515522699835,1.5002797171393676,-0.15409926517303707,2.619425548958496,0.5,-0.18,False
2022-01-31,2024-12-31,36,0.42059929813264274,1.5610704868609062,-0.15409926517303696,2.7294049563465133,0.5,-0.18,False
2022-02-28,2025-01-31,36,0.41610109599065215,1.5454405103881477,-0.15409926517303707,2.700214666977256,0.5,-0.18,False
2022-03-31,2025-02-28,36,0.3853293746945623,1.440241850172196,-0.15409926517303707,2.50052700940448,0.5,-0.18,False
2022-04-29,2025-03-31,36,0.42118016190769203,1.5859376970626975,-0.08099997691021499,5.199756567517942,0.5,-0.18,False
2022-05-31,2025-04-30,36,0.43490865460573946,1.6321994386335958,-0.08099997691021499,5.3692441800053485,0.5,-0.18,False
2022-06-30,2025-05-30,36,0.4860008855224802,1.8372226403636167,-0.08099997691021499,6.000012642734348,0.5,-0.18,False
2022-07-29,2025-06-30,36,0.4808034715446865,1.8222687853880424,-0.0809999769102151,5.935847019779227,0.5,-0.18,False
2022-08-31,2025-07-31,36,0.47328813551443605,1.7967004373447313,-0.0809999769102151,5.843065067031501,0.5,-0.18,False
2022-09-30,2025-08-29,36,0.47406252834328977,1.7998113297039515,-0.0809999769102151,5.852625475051273,0.5,-0.18,False
2022-10-31,2025-09-30,36,0.49410764391161566,1.7967662055203157,-0.08099997691021499,6.100096108166955,0.5,-0.18,False
2022-11-30,2025-10-31,36,0.4955698988844395,1.801953085264417,-0.0809999769102151,6.118148643841675,0.5,-0.18,False
2022-12-30,2025-11-28,36,0.5510024759225571,1.968628582428302,-0.0809999769102151,6.80250164186243,0.5,-0.18,True
2023-01-31,2025-12-31,36,0.6351151282980774,2.022805836431876,-0.0809999769102151,7.84092974498097,0.5,-0.18,True
2023-02-28,2026-01-30,36,0.6762125151016534,2.14097077894614,-0.0809999769102151,8.348305035336061,0.5,-0.18,True
2023-03-31,2026-02-27,36,0.6723316902026011,2.131846157278742,-0.0809999769102151,8.300393603171655,0.5,-0.18,True
