rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,leader_circuit_state,leader_circuit_multiplier,leader_circuit_source_rebalance_date,leader_circuit_target_book
2024-04-30,CMG,0.29700000000000004,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,caution,0.9,2024-04-30,True
2024-04-30,FANG,0.29700000000000004,DIAMONDBACK ENERGY INC,Energy,future_winner,caution,0.9,2024-04-30,True
2024-05-09,CMG,0.33,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,normal,1.0,2024-04-30,True
2024-05-09,FANG,0.33,DIAMONDBACK ENERGY INC,Energy,future_winner,normal,1.0,2024-04-30,True
2024-05-31,FSLR,0.33,FIRST SOLAR INC,Information Technology,future_winner,normal,1.0,2024-05-31,True
2024-05-31,PEG,0.33,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,normal,1.0,2024-05-31,True
2024-06-26,FSLR,0.29700000000000004,FIRST SOLAR INC,Information Technology,future_winner,caution,0.9,2024-05-31,True
2024-06-26,PEG,0.29700000000000004,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,caution,0.9,2024-05-31,True
2024-06-28,HALO,0.29700000000000004,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.9,2024-06-28,True
2024-06-28,UTHR,0.29700000000000004,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.9,2024-06-28,True
2024-07-10,HALO,0.33,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-06-28,True
2024-07-10,UTHR,0.33,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,2024-06-28,True
2024-07-31,HALO,0.33,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-07-31,UTHR,0.33,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-08-06,HALO,0.29700000000000004,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.9,2024-07-31,True
2024-08-06,UTHR,0.29700000000000004,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.9,2024-07-31,True
2024-08-08,HALO,0.33,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-08-08,UTHR,0.33,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-08-30,HALO,0.33,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-08-30,True
2024-08-30,UTHR,0.33,UNITED THERAPEUTICS CORP,Health Care,future_winner,normal,1.0,2024-08-30,True
2024-09-12,HALO,0.29700000000000004,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.9,2024-08-30,True
2024-09-12,UTHR,0.29700000000000004,UNITED THERAPEUTICS CORP,Health Care,future_winner,caution,0.9,2024-08-30,True
2024-09-16,HALO,0.33,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-08-30,True
2024-09-16,UTHR,0.33,UNITED THERAPEUTICS CORP,Health Care,future_winner,normal,1.0,2024-08-30,True
2024-09-30,AEE,0.33,AMEREN CORP,Utilities,early_scout,normal,1.0,2024-09-30,True
2024-09-30,PEG,0.33,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,future_winner,normal,1.0,2024-09-30,True
2024-10-31,KIM,0.33,KIMCO REALTY REIT CORP,Real Estate,early_scout,normal,1.0,2024-10-31,True
2024-10-31,PANW,0.33,PALO ALTO NETWORKS INC,Information Technology,future_winner,normal,1.0,2024-10-31,True
2024-11-29,AEE,0.33,AMEREN CORP,Utilities,early_scout,normal,1.0,2024-11-29,True
2024-11-29,APO,0.33,APOLLO GLOBAL MANAGEMENT INC,Financials,future_winner,normal,1.0,2024-11-29,True
2024-12-31,BR,0.33,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,normal,1.0,2024-12-31,True
2024-12-31,TPR,0.33,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,2024-12-31,True
2025-01-31,GRMN,0.33,GARMIN LTD,Consumer Discretionary,future_winner,normal,1.0,2025-01-31,True
2025-01-31,TPR,0.33,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,2025-01-31,True
2025-02-28,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-02-28,WH,0.33,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-03-05,ORLY,0.29700000000000004,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.9,2025-02-28,True
2025-03-05,WH,0.29700000000000004,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.9,2025-02-28,True
2025-03-19,ORLY,0.23099999999999998,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.7,2025-02-28,True
2025-03-19,WH,0.23099999999999998,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,crisis,0.7,2025-02-28,True
2025-03-20,ORLY,0.29700000000000004,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.9,2025-02-28,True
2025-03-20,WH,0.29700000000000004,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.9,2025-02-28,True
2025-03-27,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-03-27,WH,0.33,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-03-31,AM,0.33,ANTERO MIDSTREAM CORP,Energy,early_scout,normal,1.0,2025-03-31,True
2025-03-31,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-03-31,True
2025-04-07,AM,0.23099999999999998,ANTERO MIDSTREAM CORP,Energy,early_scout,crisis,0.7,2025-03-31,True
2025-04-07,ORLY,0.23099999999999998,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.7,2025-03-31,True
2025-04-14,AM,0.29700000000000004,ANTERO MIDSTREAM CORP,Energy,early_scout,caution,0.9,2025-03-31,True
2025-04-14,ORLY,0.29700000000000004,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.9,2025-03-31,True
2025-04-15,AM,0.33,ANTERO MIDSTREAM CORP,Energy,early_scout,normal,1.0,2025-03-31,True
2025-04-15,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-03-31,True
2025-04-16,AM,0.29700000000000004,ANTERO MIDSTREAM CORP,Energy,early_scout,caution,0.9,2025-03-31,True
2025-04-16,ORLY,0.29700000000000004,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.9,2025-03-31,True
2025-04-17,AM,0.33,ANTERO MIDSTREAM CORP,Energy,early_scout,normal,1.0,2025-03-31,True
2025-04-17,ORLY,0.33,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-03-31,True
2025-04-30,RGLD,0.33,ROYAL GOLD INC,Materials,early_scout,normal,1.0,2025-04-30,True
2025-04-30,RSG,0.33,REPUBLIC SERVICES INC,Industrials,future_winner,normal,1.0,2025-04-30,True
2025-05-14,RGLD,0.29700000000000004,ROYAL GOLD INC,Materials,early_scout,caution,0.9,2025-04-30,True
2025-05-14,RSG,0.29700000000000004,REPUBLIC SERVICES INC,Industrials,future_winner,caution,0.9,2025-04-30,True
2025-05-19,RGLD,0.33,ROYAL GOLD INC,Materials,early_scout,normal,1.0,2025-04-30,True
2025-05-19,RSG,0.33,REPUBLIC SERVICES INC,Industrials,future_winner,normal,1.0,2025-04-30,True
2025-05-30,CEG,0.33,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-05-30,True
2025-05-30,MELI,0.33,MercadoLibre,Internet,future_winner,normal,1.0,2025-05-30,True
2025-06-13,CEG,0.29700000000000004,CONSTELLATION ENERGY CORP,Utilities,future_winner,caution,0.9,2025-05-30,True
2025-06-13,MELI,0.29700000000000004,MercadoLibre,Internet,future_winner,caution,0.9,2025-05-30,True
2025-06-16,CEG,0.33,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-05-30,True
2025-06-16,MELI,0.33,MercadoLibre,Internet,future_winner,normal,1.0,2025-05-30,True
2025-06-17,CEG,0.29700000000000004,CONSTELLATION ENERGY CORP,Utilities,future_winner,caution,0.9,2025-05-30,True
2025-06-17,MELI,0.29700000000000004,MercadoLibre,Internet,future_winner,caution,0.9,2025-05-30,True
2025-06-23,CEG,0.33,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-05-30,True
2025-06-23,MELI,0.33,MercadoLibre,Internet,future_winner,normal,1.0,2025-05-30,True
2025-06-30,BKNG,0.33,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,normal,1.0,2025-06-30,True
2025-06-30,CEG,0.33,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-06-30,True
2025-07-31,HEI,0.33,HEICO CORP,Industrials,future_winner,normal,1.0,2025-07-31,True
2025-07-31,TNL,0.33,TRAVEL LEISURE,Consumer Discretionary,early_scout,normal,1.0,2025-07-31,True
2025-08-29,PDD,0.33,PDD Holdings (Pinduoduo / Temu),Internet,future_winner,normal,1.0,2025-08-29,True
2025-08-29,TNL,0.33,TRAVEL LEISURE,Consumer Discretionary,early_scout,normal,1.0,2025-08-29,True
2025-09-30,PDD,0.33,PDD Holdings (Pinduoduo / Temu),Internet,future_winner,normal,1.0,2025-09-30,True
2025-09-30,PPL,0.33,PPL CORP,Utilities,early_scout,normal,1.0,2025-09-30,True
2025-10-31,GOOG,0.33,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,2025-10-31,True
2025-10-31,GOOGL,0.33,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,2025-10-31,True
2025-11-28,GOOG,0.33,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-11-28,GOOGL,0.33,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-12-17,GOOG,0.29700000000000004,ALPHABET INC CLASS C,Communication,core_compounder,caution,0.9,2025-11-28,True
2025-12-17,GOOGL,0.29700000000000004,ALPHABET INC CLASS A,Communication,core_compounder,caution,0.9,2025-11-28,True
2025-12-22,GOOG,0.33,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-12-22,GOOGL,0.33,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-12-31,GOOG,0.33,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,2025-12-31,True
2025-12-31,GOOGL,0.33,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,2025-12-31,True
2026-01-30,CNQ,0.33,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-01-30,True
2026-01-30,PBA,0.33,Pembina Pipeline,Energy,early_scout,normal,1.0,2026-01-30,True
2026-02-27,PR,0.33,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,normal,1.0,2026-02-27,True
2026-02-27,TRGP,0.33,TARGA RESOURCES CORP,Energy,future_winner,normal,1.0,2026-02-27,True
2026-03-31,CNQ,0.33,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-03-31,True
2026-03-31,LNG,0.33,CHENIERE ENERGY INC,Energy,future_winner,normal,1.0,2026-03-31,True
2026-04-09,CNQ,0.29700000000000004,Canadian Natural Resources,Energy,future_winner,caution,0.9,2026-03-31,True
2026-04-09,LNG,0.29700000000000004,CHENIERE ENERGY INC,Energy,future_winner,caution,0.9,2026-03-31,True
2026-04-24,CNQ,0.23099999999999998,Canadian Natural Resources,Energy,future_winner,crisis,0.7,2026-03-31,True
2026-04-24,LNG,0.23099999999999998,CHENIERE ENERGY INC,Energy,future_winner,crisis,0.7,2026-03-31,True
2026-04-28,CNQ,0.29700000000000004,Canadian Natural Resources,Energy,future_winner,caution,0.9,2026-03-31,True
2026-04-28,LNG,0.29700000000000004,CHENIERE ENERGY INC,Energy,future_winner,caution,0.9,2026-03-31,True
2026-04-29,CNQ,0.33,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-03-31,True
2026-04-29,LNG,0.33,CHENIERE ENERGY INC,Energy,future_winner,normal,1.0,2026-03-31,True
2026-05-13,CNQ,0.29700000000000004,Canadian Natural Resources,Energy,future_winner,caution,0.9,2026-03-31,True
2026-05-13,LNG,0.29700000000000004,CHENIERE ENERGY INC,Energy,future_winner,caution,0.9,2026-03-31,True
2026-05-15,CNQ,0.33,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-03-31,True
2026-05-15,LNG,0.33,CHENIERE ENERGY INC,Energy,future_winner,normal,1.0,2026-03-31,True
