rebalance_date,equity,equity_value_usd,benchmark_equity,benchmark_value_usd,net_return,bench_return,drawdown_before_month,drawdown_after_month,equity_peak,drawdown_circuit_breaker_active,drawdown_circuit_breaker_event,drawdown_circuit_breaker_cash_target,dd_breaker_level,dd_trigger_equity,dd_breaker_multilevel_active,vol_target_active,vol_cash_floor_p6c,recent_returns_len
2021-04-30,1.6276524078196042,162765.24078196043,1.437218895041608,143721.8895041608,-0.01836301254260255,0.0022372431821326977,0.0,-0.018363012542602575,1.6581001211410074,False,,0.0,0,1.0,1,0,0.0,12
2021-05-28,1.7064639031812543,170646.39031812543,1.4775440960690627,147754.40960690627,0.048420347601872596,0.02805780049690143,-0.018363012542602575,0.0,1.7064639031812543,False,,0.0,0,1.0,1,0,0.0,12
2021-06-30,1.7843711057155118,178437.1105715512,1.500535275145106,150053.52751451058,0.04565417550820729,0.015560401301869975,0.0,0.0,1.7843711057155118,False,,0.0,0,1.0,1,0,0.0,12
2021-07-30,1.842938889516631,184293.8889516631,1.5473692851255079,154736.92851255077,0.03282264749385419,0.031211535480812236,0.0,0.0,1.842938889516631,False,,0.0,0,1.0,1,0,0.0,12
2021-08-31,1.7532478499676154,175324.78499676153,1.4902333662821126,149023.33662821125,-0.04866739752425536,-0.03692455278299067,0.0,-0.04866739752425535,1.842938889516631,False,,0.0,0,1.0,1,0,0.0,12
2021-09-30,1.90989437521482,190989.437521482,1.5780082292140523,157800.82292140523,0.0893464807329428,0.058900078952683455,-0.04866739752425535,0.0,1.90989437521482,False,,0.0,0,1.0,1,0,0.0,12
2021-10-29,1.8966898508874321,189668.9850887432,1.54358986636933,154358.986636933,-0.006913745858800584,-0.0218112695533057,0.0,-0.00691374585880056,1.90989437521482,False,,0.0,0,1.0,1,0,0.0,12
2021-11-30,1.943202588114556,194320.2588114556,1.6405618849893806,164056.18849893805,0.024523111780959526,0.06282239909240794,-0.00691374585880056,0.0,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2021-12-31,1.8587640100513811,185876.40100513812,1.5550478327342132,155504.78327342132,-0.04345330671111531,-0.05212485614690532,0.0,-0.043453306711115317,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2022-01-31,1.7990970665210249,179909.7066521025,1.4728651414460299,147286.514144603,-0.03210033291354024,-0.052848979663656315,-0.043453306711115317,-0.07415877401303453,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2022-02-28,1.8720096028712254,187200.96028712255,1.554815253118448,155481.5253118448,0.040527294333925996,0.05563992884777025,-0.07415877401303453,-0.03663693414097781,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2022-03-31,1.7212118133886725,172121.18133886726,1.4212598290539826,142125.98290539827,-0.08055396150279592,-0.08589793790393885,-0.03663693414097781,-0.11423964546140093,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2022-04-29,1.6795421732663627,167954.21732663628,1.4027389670044772,140273.89670044772,-0.024209478344371697,-0.013031299183227651,-0.11423964546140093,-0.13568344158290613,1.943202588114556,True,triggered_level_1,0.5,1,1.7212118133886725,1,0,0.0,12
2022-05-31,1.5288908955795584,152889.08955795583,1.3083732081963795,130837.32081963794,-0.0896978236597768,-0.06727250117647621,-0.13568344158290613,-0.2132107558260277,1.943202588114556,True,,0.5,1,1.7212118133886725,1,0,0.0,12
2022-06-30,1.632483825846294,163248.3825846294,1.4086902689372822,140869.0268937282,0.06775691487617014,0.07667312362593548,-0.2132107558260277,-0.15990034398304567,1.943202588114556,True,triggered_level_2,0.5,2,1.5288908955795584,1,0,0.0,12
2022-07-29,1.5535165190291214,155351.65190291213,1.3567771305831933,135677.71305831932,-0.04837248955666385,-0.03685206002967012,-0.15990034398304567,-0.20053805582028272,1.943202588114556,False,recovered,0.0,0,1.0,1,0,0.0,12
2022-08-31,1.4592159044628432,145921.59044628433,1.2581291706142494,125812.91706142495,-0.06070139159203263,-0.07270756393612066,-0.20053805582028272,-0.24906650835686348,1.943202588114556,True,triggered_level_2,0.5,2,1.5535165190291214,1,0,0.0,12
2022-09-30,1.5889233327897185,158892.33327897184,1.318897435809736,131889.74358097362,0.08888844202573452,0.048300497766710304,-0.24906650835686348,-0.18231720021976008,1.943202588114556,True,,0.5,2,1.5535165190291214,1,0,0.0,12
2022-10-31,1.6248922382071322,162489.22382071323,1.3943045356445363,139430.45356445364,0.022637281909796123,0.057174347138300385,-0.18231720021976008,-0.1638070841683434,1.943202588114556,True,,0.5,2,1.5535165190291214,1,0,0.0,12
2022-11-30,1.5482657789869534,154826.57789869534,1.3079661938687908,130796.61938687907,-0.047157871407353655,-0.06192215514513433,-0.1638070841683434,-0.20324016216487267,1.943202588114556,False,recovered,0.0,0,1.0,1,0,0.0,12
2022-12-30,1.6177979456916958,161779.79456916958,1.4088886456683756,140888.86456683755,0.044909709720664395,0.07715983201451837,-0.20324016216487267,-0.16745790913061348,1.943202588114556,True,triggered_level_2,0.5,2,1.5482657789869534,1,0,0.0,12
2023-01-31,1.558728815464865,155872.88154648652,1.3514893646130113,135148.93646130114,-0.03651205664102596,-0.040740821662406224,-0.16745790913061348,-0.19785573310847474,1.943202588114556,False,recovered,0.0,0,1.0,1,0,0.0,12
2023-02-28,1.633794290968329,163379.4290968329,1.410701398555954,141070.1398555954,0.04815813678345124,0.04381243056240969,-0.19785573310847474,-0.15922595978345144,1.943202588114556,True,triggered_level_2,0.5,2,1.558728815464865,1,0,0.0,12
2023-03-31,1.6518230144246253,165182.30144246254,1.4255317693494265,142553.17693494266,0.011034879700559455,0.010512763940443648,-0.15922595978345144,-0.1499481193943085,1.943202588114556,False,recovered,0.0,0,1.0,1,0,0.0,12
2023-04-28,1.674730174328251,167473.0174328251,1.443710602552219,144371.0602552219,0.013867805269443336,0.012752317130812818,-0.1499481193943085,-0.13815976544514463,1.943202588114556,True,triggered_level_1,0.5,1,1.6518230144246253,1,0,0.0,12
2023-05-31,1.7885273242318491,178852.7324231849,1.5239403091256714,152394.03091256713,0.06794954294607071,0.055571875992058706,-0.13815976544514463,-0.07959811541460775,1.943202588114556,True,,0.5,1,1.6518230144246253,1,0,0.0,12
2023-06-30,1.8331448322001846,183314.48322001848,1.5653736836164758,156537.3683616476,0.02494650619190185,0.027188318494295816,-0.07959811541460775,-0.0566373041017601,1.943202588114556,False,recovered,0.0,0,1.0,1,0,0.0,12
2023-07-31,1.855945951019652,185594.5951019652,1.5445236051208557,154452.36051208558,0.012438252787752214,-0.013319553480323099,-0.0566373041017601,-0.044903520419642406,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2023-08-31,1.7446812814830703,174468.12814830703,1.4667530859552693,146675.30859552693,-0.05995038243190936,-0.05035243158974001,-0.044903520419642406,-0.1021619196298551,1.943202588114556,False,,0.0,0,1.0,1,0,0.0,12
2023-09-29,1.7552432915406666,175524.32915406665,1.4494703683308647,144947.0368330865,0.0060538335395092955,-0.011782976828133784,-0.1021619196298551,-0.09672655734586168,1.943202588114556,True,triggered_level_1,0.5,1,1.7446812814830703,1,0,0.0,12
2023-10-31,1.8405744204417127,184057.44204417127,1.5714959999726377,157149.59999726378,0.04861498648779712,0.08418635820909626,-0.09672655734586168,-0.052813931136444725,1.943202588114556,True,,0.5,1,1.7446812814830703,1,0,0.0,12
2023-11-30,1.8755008594609588,187550.08594609587,1.6221846750554942,162218.46750554943,0.018975836364641,0.03225504556406067,-0.052813931136444725,-0.03484028328682222,1.943202588114556,False,recovered,0.0,0,1.0,1,0,0.0,12
2023-12-29,1.9816972306902207,198169.72306902206,1.6780585074545185,167805.85074545184,0.05662293925036321,0.034443570610795504,-0.03484028328682222,0.0,1.9816972306902207,False,,0.0,0,1.0,1,0,0.0,12
2024-01-31,2.1169916256568637,211699.16256568636,1.7570295478720674,175702.95478720675,0.06827198063930284,0.04706095768814511,0.0,0.0,2.1169916256568637,False,,0.0,0,1.0,1,0,0.0,12
2024-02-29,2.2045297184976222,220452.97184976222,1.79352060552787,179352.060552787,0.04135023104477194,0.020768607847259535,0.0,0.0,2.2045297184976222,False,,0.0,0,1.0,1,0,0.0,12
2024-03-28,2.139389399880118,213938.93998801179,1.7164341440557096,171643.41440557095,-0.029548396681128533,-0.042980527368667976,0.0,-0.02954839668112853,2.2045297184976222,False,,0.0,0,1.0,1,0,0.0,12
2024-04-30,2.3295062017887354,232950.62017887353,1.8070752087231032,180707.52087231033,0.08886498265312101,0.05280777301086581,-0.02954839668112853,0.0,2.3295062017887354,False,,0.0,0,1.0,1,0,0.0,12
2024-05-31,2.456359694784203,245635.9694784203,1.8726387183495052,187263.87183495052,0.05445509992549589,0.03628156111594816,0.0,0.0,2.456359694784203,False,,0.0,0,1.0,1,0,0.0,12
2024-06-28,2.3889939087787897,238899.39087787896,1.862921678814391,186292.1678814391,-0.02742504941294089,-0.005188955797986838,0.0,-0.027425049412940952,2.456359694784203,False,,0.0,0,1.0,1,0,0.0,12
2024-07-31,2.4146048434415563,241460.48434415564,1.8910535514565296,189105.35514565295,0.010720385082881463,0.01510094222535563,-0.027425049412940952,-0.016998671420683335,2.456359694784203,False,,0.0,0,1.0,1,0,0.0,12
2024-08-30,2.5037133538950336,250371.33538950337,1.9525571786724487,195255.71786724488,0.03690397238103366,0.032523471991868114,-0.016998671420683335,0.0,2.5037133538950336,False,,0.0,0,1.0,1,0,0.0,12
2024-09-30,2.625233296321216,262523.3296321216,1.9594148570490428,195941.48570490428,0.048535884604015776,0.0035121523976351376,0.0,0.0,2.625233296321216,False,,0.0,0,1.0,1,0,0.0,12
2024-10-31,2.8047357224740312,280473.57224740315,2.0682997404001044,206829.97404001045,0.0683757997448663,0.05557010194106948,0.0,0.0,2.8047357224740312,False,,0.0,0,1.0,1,0,0.0,12
2024-11-29,2.7443236333096617,274432.36333096615,2.007213388377175,200721.3388377175,-0.02153931605045515,-0.02953457413823035,0.0,-0.021539316050455063,2.8047357224740312,False,,0.0,0,1.0,1,0,0.0,12
2024-12-31,2.8051715562974655,280517.15562974656,2.0503158636399386,205031.58636399385,0.02217228400078336,0.021473788244114722,-0.021539316050455063,0.0,2.8051715562974655,False,,0.0,0,1.0,1,0,0.0,12
2025-01-31,2.8234558766338633,282345.5876633863,2.0007729851935707,200077.29851935708,0.006518075621917299,-0.02416353466553889,0.0,0.0,2.8234558766338633,False,,0.0,0,1.0,1,0,0.0,12
2025-02-28,2.610821283493314,261082.1283493314,1.9266724355532139,192667.2435553214,-0.07531004642227779,-0.037035960695554704,0.0,-0.07531004642227773,2.8234558766338633,False,,0.0,0,1.0,1,0,0.0,12
2025-03-31,2.633489508649108,263348.9508649108,1.916777541017809,191677.75410178088,0.008682411660695295,-0.005135743031774775,-0.07531004642227773,-0.06728150758680668,2.8234558766338633,False,,0.0,0,1.0,1,0,0.0,12
2025-04-30,2.7825170551681224,278251.7055168122,2.0302627123571595,203026.27123571595,0.056589383033259236,0.059206229680200506,-0.06728150758680668,-0.014499543557432302,2.8234558766338633,False,,0.0,0,1.0,1,0,0.0,12
2025-05-30,2.8801921404608386,288019.21404608386,2.119898212215218,211989.8212215218,0.035103139839268424,0.04414970501723414,-0.014499543557432302,0.0,2.8801921404608386,False,,0.0,0,1.0,1,0,0.0,12
2025-06-30,3.020346855461553,302034.6855461553,2.133579366083735,213357.9366083735,0.04866158511851537,0.006453684327711651,0.0,0.0,3.020346855461553,False,,0.0,0,1.0,1,0,0.0,12
2025-07-31,3.026227320078086,302622.7320078086,2.1942997472406818,219429.9747240682,0.0019469501014095173,0.028459396506257617,0.0,0.0,3.026227320078086,False,,0.0,0,1.0,1,0,0.0,12
2025-08-29,3.2447669052728676,324476.6905272868,2.295423996059827,229542.3996059827,0.07221519141831784,0.04608497492027164,0.0,0.0,3.2447669052728676,False,,0.0,0,1.0,1,0,0.0,12
2025-09-30,3.4752890254402096,347528.90254402097,2.343571396811607,234357.1396811607,0.07104427741565496,0.020975384431994426,0.0,0.0,3.4752890254402096,False,,0.0,0,1.0,1,0,0.0,12
2025-10-31,3.284229830749995,328422.9830749995,2.33011598198192,233011.598198192,-0.054976490672171814,-0.005741414512906551,0.0,-0.0549764906721718,3.4752890254402096,False,,0.0,0,1.0,1,0,0.0,12
2025-11-28,3.498449366892931,349844.9366892931,2.345794584315241,234579.45843152408,0.06522671895164413,0.006728678938970667,-0.0549764906721718,0.0,3.498449366892931,False,,0.0,0,1.0,1,0,0.0,12
2025-12-31,3.549710039404646,354971.0039404646,2.3861437273619654,238614.37273619656,0.01465239800147261,0.017200629294871872,0.0,0.0,3.549710039404646,False,,0.0,0,1.0,1,0,0.0,12
2026-01-30,3.4777689747978227,347776.8974797823,2.3537125521166455,235371.25521166457,-0.020266743989852544,-0.013591459254290061,0.0,-0.02026674398985252,3.549710039404646,False,,0.0,0,1.0,1,0,0.0,12
2026-02-27,3.364017896818047,336401.7896818047,2.2489491163684745,224894.91163684745,-0.03270806048477917,-0.044509868315890766,-0.02026674398985252,-0.052311918586382074,3.549710039404646,False,,0.0,0,1.0,1,0,0.0,12
