portfolio,candidate_id,source,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,avg_turnover_monthly,governance_action,distance_to_target_pp,rank_score,notes,params
concentrated,concentrated_grid_N2_score_power_I2,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.2893348267114981,0.5,21.0665,-0.11690538455477462,-0.18,0.0,1.213143404041547,0.41052902061524843,needs_alpha_boost,21.0665,-20.78799124942429,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""2"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N2_winner_take_all_I2,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.2893348267114981,0.5,21.0665,-0.11690538455477462,-0.18,0.0,1.2131434040415465,0.41052902061524843,needs_alpha_boost,21.0665,-20.78799124942429,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""2"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N2_conviction_curve_I2,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.2893348267114979,0.5,21.0665,-0.11690538455477462,-0.18,0.0,1.213143404041547,0.4105290206152484,needs_alpha_boost,21.0665,-20.787991249424312,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""2"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N10_winner_take_all_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.3362712434382551,0.5,16.3729,-0.23129091265492585,-0.18,5.1291,1.5485703199670846,0.6452940618963182,blocked_both,21.502,-21.204111545625956,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""10"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N7_conviction_curve_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.28207043686688626,0.5,21.793,-0.183708359319946,-0.18,0.3708,1.3879513127386436,0.27633957634239426,blocked_both,22.1638,-21.909075289980297,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""7"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N4_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.3001219364779504,0.5,19.9878,-0.20228108245112086,-0.18,2.2281,1.2833770522003025,0.2745580446809759,blocked_both,22.2159,-21.950809444530428,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""4"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N10_conviction_curve_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.2723125396495172,0.5,22.7687,-0.1761131588426864,-0.18,0.0,1.3993894459379113,0.27566428112798064,needs_alpha_boost,22.7687,-22.52127965413281,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""10"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N5_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.2643814308044996,0.5,23.5619,-0.1924129760342128,-0.18,1.2413,1.2443403266277329,0.27473236581050986,blocked_both,24.8032,-24.57161017844453,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""5"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N10_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.21984074178387836,0.5,28.0159,-0.18944360531902937,-0.18,0.9444,1.1321326618520904,0.27405317314100813,blocked_both,28.9603,-28.77463604008989,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""10"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N7_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.229667779174755,0.5,27.0332,-0.20641098225583165,-0.18,2.6411,1.1270907919720536,0.27465551556615075,blocked_both,29.6743,-29.48403400777022,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""7"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N1_conviction_curve_I2,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.1981015694832342,0.5,30.1898,-0.19601353935071564,-0.18,1.6014,0.9435667992430653,0.3433734939759036,blocked_both,31.7912,-31.633028143085262,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""2"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N1_winner_take_all_I2,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.1981015694832342,0.5,30.1898,-0.19601353935071564,-0.18,1.6014,0.9435667992430653,0.3433734939759036,blocked_both,31.7912,-31.633028143085262,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""2"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N1_score_power_I2,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.1981015694832342,0.5,30.1898,-0.19601353935071564,-0.18,1.6014,0.9435667992430653,0.3433734939759036,blocked_both,31.7912,-31.633028143085262,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""2"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N1_conviction_curve_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.13525801275984417,0.5,36.4742,-0.22557886905101276,-0.18,4.5579,0.9063726468043042,0.6596385542168675,blocked_both,41.0321,-40.94637382413623,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N1_winner_take_all_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.13525801275984417,0.5,36.4742,-0.22557886905101276,-0.18,4.5579,0.9063726468043042,0.6596385542168675,blocked_both,41.0321,-40.94637382413623,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N1_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.13525801275984417,0.5,36.4742,-0.22557886905101276,-0.18,4.5579,0.9063726468043042,0.6596385542168675,blocked_both,41.0321,-40.94637382413623,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""score_power""}"
concentrated,monster_lifecycle_review_concentrated,sidecar:outputs/monster_lifecycle_review_concentrated/metrics.json,False,False,0.1411279453250589,0.5,35.8872,-0.2671077689360175,-0.18,8.7108,0.867601396483136,0.28313378453015875,blocked_both,44.598,-44.51963471852195,Research-only concentrated lifecycle review with staged 5/14/32/50% sizing and stale-leader patience.,"{""data_mode"": ""historical_candidate_replay_book""}"
concentrated,concentrated_grid_N1_conviction_curve_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.14081344503112248,0.5,35.9187,-0.3163918693561576,-0.18,13.6392,0.596112576706379,0.22289156626506024,blocked_both,49.5578,-49.50002429674511,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N1_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.14081344503112248,0.5,35.9187,-0.3163918693561576,-0.18,13.6392,0.596112576706379,0.22289156626506024,blocked_both,49.5578,-49.50002429674511,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N1_score_power_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,False,0.14081344503112248,0.5,35.9187,-0.3163918693561576,-0.18,13.6392,0.596112576706379,0.22289156626506024,blocked_both,49.5578,-49.50002429674511,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""score_power""}"
concentrated,monster_lifecycle_replay,sidecar:outputs/monster_lifecycle_replay/metrics.json,False,False,0.14763924396532468,0.5,35.2361,-0.4451667974834208,-0.18,26.5167,0.687372038362365,0.228404789762866,blocked_both,61.7528,-61.724918706322065,Research-only monster lifecycle replay; useful for drawdown control discovery.,"{""data_mode"": ""historical_candidate_replay_book""}"
concentrated,concentrated_policy_replay,sidecar:outputs/concentrated_policy_replay/metrics.json,False,False,0.15835233317743147,0.5,34.1648,-0.47879726232989706,-0.18,29.8797,0.6358119341494147,0.8650682433124838,blocked_both,64.0445,-64.01706352208511,Research-only concentrated policy replay from candidate_replay_book.,"{""data_mode"": ""historical_candidate_replay_book""}"
