portfolio,endpoint_date,trading_days,years,cagr,max_dd,sharpe,ending_capital_usd,cagr_gap_to_target,max_dd_gap_to_target,target_pass
main,2020-09-29,336,1.325119780971937,0.5294569848558526,-0.2237489820788321,1.8174130375738342,175603.82969835913,0.1794569848558526,0.026251017921167907,True
main,2020-09-30,337,1.3278576317590691,0.5468323421865082,-0.2237489820788321,1.8610244330540726,178465.24698046362,0.19683234218650825,0.026251017921167907,True
main,2020-10-01,338,1.3305954825462012,0.5734792972751086,-0.2237489820788321,1.9246402470888164,182785.7779173151,0.22347929727510862,0.026251017921167907,True
main,2020-10-02,339,1.3333333333333333,0.5432056385752315,-0.2237489820788321,1.8421571165060948,178333.0081114069,0.19320563857523154,0.026251017921167907,True
main,2020-10-05,340,1.3415468856947297,0.5626530206514493,-0.2237489820788321,1.896190030519554,182001.81038801823,0.2126530206514493,0.026251017921167907,True
main,2020-10-06,341,1.3442847364818618,0.5578505228883675,-0.2237489820788321,1.8845976910606923,181471.93637983952,0.20785052288836747,0.026251017921167907,True
main,2020-10-07,342,1.3470225872689938,0.5703352461542239,-0.2237489820788321,1.915977677480173,183656.4396299616,0.22033524615422395,0.026251017921167907,True
main,2020-10-08,343,1.3497604380561259,0.5554959023989616,-0.2237489820788321,1.8775318305656175,181541.956635882,0.20549590239896165,0.026251017921167907,True
main,2020-10-09,344,1.352498288843258,0.5607148398508617,-0.2237489820788321,1.8914267649647594,182586.97093336732,0.2107148398508617,0.026251017921167907,True
main,2020-10-12,345,1.3607118412046544,0.5510918012026835,-0.2237489820788321,1.8743631997429213,181719.99102156315,0.20109180120268355,0.026251017921167907,True
main,2020-10-13,346,1.3634496919917864,0.5614432394633941,-0.2237489820788321,1.9008895795560385,183596.01059096013,0.21144323946339416,0.026251017921167907,True
main,2020-10-14,347,1.3661875427789185,0.5520614805465163,-0.2237489820788321,1.8769951482188652,182312.89573042543,0.2020614805465163,0.026251017921167907,True
main,2020-10-15,348,1.3689253935660506,0.546649721730891,-0.2237489820788321,1.863620540428003,181661.74183027897,0.19664972173089101,0.026251017921167907,True
main,2020-10-16,349,1.3716632443531827,0.5342436507175743,-0.2237489820788321,1.831141088739665,179880.64088575993,0.18424365071757431,0.026251017921167907,True
main,2020-10-19,350,1.379876796714579,0.5206109630239875,-0.2237489820788321,1.8020625484148902,178304.61194746647,0.17061096302398748,0.026251017921167907,True
main,2020-10-20,351,1.3826146475017111,0.5200028030236838,-0.2237489820788321,1.8011843592353756,178410.62538283024,0.17000280302368387,0.026251017921167907,True
main,2020-10-21,352,1.3853524982888432,0.5017409279397624,-0.2237489820788321,1.7510964565235063,175649.26953261052,0.15174092793976246,0.026251017921167907,True
main,2020-10-22,353,1.3880903490759753,0.4964601305579437,-0.2237489820788321,1.737496380936792,174987.18552534733,0.1464601305579437,0.026251017921167907,True
main,2020-10-23,354,1.3908281998631074,0.5065905762359832,-0.2237489820788321,1.7644319285958705,176831.97943251286,0.15659057623598327,0.026251017921167907,True
main,2020-10-26,355,1.3990417522245038,0.4939719623703158,-0.2237489820788321,1.7370150234075872,175352.66176741276,0.14397196237031584,0.026251017921167907,True
main,2020-10-27,356,1.4017796030116358,0.5010064389878564,-0.2237489820788321,1.7562059319009569,176705.2563108698,0.15100643898785637,0.026251017921167907,True
main,2020-10-28,357,1.404517453798768,0.47662459203601726,-0.2237489820788321,1.686822516715321,172879.22445814763,0.12662459203601728,0.026251017921167907,True
main,2020-10-29,358,1.4072553045859,0.4821763340005605,-0.2237489820788321,1.702297032284692,173980.17167799626,0.1321763340005605,0.026251017921167907,True
main,2020-10-30,359,1.4099931553730323,0.4481179600931322,-0.2237489820788321,1.601802318095215,168551.43508284245,0.09811796009313223,0.026251017921167907,True
main,2020-11-02,360,1.4182067077344285,0.45206740440610615,-0.2237489820788321,1.6187727283232132,169719.1051070157,0.10206740440610618,0.026251017921167907,True
main,2020-11-03,361,1.4209445585215605,0.4639029484886701,-0.2237489820788321,1.6508379948080307,171863.55125207338,0.11390294848867011,0.026251017921167907,True
main,2020-11-04,362,1.4236824093086926,0.4772777899896181,-0.2237489820788321,1.6865257229362765,174285.11942548188,0.12727778998961814,0.026251017921167907,True
main,2020-11-05,363,1.4264202600958247,0.5053808678660843,-0.2237489820788321,1.7563841037431562,179224.92733830842,0.1553808678660843,0.026251017921167907,True
main,2020-11-06,364,1.429158110882957,0.5073747866917546,-0.2237489820788321,1.7623259705171208,179765.49719972047,0.15737478669175464,0.026251017921167907,True
main,2020-11-09,365,1.4373716632443532,0.48216586473022005,-0.2237489820788321,1.6978900017786045,176052.51260251435,0.13216586473022007,0.026251017921167907,True
main,2020-11-10,366,1.4401095140314852,0.4574597366247901,-0.2237489820788321,1.627000633418379,172027.1407458249,0.10745973662479014,0.026251017921167907,True
main,2020-11-11,367,1.4428473648186173,0.4800393258378701,-0.2237489820788321,1.684946746400374,176067.14313287172,0.13003932583787015,0.026251017921167907,True
main,2020-11-12,368,1.4455852156057496,0.4768428217262126,-0.2237489820788321,1.676908291584673,175706.2162415448,0.12684282172621264,0.026251017921167907,True
main,2020-11-13,369,1.4483230663928817,0.48647084561726817,-0.2237489820788321,1.7027086859389993,177557.11463612947,0.1364708456172682,0.026251017921167907,True
main,2020-11-16,370,1.4565366187542779,0.4818052574121585,-0.2237489820788321,1.696706836101711,177322.37395924958,0.13180525741215854,0.026251017921167907,True
main,2020-11-17,371,1.45927446954141,0.4845389264092994,-0.2237489820788321,1.7046588544026704,177991.48490304383,0.13453892640929943,0.026251017921167907,True
main,2020-11-18,372,1.462012320328542,0.47647030199814866,-0.2237489820788321,1.6830077954371157,176770.02346105012,0.12647030199814868,0.026251017921167907,True
main,2020-11-19,373,1.4647501711156743,0.49230839953055106,-0.2237489820788321,1.7243421955389122,179746.06427926454,0.14230839953055108,0.026251017921167907,True
main,2020-11-20,374,1.4674880219028064,0.49867278357279154,-0.2237489820788321,1.7416992181870259,181070.4806239072,0.14867278357279157,0.026251017921167907,True
main,2020-11-23,375,1.4757015742642026,0.5141620830510716,-0.2237489820788321,1.7871168408748008,184450.84324235356,0.1641620830510716,0.026251017921167907,True
main,2020-11-24,376,1.4784394250513346,0.5214575242961064,-0.2237489820788321,1.8066538886813712,185977.3785120908,0.1714575242961064,0.026251017921167907,True
main,2020-11-25,377,1.4811772758384667,0.5235137808653616,-0.2237489820788321,1.8127311202637333,186564.0295254651,0.17351378086536162,0.026251017921167907,True
main,2020-11-27,378,1.486652977412731,0.528217072302207,-0.2237489820788321,1.828664663237208,187853.48163194093,0.17821707230220707,0.026251017921167907,True
main,2020-11-30,379,1.4948665297741273,0.5111413796654976,-0.2237489820788321,1.7885276363940665,185369.0352627698,0.16114137966549757,0.026251017921167907,True
main,2020-12-01,380,1.4976043805612593,0.5062881025694475,-0.2237489820788321,1.7760190266852158,184686.8052173248,0.15628810256944747,0.026251017921167907,True
main,2020-12-02,381,1.5003422313483916,0.501916815450105,-0.2237489820788321,1.7647910231385247,184089.60814243468,0.15191681545010505,0.026251017921167907,True
main,2020-12-03,382,1.5030800821355237,0.5063381172988084,-0.2237489820788321,1.77715832007006,185110.78163486632,0.15633811729880842,0.026251017921167907,True
main,2020-12-04,383,1.5058179329226558,0.5184540911630191,-0.2237489820788321,1.8089559410875953,187567.62603336485,0.16845409116301913,0.026251017921167907,True
main,2020-12-07,384,1.514031485284052,0.5164457246915448,-0.2237489820788321,1.8103945326025683,187835.45713382872,0.16644572469154484,0.026251017921167907,True
main,2020-12-08,385,1.516769336071184,0.5279179187965128,-0.2237489820788321,1.8405137042122277,190211.7194247833,0.17791791879651286,0.026251017921167907,True
main,2020-12-09,386,1.5195071868583163,0.5119863514238314,-0.2237489820788321,1.7965986861153982,187423.60200840147,0.16198635142383144,0.026251017921167907,True
main,2020-12-10,387,1.5222450376454484,0.5243426833242308,-0.2237489820788321,1.8289338215083968,189975.0621982208,0.17434268332423086,0.026251017921167907,True
main,2020-12-11,388,1.5249828884325805,0.5370203387533738,-0.2237489820788321,1.8617856324265651,192611.9453387848,0.18702033875337387,0.026251017921167907,True
main,2020-12-14,389,1.5331964407939767,0.5356551890084085,-0.2237489820788321,1.8651062285822833,193030.0199390045,0.1856551890084085,0.026251017921167907,True
main,2020-12-15,390,1.5359342915811087,0.5540302086692959,-0.2237489820788321,1.9111716542572115,196819.96266513976,0.2040302086692959,0.026251017921167907,True
main,2020-12-16,391,1.538672142368241,0.5577470490702796,-0.2237489820788321,1.9214759019223075,197783.32550388487,0.20774704907027963,0.026251017921167907,True
main,2020-12-17,392,1.541409993155373,0.5657967464608533,-0.2237489820788321,1.94258417400751,199603.00281101375,0.21579674646085334,0.026251017921167907,True
main,2020-12-18,393,1.5441478439425051,0.5712089408632242,-0.2237489820788321,1.9570940087958735,200915.8588138214,0.22120894086322418,0.026251017921167907,True
main,2020-12-21,394,1.5523613963039014,0.578116208267317,-0.2237489820788321,1.981457832001687,203040.7945132843,0.22811620826731704,0.026251017921167907,True
main,2020-12-22,395,1.5550992470910336,0.5840298514309177,-0.2237489820788321,1.9971633174018877,204480.4788013092,0.2340298514309177,0.026251017921167907,True
main,2020-12-23,396,1.5578370978781657,0.5837087989131662,-0.2237489820788321,1.997083150794834,204673.5093188873,0.2337087989131662,0.026251017921167907,True
main,2020-12-24,397,1.5605749486652978,0.5843501815096308,-0.2237489820788321,1.999485417928241,205060.8445773712,0.23435018150963083,0.026251017921167907,True
main,2020-12-28,398,1.571526351813826,0.5614279782065748,-0.2237489820788321,1.9469594170010698,201430.32570987853,0.21142797820657477,0.026251017921167907,True
main,2020-12-29,399,1.5742642026009583,0.5552923215589118,-0.2237489820788321,1.9311661272438592,200430.03815799864,0.20529232155891186,0.026251017921167907,True
main,2020-12-30,400,1.5770020533880904,0.5621832460895846,-0.2237489820788321,1.949580620761119,202076.4592700592,0.2121832460895846,0.026251017921167907,True
main,2020-12-31,401,1.5797399041752225,0.5611316698476936,-0.2237489820788321,1.9475183059770105,202108.3009296051,0.2111316698476936,0.026251017921167907,True
main,2021-01-04,402,1.5906913073237507,0.5457838561118729,-0.2237489820788321,1.915656492418548,199929.69337295688,0.19578385611187288,0.026251017921167907,True
main,2021-01-05,403,1.593429158110883,0.5747989304094008,-0.2237489820788321,1.9848078638168236,206188.40676712192,0.2247989304094008,0.026251017921167907,True
main,2021-01-06,404,1.596167008898015,0.5972881230362108,-0.2237489820788321,2.038931918278867,211170.6970999161,0.24728812303621084,0.026251017921167907,True
main,2021-01-07,405,1.5989048596851472,0.6257999570271415,-0.2237489820788321,2.104356690109684,217508.49543975983,0.27579995702714155,0.026251017921167907,True
main,2021-01-08,406,1.6016427104722792,0.6267793048552712,-0.2237489820788321,2.107584389811109,218008.27269577183,0.27677930485527125,0.026251017921167907,True
main,2021-01-11,407,1.6098562628336757,0.6147718486809233,-0.2237489820788321,2.0839145647897865,216286.32903885044,0.2647718486809233,0.026251017921167907,True
main,2021-01-12,408,1.6125941136208077,0.6280960802041133,-0.2237489820788321,2.116709317058907,219459.29083084263,0.27809608020411336,0.026251017921167907,True
main,2021-01-13,409,1.6153319644079398,0.6226465181469896,-0.2237489820788321,2.1034278110870392,218565.404611818,0.2726465181469896,0.026251017921167907,True
main,2021-01-14,410,1.6180698151950719,0.6369046048250835,-0.2237489820788321,2.138152333460456,221975.3530676285,0.2869046048250835,0.026251017921167907,True
main,2021-01-15,411,1.620807665982204,0.6100554224482722,-0.2237489820788321,2.0645076670602904,216395.9837973038,0.2600554224482722,0.026251017921167907,True
main,2021-01-19,412,1.6317590691307324,0.6366673718830098,-0.2237489820788321,2.1332044320478665,223425.0496771256,0.28666737188300984,0.026251017921167907,True
main,2021-01-20,413,1.6344969199178645,0.6322739252268843,-0.2237489820788321,2.1227712264022336,222745.82539581452,0.2822739252268843,0.026251017921167907,True
main,2021-01-21,414,1.6372347707049966,0.6363942731857171,-0.2237489820788321,2.1336968713933424,223967.39069198765,0.2863942731857171,0.026251017921167907,True
main,2021-01-22,415,1.6399726214921286,0.6295431241167877,-0.2237489820788321,2.1168158574459195,222731.7868750016,0.2795431241167877,0.026251017921167907,True
main,2021-01-25,416,1.648186173853525,0.6177843670920211,-0.2237489820788321,2.0936627667234955,220973.45247482456,0.26778436709202114,0.026251017921167907,True
main,2021-01-26,417,1.6509240246406571,0.5908128717583525,-0.2237489820788321,2.0185932724310685,215207.70193695225,0.24081287175835253,0.026251017921167907,True
main,2021-01-27,418,1.6536618754277892,0.5550565340823568,-0.2237489820788321,1.9149112111035191,207531.17818664707,0.2050565340823568,0.026251017921167907,True
main,2021-01-28,419,1.6563997262149213,0.5851797934407983,-0.2237489820788321,1.984678865573314,214491.46645569004,0.2351797934407983,0.026251017921167907,True
main,2021-01-29,420,1.6591375770020533,0.5606851387283007,-0.2237489820788321,1.9170106140372098,209284.3097212235,0.21068513872830075,0.026251017921167907,True
main,2021-02-01,421,1.6673511293634498,0.5851690927411186,-0.2237489820788321,1.9796883115595778,215573.9457558933,0.23516909274111863,0.026251017921167907,True
main,2021-02-02,422,1.6700889801505818,0.5948585858400086,-0.2237489820788321,2.0040928396074342,218054.0111817661,0.24485858584000864,0.026251017921167907,True
main,2021-02-03,423,1.672826830937714,0.5928745935252231,-0.2237489820788321,1.9997142476773637,217878.7026376072,0.24287459352522311,0.026251017921167907,True
main,2021-02-04,424,1.675564681724846,0.6027247756663774,-0.2237489820788321,2.024392138987993,220421.73788540997,0.2527247756663774,0.026251017921167907,True
main,2021-02-05,425,1.678302532511978,0.6081512182689508,-0.2237489820788321,2.038471917551509,221962.15469067727,0.2581512182689508,0.026251017921167907,True
main,2021-02-08,426,1.6865160848733745,0.6177194480117967,-0.2237489820788321,2.06809065002761,225070.52192395364,0.2677194480117967,0.026251017921167907,True
main,2021-02-09,427,1.6892539356605065,0.6164118509972105,-0.2237489820788321,2.065501897431044,225059.49006360208,0.26641185099721054,0.026251017921167907,True
main,2021-02-10,428,1.6919917864476386,0.613877967245442,-0.2237489820788321,2.0597819317665658,224758.17889111672,0.263877967245442,0.026251017921167907,True
main,2021-02-11,429,1.6947296372347707,0.6255231691439249,-0.2237489820788321,2.088347139373953,227811.88014691503,0.27552316914392494,0.026251017921167907,True
main,2021-02-12,430,1.6974674880219027,0.6328453774809024,-0.2237489820788321,2.1067880178468044,229862.07242673077,0.28284537748090244,0.026251017921167907,True
main,2021-02-16,431,1.7084188911704312,0.6208389251210509,-0.2237489820788321,2.0863799496935984,228204.148671085,0.2708389251210509,0.026251017921167907,True
main,2021-02-17,432,1.7111567419575633,0.6100869975371899,-0.2237489820788321,2.0588212482068373,225918.4228448216,0.2600869975371899,0.026251017921167907,True
main,2021-02-18,433,1.7138945927446954,0.5933876233703865,-0.2237489820788321,2.0143583937322753,222206.9411897007,0.24338762337038655,0.026251017921167907,True
main,2021-02-19,434,1.7166324435318274,0.6121785720547657,-0.2237489820788321,2.059210829057361,227013.7344827,0.2621785720547657,0.026251017921167907,True
