rebalance_date,ticker,weight,period_forward_return,risk_clipped_return,weighted_forward_return,regime_state,alpha_sprint_score,rs_acceleration_score,breakout_setup_quality_score,explosion_entry_score,explosion_exit_score
2021-10-29,U,0.016666666666666666,0.1412343668799924,0.1412343668799924,0.0023539061146665404,bull,0.8441250657264472,3.0,0.5942944947434331,0.0,0.0
2021-10-29,FSLR,0.016666666666666666,-0.1192515287974272,-0.07,-0.0011666666666666668,bull,0.825240141191967,3.0,0.4860582076015904,0.0,0.0
2021-10-29,OPEN,0.016666666666666666,-0.3277310708865341,-0.07,-0.0011666666666666668,bull,0.801095858144103,3.0,0.405957567654774,0.0,0.0
2021-12-31,KNSL,0.016666666666666666,-0.1601109273630573,-0.07,-0.0011666666666666668,bull,0.8164063448536004,3.0,0.647587973182067,0.0,0.0
2021-12-31,VST,0.016666666666666666,-0.0442594869348096,-0.0442594869348096,-0.00073765811558016,bull,0.7475928458941281,2.4329343848753737,0.6972021800492316,0.0,0.0
2021-12-31,DLTR,0.016666666666666666,-0.0471108039759285,-0.0471108039759285,-0.0007851800662654749,bull,0.7383845354780337,2.602284247374333,0.62226174786521,0.0,0.0
2023-03-31,MPWR,0.016666666666666666,-0.0585734089101247,-0.0585734089101247,-0.0009762234818354117,bull,0.9465278546481781,3.0,0.5456775306463111,0.0,0.0
2023-03-31,WST,0.016666666666666666,0.0899863506218001,0.0899863506218001,0.001499772510363335,bull,0.9406117237602756,3.0,0.5490535686492126,0.0,0.0
2023-03-31,STM,0.016666666666666666,-0.1979245430969403,-0.07,-0.0011666666666666668,bull,0.8887999525588789,2.827436109944357,0.6399467216887758,0.0,0.0
2023-05-31,GOOG,0.016666666666666666,-0.0257490840158722,-0.0257490840158722,-0.0004291514002645367,bull,0.9200307487338775,2.6991257787991203,0.4771664399081945,0.0,0.0
2023-05-31,GOOGL,0.016666666666666666,-0.0291483209401604,-0.0291483209401604,-0.0004858053490026733,bull,0.9159614799563749,2.697800261019676,0.4639233521047639,0.0,0.0
2023-05-31,ENTG,0.016666666666666666,0.0595056352500937,0.0595056352500937,0.0009917605875015617,bull,0.912868471171462,2.698287787057355,0.3617359338370933,0.0,0.0
2023-06-30,ENTG,0.016666666666666666,-0.0553024666920318,-0.0553024666920318,-0.00092170777820053,bull,0.8821499401509183,2.3963010750215825,0.7303132031156726,0.0,0.0
2023-06-30,LAD,0.016666666666666666,-0.0024608282956491,-0.0024608282956491,-4.1013804927485e-05,bull,0.8626754144042483,2.795260934852177,0.6771621226897703,0.0,0.0
2023-06-30,GTLS,0.016666666666666666,0.0858302138697442,0.0858302138697442,0.0014305035644957367,bull,0.7466837644846189,2.7531740963501115,0.2323315018938689,0.0,0.0
2023-07-31,ENTG,0.016666666666666666,-0.0752081403929174,-0.07,-0.0011666666666666668,bull,0.9703951220122999,3.0,0.6644888140911805,0.0,0.0
2023-07-31,WMS,0.016666666666666666,0.0597713631907235,0.0597713631907235,0.0009961893865120582,bull,0.9478490293822944,3.0,0.433355418591217,0.0,0.0
2023-07-31,GTLS,0.016666666666666666,-0.0160107004927465,-0.0160107004927465,-0.00026684500821244167,bull,0.7547087991856359,2.779491745815211,0.3829464220502104,0.0,0.0
2023-08-31,MTDR,0.016666666666666666,-0.118593868089406,-0.07,-0.0011666666666666668,bull,0.9515039678558013,2.9145211419628656,0.3347607386749665,0.0,0.0
2023-08-31,GTLS,0.016666666666666666,-0.0941118054029159,-0.07,-0.0011666666666666668,bull,0.842797272582255,3.0,0.5403205995395174,0.0,0.0
2023-08-31,WMS,0.016666666666666666,-0.1298190594720142,-0.07,-0.0011666666666666668,bull,0.8408530917604335,2.7235407388482047,0.4899090688600016,0.0,0.0
2023-12-29,FHN,0.016666666666666666,0.0163467410503346,0.0163467410503346,0.00027244568417224334,bull,0.755086057233388,3.0,-0.0133012738541162,0.0,0.0
2023-12-29,GEN,0.016666666666666666,0.0356359279498201,0.0356359279498201,0.0005939321324970017,bull,0.7074336385862547,1.804084488833902,0.6900291083107056,0.0,0.0
2023-12-29,EWBC,0.016666666666666666,0.0257132815456628,0.0257132815456628,0.00042855469242771336,bull,0.7012969934272698,2.427602580066309,0.3386768188599572,0.0,0.0
2024-03-28,CROX,0.03333333333333333,-0.130855184974493,-0.07,-0.0023333333333333335,strong_bull,0.9792711063635353,3.0,0.619966621887005,0.0,0.0
2024-03-28,MTZ,0.03333333333333333,-0.0492632222321062,-0.0492632222321062,-0.0016421074077368732,strong_bull,0.7134608027202688,2.444061337906156,0.2601788246322283,0.0,0.0
2024-03-28,DIS,0.03333333333333333,-0.0824184207514727,-0.07,-0.0023333333333333335,strong_bull,0.669278322244256,2.2842775343485875,0.737903754979541,0.0,0.0
2024-11-29,GTLS,0.016666666666666666,0.0036269271929647,0.0036269271929647,6.044878654941167e-05,bull,0.7203997136008824,3.0,0.3949684198574923,0.0,0.0
2024-11-29,SAIA,0.016666666666666666,-0.2113160600646776,-0.07,-0.0011666666666666668,bull,0.6704983467265878,2.8095106612025136,0.5425882436292521,0.0,0.0
2024-11-29,PCOR,0.016666666666666666,-0.0684043549165901,-0.0684043549165901,-0.0011400725819431684,bull,0.6114521241524078,2.0909888360906232,0.4298158487986608,0.0,0.0
2025-06-30,CEG,0.016666666666666666,0.0896562289624767,0.0896562289624767,0.001494270482707945,bull,0.9675538317565155,2.8893708076032434,0.5938459075971697,0.0,0.0
2025-06-30,DLTR,0.016666666666666666,0.1456987093273891,0.1456987093273891,0.0024283118221231515,bull,0.8973162772359632,3.0,0.4826657103866883,0.0,0.0
2025-06-30,ATI,0.016666666666666666,-0.0067575651716325,-0.0067575651716325,-0.000112626086193875,bull,0.8889931749675437,3.0,0.6886897523772358,0.0,0.0
2025-07-31,FSLR,0.016666666666666666,0.0204464829530481,0.0204464829530481,0.000340774715884135,bull,0.8422672772005837,3.0,0.2597644886584299,0.0,0.0
2025-07-31,RRX,0.016666666666666666,-0.0216357090350735,-0.0216357090350735,-0.0003605951505845583,bull,0.7336350503098967,2.895360746129659,0.2786098849867888,0.0,0.0
2025-07-31,DLTR,0.016666666666666666,-0.0379008819064925,-0.0379008819064925,-0.0006316813651082084,bull,0.7164916868825526,2.0665485021524965,0.7081452043651107,0.0,0.0
2025-08-29,MEDP,0.016666666666666666,0.0845892246273463,0.0845892246273463,0.0014098204104557718,bull,0.9197324470426423,2.8383289487532224,0.7639114579260484,0.0,0.0
2025-08-29,TER,0.016666666666666666,0.1709850692424217,0.1709850692424217,0.002849751154040362,bull,0.8403415118575361,3.0,0.3649884338965247,0.0,0.0
2025-08-29,DHI,0.016666666666666666,0.0131798882599771,0.0131798882599771,0.00021966480433295165,bull,0.8147370631679968,3.0,0.4015222454970271,0.0,0.0
2025-11-28,UTHR,0.016666666666666666,0.0215606428260834,0.0215606428260834,0.00035934404710139,bull,1.0114931472403446,2.9723415186662563,0.792233720472544,0.0,0.0
2025-11-28,WAT,0.016666666666666666,-0.0440738069009872,-0.0440738069009872,-0.0007345634483497867,bull,0.7263251714873721,2.5616445424162584,0.4598607670069684,0.0,0.0
2025-11-28,FICO,0.016666666666666666,-0.0213078622689376,-0.0213078622689376,-0.0003551310378156267,bull,0.7203149226829406,2.618147566388109,0.2915070930202103,0.0,0.0
