ticker,trade_count,win_rate,compound_realized_return,avg_realized_return,best_trade_return,worst_trade_return,avg_alpha_vs_benchmark,avg_holding_days,max_holding_days,dominant_exit_reason,churn_tag
THG,1,0.0,-0.024270842899843714,-0.0242708428998437,-0.0242708428998437,-0.0242708428998437,-0.1245607381079629,60.0,60.0,scheduled_rebalance,normal
CARR,1,0.0,-0.027295668844877774,-0.0272956688448778,-0.0272956688448778,-0.0272956688448778,-0.0139761153645547,0.0,0.0,single_period_hold,normal
WCC,1,0.0,-0.027420476592114773,-0.0274204765921148,-0.0274204765921148,-0.0274204765921148,0.0085551715922127,91.0,91.0,scheduled_rebalance,normal
STE,2,0.5,-0.027845249455104693,-0.007555015489990297,0.1055480204293788,-0.1206580514093594,-0.010218028281918503,14.0,28.0,single_period_hold,normal
CPRT,4,0.25,-0.032485324000384286,-0.005888002240640176,0.1077603904514008,-0.0799999999999999,0.022270276809840197,53.75,92.0,scheduled_rebalance,unproductive_reentry_churn
WEC,1,0.0,-0.03267459268868955,-0.0326745926886895,-0.0326745926886895,-0.0326745926886895,0.1581429863832573,153.0,153.0,scheduled_rebalance,normal
TTWO,1,0.0,-0.032970743006583314,-0.0329707430065833,-0.0329707430065833,-0.0329707430065833,-0.0527537540992291,0.0,0.0,single_period_hold,normal
TREX,1,0.0,-0.033024197534182065,-0.0330241975341821,-0.0330241975341821,-0.0330241975341821,0.0083323306157617,0.0,0.0,single_period_hold,normal
PSN,1,0.0,-0.03327296827485182,-0.0332729682748518,-0.0332729682748518,-0.0332729682748518,-0.0925503932803255,31.0,31.0,scheduled_rebalance,normal
NFG,1,0.0,-0.03376499367284658,-0.0337649936728466,-0.0337649936728466,-0.0337649936728466,0.0456621585972224,32.0,32.0,scheduled_rebalance,normal
JKHY,1,0.0,-0.037205420765732966,-0.037205420765733,-0.037205420765733,-0.037205420765733,-0.083443703031852,0.0,0.0,single_period_hold,normal
PFGC,1,0.0,-0.038105018719987505,-0.0381050187199875,-0.0381050187199875,-0.0381050187199875,-0.021394712896778,120.0,120.0,scheduled_rebalance,normal
