portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-NXPI-eaf57e719a90,NXPI,BUY,50.0,294.0299987792969,294.7650737762451,14701.499938964844,36.75374984741211,-14738.253688812256,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-ON-ea08f82fea5b,ON,BUY,142.0,103.33499908447266,103.59333658218384,14673.569869995115,36.68392467498779,-14710.253794670103,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-MLI-1a15d69062f3,MLI,BUY,105.0,139.17999267578125,139.5279426574707,14613.899230957031,36.53474807739258,-14650.433979034424,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-TKR-a5832705048f,TKR,BUY,125.0,116.8949966430664,117.18723413467409,14611.8745803833,36.52968645095825,-14648.40426683426,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-AKAM-2ceb96f80fd9,AKAM,BUY,98.0,147.55999755859375,147.9288975524902,14460.879760742188,36.15219940185547,-14497.031960144042,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-FTI-972854c0b9c0,FTI,BUY,135.0,73.25,73.43312499999999,9888.75,24.721875,-9913.471875,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-VRT-54c53c8d7d25,VRT,BUY,17.0,367.6950073242188,368.6142448425293,6250.815124511719,15.627037811279298,-6266.442162322998,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-PR-b8ddc27c99f7,PR,BUY,239.0,20.155000686645508,20.20538818836212,4817.045164108276,12.042612910270693,-4829.087777018547,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-LRCX-8bb71d1b9a97,LRCX,BUY,5.0,288.2900085449219,289.01073356628416,1441.4500427246094,3.603625106811524,-1445.0536678314209,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
concentrated,2026-05-12,d53b10fb34126aeb2e36134311b039416865003e7ff7d68d674e4e4a94908705,r1k-C-20260512-S-ETR-edb9503b12af,ETR,SELL,3143.0,112.95500183105467,112.67261432647706,355017.5707550049,887.5439268875123,354130.0268281174,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,d53b10fb34126aeb2e36134311b039416865003e7ff7d68d674e4e4a94908705,r1k-C-20260512-S-PR-440b0a80b6ed,PR,SELL,17537.0,20.155000686645508,20.10461318492889,353458.24704170227,883.6456176042557,352574.601424098,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,d53b10fb34126aeb2e36134311b039416865003e7ff7d68d674e4e4a94908705,r1k-C-20260512-S-PEG-d69577c5a9ef,PEG,SELL,2269.0,78.8499984741211,78.6528734779358,178910.64653778076,447.2766163444519,178463.3699214363,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,d53b10fb34126aeb2e36134311b039416865003e7ff7d68d674e4e4a94908705,r1k-C-20260512-B-GLW-e20386697d81,GLW,BUY,1709.0,196.16000366210935,196.65040367126463,335237.4462585449,838.0936156463623,-336075.5398741913,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,d53b10fb34126aeb2e36134311b039416865003e7ff7d68d674e4e4a94908705,r1k-C-20260512-B-WDC-f11cce1037c8,WDC,BUY,658.0,480.8999938964844,482.1022438812256,316432.1959838867,791.0804899597168,-317223.27647384646,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,d53b10fb34126aeb2e36134311b039416865003e7ff7d68d674e4e4a94908705,r1k-C-20260512-B-MU-c9520f877d0e,MU,BUY,307.0,751.239990234375,753.1180902099609,230630.67700195312,576.5766925048828,-231207.253694458,cash_scaled,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
