as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-07-02,current_broker_ledger_mark_to_market,main,equity,ALAB,119.0,406.4200134277344,48363.98159790039,0.0644238588138091,320.0899963378906,10273.272033691406,9505.066629638672,2026-06-01,2026-06-01,31,1,119.0,320.0899963378906,target_rebalance,future_winner,0.0482211401789317,0.015880098255704522,-0.016202718634877405,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-29.0,-11786.180389404297,1,ready,,,0.0,,0.5802083006478174,0.0,0.2135416666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,WDC,88.0,539.0,47432.0,0.0631824008342036,320.96348500007633,19187.213319993283,54247.99327073548,2026-05-01,2026-05-01,62,1,88.0,431.4075012207031,target_rebalance,future_winner,0.0605966485450584,0.019955578181918475,-0.0025857522891451976,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-3.0,-1617.0,1,ready,,,0.0,,0.5687281548830007,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,CIEN,103.0,422.4599914550781,43513.37911987305,0.0579625518890725,368.76287875726587,5530.802607874663,28963.078699174148,2026-03-02,2026-05-01,122,2,103.0,399.560682278235,target_rebalance,future_winner,0.0736186208821332,0.02424395044828315,0.0156560689930607,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,27.0,11406.41976928711,1,ready,,,0.0,,0.6160051971319948,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,MRVL,174.0,245.2899932861328,42680.45883178711,0.0568530497912316,164.9499969482422,13979.159362792969,7378.239400281906,2026-05-01,2026-05-01,62,1,174.0,164.9499969482422,target_rebalance,future_winner,0.0482211401789317,0.015880098255704522,-0.008631909612299898,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-26.0,-6377.539825439453,1,ready,,,0.0,,0.6255939605262575,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,HPE,1034.0,41.22999954223633,42631.81952667236,0.0567882591842141,46.862892150878906,-5824.410957336426,0.0,2026-06-01,2026-06-01,31,1,1034.0,46.862892150878906,target_rebalance,unassigned,0.061348850735111,0.02020329204023596,0.0045605915508969,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,83.0,3422.0899620056152,1,ready,,,0.0,,0.5773383558020266,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,UMC,1664.0,24.540000915527344,40834.5615234375,0.0543941987279216,22.88999938964844,2745.6025390625,0.0,2026-06-01,2026-06-01,31,1,1664.0,22.88999938964844,target_rebalance,future_winner,0.0482211401789317,0.06953464363264243,-0.006173058548989904,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-188.0,-4613.520172119141,1,ready,,,0.0,,0.5563062720338243,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,AMD,74.0,517.8200073242188,38318.68054199219,0.0510428873638461,510.1300048828125,569.0601806640625,9649.887788457872,2026-06-01,2026-06-01,31,1,74.0,510.1300048828125,target_rebalance,future_winner,0.0482211401789317,0.08495399434747591,-0.0028217471849144027,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-4.0,-2071.280029296875,1,ready,,,0.0,,0.648124888049354,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,MU,37.0,975.5599975585938,36095.71990966797,0.0480817642884927,484.2120444185821,18179.87426618043,24721.61800621566,2026-01-02,2026-05-01,181,2,37.0,493.1457074139569,target_rebalance,future_winner,0.0482211401789317,0.21708464341922165,0.00013937589043899745,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,,0.0,,0.6097067644254932,0.0,0.3333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,QCOM,166.0,176.25,29257.5,0.0389728262018619,228.14735412597656,-8614.96078491211,-848.2995684242248,2026-06-01,2026-06-01,31,1,166.0,228.14735412597656,target_rebalance,future_winner,0.0482211401789317,0.015880098255704522,0.009248313977069801,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,39.0,6873.75,1,ready,,,0.0,,0.619002829802432,0.0,0.2,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,ON,316.0,91.22000122070312,28825.520385742188,0.0383974022446127,103.02999877929688,-3731.959228515625,1460.0516058921812,2026-05-01,2026-05-01,62,1,316.0,103.02999877929688,target_rebalance,future_winner,0.0482211401789317,0.015880098255704522,0.009823737934318996,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,80.0,7297.60009765625,1,ready,,,0.0,,0.5970030169935964,0.0,0.4583333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,82783.71734157948,0.1102731070083718,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.14803484370722103,,HOLD,HOLD,Combined cash is already close to target.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.1495168527340647,0.14803484370722103,-0.0014820090268436725,0.03,none,0.0,cash_close_to_target
