rebalance_date,ticker,Name,sector,industry_group,forward_return_audit_only,w4_sec_score,financial_statement_proxy_score,technical_momentum_score,macro_regime_score,risk_control_score,all_source_equal_score,growth_confirmation_score,drawdown_aware_fusion_score,three_plus_sleeve_consensus_score,positive_sleeve_count,negative_sleeve_count
2026-03-31,NEE,NEXTERA ENERGY INC,Utilities,Utilities,0.056831583107507,0.39947904941703133,0.27309595273171433,0.5813623462630086,0.059602649006622516,0.28228476821192056,0.31916495312605947,0.3544729842174135,0.3364259302160403,0.31916495312605947,5,0
2021-06-30,AMZN,AMAZON.COM INC,Consumer Discretionary,Internet Content & Information,-0.0237319550438801,0.3999994252150244,0.20576004576004572,0.31106821106821103,0.16734234234234233,0.5105105105105106,0.3189361069792268,0.2782287995326993,0.3362992272771521,0.3189361069792268,5,0
2019-05-31,V,VISA INC CLASS A,Financials,Consumer Finance,0.0777518516428374,0.39999975964373086,0.2970432656221606,0.4345238095238096,0.19613821138211382,0.31266937669376693,0.32807488457311634,0.3438455414500385,0.3360515002609706,0.32807488457311634,5,0
2021-08-31,CTAS,CINTAS CORP,Industrials,Commercial Services,-0.0351539385289332,0.3995323706294076,0.29220829279932453,0.43843725335438044,0.2506906077348066,0.27900552486187846,0.33197480987595956,0.35460446341045854,0.3357047287733135,0.33197480987595956,5,0
2022-02-28,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0172139223595437,0.3999997825128713,0.26637465691927087,0.23226600985221676,0.33577586206896554,0.42959770114942525,0.33280280250054994,0.3034285852274937,0.3349708642079766,0.33280280250054994,5,0
2020-03-31,CNC,CENTENE CORP,Health Care,Diagnostics & Research,0.1595102513557877,0.3879669197178842,0.339627143772345,0.5711200246837397,0.3247840172786177,0.08495320374370048,0.34169026183925744,0.41819132673340276,0.33488179598597717,0.34169026183925744,5,0
2025-12-31,BE,Bloom Energy,Industrials,Capital Goods - Machinery,0.8014795651085052,-0.19432159932112147,-0.2807824251384121,-0.291077133728891,-0.26737220447284343,-0.560702875399361,-0.3188512476121258,-0.2595735871281194,-0.3348559091959298,-0.3188512476121258,0,5
2020-05-29,META,META PLATFORMS INC CLASS A,Communication,Internet Content & Information,-0.0178101806725888,0.39999716015809794,0.33774029559645957,0.30712722725851826,0.2822757111597374,0.3398978847556528,0.3334076557856932,0.33302767434814234,0.33474522695001996,0.3334076557856932,5,0
2020-04-30,AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Software - Infrastructure,0.1015981823735652,0.2924160227030377,0.06561758286092165,0.5643310178193899,0.16226215644820297,0.4647639182522904,0.3098781396167686,0.2912601380264474,0.33463608308290815,0.3098781396167686,5,0
2021-02-26,COO,COOPER INC,Health Care,Medical Devices,-0.0135909258345452,0.38871696981745746,0.06628890134273202,0.5161752075579731,0.18662324649298595,0.4205076820307281,0.3156624014483753,0.30592867935603646,0.33457343002470935,0.3156624014483753,5,0
2021-01-29,QGEN,QIAGEN NV,Health Care,Diagnostics & Research,-0.0790012857450498,0.38463026379749204,0.4544427639965423,0.32738095238095244,0.2989583333333333,0.2340277777777778,0.33988801825721954,0.36777420932946103,0.3343376014415402,0.33988801825721954,5,0
2021-07-30,MSFT,MICROSOFT CORP,Information Technology,Software - Infrastructure,0.0651031084902815,0.39999999999997377,0.22428668060349924,0.325641690432979,0.3182849364791288,0.3850574712643678,0.3306541557559897,0.3174211645765877,0.3343302412485327,0.3306541557559897,5,0
2025-02-28,AZO,AUTOZONE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0866209262435677,0.39992909585576353,0.06775270955148502,0.5550332492547579,0.2827046548956661,0.3167469234884965,0.32443332660923385,0.33997135710737275,0.3341652487026537,0.32443332660923385,5,0
2021-11-30,VVV,VALVOLINE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0599197161776987,0.24708265120740816,0.36505098352978654,0.47208249496981897,0.26012323943661975,0.29636150234741787,0.32814017429821024,0.3466828050625683,0.3341024793837807,0.32814017429821024,5,0
2025-01-31,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,-0.0001085988297327,0.3994292715580205,0.14883878107739346,0.35361130097972204,0.16327751196172247,0.5087719298245613,0.31478575908028394,0.2758059058451146,0.3340474118399763,0.31478575908028394,5,0
2025-03-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,-0.0143809404610986,0.38787964771161326,0.2247875065502294,0.547695482687457,0.17776886035313003,0.2768860353130016,0.32300350652308624,0.3530292054423238,0.33399341290999324,0.32300350652308624,5,0
2024-01-31,SPGI,S&P GLOBAL INC,Financials,Capital Markets,-0.0425531258536745,0.3999951240523529,0.07467698213835851,0.49347225709264375,0.19442003514938488,0.4176918570591681,0.3160512510983816,0.30559371070534797,0.333618247293803,0.3160512510983816,5,0
2023-03-31,V,VISA INC CLASS A,Financials,Consumer Finance,0.0077698083691506,0.39932188945817426,0.23624586376974463,0.3792577529232333,0.11877224199288255,0.44454329774614476,0.3156282091780359,0.2964237125825262,0.33345360887343084,0.3156282091780359,5,0
2021-06-30,ISRG,INTUITIVE SURGICAL INC,Health Care,Medical Devices,0.0855122505032492,0.39999996956588946,0.17025168025168025,0.5028314028314028,0.2662162162162162,0.2936936936936937,0.32659859251177653,0.34665557654705653,0.3334151058337158,0.32659859251177653,5,0
2025-02-28,CME,CME GROUP INC CLASS A,Financials,Capital Markets,0.0448814404090702,0.8723123540364607,0.08054220737308558,0.5343957807842237,0.1558988764044944,0.0444087747458534,0.3375115986688236,0.42971214986855255,0.3333863060878778,0.3375115986688236,5,0
2026-05-29,JHG,JANUS HENDERSON GROUP PLC,Financials,Capital Markets,0.0034769229975695,0.3981584577087049,0.35970613897933823,0.360082304526749,0.22839506172839508,0.30361225422953814,0.32999084343454504,0.3431698528757145,0.3332804532141704,0.32999084343454504,5,0
2025-02-28,ISRG,INTUITIVE SURGICAL INC,Health Care,Medical Devices,-0.1420753866793634,0.3994807248152616,0.16073597027150338,0.4552854849805091,0.20124398073836278,0.3817549491706795,0.31970022199526327,0.31688861541351654,0.33310519885280726,0.31970022199526327,5,0
2024-02-29,DV,DOUBLEVERIFY HOLDINGS INC,Communication,Other,0.0455551597249073,-0.5535181900931773,0.03831000922504644,-0.636640663091175,-0.07593856655290102,-0.3273606370875995,-0.3110296095199613,-0.3349819574549654,-0.3330766273631239,-0.3110296095199613,1,4
2024-01-31,ISRG,INTUITIVE SURGICAL INC,Health Care,Medical Devices,0.0525619934419587,0.39999629711130197,0.3358138109238014,0.3506151142355009,0.32754833040421794,0.26801405975395426,0.3363975224857553,0.3546467273602697,0.33298856045869085,0.3363975224857553,5,0
2021-09-30,TSLA,TESLA INC,Consumer Discretionary,Auto Manufacturers & Parts,0.4709659989339234,0.3999999994964029,0.31051558378453425,0.4707908163265305,0.21830357142857143,0.2443452380952381,0.32879104182625546,0.3625268550039077,0.3329814507767403,0.32879104182625546,5,0
2026-02-27,GPK,GRAPHIC PACKAGING HOLDING,Materials,Apparel & Luxury,-0.1912749171733699,0.0,-0.3147836850799696,-0.6339718439879991,-0.26009693053311794,-0.3686052773290253,-0.3154915473860224,-0.3209068605730157,-0.33283146476201814,-0.3154915473860224,0,4
2021-04-30,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.0135639023573774,0.3999999986501404,0.545278692405009,0.2765873015873016,0.3122685185185185,0.1851851851851852,0.343863939269231,0.38174956694368156,0.3326084715040575,0.343863939269231,5,0
2023-08-31,CWEN,CLEARWAY ENERGY INC CLASS C,Utilities,Utilities,-0.2195122726429136,-0.3715201001550421,-0.11435514195477088,-0.5615989515072084,-0.2944954128440367,-0.28348623853211014,-0.32509116899863366,-0.3488475785484231,-0.33250724354434485,-0.32509116899863366,0,5
2020-02-28,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,-0.1499642485545503,0.39999999809236053,0.32305675840788156,0.29777539533637093,0.22514071294559101,0.38398999374609133,0.3259925717056591,0.31512495031509,0.3323412111728403,0.3259925717056591,5,0
2025-11-28,MCK,MCKESSON CORP,Health Care,Diagnostics & Research,-0.0546388521446671,0.39946341359232684,0.09078913939416493,0.5136270724506019,0.28378378378378377,0.3288288288288288,0.32329844760994125,0.33340801673856024,0.3322632197611274,0.32329844760994125,5,0
2025-05-30,GE,GE AEROSPACE,Industrials,Aerospace & Defense,0.0087452068334805,0.3997301798225599,0.17847479901051333,0.5782699443413729,0.2934253246753247,0.19832251082251084,0.3296445517344563,0.37671729294574513,0.33211859741493654,0.3296445517344563,5,0
2023-08-31,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,-0.0467330463153718,0.39999999747656045,0.3362213857591384,0.41520314547837484,0.3071100917431193,0.218348623853211,0.3353766488620808,0.370038307801061,0.33211588681409854,0.3353766488620808,5,0
2024-06-28,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,0.0835577336827739,0.39999735609007486,0.24840739785498211,0.38566634707574315,0.24286912751677853,0.34871364653243847,0.32513077501400345,0.3263749181123429,0.3319596002173668,0.32513077501400345,5,0
2023-09-29,AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Software - Infrastructure,-0.0353228160206557,0.39558298335402536,0.11876438515144269,0.6781818181818183,0.25068181818181823,0.1803030303030303,0.324702807034427,0.38217775121727615,0.3317090709887147,0.324702807034427,5,0
2024-07-31,EA,ELECTRONIC ARTS INC,Communication,Other,-0.0019135377541271,0.39999744994343356,0.14645770343545914,0.3871451650126933,0.19850565428109854,0.4491114701130856,0.316243488557154,0.2924584687047509,0.3316217190568346,0.316243488557154,5,0
2025-04-30,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0554545253943907,0.39923076194745355,0.21219142981759545,0.40934514099277547,0.1890293637846656,0.3860793909733551,0.319175217503169,0.313464962996028,0.33161856999035977,0.319175217503169,5,0
2025-05-30,ESTC,ELASTIC NV,Information Technology,Software - Application,0.0322740264833474,-0.06683552846414512,-0.3174996718218395,-0.6783395176252318,-0.09435876623376624,-0.37094155844155846,-0.30559500851730825,-0.31845740860581895,-0.33157844606475384,-0.30559500851730825,0,5
2023-04-28,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,-0.0344102729598218,0.39977954381080744,0.045264457457049816,0.5738916256157636,0.29514519056261346,0.2988505747126437,0.3225862784317756,0.3424575261142161,0.331555788263823,0.3225862784317756,5,0
2019-11-29,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,-0.0110063369936377,0.39994551524468347,0.22040398723033452,0.3441688052466495,0.1534431137724551,0.4587491683300066,0.3153421179648258,0.28902663994724037,0.33145727204293196,0.3153421179648258,5,0
2020-03-31,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.184046635089573,0.3999998554176401,0.3233039095764682,0.21274298056155508,0.1487580993520518,0.5021598272138229,0.3173929344243076,0.274400455287404,0.3313402982690087,0.3173929344243076,5,0
2025-11-28,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,-0.0122861122961493,0.39999999999978575,0.5438759525351627,0.44015444015444016,0.3426073131955485,0.01510333863275043,0.3483482089035375,0.43653678281917885,0.33117842177257173,0.3483482089035375,5,0
2023-09-29,BX,BLACKSTONE INC,Financials,Capital Markets,-0.1253206670853328,0.8908164889541543,-0.013685120017609218,0.5390909090909091,0.24181818181818182,0.036060606060606036,0.33882021318124844,0.4293737513250454,0.3310454650089356,0.27105617054499875,4,1
2021-10-29,VRSK,VERISK ANALYTICS INC,Industrials,Commercial Services,0.0750832279923134,0.3999504022571057,0.294195560773844,0.33488430583501,0.32350352112676056,0.3075117370892019,0.3320091054163844,0.33870248673359254,0.33090479932249484,0.3320091054163844,5,0
2023-11-30,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0201264067195861,0.399999968114688,0.35484612492659373,0.2809265010351967,0.2558876811594203,0.3508454106280194,0.3285011371727836,0.3241670098027635,0.33083661000907744,0.3285011371727836,5,0
2020-04-30,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,0.1390516716871221,0.3976196059727075,0.285298278425726,0.4003322259136212,0.30523255813953487,0.2670894996476392,0.3311144336198458,0.35187565050160174,0.33067911278811113,0.3311144336198458,5,0
2022-03-31,BRO,BROWN & BROWN INC,Financials,Insurance,-0.1692627845478375,0.8261930830889013,0.20213902172488465,0.39979628214922336,0.178698752228164,0.0843731431966726,0.33824005647756916,0.4127616612938463,0.33066453176955285,0.33824005647756916,5,0
2023-03-31,SIRI,SIRIUSXM HOLDINGS INC,Communication,Other,-0.0705291318540028,-0.3545729189732963,-0.14816390800451412,-0.6542958820538891,-0.175711743772242,-0.2511862396204034,-0.31678613848486903,-0.3571153201150677,-0.33063304999140164,-0.31678613848486903,0,5
2023-12-29,V,VISA INC CLASS A,Financials,Consumer Finance,0.0530797142288652,0.39999343949484945,0.4410661118726874,0.23498233215547706,0.23189045936395758,0.33951707891637223,0.32948988436066873,0.3271376793613189,0.33023252925008223,0.32948988436066873,5,0
2023-08-31,LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,Apparel & Luxury,-0.0360305436694895,0.3393969316986108,0.1530432459844508,0.4450851900393185,0.2213302752293578,0.4180428134556575,0.3153796912814791,0.3009016564784325,0.33018694572273877,0.3153796912814791,5,0
2023-10-31,OXY,OCCIDENTAL PETROLEUM CORP,Energy,Oil Gas & Consumable Fuels,-0.0490749558116001,1.0,-0.02662570404505888,0.28865847414234513,0.06317204301075269,0.29301075268817206,0.3236431131592422,0.34257552483358933,0.330184331797235,0.2589144905273938,4,1
2020-03-31,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.1780158949101982,0.39999999809236053,0.3220697225971408,0.20934896636840486,0.14767818574514036,0.5021598272138229,0.3162513400033739,0.27285775723192485,0.3301832747273994,0.3162513400033739,5,0
2023-02-28,LNC,LINCOLN NATIONAL CORP,Financials,Insurance,-0.3095386675645283,0.0,-0.2997496016826521,-0.582262534643487,-0.2433862433862434,-0.4256319811875367,-0.31020607217998386,-0.2982934094909578,-0.3301280524151025,-0.31020607217998386,0,4
2021-05-28,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS I,Consumer Discretionary,Household & Personal Products,0.0432143075125557,-0.574165865118562,-0.1970723346326555,-0.6295955882352942,-0.20197610294117646,-0.05361519607843138,-0.3312850174012239,-0.4220834469966279,-0.3299663842670788,-0.3312850174012239,0,5
2021-05-28,DHR,DANAHER CORP,Health Care,Diagnostics & Research,0.0657543212607438,0.3999979251805245,0.28397005203623865,0.3521533613445378,0.1328125,0.40900735294117646,0.3155882383004954,0.3032005027075521,0.32965221526595817,0.3155882383004954,5,0
2025-04-30,ROL,ROLLINS INC,Industrials,Household & Personal Products,0.0249127724421789,0.39916370181516186,0.1641571149704562,0.606268934980191,0.2779363784665579,0.18325176726481782,0.3261555794994369,0.3782981603837734,0.3295365621040345,0.3261555794994369,5,0
2021-06-30,NVDA,NVIDIA CORP,Information Technology,Semiconductors,-0.0211179694068323,0.39999802230950343,0.3387044187044187,0.5272844272844274,0.28783783783783784,0.11681681681681684,0.33412830459060083,0.4004285060063763,0.32952558370898644,0.33412830459060083,5,0
2023-05-31,ADBE,ADOBE INC,Information Technology,Software - Application,0.1797278725357272,0.3999017335876139,0.2324892126979933,0.4652048319327732,0.31824448529411764,0.23406862745098042,0.32998177819269575,0.3613080832100573,0.3294982192702881,0.32998177819269575,5,0
2020-03-31,DPZ,DOMINOS PIZZA INC,Consumer Discretionary,Hotels Restaurants & Leisure,0.149546928865164,0.3933261324692282,0.1483081709043397,0.7871027460660287,0.12877969762419006,0.12455003599712024,0.31641335661218145,0.3972953391880386,0.329109013390309,0.31641335661218145,5,0
2021-11-30,LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,Apparel & Luxury,-0.1295832648782411,0.39999845505073245,0.2820037873089834,0.5339537223340041,0.136443661971831,0.2420774647887324,0.31889541829085666,0.35797540968449637,0.32900092346055543,0.31889541829085666,5,0
2025-07-31,MSFT,MICROSOFT CORP,Information Technology,Software - Infrastructure,-0.0630042454344875,0.3900983977899187,0.21541278897515678,0.5255417956656346,0.2329721362229102,0.2481940144478844,0.32244382662030097,0.3556347626355413,0.3287745755886271,0.32244382662030097,5,0
2023-06-30,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0079461632743689,0.39999960308376603,0.2619989200553086,0.2167487684729064,0.330989110707804,0.4246823956442831,0.3268837595928136,0.2967220834682014,0.3287121615122218,0.3268837595928136,5,0
2022-05-31,MNST,MONSTER BEVERAGE CORP,Consumer Staples,Food Beverage & Tobacco,0.0377167134162499,0.3988227798388748,-0.0004883454361219968,0.4942013705851344,0.2140221402214022,0.44249692496924964,0.30981097403570784,0.29064844782050897,0.32861056710769415,0.2478487792285663,4,1
2021-11-30,COST,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,0.0373969723875342,0.39997731749143145,0.3422026584922361,0.5204979879275654,0.308318661971831,0.10416666666666667,0.3350326585099462,0.40335812276855265,0.3285602587430812,0.3350326585099462,5,0
2022-12-30,AZO,AUTOZONE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0132622363549548,0.3999969848938703,0.18251424153023668,0.3111582295255765,0.30913729128014844,0.4115646258503401,0.3228742746160344,0.3008027337197294,0.328493206752382,0.3228742746160344,5,0
2020-04-30,NOW,SERVICENOW INC,Information Technology,Software - Application,0.1238270661633482,0.39999987986978264,0.25348793672984865,0.4340078526125038,0.2806553911205074,0.2646229739252995,0.3265548068515884,0.3497053881577604,0.3284347845996452,0.3265548068515884,5,0
2022-02-28,COO,COOPER INC,Health Care,Medical Devices,0.0196805061494058,0.3999438553284793,0.2769813460559056,0.31206896551724134,0.2375,0.3818965517241379,0.32167814372515285,0.3103519900012686,0.32823813043198596,0.32167814372515285,5,0
2020-06-30,EIX,EDISON INTERNATIONAL,Utilities,Utilities,0.0148326455231302,-0.39444893693574,-0.1690178736057207,-0.5646110938952588,-0.2931127982646421,-0.20607375271149672,-0.3254528910825717,-0.36887259045687126,-0.3281728810205276,-0.3254528910825717,0,5
2021-12-31,STE,STERIS,Health Care,Medical Devices,-0.0724364924857773,0.39959861101358946,0.405408171276047,0.42992844806316316,0.34520725388601037,0.114853195164076,0.3389991358805772,0.3992716807685602,0.3281670593674392,0.3389991358805772,5,0
2021-04-30,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.0102497526747347,0.3999999999952401,0.5447495918759085,0.23320105820105824,0.31134259259259256,0.2074074074074074,0.33934013001444135,0.3684162339466231,0.3281640273118192,0.33934013001444135,5,0
2021-06-30,SNPS,SYNOPSYS INC,Information Technology,Software - Infrastructure,0.0477568514233741,0.3997515486472655,0.20362934362934362,0.35019305019305014,0.26959459459459456,0.3831831831831832,0.3212703440494874,0.30982205704598625,0.3281623385802855,0.3212703440494874,5,0
2025-06-30,APPF,APPFOLIO INC CLASS A,Information Technology,Software - Application,0.1489723341090083,1.0,0.4368672783659963,0.05240373661426293,0.18660287081339713,0.07575757575757576,0.3503262923102464,0.41225851473845737,0.32813327999323694,0.3503262923102464,5,0
2025-11-28,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,-0.0146218343307752,0.39999999999983,0.5404691844225123,0.4362934362934362,0.3426073131955485,0.008214096449390584,0.3455168060721435,0.4345267896327261,0.32794861633689226,0.3455168060721435,5,0
2023-07-31,BRKR,BRUKER CORP,Health Care,Medical Devices,-0.0433777314730948,-0.5999645151285163,-0.1280458566876927,-0.6002821236214414,-0.2194793536804309,-0.09365649311789348,-0.3282856684471949,-0.40598310077657085,-0.32790144886190153,-0.3282856684471949,0,5
2020-07-31,PSX,PHILLIPS 66,Energy,Oil Gas & Consumable Fuels,-0.0341349430203717,0.0024884984504346566,-0.26474849884642077,-0.624413879337293,-0.3025164113785558,-0.37089715536105033,-0.31201748929457707,-0.31339244617589557,-0.3277686234721843,-0.31201748929457707,1,4
2023-09-29,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,-0.050149335970656,0.39999999747656045,0.3199918673466668,0.28428571428571425,0.17545454545454545,0.40969696969696967,0.31788581885209133,0.30037458958243013,0.327705184611065,0.31788581885209133,5,0
2021-01-29,SNPS,SYNOPSYS INC,Information Technology,Software - Infrastructure,-0.0547006709852555,0.3997698277774916,0.34282151643230707,0.27812500000000007,0.296875,0.3246527777777778,0.32844882439751527,0.3284603360524497,0.32750844648378175,0.32844882439751527,5,0
2024-03-28,LI,Li Auto,Auto,Auto Manufacturers & Parts,-0.1552873745694155,0.0,-0.29940784603997045,-0.7025660004934615,-0.21502590673575128,-0.3238341968911917,-0.30816679003207503,-0.3286269430051813,-0.3274287564766839,-0.30816679003207503,0,4
2024-08-30,MANH,MANHATTAN ASSOCIATES INC,Information Technology,Software - Application,0.0389285546390401,0.39979745183453175,0.17982687690278862,0.4054410354745926,0.33808724832214765,0.3067673378076063,0.3259839900683334,0.3341558424911374,0.32730871632025466,0.3259839900683334,5,0
2024-05-31,BRKR,BRUKER CORP,Health Care,Medical Devices,-0.0539678704766848,-0.23070605925774104,-0.19443621876964112,-0.6785109983079526,-0.3066835871404399,-0.1951494641849972,-0.32109726553215434,-0.3711755864273193,-0.3271690558667388,-0.32109726553215434,0,5
2021-09-30,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.1093971742463306,0.3999999999993231,0.5477614116467393,0.07397959183673472,0.22455357142857144,0.3964285714285714,0.328544629267988,0.30404494474825033,0.3271408514183306,0.328544629267988,5,0
2025-09-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,-0.1130620423444157,0.3994869384990144,0.17810242656610625,0.40811428571428576,0.23620000000000002,0.3656,0.3175007301558813,0.3140716269805659,0.3269537202354244,0.3175007301558813,5,0
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0598886897059078,0.39992584841434436,0.3393749128347846,0.48838559814169574,0.2657520325203252,0.15413279132791327,0.32951423664781265,0.384491276258856,0.32690165502612034,0.32951423664781265,5,0
2024-11-29,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,-0.0070178558961836,0.39978320181107496,0.12705609518851424,0.2984,0.21660000000000001,0.5138666666666667,0.3111411927332512,0.2645498242498973,0.32687903485408965,0.3111411927332512,5,0
2022-11-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,-0.0306423050312867,0.39999149965743985,0.20989592418163847,0.48063840920983786,0.3273809523809524,0.2203907203907204,0.3276595011641178,0.36213956919891144,0.3267023569968637,0.3276595011641178,5,0
2024-11-29,EA,ELECTRONIC ARTS INC,Communication,Other,-0.1026451372880439,0.3999962836465415,0.33754061421419757,0.2442285714285715,0.1302,0.4552,0.3134330938578621,0.28369279589375623,0.3265695969203172,0.3134330938578621,5,0
2020-02-28,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,0.0201399296884114,0.3976196059727075,0.3045039452607266,0.3661216831948539,0.2650093808630394,0.29080675422138835,0.32481227390254314,0.33836926893942254,0.326478640259914,0.32481227390254314,5,0
2023-05-31,OGN,ORGANON,Health Care,Pharmaceuticals,0.0624996135803268,-0.3647290658523179,-0.2798094189413522,-0.5512079831932772,-0.15395220588235295,-0.23253676470588236,-0.31644708771503655,-0.35728745733287126,-0.32609978417612406,-0.31644708771503655,0,5
2023-04-28,WM,WASTE MANAGEMENT INC,Industrials,Commercial Services,-0.0187565228468653,0.39539121688115647,0.3529734789319509,0.28999222193414564,0.30104355716878406,0.3012704174228675,0.3281341784677809,0.3342975519672774,0.3260407683311749,0.3281341784677809,5,0
2023-03-31,FHB,FIRST HAWAIIAN INC,Financials,Banks - Regional,-0.1807228954912196,-0.17678995876141293,-0.13167259786476868,-0.6817488561260802,-0.35097864768683273,-0.24851720047449585,-0.3179414521827181,-0.351836025531736,-0.32600631926742596,-0.3179414521827181,0,5
2022-10-31,V,VISA INC CLASS A,Financials,Consumer Finance,0.0410465133243698,0.3856557083038125,0.4216308231145835,0.27023158990372104,0.21994535519125685,0.3233151183970856,0.32415571898209194,0.3268801808639667,0.3259889152472464,0.32415571898209194,5,0
2022-01-31,AZO,AUTOZONE INC,Consumer Discretionary,Auto Manufacturers & Parts,-0.0522072081721475,0.39996236330291834,0.27593519600170524,0.4925074925074925,0.17875874125874125,0.24650349650349648,0.31873345791487073,0.3524783858301519,0.32598466349848804,0.31873345791487073,5,0
2024-10-31,NOW,SERVICENOW INC,Information Technology,Software - Application,0.1095950607858513,0.3999996520145846,0.19068500840790156,0.4289176090468497,0.25,0.32390953150242324,0.31870236019435183,0.3263464478196764,0.3257372187403631,0.31870236019435183,5,0
2025-10-31,CVS,CVS HEALTH CORP,Health Care,Diagnostics & Research,-0.0024339121483916,0.9548195172343976,0.009646875150769523,0.4881696428571428,0.16249999999999998,0.04244791666666666,0.3315167903817954,0.4200674909534346,0.32566259738174264,0.3315167903817954,5,0
2025-02-28,GE,GE AEROSPACE,Industrials,Aerospace & Defense,-0.0345680255408864,0.35187459237672924,0.1595969932497567,0.5574409539096539,0.20726324237560192,0.2926698769395399,0.31376913177025634,0.336552831054638,0.3255820925258635,0.31376913177025634,5,0
