rebalance_date,ticker,decision,reason,score,previous_weight
2022-02-28,FCX,add,pass,0.8128180993779909,0.0
2022-02-28,FANG,add,pass,0.7780050190619784,0.0
2022-02-28,MTDR,add,pass,0.7719362439597789,0.0
2022-02-28,STLD,add,pass,0.7391630107821304,0.0
2022-02-28,NUE,add,pass,0.7391363589079781,0.0
2022-02-28,BYD,add,pass,0.7264883903911912,0.0
2022-02-28,FTNT,add,pass,0.725464583016283,0.0
2022-03-31,FCX,hold,intact,0.6521421778940656,0.14009119304769743
2022-03-31,FANG,hold,protected_winner,0.6228435505910257,0.12834793921785614
2022-03-31,MTDR,drop,missing_from_candidate_book,0.0,0.1263534100744009
2022-03-31,STLD,hold,intact,0.6401383827729438,0.11585227168582202
2022-03-31,NUE,drop,missing_from_candidate_book,0.0,0.11584391730538303
2022-03-31,BYD,drop,low_concentrated_v2_score+leader_rank_decay,0.36209115162359556,0.1119132374907578
2022-03-31,FTNT,hold,protected_winner,0.5699046264485291,0.11159803117808272
2022-03-31,SCCO,add,pass,0.6384718813230373,0.0
2022-03-31,AM,add,pass,0.6320798319698814,0.0
2022-03-31,RGLD,add,pass,0.6163269085218647,0.0
2022-04-29,FCX,hold,intact,0.6198249091399138,0.15550899159492249
2022-04-29,STLD,drop,negative_rs_accel,0.7010337407130947,0.14983685981847614
2022-04-29,SCCO,drop,low_concentrated_v2_score+leader_rank_decay,0.3600040517318342,0.14905772106099677
2022-04-29,AM,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.36125440030705797,0.1460880838818673
2022-04-29,FANG,hold,protected_winner,0.6062290211135148,0.14184984635451267
2022-04-29,RGLD,hold,protected_winner,0.5924314414119274,0.13889710201573446
2022-04-29,FTNT,drop,negative_rs_accel+leader_rank_decay,0.5392822865379887,0.11876139527349024
2022-04-29,STLD,add,pass,0.7010337407130947,0.14983685981847614
2022-04-29,VLO,add,pass,0.6633212028356524,0.0
2022-04-29,LYB,add,pass,0.6594988640204219,0.0
2022-04-29,RS,add,pass,0.630332308605683,0.0
2022-05-31,STLD,hold,intact,0.7146928129132573,0.14573509439125748
2022-05-31,VLO,hold,protected_winner,0.6796605225925166,0.1304770303733029
2022-05-31,LYB,drop,leader_rank_decay,0.5909960221819617,0.128977634678288
2022-05-31,RS,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.2969638321177221,0.11782174232387663
2022-05-31,FCX,drop,missing_from_candidate_book,0.0,0.11392639505877795
2022-05-31,FANG,hold,protected_winner,0.7100052169610073,0.10898324883565601
2022-05-31,RGLD,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.049031949829027796,0.10407885433884104
2022-05-31,HALO,add,pass,0.7065564709200237,0.0
2022-05-31,PAG,add,pass,0.6528207563833966,0.0
2022-05-31,UTHR,add,pass,0.631554102435256,0.0
2022-05-31,ETR,add,pass,0.6299858976762368,0.0
2022-06-30,STLD,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.39790580411885385,0.13576354594763135
2022-06-30,FANG,drop,negative_rs_accel+leader_rank_decay,0.5341413066565193,0.13398846837309566
2022-06-30,HALO,hold,protected_winner,0.5751721597147804,0.13268997107663147
2022-06-30,VLO,hold,protected_winner,0.6219771982809335,0.12278022735338286
2022-06-30,PAG,drop,negative_rs_accel,0.6151003808086833,0.11327452551983845
2022-06-30,UTHR,hold,intact,0.6275884084509824,0.10601454754513948
2022-06-30,ETR,drop,negative_rs_accel+leader_rank_decay,0.505563290066218,0.1054887141842807
2022-06-30,NOC,add,pass,0.6422715083520019,0.0
2022-06-30,VRTX,add,pass,0.6388113173457304,0.0
2022-06-30,VICI,add,pass,0.6052008155343442,0.0
2022-06-30,JD,add,pass,0.602935450247137,0.0
2022-07-29,NOC,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3939232016784577,0.13172201427732202
2022-07-29,VRTX,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.27134604220522374,0.1303065518958754
2022-07-29,UTHR,drop,low_concentrated_v2_score+leader_rank_decay,0.38030068345902657,0.12576820911654266
2022-07-29,VLO,drop,missing_from_candidate_book,0.0,0.12352929905303171
2022-07-29,VICI,drop,low_concentrated_v2_score+leader_rank_decay,0.41666978134394894,0.1169553408078937
2022-07-29,JD,drop,low_concentrated_v2_score+leader_rank_decay,0.08349264685324213,0.1160814136969673
2022-07-29,HALO,hold,protected_winner,0.601283847092398,0.10563717115236729
2022-07-29,ON,add,pass,0.5588077204393689,0.0
2022-07-29,ENPH,add,pass,0.5587319657428639,0.0
2022-07-29,ORLY,add,pass,0.543964062182954,0.0
2022-07-29,WMS,add,pass,0.5107144965416516,0.0
2022-07-29,TSLA,add,pass,0.5030335138298859,0.0
2022-07-29,FANG,add,pass,0.4723147717293615,0.0
2022-08-31,HALO,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3159509745436151,0.15222154318099004
2022-08-31,ON,hold,protected_winner,0.5764853805528595,0.1314745949496055
2022-08-31,ENPH,drop,leader_rank_decay,0.5230783644257774,0.13143895069282974
2022-08-31,ORLY,hold,intact,0.5780428183416475,0.1245826208249471
2022-08-31,WMS,drop,low_concentrated_v2_score+leader_rank_decay,0.37651429358670024,0.10981797139973513
2022-08-31,TSLA,drop,low_concentrated_v2_score+leader_rank_decay,0.44553020475927213,0.10653955699970058
2022-08-31,FANG,drop,negative_rs_accel+leader_rank_decay,0.4596570205201585,0.09392476195219197
2022-08-31,FSLR,add,pass,0.641334854783901,0.0
2022-08-31,MCK,add,pass,0.6350942656083575,0.0
2022-08-31,WCC,add,pass,0.6237171480263175,0.0
2022-08-31,DKS,add,pass,0.6214943607590795,0.0
2022-08-31,CLH,add,pass,0.5784820177498186,0.0
2022-09-30,FSLR,hold,intact,0.6414939958525027,0.13493165919775127
2022-09-30,MCK,drop,negative_rs_accel,0.6111495062143514,0.1323184963727332
2022-09-30,WCC,hold,protected_winner,0.5828927742584483,0.12762023587599075
2022-09-30,DKS,hold,intact,0.6292345191272091,0.12671223723080022
2022-09-30,CLH,drop,low_concentrated_v2_score+leader_rank_decay,0.42723661377127725,0.1097801704861237
2022-09-30,ORLY,hold,intact,0.6554195060635661,0.1096135375357255
2022-09-30,ON,drop,leader_rank_decay,0.5394486424200415,0.10902366330087528
2022-09-30,CHRD,add,monster_gate_override,0.6706382979296235,0.0
2022-09-30,MCK,add,pass,0.6111495062143514,0.1323184963727332
2022-09-30,HUBB,add,pass,0.5815195948231592,0.0
2022-10-31,CHRD,drop,negative_rs_accel,0.6525407201010444,0.13961377446795756
2022-10-31,ORLY,drop,negative_rs_accel,0.6375380983203844,0.1333491621518645
2022-10-31,FSLR,hold,intact,0.6315998285968594,0.12774289622340423
2022-10-31,DKS,drop,leader_rank_decay,0.5731253336084523,0.12290700775984355
2022-10-31,MCK,drop,negative_rs_accel,0.6051670270918583,0.11594352420656004
2022-10-31,WCC,hold,protected_winner,0.6190098742289507,0.10546999124733573
2022-10-31,HUBB,drop,low_concentrated_v2_score+leader_rank_decay,0.2872163913044936,0.1049736439430344
2022-10-31,FANG,add,pass,0.673971650605813,0.0
2022-10-31,CHRD,add,pass,0.6525407201010444,0.13961377446795756
2022-10-31,ORLY,add,pass,0.6375380983203844,0.1333491621518645
2022-10-31,GILD,add,pass,0.6101745930467792,0.0
2022-10-31,MCK,add,pass,0.6051670270918583,0.11594352420656004
2022-11-30,FANG,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.15006619869117013,0.13754318610350552
2022-11-30,CHRD,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.05561316485095803,0.12893506923649076
2022-11-30,ORLY,hold,protected_winner,0.6224974859815153,0.12307450773966576
2022-11-30,FSLR,drop,negative_rs_accel,0.709980793724617,0.12079246084465542
2022-11-30,WCC,drop,missing_from_candidate_book,0.0,0.11602483931930198
2022-11-30,GILD,drop,low_concentrated_v2_score+leader_rank_decay,0.4353625410327633,0.11273637403747747
2022-11-30,MCK,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.39372687089525293,0.11089356271890306
2022-11-30,FICO,add,pass,0.7131985269494968,0.0
2022-11-30,DKS,add,pass,0.7103128194031216,0.0
2022-11-30,AXON,add,pass,0.6906762307987571,0.0
2022-11-30,TPL,add,pass,0.6732032166231766,0.0
2022-11-30,ACLS,add,pass,0.583308984125192,0.0
2022-11-30,JBL,add,pass,0.5687568719846529,0.0
2022-12-30,FICO,hold,protected_winner,0.6466523643106823,0.16985251043483243
2022-12-30,DKS,hold,protected_winner,0.6246675301650313,0.16848079399558052
2022-12-30,AXON,hold,intact,0.5961777365123955,0.15929425595696048
2022-12-30,TPL,drop,missing_from_candidate_book,0.0,0.15133642133738076
2022-12-30,ORLY,hold,protected_winner,0.607174654160734,0.12939762308304897
2022-12-30,ACLS,hold,intact,0.5913898316840644,0.11361833641964098
2022-12-30,JBL,hold,intact,0.5077162003607297,0.10802005877255583
2022-12-30,AGCO,add,pass,0.5514172634882551,0.0
2023-01-31,FICO,drop,low_concentrated_v2_score+leader_rank_decay,0.37232557368048175,0.14542966052800607
2023-01-31,DKS,hold,protected_winner,0.6919269125016022,0.13570914524125388
2023-01-31,ORLY,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.28406657778922395,0.12821490621120135
2023-01-31,AXON,hold,intact,0.6675030674276338,0.12361260489683358
2023-01-31,ACLS,hold,intact,0.6791468438808165,0.12163511128758327
2023-01-31,AGCO,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.352449754140788,0.1057479526923652
2023-01-31,JBL,hold,protected_winner,0.6903697573630818,0.08965061914275667
2023-01-31,TPR,add,pass,0.602413945803511,0.0
2023-01-31,LSCC,add,pass,0.5912936838057363,0.0
2023-01-31,ITT,add,pass,0.5836945617650425,0.0
2023-02-28,DKS,drop,negative_rs_accel,0.6411197747697562,0.16421834715706762
2023-02-28,JBL,hold,protected_winner,0.6961159443781353,0.16348004459411672
2023-02-28,ACLS,hold,protected_winner,0.7279389490256273,0.1582080598224064
2023-02-28,AXON,drop,negative_rs_accel+leader_rank_decay,0.47414239732143854,0.1528297007084776
2023-02-28,TPR,drop,low_concentrated_v2_score+leader_rank_decay,0.3880313663611879,0.12447761694033305
2023-02-28,LSCC,drop,leader_rank_decay,0.5361235619202551,0.1199244432233448
2023-02-28,ITT,drop,low_concentrated_v2_score+leader_rank_decay,0.11063876453626414,0.11686178755425375
2023-02-28,BKNG,add,pass,0.7549204774196088,0.0
2023-02-28,STLD,add,pass,0.7460058775443735,0.0
2023-02-28,RS,add,pass,0.7103561534251962,0.0
2023-02-28,MLI,add,pass,0.6885337835515688,0.0
2023-02-28,ORLY,add,pass,0.6520412455609143,0.0
2023-03-31,BKNG,hold,intact,0.705371625726962,0.16077460723940148
2023-03-31,STLD,hold,protected_winner,0.6813322573023385,0.15699996075387557
2023-03-31,ACLS,hold,protected_winner,0.680430062826637,0.14948752797571763
2023-03-31,RS,drop,negative_rs_accel+leader_rank_decay,0.5873127502415854,0.14235323443153242
2023-03-31,JBL,hold,protected_winner,0.6485914074270137,0.1367030512091041
2023-03-31,MLI,drop,low_concentrated_v2_score+leader_rank_decay,0.2614889150464279,0.13374130417442243
2023-03-31,ORLY,drop,negative_rs_accel+leader_rank_decay,0.5490341093117257,0.11994031421594634
2023-03-31,LSCC,add,pass,0.6697023633206135,0.0
2023-03-31,NUE,add,pass,0.6506637166964334,0.0
2023-03-31,SCCO,add,monster_gate_override,0.6193433780384242,0.0
2023-04-28,BKNG,hold,intact,0.620665684454068,0.16045471933099542
2023-04-28,STLD,drop,benchmark_lag_3m+negative_rs_accel+leader_rank_decay,0.5088345068238066,0.14970435188087025
2023-04-28,ACLS,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.38882925669949836,0.14930814866132502
2023-04-28,LSCC,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.2543622703592299,0.14463726025551366
2023-04-28,NUE,drop,benchmark_lag_3m+negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.4182752866955746,0.13653050698324432
2023-04-28,JBL,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.35714667485937523,0.13566221551924634
2023-04-28,SCCO,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.2715684076043674,0.12370279736880498
2023-04-28,SSD,add,pass,0.6266097029953267,0.0
2023-04-28,NOW,add,pass,0.6037253951120302,0.0
2023-04-28,CHDN,add,pass,0.6011404805991163,0.0
2023-04-28,AN,add,pass,0.5961719719115915,0.0
2023-04-28,ORLY,add,pass,0.5929513620616554,0.0
2023-04-28,DKS,add,pass,0.5905474016328551,0.0
2023-05-31,SSD,drop,missing_from_candidate_book,0.0,0.1534061462862877
2023-05-31,BKNG,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.34103001100170455,0.15050952954182972
2023-05-31,NOW,hold,protected_winner,0.7150672404566101,0.14240571469899005
2023-05-31,CHDN,drop,negative_rs_accel+leader_rank_decay,0.5644724075189771,0.1411888748647286
2023-05-31,AN,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.41096999793302563,0.1388646289202973
2023-05-31,ORLY,drop,negative_rs_accel+leader_rank_decay,0.5975928966271342,0.13736834659094585
2023-05-31,DKS,drop,negative_rs_accel+leader_rank_decay,0.5754806226905109,0.1362567590969208
2023-05-31,EXP,add,pass,0.7362972439323491,0.0
2023-05-31,AAPL,add,pass,0.7220031116277426,0.0
2023-05-31,ACLS,add,pass,0.7128144189414063,0.0
2023-05-31,FLEX,add,pass,0.6850899908833582,0.0
2023-05-31,CXT,add,pass,0.6734156540181468,0.0
2023-05-31,MPWR,add,pass,0.6660241680609724,0.0
2023-06-30,EXP,hold,protected_winner,0.7393622397876145,0.15717331196729753
2023-06-30,AAPL,hold,protected_winner,0.6434893878209605,0.15112996910327303
2023-06-30,NOW,hold,protected_winner,0.7001641611124448,0.14824027745664853
2023-06-30,ACLS,drop,negative_rs_accel+leader_rank_decay,0.5739356699702232,0.147307685950939
2023-06-30,FLEX,hold,protected_winner,0.6821925620436394,0.13607166538157553
2023-06-30,CXT,hold,protected_winner,0.68118185493143,0.131473695488904
2023-06-30,MPWR,drop,negative_rs_accel+leader_rank_decay,0.5541929608819303,0.12860339465136242
2023-06-30,LPX,add,pass,0.745531645691952,0.0
2023-06-30,OC,add,pass,0.7112925644066792,0.0
2023-07-31,LPX,hold,protected_winner,0.6459415512678477,0.1614755599171026
2023-07-31,EXP,hold,protected_winner,0.6893589046111225,0.1588141400326991
2023-07-31,OC,drop,negative_rs_accel,0.6521369876796387,0.14698437538596149
2023-07-31,NOW,drop,leader_rank_decay,0.5551068265280881,0.14242111703503788
2023-07-31,FLEX,drop,negative_rs_accel+leader_rank_decay,0.6010182658854826,0.13520370525659797
2023-07-31,CXT,drop,missing_from_candidate_book,0.0,0.13480337805948897
2023-07-31,AAPL,drop,leader_rank_decay,0.5748043499983488,0.12029772431311192
2023-07-31,ON,add,pass,0.7075324122308019,0.0
2023-07-31,OC,add,pass,0.6521369876796387,0.14698437538596149
2023-07-31,SSD,add,pass,0.6434971902479251,0.0
2023-07-31,CHRD,add,pass,0.641889735618387,0.0
2023-07-31,ACLS,add,pass,0.6293910965883809,0.0
2023-08-31,ON,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.2596258066174915,0.1646400564985209
2023-08-31,EXP,hold,protected_winner,0.6978725438099941,0.15629086923290847
2023-08-31,OC,drop,negative_rs_accel,0.6377814028504801,0.1398686853909601
2023-08-31,LPX,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3220313186613616,0.1372237461463634
2023-08-31,SSD,drop,missing_from_candidate_book,0.0,0.1361871516686605
2023-08-31,CHRD,hold,protected_winner,0.680161893933938,0.13550761103800305
2023-08-31,ACLS,drop,negative_rs_accel+leader_rank_decay,0.47130290648348094,0.13028188002458363
2023-08-31,FANG,add,pass,0.6970123237268934,0.0
2023-08-31,WMS,add,monster_gate_override,0.687539197637398,0.0
2023-08-31,EXE,add,pass,0.6857859394719644,0.0
2023-08-31,MTDR,add,pass,0.650270973590997,0.0
2023-08-31,OC,add,pass,0.6377814028504801,0.1398686853909601
2023-09-29,EXP,drop,negative_rs_accel+leader_rank_decay,0.4777294534901489,0.1518112648261359
2023-09-29,FANG,hold,protected_winner,0.7053567490205931,0.1514372406160899
2023-09-29,WMS,drop,leader_rank_decay,0.5464595441346337,0.14734883277048913
2023-09-29,EXE,hold,protected_winner,0.6365405673966558,0.146598297660127
2023-09-29,CHRD,hold,protected_winner,0.6418684286127186,0.1442036880776077
2023-09-29,MTDR,hold,intact,0.6037277704130096,0.1318076178935182
2023-09-29,OC,drop,negative_rs_accel+leader_rank_decay,0.5147339080188419,0.1267930581560321
2023-09-29,DINO,add,pass,0.6284187898867096,0.0
2023-09-29,WSM,add,pass,0.6028723616748365,0.0
2023-09-29,STLD,add,pass,0.5940025657867279,0.0
2023-10-31,FANG,drop,low_concentrated_v2_score+leader_rank_decay,0.4373169112458655,0.1515550197486933
2023-10-31,CHRD,hold,protected_winner,0.6276562776747909,0.125500282270217
2023-10-31,EXE,drop,low_concentrated_v2_score+leader_rank_decay,0.2728132825166961,0.12342548630496271
2023-10-31,DINO,hold,intact,0.5898636578452433,0.12029594755497856
2023-10-31,MTDR,drop,leader_rank_decay,0.49360626972555754,0.11102862958737368
2023-10-31,WSM,hold,intact,0.5426451152753504,0.11071422438462637
2023-10-31,STLD,hold,protected_winner,0.5796485034119403,0.10748041014914833
2023-10-31,AIZ,add,pass,0.5944769774375133,0.0
2023-10-31,UEC,add,pass,0.5882165622742573,0.0
2023-10-31,FLEX,add,pass,0.5430483764160013,0.0
2023-11-30,CHRD,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.19664133856222943,0.14149089692462344
2023-11-30,AIZ,hold,protected_winner,0.6037196237644118,0.12692723697536604
2023-11-30,DINO,drop,low_concentrated_v2_score+leader_rank_decay,0.053190272685610454,0.12496489398630117
2023-11-30,UEC,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3827534297299101,0.12426798123710733
2023-11-30,STLD,drop,low_concentrated_v2_score+leader_rank_decay,0.28697358162474174,0.12067413199615853
2023-11-30,FLEX,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.27059737719254795,0.10591605221351465
2023-11-30,WSM,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.43398501474840967,0.10575880666692887
2023-11-30,FICO,add,pass,0.6349015993336097,0.0
2023-11-30,PANW,add,pass,0.590806183838424,0.0
2023-11-30,EXPE,add,pass,0.5798947803319175,0.0
2023-11-30,BLD,add,pass,0.5604539273315592,0.0
2023-11-30,DKS,add,pass,0.5535996569614146,0.0
2023-11-30,DECK,add,pass,0.5202865806273279,0.0
2023-12-29,FICO,hold,protected_winner,0.6179173775145862,0.1547615837118565
2023-12-29,AIZ,hold,protected_winner,0.5518595168459941,0.13993324604050447
2023-12-29,PANW,drop,negative_rs_accel+leader_rank_decay,0.5341172748639579,0.1340109814475417
2023-12-29,EXPE,hold,protected_winner,0.5562439567521558,0.12910668272227088
2023-12-29,BLD,drop,negative_rs_accel,0.5424777212581862,0.12059523738586567
2023-12-29,DKS,hold,intact,0.5886471975401805,0.11766355015918958
2023-12-29,DECK,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3465360094355457,0.10392871853277104
2023-12-29,BPOP,add,pass,0.5495873259602975,0.0
2023-12-29,BLD,add,pass,0.5424777212581862,0.12059523738586567
2023-12-29,SSD,add,pass,0.5372111713765924,0.0
2024-01-31,FICO,hold,protected_winner,0.6302233964911137,0.16286346844915864
2024-01-31,DKS,hold,intact,0.6001746157415848,0.14779951986342493
2024-01-31,EXPE,drop,leader_rank_decay,0.482928395827613,0.13197554772105302
2024-01-31,AIZ,drop,negative_rs_accel+leader_rank_decay,0.5121270891439899,0.12990322542328006
2024-01-31,BPOP,drop,low_concentrated_v2_score+leader_rank_decay,0.4184820767641385,0.12883571722853943
2024-01-31,BLD,hold,protected_winner,0.564626243814664,0.12552397273136173
2024-01-31,SSD,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3286983783847299,0.12309854858318224
2024-01-31,PANW,add,pass,0.5895663658799469,0.0
2024-01-31,EXP,add,pass,0.587180068369028,0.0
2024-01-31,MSFT,add,pass,0.5862225045949828,0.0
2024-01-31,NOW,add,pass,0.5826838259298647,0.0
2024-02-29,FICO,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.43809037881382346,0.16199985092673422
2024-02-29,DKS,hold,intact,0.5456910834005221,0.14691996533103518
2024-02-29,PANW,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3228777485064221,0.1417721645332919
2024-02-29,EXP,drop,negative_rs_accel,0.5087474660591615,0.1406268281676221
2024-02-29,MSFT,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.30426404641938565,0.14016853823725348
2024-02-29,NOW,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.39618947950945166,0.13848141654514554
2024-02-29,BLD,drop,negative_rs_accel,0.5315525512830636,0.13003123625891763
2024-02-29,AWI,add,pass,0.5638466650207453,0.0
2024-02-29,PR,add,pass,0.5430224987639745,0.0
2024-02-29,HII,add,pass,0.5425205667461658,0.0
2024-02-29,FANG,add,pass,0.5335922472584176,0.0
2024-02-29,BLD,add,pass,0.5315525512830636,0.13003123625891763
2024-02-29,MPWR,add,pass,0.529313384022917,0.0
2024-03-28,AWI,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.42104992665254204,0.1549072004914117
2024-03-28,DKS,drop,missing_from_candidate_book,0.0,0.14509194018626032
2024-03-28,PR,hold,protected_winner,0.6213601381697926,0.14367632831612495
2024-03-28,HII,drop,low_concentrated_v2_score+leader_rank_decay,0.4151854245771422,0.1434108423733888
2024-03-28,FANG,hold,protected_winner,0.6766129685153964,0.13872942784470693
2024-03-28,BLD,hold,protected_winner,0.6233056639304557,0.1376708478968355
2024-03-28,MPWR,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.0860748266697767,0.13651341289127183
2024-03-28,EXP,add,pass,0.6246027033674342,0.0
2024-03-28,WSM,add,pass,0.6156479154584376,0.0
2024-03-28,FTAI,add,pass,0.6048725627361239,0.0
2024-03-28,CRH,add,pass,0.5836257524113929,0.0
2024-04-30,FANG,hold,protected_winner,0.6200218882819207,0.1690537796482444
2024-04-30,EXP,drop,negative_rs_accel+leader_rank_decay,0.5313041905049612,0.1440628390062149
2024-04-30,BLD,hold,protected_winner,0.612884450820476,0.1434651433112499
2024-04-30,PR,drop,negative_rs_accel+leader_rank_decay,0.5470643011406031,0.14257094469646464
2024-04-30,WSM,hold,protected_winner,0.560411029543593,0.13996165734737143
2024-04-30,FTAI,drop,negative_rs_accel+leader_rank_decay,0.5020533666646592,0.13510518616844686
2024-04-30,CRH,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.42156780571170094,0.1257804498220078
2024-04-30,CMG,add,pass,0.6352550029254312,0.0
2024-04-30,DKS,add,pass,0.619442491820635,0.0
2024-04-30,UAL,add,pass,0.6166763168916914,0.0
2024-04-30,THC,add,pass,0.6127000042989389,0.0
2024-05-31,CMG,hold,protected_winner,0.6292658359635883,0.15419910741393295
2024-05-31,FANG,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.44852137659744734,0.14689253124254983
2024-05-31,DKS,drop,negative_rs_accel,0.6390550149112338,0.14661812400573065
2024-05-31,UAL,drop,leader_rank_decay,0.452251367567536,0.14531157553104487
2024-05-31,BLD,drop,negative_rs_accel+leader_rank_decay,0.5690538495110639,0.143530063913245
2024-05-31,THC,hold,protected_winner,0.638857512288415,0.143443686660913
2024-05-31,WSM,hold,protected_winner,0.6364368574881062,0.12000491123258361
2024-05-31,CROX,add,pass,0.6994055242292366,0.0
2024-05-31,TT,add,pass,0.6442267269930795,0.0
2024-05-31,DECK,add,pass,0.6428389882810668,0.0
2024-05-31,DKS,add,pass,0.6390550149112338,0.14661812400573065
2024-06-28,CROX,hold,protected_winner,0.6073449821609237,0.15000065402214108
2024-06-28,TT,drop,negative_rs_accel,0.6182726304613447,0.12726603475740625
2024-06-28,DECK,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.41911014017267717,0.1267183338488675
2024-06-28,DKS,drop,negative_rs_accel,0.5915692139832414,0.12523090834637549
2024-06-28,THC,hold,intact,0.6337169024893019,0.12515351403667135
2024-06-28,WSM,drop,benchmark_lag_3m+negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.4389494490311471,0.12420688823114703
2024-06-28,CMG,hold,protected_winner,0.6251291345062749,0.1214236667573913
2024-06-28,HALO,add,pass,0.6984958714551978,0.0
2024-06-28,TPL,add,monster_gate_override,0.6730171474999777,0.0
2024-06-28,UTHR,add,pass,0.6630025146057786,0.0
2024-06-28,CRUS,add,pass,0.6609512444643224,0.0
2024-07-31,HALO,hold,protected_winner,0.6375065831815317,0.1474240626864911
2024-07-31,TPL,hold,protected_winner,0.6144698256030705,0.13686517194009487
2024-07-31,UTHR,hold,protected_winner,0.5732549857350874,0.13282231315515564
2024-07-31,CRUS,drop,leader_rank_decay,0.5273413142676395,0.1320017039890396
2024-07-31,THC,drop,negative_rs_accel+leader_rank_decay,0.4861448654305493,0.12134762192161055
2024-07-31,CMG,drop,benchmark_lag_3m+negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.0675552471802007,0.11808103959703832
2024-07-31,CROX,drop,negative_rs_accel+leader_rank_decay,0.5099304514795244,0.1114580867105701
2024-07-31,ALSN,add,pass,0.6132414280364545,0.0
2024-07-31,ETR,add,pass,0.6019111545671466,0.0
2024-07-31,BLD,add,pass,0.5819260852417618,0.0
2024-07-31,DKS,add,pass,0.565571975921615,0.0
2024-08-30,HALO,hold,protected_winner,0.6700520115607617,0.14575651608064485
2024-08-30,TPL,hold,protected_winner,0.6424418552731747,0.1354128110106817
2024-08-30,ALSN,drop,low_concentrated_v2_score+leader_rank_decay,0.30569520956852775,0.13487193986220394
2024-08-30,ETR,drop,missing_from_candidate_book,0.0,0.12993418144672847
2024-08-30,BLD,drop,benchmark_lag_3m+negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.030869196594412854,0.12144909467565417
2024-08-30,UTHR,hold,protected_winner,0.6200563756590931,0.117856709750087
2024-08-30,DKS,drop,negative_rs_accel,0.5860119929682613,0.11471874717399987
2024-08-30,BKNG,add,pass,0.6056459511869565,0.0
2024-08-30,CRUS,add,pass,0.5878139026002109,0.0
2024-08-30,DKS,add,pass,0.5860119929682613,0.11471874717399987
2024-08-30,ALNY,add,pass,0.558081874003163,0.0
2024-09-30,HALO,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3114777553241613,0.15461756922120226
2024-09-30,TPL,hold,protected_winner,0.6002115534487538,0.14213775965527978
2024-09-30,UTHR,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.44297518153328164,0.13240493290829106
2024-09-30,BKNG,hold,protected_winner,0.6063518182466664,0.12632213210265777
2024-09-30,CRUS,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.13366102348520292,0.1189930284455888
2024-09-30,DKS,drop,negative_rs_accel+low_concentrated_v2_score+leader_rank_decay,0.3176826621764767,0.11826461407764946
2024-09-30,ALNY,drop,negative_rs_accel+leader_rank_decay,0.4712510156210038,0.10725996358933099
2024-09-30,PEG,add,pass,0.6385518423987966,0.0
2024-09-30,VST,add,pass,0.6001649711662377,0.0
