rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month,regime_state,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,market_style_regime_label,regime_state_from_candidates,macro_snapshot_source,index_trend_damage_score,liquidity_drain_score,breadth_credit_stress_score,event_shock_score,cash_raise_confirmation_count,confirmed_cash_raise,macro_risk_score,macro_risk_state,macro_style_state,recommended_cash_floor,recommended_target_n,recommended_core_capacity,recommended_future_capacity,recommended_early_capacity,recommended_concentrated_capacity,recommended_tactical_capacity,recommended_monster_exception_capacity,cash_raise_gate,monster_exception_allowed,recommended_new_buy_policy,recommended_trim_policy,recommended_action,research_only,production_activation_allowed
2020-07-31,2020-08-31,balanced,0.35,0.3,0.35,0.0,0.0276044142732549,0.0,0.0276044142732549,1.0,0.972395585726745,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.584222416466682,bull,0.33469250398837147,0.4088985456647232,0.39971573196516147,0.028179060014769105,0.39599209400551005,0.17809286785766032,0.326129756455046,0.18034272207410768,balanced,bull,regime_by_month,0.0,0.17075895866553165,0.012680577006646097,0.0,0,False,0.04522585506771213,green,turnaround_accumulation,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_early_scout_turnaround_accumulation,True,False
2020-08-31,2020-09-30,balanced,0.35,0.3,0.35,0.0,0.1221973352736425,0.0,0.1221973352736425,1.0,0.8778026647263575,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,-0.0121253089711374,1.5650132301880215,neutral,0.3717459599674698,0.41248747531813557,0.632234728373166,0.059920642667181306,0.39027779255410555,0.7053901151351363,0.8983435971883942,0.28580439909366445,quality_compounder,neutral,regime_by_month,0.0,0.47140298307497835,0.10696428920023159,0.0,1,False,0.1392436036087909,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2020-09-30,2020-10-30,balanced,0.35,0.3,0.35,0.0,0.0655044868300477,0.0,0.0655044868300477,1.0,0.9344955131699522,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.0121253089711374,-0.0272653241847184,1.54102807870102,neutral,0.1685482424133522,0.2330909740471891,0.5709312778263556,0.28277604190396055,0.17154849534804031,0.09307142695938318,0.12834285456358474,0.15438324973382556,quality_compounder,neutral,regime_by_month,0.0,0.17386700779328512,0.20724921885678227,0.0,0,False,0.08491659571967775,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.2711690838664823,0.2521660262363998,0.2711690838664823,0.7478339737636003,0.7288309161335178,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.0272653241847184,0.0,1.6340537539902549,neutral,0.14146601128989417,0.29154622640049943,0.7077412292373486,0.500618128692344,0.34942071324626156,0.42056752988653134,0.3080160217105523,0.3828331916152469,quality_compounder,neutral,regime_by_month,0.45,0.37952165604496196,0.6552781579115547,0.0,3,True,0.5709360455935515,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2020-11-30,2020-12-31,growth_reentry_alert,0.35,0.3,0.35,0.0,0.0274893199453783,0.0,0.0274893199453783,1.0,0.9725106800546216,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.7131912966079612,neutral,0.4014835057936318,0.39971134819524856,0.3538314753565518,0.004185770563828899,0.5267297022029124,0.08742096092405241,0.17484192184810496,0.13116001907487237,balanced,neutral,regime_by_month,0.1,0.08826383057457697,0.0018835967537230043,0.0,0,False,0.07244267699438885,recovery,breakout_growth,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2020-12-31,2021-01-29,balanced,0.35,0.3,0.35,0.0,0.2762222367221489,0.0097744499310615,0.2762222367221489,0.9902255500689384,0.7237777632778511,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,1.7322587542963943,bull,0.2854764757535938,0.21500846969943274,0.3553651867354528,0.06607484581153031,0.19248780718709063,0.0,0.0,0.15375432278866413,balanced,bull,regime_by_month,0.0,0.07471705300132983,0.029733680615188638,0.0,0,False,0.024625999373370185,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.3093971736350319,0.28,0.3093971736350319,0.72,0.6906028263649681,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.8021999523580103,neutral,0.2122259827213369,0.24013273637059282,0.6281127811204763,0.5230991445764063,0.5766569013160358,0.4100865050743527,0.31877905653776273,0.4512114814939413,quality_compounder,neutral,regime_by_month,0.45,0.3816438880439279,0.6653946150593828,0.0,3,True,0.5734898950228586,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.53597104201275,0.28,0.53597104201275,0.72,0.4640289579872499,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,1.8149513823788104,neutral,0.12609996463940126,0.25864988258979016,0.8304558074342784,0.4960408268584197,0.2936650461629808,0.75,0.5999999999999998,0.5076659777421301,quality_compounder,neutral,regime_by_month,0.45,0.5663748563038119,0.6532183720862889,0.0,3,True,0.6172373884932107,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2021-03-31,2021-04-30,growth_reentry_alert,0.35,0.3,0.35,0.0,0.0583663849051927,0.0,0.0583663849051927,1.0,0.9416336150948074,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.9077007263602692,bull,0.2009876518976858,0.2788068979199835,0.4325172423886275,0.025894228800637298,0.22879380142023692,0.5567074745969379,0.23244624506938602,0.253542517664016,balanced,bull,regime_by_month,0.0,0.29650946054386557,0.011652402960286785,0.0,0,False,0.07645784572802375,recovery,quality_compounder,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2021-04-30,2021-05-28,balanced,0.35,0.3,0.35,0.0,0.092888694158344,0.0,0.092888694158344,1.0,0.907111305841656,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,17,0.0,0.0,1.9256776065447092,bull,0.33598142638139533,0.24961318517192985,0.4249421375373362,0.0485393824777632,0.19807314377845472,0.2646641032262225,0.4649067142179932,0.2204132238167149,balanced,bull,regime_by_month,0.0,0.25636378069251553,0.02184272211499344,0.0,0,False,0.06845948959612758,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2021-05-28,2021-06-30,balanced,0.35,0.3,0.35,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,2.021272138831696,bull,0.22421172815807686,0.22439558523900677,0.4179737866162432,0.11543150305788982,0.1799911732207948,0.25,0.4,0.22102702767461843,balanced,bull,regime_by_month,0.0,0.2542925888244222,0.05194417637605042,0.0,0,False,0.07396198248131564,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2021-06-30,2021-07-30,balanced,0.35,0.3,0.35,0.0,0.2650003288921422,0.0,0.2650003288921422,1.0,0.7349996711078578,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,17,0.0,0.0,2.128397182203272,bull,0.3473438942554861,0.18327568512486625,0.3439862706066021,0.06119920836536819,0.14780530453103907,0.06514054834047348,0.10422487734475759,0.1712068817827563,balanced,bull,regime_by_month,0.0,0.12208782754761455,0.027539643764415686,0.0,0,False,0.03602988563978678,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2021-07-30,2021-08-31,balanced,0.35,0.3,0.35,0.0,0.0285243347407592,0.0,0.0285243347407592,1.0,0.9714756652592406,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,2.226602289361564,neutral,0.2491556719070162,0.2718180541886679,0.3679940498764462,0.11644249395855556,0.3742702591678964,0.0459905664974466,0.07358490639591461,0.17754560673740563,balanced,neutral,regime_by_month,0.0,0.0998847454508195,0.052399122281350005,0.0,0,False,0.03545101081897488,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2021-08-31,2021-09-30,balanced,0.35,0.3,0.35,0.0,0.8056903037743138,0.0,0.8056903037743138,1.0,0.1943096962256862,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,-0.0711792030419442,2.068114512913439,bull,0.31536656067405344,0.28227012733107576,0.3624401724741174,0.0125287134173563,0.2342670492560943,0.1609039671052465,0.056505914654612195,0.16324004190126457,balanced,bull,regime_by_month,0.0,0.12129941920061113,0.0056379210378103345,0.0,0,False,0.03145243900771485,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2021-09-30,2021-10-29,risk_off_alert,0.18,0.36,0.18,0.28,0.3031298717193711,0.3266121272711526,0.3031298717193711,0.6733878727288474,0.6968701282806288,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.0711792030419442,-0.0017814378470482,2.2226357357729705,neutral,0.10409675856741239,0.24166779869572336,0.7543817310268792,0.5276639963104179,0.13941394948719904,0.4235482959951735,0.30709659199034695,0.38734071269577813,quality_compounder,neutral,regime_by_month,0.49,0.40754335404914077,0.6674487983396881,0.0,3,True,0.6003755981802228,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2021-10-29,2021-11-30,growth_reentry_alert,0.35,0.3,0.35,0.0,0.0699688248837069,0.0,0.0699688248837069,1.0,0.9300311751162932,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.0017814378470482,0.0,2.2989211528881413,bull,0.35779339677154415,0.3398800596532367,0.33827236063164345,0.0213092578749627,0.2958913384733101,0.0491665701319001,0.016952226496754496,0.10701460198390242,balanced,bull,regime_by_month,0.0,0.06421605446336294,0.009589166043733216,0.0,0,False,0.017971846824587377,recovery,breakout_growth,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2021-11-30,2021-12-31,balanced,0.35,0.3,0.35,0.0,0.0371894484663452,0.0,0.0371894484663452,1.0,0.9628105515336548,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,2.348142572846591,neutral,0.19234506624519238,0.24718585671123008,0.6330882275039947,0.5009153743203445,0.25125032436244515,0.25,0.4,0.329896502521711,quality_compounder,neutral,regime_by_month,0.0,0.3460373429321666,0.30541191844415505,0.0,0,False,0.14759171942187266,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2021-12-31,2022-01-31,balanced,0.35,0.3,0.35,0.0,0.3899313813051626,0.0,0.3899313813051626,1.0,0.6100686186948373,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,-0.0609534745292962,2.20501512434143,bull,0.2518382638426631,0.33753306983896186,0.5425556279605646,0.0795389410275583,0.11463889237187558,0.43873913666223613,0.6135550681655646,0.19223750075671478,quality_compounder,bull,regime_by_month,0.0,0.34722415375145077,0.11579252346240124,0.0,0,False,0.10996454313034294,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2022-01-31,2022-02-28,balanced,0.35,0.3,0.35,0.0,0.0376354845316066,0.0,0.0376354845316066,1.0,0.9623645154683932,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.0609534745292962,-0.0735616812604351,2.175409257348792,neutral,0.09506903679876712,0.34005423954452485,0.8435911987874687,0.5209375540724699,0.1885936688912948,0.6787025880732575,0.616242304064565,0.41847096726347854,quality_compounder,neutral,regime_by_month,0.04,0.5458815746129505,0.31442189933261144,0.0,1,False,0.2193547735197599,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2022-02-28,2022-03-31,balanced,0.35,0.3,0.35,0.0,0.089543888610417,0.0,0.089543888610417,1.0,0.9104561113895828,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.0735616812604351,-0.0373399243181969,2.260463106888163,bear,0.017668889639718695,0.3061282943740495,0.27295950600728325,0.40209794169425983,0.20232584459718786,0.13254425474851822,0.1214674613051072,0.302498720230315,balanced,bear,regime_by_month,0.32,0.23474351661077314,0.18094407376241692,0.0,1,False,0.25487469390517664,yellow,cash_defense,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2022-03-31,2022-04-29,growth_reentry_alert,0.35,0.3,0.35,0.0,0.7789315314791841,0.0,0.7789315314791841,0.9999999999999998,0.2210684685208157,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.0373399243181969,-0.1061834076889515,2.0988087927222376,neutral,0.2669444514333246,0.4263263146420169,0.5219131116124807,0.05137827530995331,0.1579158495100453,0.6025568935836397,0.27201800772128765,0.1927008453127561,quality_compounder,neutral,regime_by_month,0.1,0.3181949087928868,0.10312022388947899,0.0,0,False,0.1501727719761175,recovery,quality_compounder,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2022-04-29,2022-05-31,risk_off_alert,0.18,0.36,0.18,0.28,0.4795413411314259,0.3190360558133413,0.4795413411314259,0.6809639441866586,0.520458658868574,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.1061834076889515,-0.1052520244687865,2.100995813313142,bear,0.0,0.31627650606499713,0.5874751085841783,0.6298020112518616,0.13022715887918634,0.5957956782372495,0.2332730851795991,0.3345271523483476,cash_defense,bear,regime_by_month,0.88,0.4552364373392179,0.8834109050633377,0.0,3,True,0.8504912903474721,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,0.0,systemic_or_multi_confirmed_crisis,False,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2022-05-31,2022-06-30,balanced,0.35,0.3,0.35,0.0,0.4507071542301228,0.0,0.4507071542301228,1.0,0.5492928457698771,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.1052520244687865,-0.1506685891026259,1.9943512443839848,bear,0.18950316416148533,0.4492723969987012,0.2001896702609321,0.17662700076053534,0.33241697776595636,0.0,0.0,0.07944538167087555,balanced,bear,regime_by_month,0.43000000000000005,0.06797277870968654,0.0794821503422409,0.0,1,False,0.24788962474586984,yellow,turnaround_accumulation,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
