ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
BKNG,SELL,54.0,165.92999267578125,165.51516769409182,8960.219604492188,22.40054901123047,8937.819055480957,54.0,0.025330118132407205,0.0,0.0,8960.219604492188,-8960.219604492188,limit,day,target_rebalance,ready,265490.5290906193,r1k-M-20260508-S-BKNG-86754871ac2a,86754871ac2a68e2bff8bcdf5ea9460a683ba719f07762900bcd034a722832b8
GTLS,SELL,43.0,207.42999267578125,206.9114176940918,8919.489685058594,22.298724212646484,8897.190960845946,43.0,0.025214976571562076,0.0,0.0,8919.489685058594,-8919.489685058594,limit,day,target_rebalance,ready,274387.72005146526,r1k-M-20260508-S-GTLS-3afa752392ad,3afa752392ad0f3a166b74ce5a860ba263722a5ac77e36dc0da239e62272171c
RGLD,SELL,36.0,238.91000366210938,238.31272865295412,8600.760131835938,21.501900329589844,8579.258231506348,36.0,0.024313943160352864,0.0,0.0,8600.760131835938,-8600.760131835938,limit,day,target_rebalance,ready,282966.9782829716,r1k-M-20260508-S-RGLD-a764bcda1b12,a764bcda1b1239d2bb8bc0c170b3b1f37fc5c820578044f66071aff0007d30e8
ATI,SELL,38.0,158.38999938964844,157.99402439117432,6018.819976806641,15.047049942016601,6003.772926864624,38.0,0.017014920142556594,0.0,0.0,6018.819976806641,-6018.819976806641,limit,day,target_rebalance,ready,288970.7512098362,r1k-M-20260508-S-ATI-308e354c62a4,308e354c62a489c674b852c9f43773db539284bd04b6cc3c9644b1883f73f739
LRCX,SELL,9.0,294.04998779296875,293.31486282348635,2646.4498901367188,6.616124725341797,2639.833765411377,76.0,0.06317617374199057,0.0556082277394521,19670.730699223688,22347.799072265625,-2677.068373041937,limit,day,target_rebalance,ready,291610.5849752476,r1k-M-20260508-S-LRCX-05beae62d5b7,05beae62d5b74ffb7fb4d45b1f462d071a6afd6846141f2bdf5176c699569bdc
MSGS,SELL,3.0,330.1300048828125,329.30467987060547,990.3900146484375,2.4759750366210938,987.9140396118164,3.0,0.002799785850742348,0.0,0.0,990.3900146484375,-990.3900146484375,limit,day,target_rebalance,ready,292598.49901485944,r1k-M-20260508-S-MSGS-c1833909ce8c,c1833909ce8ce26e600c766db4f75ae854e54181024fe8e5cd2a5be96ad1d42b
TPR,SELL,7.0,133.47999572753906,133.14629573822023,934.3599700927734,2.3358999252319337,932.0240701675415,7.0,0.0026413915579453864,0.0,0.0,934.3599700927734,-934.3599700927734,limit,day,target_rebalance,ready,293530.523085027,r1k-M-20260508-S-TPR-ebabaeb2e7f1,ebabaeb2e7f1b12096a9e7f1b2cf52d97bf24b894c1ba95833cdbaed908ea6f6
PH,SELL,1.0,878.8300170898438,876.6329420471192,878.8300170898438,2.1970750427246095,876.6329420471192,1.0,0.002484411000376681,0.0,0.0,878.8300170898438,-878.8300170898438,limit,day,target_rebalance,ready,294407.15602707415,r1k-M-20260508-S-PH-44e2f75be5e9,44e2f75be5e91327c2afd90997b1db93a5aa17bbc57721b5dab23348fa85b757
AEM,SELL,3.0,193.2100067138672,192.72698169708252,579.6300201416016,1.449075050354004,578.1809450912475,3.0,0.0016385867234677482,0.0,0.0,579.6300201416016,-579.6300201416016,limit,day,target_rebalance,ready,294985.3369721654,r1k-M-20260508-S-AEM-b18ff7affcc5,b18ff7affcc50cb11954ee773a4ce31c35a65cec0e6ed227678b432b76d2dd58
NOC,SELL,1.0,549.52001953125,548.1462194824219,549.52001953125,1.373800048828125,548.1462194824219,1.0,0.0015534671721517642,0.0,0.0,549.52001953125,-549.52001953125,limit,day,target_rebalance,ready,295533.4831916478,r1k-M-20260508-S-NOC-6b46a2e1c9d3,6b46a2e1c9d3465b52295c348cedf572e8485696230d75ee92c579e6dcfeb2ba
PBA,SELL,10.0,45.720001220703125,45.60570121765137,457.20001220703125,1.1430000305175783,456.0570121765137,10.0,0.0012924828665511771,0.0,0.0,457.20001220703125,-457.20001220703125,limit,day,target_rebalance,ready,295989.5402038243,r1k-M-20260508-S-PBA-fc55fc17ee70,fc55fc17ee70a6e184eaa487600e1c5ff485a1be80628d25b7337a50956c8887
CNQ,SELL,10.0,44.529998779296875,44.418673782348634,445.29998779296875,1.1132499694824218,444.18673782348634,10.0,0.0012588420589044972,0.0,0.0,445.29998779296875,-445.29998779296875,limit,day,target_rebalance,ready,296433.72694164776,r1k-M-20260508-S-CNQ-ec6030c58a08,ec6030c58a081bc2ba549287f476670dc4bf6afad12db585b2de172353433b79
SYY,SELL,6.0,72.44000244140625,72.25890243530274,434.6400146484375,1.0866000366210937,433.5534146118164,6.0,0.0012287068176985907,0.0,0.0,434.6400146484375,-434.6400146484375,limit,day,target_rebalance,ready,296867.2803562596,r1k-M-20260508-S-SYY-7c1cea3fa47a,7c1cea3fa47a0322fdfb3d88d3f3d30df4a06525e5f1d431cc72c35341b29511
STE,SELL,2.0,207.4499969482422,206.93137195587158,414.8999938964844,1.0372499847412109,413.86274391174317,2.0,0.0011729027102487621,0.0,0.0,414.8999938964844,-414.8999938964844,limit,day,target_rebalance,ready,297281.14310017135,r1k-M-20260508-S-STE-3ca57d143b6e,3ca57d143b6e7463058b8c0a94324cbd09107021064a00b1963dc3bfe4768b08
CCJ,SELL,3.0,116.75,116.45812500000001,350.25,0.875625,349.374375,3.0,0.0009901402273028808,0.0,0.0,350.25,-350.25,limit,day,target_rebalance,ready,297630.51747517136,r1k-M-20260508-S-CCJ-381f364cc569,381f364cc56939f2adf6f1b0a3935b35144f2d9bd9019a01ef1017ca91dd095a
GEV,BUY,51.0,1040.1500244140625,1042.7503994750975,53047.65124511719,132.61912811279296,-53180.27037322998,0.0,0.0,0.1518924155735219,53730.084979521016,0.0,53730.084979521016,limit,day,target_rebalance,ready,244450.24710194138,r1k-M-20260508-B-GEV-dbb6eda9ee7a,dbb6eda9ee7a1909f7100944fa085f41021f48bd2d66baa11631f0c905ce7e87
GOOG,BUY,100.0,397.04998779296875,398.04261276245114,39704.998779296875,99.26249694824219,-39804.26127624512,0.0,0.0,0.1131492364584661,40025.159039876984,0.0,40025.159039876984,limit,day,target_rebalance,ready,204645.98582569626,r1k-M-20260508-B-GOOG-7aa07694a5f8,7aa07694a5f8b558da6b6d0c9392e9e681ca8baa71e7a15b29150530f21fe74d
MRVL,BUY,133.0,170.1300048828125,170.55532989501953,22627.290649414062,56.56822662353516,-22683.858876037597,0.0,0.0,0.0644445886409671,22796.485335196976,0.0,22796.485335196976,limit,day,target_rebalance,ready,181962.12694965868,r1k-M-20260508-B-MRVL-1996b3d956a0,1996b3d956a0365f19f852b843649b037e55136722fdcea10f0289e7c6b37024
GLW,BUY,121.0,186.94000244140625,187.40735244750977,22619.740295410156,56.54935073852539,-22676.28964614868,0.0,0.0,0.0644445886409671,22796.485335196976,0.0,22796.485335196976,limit,day,target_rebalance,ready,159285.83730351,r1k-M-20260508-B-GLW-4e5510adb6b6,4e5510adb6b6cdf8305d8fa3de018d3fc8889b69911634f439fb75e1662a95e2
STM,BUY,242.0,59.16999816894531,59.31792316436767,14319.139556884766,35.79784889221192,-14354.937405776978,0.0,0.0,0.0406126206275455,14366.218018982232,0.0,14366.218018982232,limit,day,target_rebalance,ready,144930.899897733,r1k-M-20260508-B-STM-638930aa6cbd,638930aa6cbdc03a3da874f0ef8107c8c6c593a54e3ef3f81eb48c5889a424ce
PWR,BUY,19.0,745.0,746.8625,14155.0,35.3875,-14190.3875,0.0,0.0,0.0418794698948066,14814.350458835594,0.0,14814.350458835594,limit,day,target_rebalance,ready,130740.51239773301,r1k-M-20260508-B-PWR-2edc22c03cfc,2edc22c03cfc77c9b6fc6cb658c496f1513c3a461894d396f05d0c806648140e
MLI,BUY,100.0,140.8300018310547,141.18207683563233,14083.000183105469,35.20750045776367,-14118.207683563232,0.0,0.0,0.04,14149.510961859329,0.0,14149.510961859329,limit,day,target_rebalance,ready,116622.30471416978,r1k-M-20260508-B-MLI-29b9fc73d18b,29b9fc73d18b6bb15309cdd5af7a7a1ea4c41dcb556f011a2c36a0338df7ddbc
TKR,BUY,119.0,117.97000122070312,118.26492622375487,14038.430145263672,35.09607536315918,-14073.52622062683,0.0,0.0,0.04,14149.510961859329,0.0,14149.510961859329,limit,day,target_rebalance,ready,102548.77849354295,r1k-M-20260508-B-TKR-841f24e9d564,841f24e9d5646b6ee0f459876332329748ec2f501904a79ee81d41ba9f8a8939
AKAM,BUY,95.0,147.7100067138672,148.07928173065184,14032.450637817383,35.081126594543456,-14067.531764411926,0.0,0.0,0.04,14149.510961859329,0.0,14149.510961859329,limit,day,target_rebalance,ready,88481.24672913103,r1k-M-20260508-B-AKAM-9ee92d3167b8,9ee92d3167b81c80a4cb50b2c20aed7563e46317a868c6657da4935ebfeb6b28
SU,BUY,218.0,64.01000213623047,64.17002714157104,13954.180465698242,34.88545116424561,-13989.065916862488,0.0,0.0,0.0395797715612499,14000.860289344839,0.0,14000.860289344839,limit,day,target_rebalance,ready,74492.18081226855,r1k-M-20260508-B-SU-d4888c763f3d,d4888c763f3d4fd007c0f98170506cba55d34c938e9e938928b955a0309bdf8b
CBOE,BUY,40.0,348.55999755859375,349.43139755249024,13942.39990234375,34.85599975585938,-13977.255902099609,0.0,0.0,0.0399666158727048,14137.701734981441,0.0,14137.701734981441,limit,day,target_rebalance,ready,60514.924910168935,r1k-M-20260508-B-CBOE-9e09b0498331,9e09b04983318f8077a326d74b9238e5bfbaa78918ab2d98c361035f58875c9a
NXPI,BUY,47.0,294.75,295.486875,13853.25,34.633125,-13887.883125,0.0,0.0,0.0399647169884288,14137.030027884477,0.0,14137.030027884477,limit,day,target_rebalance,ready,46627.041785168934,r1k-M-20260508-B-NXPI-5433b17cd13e,5433b17cd13e07adcb024ec2156111df59c34b2161265981aa10553a1de0f4ca
FIX,BUY,7.0,1952.3699951171875,1957.2509201049804,13666.589965820312,34.16647491455078,-13700.756440734864,0.0,0.0,0.0441528144066647,15618.518286101067,0.0,15618.518286101067,limit,day,target_rebalance,ready,32926.28534443407,r1k-M-20260508-B-FIX-a943788a6be2,a943788a6be2865df6a8999b0842f252174985d75d46a6c9a23308716f30e295
ON,BUY,130.0,103.19999694824219,103.45799694061279,13415.999603271484,33.53999900817871,-13449.539602279663,0.0,0.0,0.0380379293440414,13455.45245549861,0.0,13455.45245549861,limit,day,target_rebalance,ready,19476.74574215441,r1k-M-20260508-B-ON-6a24641e652e,6a24641e652e44289ebc953b9d14274e8546fed7c13c2192efe91a3714f894e6
VRT,BUY,23.0,339.9700012207031,340.81992622375486,7819.310028076172,19.54827507019043,-7838.858303146362,43.0,0.041326403695210824,0.0640226510349211,22647.230065647764,14618.710052490234,8028.520013157529,limit,day,target_rebalance,ready,11637.887439008047,r1k-M-20260508-B-VRT-696ad3c6dbd5,696ad3c6dbd5a0bb5891347c1c44cb0841afca91ed5386265e468d4f5c14ee4c
PR,BUY,229.0,19.719999313354492,19.769299311637877,4515.879842758179,11.289699606895446,-4527.169542365074,488.0,0.027204783800252066,0.04,14149.510961859329,9623.359664916992,4526.151296942337,limit,day,target_rebalance,ready,7110.717896642973,r1k-M-20260508-B-PR-acfdf4568ad9,acfdf4568ad9fc16b5f079f580c33e473311b9c20c6cb1cdf21b30b5ca3c89e0
FTI,BUY,47.0,70.1500015258789,70.3253765296936,3297.0500717163086,8.242625179290771,-3305.2926968955994,166.0,0.03291958367942263,0.0422443532162626,14943.423472754128,11644.900253295898,3298.5232194582295,limit,day,target_rebalance,ready,3805.4251997473734,r1k-M-20260508-B-FTI-89a962a39c3b,89a962a39c3be674932e4c0e8f0218b7f68d14b59c02fde88db832108a7c0d50
