rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,sector,regime_state,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2021-02-26,TER,0.1216345903154243,0.0,,move_to_cash_proxy,hard_stop,-0.135848709849033,-0.08,-0.08,True,Information Technology,neutral,3.3559893973434667,2.1656113079877444,-0.791290870402445,0.0,0.0,-1.8310446470182216
2021-02-26,LRCX,0.1071961092541958,0.1071961092541958,,hold,hold,-0.0176707670031806,-0.0176707670031806,-0.08,False,Information Technology,neutral,3.902546586693741,1.8247467653298188,-2.3089277765029457,0.0,0.0,-0.6073892224914836
2021-02-26,ASML,0.0477827323657871,0.0477827323657871,,hold,hold,0.0481331703964187,0.0481331703964187,-0.08,False,Semiconductors,neutral,3.560431738367538,1.3179672466262018,-1.6664927654349522,0.0,0.0,-0.2864440155054082
2021-02-26,ZG,0.0401373074306103,0.0,,move_to_cash_proxy,hard_stop,-0.3026857212611606,-0.08,-0.08,True,Real Estate,neutral,0.2239850710410853,1.2951118275275135,2.146866624557438,0.0,0.0,-1.7132133461309764
2021-02-26,Z,0.0398483532473113,0.0,,move_to_cash_proxy,hard_stop,-0.28408061574341,-0.08,-0.08,True,Real Estate,neutral,3.270223329335962,1.2942070465773967,-0.8983397704527503,0.0,0.0,-1.6085351472758431
2021-02-26,MOH,0.0194670702538695,0.0194670702538695,,hold,hold,0.0687939719354184,0.0687939719354184,-0.08,False,Health Care,neutral,2.594006581218056,1.790700179170853,-0.2565123954317082,0.0,0.0,-1.3885394754493836
2021-02-26,CASH,0.0,0.47431583704442754,0.47431583704442754,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-03-31,AMAT,0.15,0.15,,hold,hold,-0.0281597531190813,-0.0281597531190813,-0.08,False,Information Technology,bull,4.641990287371316,1.752744233605566,-2.286795994157324,0.0,0.0,0.8475607466929667
2021-03-31,TER,0.0950740200199019,0.0950740200199019,,hold,hold,0.0178889196839542,0.0178889196839542,-0.08,False,Information Technology,bull,3.1183185591001945,1.917594880469776,-0.5730970351651831,0.0,0.0,-1.501731891935765
2021-03-31,WSM,0.092244249453605,0.092244249453605,,hold,hold,-0.0465133905702208,-0.0465133905702208,-0.08,False,Consumer Discretionary,bull,1.5973736700851733,1.4487813622949792,0.7537609056475024,0.0,0.0,-1.895020340023553
2021-03-31,ASML,0.0870229849512921,0.0870229849512921,,hold,hold,0.0642355812208508,0.0642355812208508,-0.08,False,Semiconductors,bull,4.55727803801854,1.433652831668706,-2.65049655419043,0.0,0.0,0.0369281251733693
2021-03-31,LRCX,0.0814624663653456,0.0814624663653456,,hold,hold,0.0295143047548633,0.0295143047548633,-0.08,False,Information Technology,bull,3.991877448144239,1.4170333033295748,-2.520241582011349,0.0,0.0,-0.3373380286794203
2021-03-31,UNH,0.0603501594572897,0.0603501594572897,,hold,hold,0.0773775777752161,0.0773775777752161,-0.08,False,Health Care,bull,5.906190439016381,1.8433774572519044,-3.94044312344087,0.0,0.0,0.2576662744150939
2021-03-31,LOW,0.0445758205228083,0.0445758205228083,,hold,hold,0.0425537776017896,0.0425537776017896,-0.08,False,Consumer Discretionary,bull,4.796246978296681,1.802486951607456,-2.9546072814306235,0.0,0.0,-0.3504327477752897
2021-03-31,ENTG,0.0334876060702875,0.0334876060702875,,hold,hold,0.0097717114109505,0.0097717114109505,-0.08,False,Information Technology,bull,1.971277825619429,1.239358561751608,0.2359580887285247,0.0,0.0,-0.8994023322822187
2021-03-31,SAM,0.0325514578513657,0.0325514578513657,,hold,hold,-0.0044112768396469,-0.0044112768396469,-0.08,False,Consumer Staples,bull,2.681265192964187,1.2348898687665353,0.1506603820570334,0.0,0.0,-2.09701928575766
2021-03-31,KLAC,0.0230833890945166,0.0230833890945166,,hold,hold,-0.05750717585029,-0.05750717585029,-0.08,False,Information Technology,bull,2.85469919436164,1.185469837719163,-1.4167604623900223,0.0,0.0,0.332784670823844
2021-03-31,FUTU,0.0207682128886943,0.0,,move_to_cash_proxy,hard_stop,-0.0859336629167872,-0.08,-0.08,True,Financial,bull,2.5902765708428674,1.1719033244907766,-0.8915927917355526,0.0,0.0,-2.582068324488123
2021-03-31,CASH,0.0,0.0207682128886943,0.0207682128886943,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-04-30,TREX,0.15,0.0,,move_to_cash_proxy,hard_stop,-0.1175285705985411,-0.08,-0.08,True,Industrials,bull,2.4837255454367275,1.4400004038974412,0.4123865141439932,0.0,0.0,-1.4948895968253175
2021-04-30,LPX,0.1407416090039913,0.0,,move_to_cash_proxy,distribution_risk_decay,0.0352777427870165,0.0352777427870165,-0.08,True,Materials,bull,0.8338844541812571,1.9360297515383136,1.1682754313211543,0.0,0.0,-2.1632050678045034
2021-04-30,UNH,0.0895537361276306,0.0895537361276306,,hold,hold,0.0202993286445669,0.0202993286445669,-0.08,False,Health Care,bull,5.6384986741622525,1.9874525775634095,-4.115974038523284,0.0,0.0,0.7847746105433724
2021-04-30,AMAT,0.0794876119972702,0.0794876119972702,,hold,hold,0.0301034255282617,0.0301034255282617,-0.08,False,Information Technology,bull,5.132765196896308,1.2772171474337086,-2.6589957579591763,0.0,0.0,-1.133583768142131
2021-04-30,PWR,0.0788632084474851,0.0788632084474851,,hold,hold,-0.0130822919507415,-0.0130822919507415,-0.08,False,Industrials,bull,1.7370973814091284,1.275678200742974,0.1272767279906874,0.0,0.0,-1.0682158947722662
2021-04-30,WSM,0.0775534578523704,0.0775534578523704,,hold,hold,-0.0113043683537318,-0.0113043683537318,-0.08,False,Consumer Discretionary,bull,2.456920222252937,1.27243018275591,-0.1706127419365509,0.0,0.0,-1.7216797631546774
2021-04-30,RH,0.0506284859494912,0.0,,move_to_cash_proxy,hard_stop,-0.08752686421931,-0.08,-0.08,True,Consumer Discretionary,bull,2.392857533935532,1.198257285503932,0.1551207759625407,0.0,0.0,-3.0
2021-04-30,PODD,0.0461080244594593,0.0,,move_to_cash_proxy,hard_stop,-0.0923201660757895,-0.08,-0.08,True,Health Care,bull,2.634437301443345,1.18399878898519,0.1557718043313411,0.0,0.0,-0.1099061524152042
2021-04-30,TER,0.045138055554327,0.045138055554327,,hold,hold,0.0318402177755208,0.0318402177755208,-0.08,False,Information Technology,bull,2.9704554979021367,1.8853165668771947,-0.1626761054041584,0.0,0.0,-1.3952956166673502
2021-04-30,SAM,0.0324874008149841,0.0,,move_to_cash_proxy,hard_stop,-0.1358148698236588,-0.08,-0.08,True,Consumer Staples,bull,2.854858966390539,1.1361671833571334,0.0419257327095138,0.0,0.0,-1.246287244391043
2021-04-30,CASH,0.0,0.4199655202279258,0.4199655202279258,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-05-28,ALNY,0.15,0.15,,hold,hold,0.1629755229619409,0.1629755229619409,-0.08,False,Health Care,bull,-1.692396582910829,0.0408124539800143,0.5385675310116107,0.0,0.0,0.0307484786295255
2021-05-28,NVDA,0.15,0.15,,hold,hold,0.2294920038363292,0.2294920038363292,-0.08,False,Information Technology,bull,5.878111178315241,1.3934005894975363,-2.8191686852463387,0.0,0.0,-0.3294164469065267
2021-05-28,LOW,0.1103692057974208,0.1103692057974208,,hold,hold,-0.0044614385998437,-0.0044614385998437,-0.08,False,Consumer Discretionary,bull,4.873095746453329,1.9949591378538136,-3.626525521087041,0.0,0.0,0.782989313013875
2021-05-28,LPX,0.0869594590908599,0.0,,move_to_cash_proxy,hard_stop,-0.1525275452945352,-0.08,-0.08,True,Materials,bull,1.7161299564054286,1.2239414874542172,0.6357135486880373,0.0,0.0,-1.823842255462487
2021-05-28,WSM,0.0844475978395092,0.0844475978395092,,hold,hold,-0.0732427739709784,-0.0732427739709784,-0.08,False,Consumer Discretionary,bull,3.435768338800647,1.217518254422748,-0.2641399405130291,0.0,0.0,-0.3291648857095122
2021-05-28,ASML,0.0737021863611535,0.0737021863611535,,hold,hold,0.0143997512209137,0.0143997512209137,-0.08,False,Semiconductors,bull,3.7260435450411657,1.1888962187585703,-2.0416376745450764,0.0,0.0,-1.0542459219697475
2021-05-28,RH,0.067272473218343,0.067272473218343,,hold,hold,0.0587672740480293,0.0587672740480293,-0.08,False,Consumer Discretionary,bull,2.169013604801432,1.873159663671062,-0.4525475064008683,0.0,0.0,-2.6066243086715915
2021-05-28,FTNT,0.0663999891213037,0.0663999891213037,,hold,hold,0.1031255927429246,0.1031255927429246,-0.08,False,Information Technology,bull,1.9544591357960124,1.1682357835776287,0.0770021832731921,0.0,0.0,1.0706893856958422
2021-05-28,AMAT,0.0508365632930023,0.0508365632930023,,hold,hold,0.0215109980659813,0.0215109980659813,-0.08,False,Information Technology,bull,6.022337459906427,1.120007978789812,-2.858075989857205,0.0,0.0,-2.411209301977852
2021-05-28,POOL,0.043247538385641,0.043247538385641,,hold,hold,0.0579852156673239,0.0579852156673239,-0.08,False,Consumer Discretionary,bull,1.9296841528554007,1.09379341386108,-0.1751644670606757,0.0,0.0,1.291348734073832
2021-05-28,STLD,0.027882298864073,0.0,,move_to_cash_proxy,hard_stop,-0.1008983613190822,-0.08,-0.08,True,Materials,bull,0.7774378682240983,1.0324380039920174,1.270971173377812,0.0,0.0,-0.5682055163413393
2021-05-28,IDXX,0.022358320984236,0.022358320984236,,hold,hold,0.1236121580854099,0.1236121580854099,-0.08,False,Health Care,bull,3.305174898419533,1.6895099015160655,-0.9047459918309172,0.0,0.0,-1.3478059870444117
2021-05-28,CASH,0.0,0.1148417579549329,0.1148417579549329,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-06-30,ALNY,0.15,0.15,,hold,hold,0.0506777033480949,0.0506777033480949,-0.08,False,Health Care,bull,-0.5103956918245773,0.5673779655227119,0.4762727649276453,0.0,0.0,2.3730113612748007
2021-06-30,NVDA,0.15,0.15,,hold,hold,-0.0211181252350087,-0.0211181252350087,-0.08,False,Information Technology,bull,5.760132093398886,1.84373754158816,-2.1055046104996813,0.0,0.0,2.104074530247651
2021-06-30,LOW,0.1143333961518042,0.1143333961518042,,hold,hold,0.0006019608825624,0.0006019608825624,-0.08,False,Consumer Discretionary,bull,4.243044176171003,1.900431687431441,-3.1108967829129823,0.0,0.0,-0.2568376685433858
2021-06-30,MDB,0.0804817129146869,0.0804817129146869,,hold,hold,-0.0042149327110326,-0.0042149327110326,-0.08,False,Information Technology,bull,5.386293767610848,1.472526747380145,0.667902317411623,0.0,0.0,2.5393336729664293
2021-06-30,DOCU,0.0643328654358112,0.0643328654358112,,hold,hold,0.0759788340780456,0.0759788340780456,-0.08,False,Information Technology,bull,4.41822087203987,1.4273833375839975,-1.2161491360201848,0.0,0.0,2.747410911111192
2021-06-30,SHOP,0.0463660119571857,0.0463660119571857,,hold,hold,0.029329547235996,0.029329547235996,-0.08,False,Software,bull,6.159035955793915,1.3698359610777235,-1.8294662609627343,0.0,0.0,2.400295891342802
2021-06-30,GOOG,0.0438333448237488,0.0438333448237488,,hold,hold,0.0851803792754437,0.0851803792754437,-0.08,False,Communication,bull,6.254209290674419,1.7430379837338543,-3.576126372770512,0.0,0.0,0.6647264312859079
2021-06-30,IDXX,0.0418332590244469,0.0418332590244469,,hold,hold,0.0931918637004129,0.0931918637004129,-0.08,False,Health Care,bull,3.5606018919818743,1.7371313966695443,-0.5672613658454054,0.0,0.0,1.0319445283509918
2021-06-30,FTNT,0.0403033278837629,0.0403033278837629,,hold,hold,0.1530732723082255,0.1530732723082255,-0.08,False,Information Technology,bull,2.0883207242144217,1.3479493236008402,0.1711003882732818,0.0,0.0,1.5534841470899252
2021-06-30,DXCM,0.0309634014046602,0.0309634014046602,,hold,hold,0.2169463147971659,0.2169463147971659,-0.08,False,Health Care,bull,2.553284907669716,1.310708503089039,-0.5422513707472787,0.0,0.0,2.514488213427604
2021-06-30,FRHC,0.0280794295672652,0.0,,move_to_cash_proxy,distribution_risk_decay,-0.0375950916398322,-0.0375950916398322,-0.08,True,Financials,bull,0.6776759533043071,1.298098424631486,1.3312729764531746,0.0,0.0,-3.0
2021-06-30,CROX,0.0277005617830942,0.0,,move_to_cash_proxy,distribution_risk_decay,0.1788437249063168,0.1788437249063168,-0.08,True,Consumer Discretionary,bull,1.4302435337696289,1.2963945733565103,0.9572601618545178,0.0,0.0,-1.0460966187126153
2021-06-30,CASH,0.0,0.055779991350359395,0.055779991350359395,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-07-30,ALNY,0.15,0.15,,hold,hold,0.1466628909080467,0.1466628909080467,-0.08,False,Health Care,neutral,-0.4515842534553622,0.5280991250967325,0.4868655165331143,0.0,0.0,2.820951301060112
2021-07-30,DXCM,0.15,0.15,,hold,hold,0.0122971931428297,0.0122971931428297,-0.08,False,Health Care,neutral,3.1156636422059343,1.748896701841165,0.2253071237670693,0.0,0.0,3.0
2021-07-30,MA,0.1367189255665816,0.0,,move_to_cash_proxy,hard_stop,-0.0933984076535958,-0.08,-0.08,True,Financials,neutral,5.247561389039393,2.119711975834904,-3.3955238873549467,0.0,0.0,0.3482634088929596
2021-07-30,AMD,0.1062465406578278,0.1062465406578278,,hold,hold,0.0503162637184875,0.0503162637184875,-0.08,False,Information Technology,neutral,6.397941697486283,1.569838063828273,-2.387005615092172,0.0,0.0,2.5270030077012624
2021-07-30,NVDA,0.0952409239971816,0.0952409239971816,,hold,hold,0.1522337197829868,0.1522337197829868,-0.08,False,Information Technology,neutral,5.963164760748681,1.5440715840619876,-2.6344904404412763,0.0,0.0,1.0127103945680451
2021-07-30,FTNT,0.0629195665404611,0.0629195665404611,,hold,hold,0.1667335088267465,0.1667335088267465,-0.08,False,Information Technology,neutral,2.0705112875329923,1.4582400937819673,-0.0922525184100014,0.0,0.0,0.8302766854508068
2021-07-30,GOOG,0.0421180637143178,0.0421180637143178,,hold,hold,0.0767616352522682,0.0767616352522682,-0.08,False,Communication,neutral,6.476207332672152,1.8941283500201889,-3.5095045641420044,0.0,0.0,-0.2885611537395692
2021-07-30,GOOGL,0.0379164722882394,0.0379164722882394,,hold,hold,0.0742318062486808,0.0742318062486808,-0.08,False,Communication,neutral,6.436921791848927,1.879724563920732,-3.421731307811307,0.0,0.0,-0.047086445234295
2021-07-30,CROX,0.033246538430861,0.033246538430861,,hold,hold,0.0638668384384437,0.0638668384384437,-0.08,False,Consumer Discretionary,neutral,2.9914901730246326,1.86274331904144,0.6609077637922603,0.0,0.0,-2.8538926130626034
2021-07-30,ARES,0.029396905645285,0.029396905645285,,hold,hold,0.061952806289679,0.061952806289679,-0.08,False,Financials,neutral,0.434810153623127,1.3403052363906285,0.1788626430562919,0.0,0.0,1.5919086051264326
2021-07-30,SHOP,0.0285348536283752,0.0285348536283752,,hold,hold,0.0335144842981076,0.0335144842981076,-0.08,False,Software,neutral,6.160465440474482,1.3365426220198058,-2.089428155940705,0.0,0.0,2.0207934081957184
2021-07-30,DOCU,0.0283168455745303,0.0283168455745303,,hold,hold,-0.0155436068521432,-0.0155436068521432,-0.08,False,Information Technology,neutral,4.0529102167002256,1.335582106943135,-1.1240702217926275,0.0,0.0,2.726557295505014
2021-07-30,CASH,0.0,0.1367189255665816,0.1367189255665816,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-08-31,LRCX,0.15,0.15,,hold,hold,-0.058258795518479,-0.058258795518479,-0.08,False,Information Technology,bull,5.2865918593654,2.231844899520865,-2.6730224617707594,0.0,0.0,-2.0843500269225275
2021-08-31,RGEN,0.15,0.15,,hold,hold,0.0263626156827223,0.0263626156827223,-0.08,False,Health Care,bull,1.6378505460617698,1.7199411181203,1.1707027021857273,0.0,0.0,2.318429078621348
2021-08-31,NVDA,0.1193415630847396,0.1193415630847396,,hold,hold,-0.0771627510775405,-0.0771627510775405,-0.08,False,Information Technology,bull,5.358941074435943,1.6335984255547518,-2.3258091397283778,0.0,0.0,1.4140062715793236
2021-08-31,DKS,0.0809187417230063,0.0,,move_to_cash_proxy,hard_stop,-0.1083068182954432,-0.08,-0.08,True,Consumer Discretionary,bull,1.538686295677839,1.550535118982548,-0.1981023601034705,0.0,0.0,-0.3011552054178943
2021-08-31,DXCM,0.0787480260932331,0.0787480260932331,,hold,hold,0.0369994205160275,0.0369994205160275,-0.08,False,Health Care,bull,2.984820854515111,1.545303976694062,-0.2414035914916094,0.0,0.0,3.0
2021-08-31,FTNT,0.0461454696043963,0.0,,move_to_cash_proxy,hard_stop,-0.0830446291593207,-0.08,-0.08,True,Information Technology,bull,2.0920843320420257,1.4556911571773534,-0.3337306973145288,0.0,0.0,0.4031630001528152
2021-08-31,PCTY,0.0402424502946957,0.0402424502946957,,hold,hold,0.0426666259765624,0.0426666259765624,-0.08,False,Industrials,bull,2.23675233125868,1.4363406457218455,1.238608127591808,0.0,0.0,2.314456512983031
2021-08-31,DOCU,0.0337318652428979,0.0,,move_to_cash_proxy,hard_stop,-0.1327616605703868,-0.08,-0.08,True,Information Technology,bull,2.3038442464448083,1.413268281223916,-0.3979229390544854,0.0,0.0,3.0
2021-08-31,HUBS,0.0337029842552692,0.0337029842552692,,hold,hold,-0.0140730140853102,-0.0140730140853102,-0.08,False,Information Technology,bull,3.6142954235328015,1.413161188322153,-0.116507908564482,0.0,0.0,0.3744480101216823
2021-08-31,CROX,0.0237005557789985,0.0237005557789985,,hold,hold,0.0076138328444252,0.0076138328444252,-0.08,False,Consumer Discretionary,bull,2.74267912957607,1.842886441955727,0.5159836201822576,0.0,0.0,-1.6819122992588067
2021-08-31,GOOG,0.0232551287290079,0.0,,move_to_cash_proxy,hard_stop,-0.0830449566468816,-0.08,-0.08,True,Communication,bull,5.705611673163982,1.8405035572951611,-3.442731931237521,0.0,0.0,0.0947908759781295
2021-08-31,CASH,0.0,0.18405120529930838,0.18405120529930838,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-09-30,DXCM,0.15,0.15,,hold,hold,0.1372239749379418,0.1372239749379418,-0.08,False,Health Care,neutral,2.8453544004410256,1.9531567321182035,0.1862521980992578,0.0,0.0,3.0
2021-09-30,EXPE,0.15,0.15,,hold,hold,-0.0207326347691761,-0.0207326347691761,-0.08,False,Consumer Discretionary,neutral,0.9536929725217927,0.0911997596405147,0.2118197675233472,0.0,0.0,-1.4130793622234328
2021-09-30,RGEN,0.1432197389529973,0.1432197389529973,,hold,hold,0.0072446060821473,0.0072446060821473,-0.08,False,Health Care,neutral,2.5746790810676883,1.8993981936995743,0.8594967621534897,0.0,0.0,1.8819310100109703
2021-09-30,RH,0.1376614901068888,0.1376614901068888,,hold,hold,-0.0015037593984962,-0.0015037593984962,-0.08,False,Consumer Discretionary,neutral,3.278857951658611,2.1840505459361945,-1.1473500154778211,0.0,0.0,-1.456238128977951
2021-09-30,PCTY,0.0790824762026179,0.0790824762026179,,hold,hold,0.0882708406979542,0.0882708406979542,-0.08,False,Industrials,neutral,2.703646811055827,1.706663013238826,1.135563339426935,0.0,0.0,2.527681328205931
2021-09-30,MDB,0.0712259124744058,0.0712259124744058,,hold,hold,0.1012214499277637,0.1012214499277637,-0.08,False,Information Technology,neutral,5.448680665072084,1.678248176708095,0.0558954931202474,0.0,0.0,1.614880919352046
2021-09-30,MPWR,0.0502492829261811,0.0502492829261811,,hold,hold,0.0822404032824224,0.0822404032824224,-0.08,False,Information Technology,neutral,1.814003922350484,1.5935674128560051,0.4945149159786355,0.0,0.0,2.3963633065196106
2021-09-30,CPRT,0.0431769195193235,0.0431769195193235,,hold,hold,0.1172675883773326,0.1172675883773326,-0.08,False,Industrials,neutral,3.4247212684778465,1.9638232963228204,-0.6719703219763468,0.0,0.0,0.5182767988258477
2021-09-30,GOOGL,0.0348235610056708,0.0348235610056708,,hold,hold,0.1011435045702207,0.1011435045702207,-0.08,False,Communication,neutral,6.088125373028237,1.9352490277464296,-3.698879057760695,0.0,0.0,-0.2859230361464306
2021-09-30,GOOG,0.0343380293681167,0.0343380293681167,,hold,hold,0.1093973115652526,0.1093973115652526,-0.08,False,Communication,neutral,6.026375156678536,1.9334877613430423,-3.709264543583765,0.0,0.0,-0.6701285906570664
2021-09-30,DDOG,0.0258360315329679,0.0258360315329679,,hold,hold,0.1791297118439765,0.1791297118439765,-0.08,False,Information Technology,neutral,2.029946757216408,1.4678344865834003,0.6566937154507002,0.0,0.0,3.0
2021-09-30,PWR,0.0159051838616658,0.0159051838616658,,hold,hold,0.067454152691875,0.067454152691875,-0.08,False,Industrials,neutral,1.7005112675803182,1.3992067601166336,0.0417911421126258,0.0,0.0,0.5591177958615359
2021-10-29,DDOG,0.1170603521680469,0.1170603521680469,,hold,hold,0.0919025365617283,0.0919025365617283,-0.08,False,Information Technology,bull,2.381307223851141,1.77508742195103,0.5357111147484983,0.0,0.0,2.948884223715149
2021-10-29,PCTY,0.1166743225678173,0.0,,move_to_cash_proxy,hard_stop,-0.1699578708597516,-0.08,-0.08,True,Industrials,bull,2.4313291769427336,1.7741804119378757,0.9976201548697424,0.0,0.0,3.0
2021-10-29,MDB,0.0980218401683603,0.0980218401683603,,hold,hold,-0.0382957348002007,-0.0382957348002007,-0.08,False,Information Technology,bull,4.212899464411123,1.7284096321563704,1.109305020939192,0.0,0.0,1.6292567530660218
2021-10-29,SAIA,0.0805125760922368,0.0805125760922368,,hold,hold,0.0793887582961592,0.0793887582961592,-0.08,False,Industrials,bull,1.4452223144982224,1.6812811068656546,1.1008441176624215,0.0,0.0,1.3426514415366018
2021-10-29,RH,0.070612408422244,0.0,,move_to_cash_proxy,hard_stop,-0.1110994270048946,-0.08,-0.08,True,Consumer Discretionary,bull,2.632749521592092,2.1462678220441536,-0.402055668534674,0.0,0.0,-1.465557661088002
2021-10-29,GOOG,0.0660576458574154,0.0660576458574154,,hold,hold,-0.0266761877873253,-0.0266761877873253,-0.08,False,Communication,bull,6.82862782386719,2.13761196985023,-3.866330518744653,0.0,0.0,-0.7346330986301153
2021-10-29,TSLA,0.064664611961388,0.064664611961388,,hold,hold,0.0137118014196351,0.0137118014196351,-0.08,False,Consumer Discretionary,bull,5.504081311884734,1.6339630382633124,-0.8439622564213842,0.0,0.0,0.3174299024581462
2021-10-29,GOOGL,0.0633299457203405,0.0633299457203405,,hold,hold,-0.0273292466624009,-0.0273292466624009,-0.08,False,Communication,bull,6.776051820621681,2.1322848202270785,-3.827332079854488,0.0,0.0,-0.6938072553842483
2021-10-29,NVDA,0.0628434729647271,0.0628434729647271,,hold,hold,0.2952969158557046,0.2952969158557046,-0.08,False,Information Technology,bull,5.0552961269560726,1.6281695756790842,-2.155368927212823,0.0,0.0,0.8905493007299694
2021-10-29,BE,0.0360044923455489,0.0,,move_to_cash_proxy,hard_stop,-0.1049968853275129,-0.08,-0.08,True,Industrials,bull,0.0960398443123418,1.5302763632089735,4.131472260214379,0.0,0.0,1.897955100108164
2021-10-29,HUBS,0.0242183317318743,0.0242183317318743,,hold,hold,-0.0019896526368744,-0.0019896526368744,-0.08,False,Information Technology,bull,3.77147241409619,1.4754544091727542,-0.4688260633171744,0.0,0.0,-0.5491927329561967
2021-10-29,CASH,0.0,0.22329122333561022,0.22329122333561022,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-11-30,AMD,0.1464338797161659,0.0,,move_to_cash_proxy,hard_stop,-0.0886075443520119,-0.08,-0.08,True,Information Technology,neutral,4.780818579766284,1.8569465999458263,-1.6940032146601205,0.0,0.0,2.2758951417349254
2021-11-30,TSLA,0.1306360794815058,0.1306360794815058,,hold,hold,-0.075178781030576,-0.075178781030576,-0.08,False,Consumer Discretionary,neutral,4.52517870599905,1.8253972734655124,-0.8937525134797281,0.0,0.0,1.5845917193460246
2021-11-30,GOOG,0.0927445082864514,0.0927445082864514,,hold,hold,0.0092327519571666,0.0092327519571666,-0.08,False,Communication,neutral,6.192751299085263,2.042437574082354,-3.892228258416368,0.0,0.0,-1.1911181772542911
2021-11-30,GOOGL,0.0910106985267376,0.0910106985267376,,hold,hold,0.0142359882482212,0.0142359882482212,-0.08,False,Communication,neutral,6.164063041917357,2.0377088521575493,-3.863047740986508,0.0,0.0,-1.178428937072304
2021-11-30,EXPE,0.0872730183952122,0.0872730183952122,,hold,hold,0.0933938972778192,0.0933938972778192,-0.08,False,Consumer Discretionary,neutral,2.395513606697803,0.5617765064494632,-1.5134813168058847,0.0,0.0,0.9701627958382396
2021-11-30,BLDR,0.0749365315723156,0.0749365315723156,,hold,hold,0.1780572651346175,0.1780572651346175,-0.08,False,Industrials,neutral,1.4807603673341554,1.6950865027967297,0.7895169614396362,0.0,0.0,0.747008137491936
2021-11-30,GDDY,0.0627269816047877,0.0627269816047877,,hold,hold,0.2047346470195337,0.2047346470195337,-0.08,False,Information Technology,neutral,0.4812140476307496,0.5168914180124824,0.4298303470541545,0.0,0.0,0.969116701244571
2021-11-30,SAIA,0.0626186234510459,0.0626186234510459,,hold,hold,-0.0263474839156369,-0.0263474839156369,-0.08,False,Industrials,neutral,1.044051492843494,1.6601526360080356,0.7339801345328684,0.0,0.0,1.2495344064730456
2021-11-30,ENPH,0.0577424514807023,0.0,,move_to_cash_proxy,hard_stop,-0.2624018534800957,-0.08,-0.08,True,Information Technology,neutral,1.1011422407953448,1.6453807266470313,1.581868257884016,0.0,0.0,1.961113926310349
2021-11-30,NVDA,0.0493297886650444,0.0,,move_to_cash_proxy,hard_stop,-0.1067161400702716,-0.08,-0.08,True,Information Technology,neutral,4.485619594583769,1.61834472676016,-1.6250545195778716,0.0,0.0,0.1894040128612046
2021-11-30,LRCX,0.043381679860999,0.043381679860999,,hold,hold,0.0392470323314919,0.0392470323314919,-0.08,False,Information Technology,neutral,4.991521418845681,1.8832880772923268,-2.3843896422315694,0.0,0.0,0.3623807316381464
2021-11-30,TTD,0.0283026456332199,0.0,,move_to_cash_proxy,hard_stop,-0.1047273062733036,-0.08,-0.08,True,Communication,neutral,2.741258037124802,1.538293676368957,0.7510437448631545,0.0,0.0,2.911590369676446
2021-11-30,HLI,0.0228631133258118,0.0228631133258118,,hold,hold,-0.0602726027636033,-0.0602726027636033,-0.08,False,Financials,neutral,1.2774602357915985,1.788917921787119,-0.0061808476444038,0.0,0.0,0.4274489910410783
2021-11-30,CASH,0.0,0.28180876549513245,0.28180876549513245,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2021-12-31,BLDR,0.15,0.0,,move_to_cash_proxy,hard_stop,-0.1825985895709536,-0.08,-0.08,True,Industrials,bull,1.445663744377496,1.6893396532102425,0.2934540078220639,0.0,0.0,0.2608074232451671
2021-12-31,GDDY,0.15,0.15,,hold,hold,-0.0758041179964935,-0.0758041179964935,-0.08,False,Information Technology,bull,0.9593020259300812,0.7671512860528542,0.434548428993763,0.0,0.0,1.606122040474189
2021-12-31,WMS,0.0955693461835289,0.0,,move_to_cash_proxy,hard_stop,-0.156034518397125,-0.08,-0.08,True,Industrials,bull,0.9821562336931716,1.5288455899948588,0.6368046674517653,0.0,0.0,-0.0237907326945443
2021-12-31,GOOG,0.0831283454105174,0.0831283454105174,,hold,hold,0.0511364514595202,0.0511364514595202,-0.08,False,Communication,bull,6.530277169701998,2.0478149063420235,-3.926781740362001,0.0,0.0,-1.335875438225296
2021-12-31,GOOGL,0.0821178247837994,0.0821178247837994,,hold,hold,0.0427076850798349,0.0427076850798349,-0.08,False,Communication,bull,6.5558024259461085,2.0454576588231523,-3.899029168265949,0.0,0.0,-1.3354296602480762
