portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-APH-a45e01867039,APH,SELL,97.0,124.63999938964844,124.32839939117432,12090.079940795898,30.225199851989743,12059.854740943909,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-VZ-5f9c6ae881ba,VZ,SELL,251.0,47.209999084472656,47.09197408676148,11849.709770202637,29.62427442550659,11820.08549577713,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-ATI-b7f9d7810641,ATI,SELL,64.0,164.8300018310547,164.41792682647707,10549.1201171875,26.37280029296875,10522.74731689453,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-BKNG-192d140ecce5,BKNG,SELL,64.0,155.02999877929688,154.64242378234863,9921.919921875,24.8047998046875,9897.115122070312,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-ADI-bbbfc41b26c6,ADI,SELL,22.0,432.3900146484375,431.3090396118165,9512.580322265623,23.78145080566406,9488.79887145996,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-THC-b24ef4eb0cfb,THC,SELL,45.0,195.8600006103516,195.3703506088257,8813.70002746582,22.03425006866455,8791.665777397156,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-S-PR-792620d0ba3e,PR,SELL,157.0,20.239999771118164,20.18939977169037,3177.679964065552,7.94419991016388,3169.735764155388,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-GOOGL-bb6ebd28db17,GOOGL,BUY,149.0,402.6199951171875,403.6265451049805,59990.37927246094,149.97594818115235,-60140.355220642086,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-GEV-4dd391b59acf,GEV,BUY,56.0,1062.5699462890625,1065.226371154785,59503.9169921875,148.75979248046875,-59652.67678466797,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-FIX-56feafa46f50,FIX,BUY,12.0,2034.6300048828125,2039.7165798950195,24415.56005859375,61.03890014648437,-24476.598958740236,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-MRVL-590e04179bd6,MRVL,BUY,137.0,177.9499969482422,178.39487194061277,24379.14958190918,60.94787395477295,-24440.097455863957,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-ARM-372d92f4f98c,ARM,BUY,110.0,221.2100067138672,221.76303173065185,24333.10073852539,60.83275184631348,-24393.933490371703,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-RKLB-d51dd3480122,RKLB,BUY,189.0,124.1500015258789,124.4603765296936,23464.350288391117,58.660875720977785,-23523.01116411209,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-UMC-f8283674ad44,UMC,BUY,1437.0,15.920000076293944,15.95980007648468,22877.0401096344,57.192600274086,-22934.232709908487,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-FTI-b3bab4612933,FTI,BUY,313.0,72.68000030517578,72.86170030593871,22748.84009552002,56.87210023880005,-22805.71219575882,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-CBOE-0dcd00070261,CBOE,BUY,61.0,366.7000122070313,367.6167622375488,22368.700744628903,55.92175186157227,-22424.62249649048,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-TKR-c76a17dd3669,TKR,BUY,149.0,115.73999786376952,116.02934785842896,17245.25968170166,43.11314920425415,-17288.372830905915,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-STM-7235b2ec6ae5,STM,BUY,272.0,63.38999938964844,63.54847438812256,17242.079833984375,43.105199584960936,-17285.185033569334,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-ON-58255703e111,ON,BUY,149.0,115.70999908447266,115.99927408218385,17240.789863586426,43.101974658966064,-17283.891838245392,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-HPE-c415cc57fb3b,HPE,BUY,537.0,32.06999969482422,32.15017469406128,17221.589836120605,43.05397459030152,-17264.643810710906,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-MLI-a3c5aa651415,MLI,BUY,123.0,139.5500030517578,139.8988780593872,17164.65037536621,42.911625938415526,-17207.56200130463,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-NXPI-48c8a56f5fa1,NXPI,BUY,57.0,298.4100036621094,299.1560286712646,17009.370208740234,42.52342552185058,-17051.893634262084,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-13,739315715cc64fb3edae0a7c5a2117a9a82d655a3091bb728d2841039b1bbda2,r1k-M-20260513-B-VRT-e088c1b6e982,VRT,BUY,9.0,369.989990234375,370.91496520996094,3329.909912109375,8.324774780273438,-3338.2346868896484,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
concentrated,2026-05-13,513d8fa8030936b612f1eab738e9f4ea4ba3ccee2e60c1831e20ecadf4ae2b20,r1k-C-20260513-S-PR-6a56884558d4,PR,SELL,19583.0,20.239999771118164,20.18939977169037,396359.915517807,990.8997887945176,395369.0157290125,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-13,513d8fa8030936b612f1eab738e9f4ea4ba3ccee2e60c1831e20ecadf4ae2b20,r1k-C-20260513-S-ETR-bfd0d9eb22e2,ETR,SELL,1728.0,112.3499984741211,112.0691234779358,194140.79736328125,485.3519934082032,193655.44536987305,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-13,513d8fa8030936b612f1eab738e9f4ea4ba3ccee2e60c1831e20ecadf4ae2b20,r1k-C-20260513-S-THC-142ad8dd2985,THC,SELL,779.0,195.8600006103516,195.3703506088257,152574.94047546387,381.4373511886597,152193.50312427522,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-13,513d8fa8030936b612f1eab738e9f4ea4ba3ccee2e60c1831e20ecadf4ae2b20,r1k-C-20260513-B-MU-2dbd08f3b7d5,MU,BUY,462.0,803.6300048828125,805.6390798950194,371277.0622558594,928.1926556396484,-372205.25491149904,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-13,513d8fa8030936b612f1eab738e9f4ea4ba3ccee2e60c1831e20ecadf4ae2b20,r1k-C-20260513-B-GLW-96d9b41ecc46,GLW,BUY,899.0,206.50999450683597,207.02626949310303,185652.4850616455,464.13121265411377,-186116.6162742996,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-13,513d8fa8030936b612f1eab738e9f4ea4ba3ccee2e60c1831e20ecadf4ae2b20,r1k-C-20260513-B-WDC-57a296e975e6,WDC,BUY,369.0,494.0899963378906,495.3252213287353,182319.20864868164,455.7980216217041,-182775.00667030332,cash_scaled,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
