ticker,name,sector,score_rank,score,missed_winner_score,mom_1m,mom_3m,mom_6m,mom_12m,relative_strength_composite,entry_quality_score,future_winner_score,early_scout_score,portfolio_sleeve_label,diagnosis,policy_probe,production_activation_allowed
AMKR,AMKOR TECHNOLOGY INC,Information Technology,102,2.423462228580195,4.06885,0.3893725327957429,0.5550406204412344,1.104397891835268,3.3996135111608456,4.23464044141962,0.0,0.8706419156338001,0.8750414638327451,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
COHR,COHERENT CORP,Information Technology,29,4.6344329235907855,3.828445,0.1797867259871282,0.47250536081595396,1.490232471264107,3.8155701887283318,4.831045093326262,0.0,0.6050091734421841,0.5791442954977208,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty",fundamental_acceleration_override_replay,False
RVMD,REVOLUTION MEDICINES INC,Health Care,379,0.2619921033440009,3.799965,0.4738099746363471,0.45461073613680925,1.3897876170195667,2.765533673212124,3.9897867518530923,0.0,0.6798892451136141,0.7979327464104877,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
MKSI,MKS,Information Technology,50,3.536324414532992,3.510806,0.1897815439889008,0.29038639807172495,1.244082186868643,3.2459993101411833,4.466011651668955,0.0,0.9285526183567098,0.9577046599000347,future_winner,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
ECG,EVERUS CONSTRUCTION GROUP INC,Industrials,294,0.7269550254271652,3.362193,0.25241683350967836,0.677870325388302,0.7500000817902512,2.5037562772812465,3.2703992849495647,0.0,0.6771128247392251,0.5679955226027273,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
MTZ,MASTEC INC,Industrials,34,4.464446146260582,3.161838,0.1592747410399391,0.5985877554048413,1.081022728222099,1.8514696654230196,3.726834884466101,0.0,0.8302084935025653,0.9487958448882499,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,128,2.0575998878126915,2.888788,0.1966318689044788,0.47193608437698553,1.014093418339566,1.6181555711696216,3.503265878104429,0.0,0.5532579699644304,0.3369606061175081,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
TER,TERADYNE INC,Information Technology,27,4.704780822676611,2.884156,-0.012190776051111962,0.19929502800335386,0.9201045972630764,3.8089423345306797,3.929379477072718,0.0,0.7057662865209434,0.564442399068364,core_compounder,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,engine_likes_nonheld_name",concentrated_or_alpha_sprint_replay,False
NVT,NVENT ELECTRIC PLC,Industrials,62,3.081676767083255,2.85824,0.32317770035174354,0.5110117653826096,0.5157451299469011,1.8484340872191152,2.2526709194903902,0.0,0.8519867327655204,0.8521144999102839,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
ARM,Arm Holdings,Information Technology,11,5.727017866932906,2.844631,0.42374583183295456,0.724090618706289,0.3313565205198752,0.717288027054217,1.550317029543812,0.0,0.883191314198938,0.8429714410971845,future_winner,"strong_3m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
ONTO,ONTO INNOVATION INC,Information Technology,158,1.8113846709585222,2.780818,0.1526968160377431,0.36532380540879794,1.0968622933569754,1.2739037293410944,3.4683667340252846,0.0,0.895764417127247,0.6860720778171723,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,77,2.781200514247162,2.777886,0.11568707830904601,0.5600779067068573,0.9386600804967804,1.4092275522607136,3.278410266932209,0.0,0.5906256245343927,0.595499816658339,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
QCOM,QUALCOMM INC,Information Technology,25,4.7272380381743,2.709337,0.7149901865979698,0.605480262641483,0.2331587981549874,0.5538697826854386,1.1420220824419005,0.0,0.5139578173156468,0.6418455134015193,unassigned,"strong_3m_momentum,entry_quality_chase_penalty",fundamental_acceleration_override_replay,False
TXN,TEXAS INSTRUMENT INC,Information Technology,1,6.671965620038526,2.620999,0.3455313366582715,0.3062785067062117,0.7799742119162163,0.7954508827059654,2.4066181180192494,0.0,0.651727117930203,0.5634576544485919,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
AAON,AAON INC,Industrials,331,0.528081179311063,2.52276,0.538614176788972,0.45012851159060085,0.49780224887379565,0.4659353613202577,1.5024516972490356,0.0,0.5669972863841637,0.6503140105164058,early_scout,"strong_3m_momentum,high_relative_strength",leadership_rotation_replay,False
GEV,GE VERNOVA INC,Industrials,10,5.7437212138483265,2.499818,0.07451292682742294,0.33544500250094966,0.8608992950302692,1.5624568693470606,2.8505590788974704,0.0,0.8777059244801287,0.7444993813195233,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,engine_likes_nonheld_name",concentrated_or_alpha_sprint_replay,False
LFUS,LITTELFUSE INC,Information Technology,335,0.49484527049470994,2.408183,0.21434269467403544,0.3098125308190742,0.8760778065814359,1.4196687487680273,2.947634525260665,0.0,0.40201514448130427,0.36663681582906454,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,ranking_mismatch",leadership_rotation_replay,False
ADI,ANALOG DEVICES INC,Information Technology,15,5.472297604616683,2.390725,0.18545083782637284,0.30386693199003023,0.7766944774311042,1.1158550220898178,2.5500732430315596,0.0,0.6685979198211708,0.538049855887742,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
ALGM,ALLEGRO MICROSYSTEMS INC,Information Technology,505,-0.39245638388386134,2.341427,0.3222582430485592,0.17753190094524096,0.7845424797061724,1.6190475850303447,2.7197992048074053,0.0,0.3790024634324022,0.33596943221886677,early_scout,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,ranking_mismatch",leadership_rotation_replay,False
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,24,4.770067028642901,2.338613,0.19984111398438476,0.3042888998976885,0.6065124727209092,1.5333421035804822,2.325770240729298,0.0,0.6281205811433231,0.5065708770901272,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
