rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,period_forward_return,weighted_forward_return,sector,industry_group,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,explosion_exit_score,stage2_overext_penalty
2020-06-30,ADBE,0.125,monster,1.9204777597583176,0.4886258721620318,0.4886258721620318,15,0.0165133932726284,0.00206417415907855,Information Technology,Software - Application,-0.5709087982572318,nan,1.0,0.5650729027492905,0.2416666666666667,neutral,0.0,0.0
2020-06-30,NOW,0.125,monster,1.809565743178986,0.5423904403372073,0.5423904403372073,15,0.0779763000935465,0.009747037511693313,Information Technology,Software - Application,-0.2598336835576318,nan,0.0,0.6388421512167661,0.2416666666666667,promote_monster_early,0.0,0.0
2020-06-30,PYPL,0.125,monster,2.0333606688709316,0.8160236496462634,0.8160236496462634,14,0.105511865545312,0.013188983193164,Financials,Consumer Finance,1.6747411777816792,nan,0.0,0.5292086213613589,0.1083333333333333,neutral,0.0,0.0
2020-06-30,KO,0.125,monster,0.33439746406149823,0.1228860992941867,0.2366426036316096,14,0.0558647487186341,0.006983093589829263,Consumer Staples,Food Beverage & Tobacco,-0.579919162163086,nan,1.0,0.1758792443225428,0.30625,neutral,0.0,0.0
2020-06-30,MSFT,0.125,monster,1.3828243816250332,0.7097174563405135,0.7097174563405135,14,0.0062025091945394,0.000775313649317425,Information Technology,Software - Infrastructure,-1.225426502940521,nan,0.0,0.4529383934032568,0.2416666666666667,neutral,0.0,0.0
2020-06-30,HD,0.125,monster,1.5651989661000045,0.4655074975746192,0.4655074975746192,13,0.0614861597161373,0.007685769964517163,Consumer Discretionary,Specialty Retail,0.1062546793630105,nan,0.4298237900120738,0.415948342027792,0.0135416666666666,neutral,0.0,0.0
2020-06-30,GOOGL,0.125,monster,1.7244023426538164,0.2136812397770964,0.2136812397770964,10,0.0548770485149492,0.00685963106436865,Communication,Internet Content & Information,-0.8372659847688457,nan,1.0,0.5708814360955635,0.1333333333333333,neutral,0.0,0.0
2020-06-30,AMZN,0.125,monster,2.021201825181477,0.6465553875674919,0.6465553875674919,4,0.1762188430233446,0.022027355377918074,Consumer Discretionary,Internet Content & Information,-0.2738111120203159,nan,0.3222072299770606,0.6210362565665126,0.2416666666666667,promote_monster_early,0.0,0.0
2020-07-31,ADBE,0.125,monster,1.7902497733011464,0.704255580661161,0.704255580661161,16,0.1448515120766749,0.018106439009584363,Information Technology,Software - Application,-0.3824284624545366,nan,1.0,0.4751566555953667,0.2416666666666667,neutral,0.0,0.0
2020-07-31,NOW,0.125,monster,1.6365948703762738,0.6858814923399319,0.6858814923399319,16,0.0930316009812364,0.01162895012265455,Information Technology,Software - Application,-0.7134141693121329,nan,0.0,0.5515121829062504,0.2416666666666667,neutral,0.0,0.0
2020-07-31,PYPL,0.125,monster,1.8179169433575726,0.8832600648937461,0.8832600648937461,15,0.0370239755746459,0.004627996946830738,Financials,Consumer Finance,0.7760745148665897,nan,0.0,0.5042847480136372,0.1083333333333333,neutral,0.0,0.0
2020-07-31,KO,0.125,monster,0.738286834535469,0.17457600420127695,0.2366426036316096,15,0.0460330793475678,0.005754134918445975,Consumer Staples,Food Beverage & Tobacco,-0.2200754165158238,nan,1.0,0.2183453392859881,0.2927083333333333,neutral,0.0,0.0
2020-07-31,MSFT,0.125,monster,1.4302506370939947,0.8272046855726405,0.8272046855726405,15,0.0687173361869961,0.008589667023374513,Information Technology,Software - Infrastructure,-1.1103510912137335,nan,0.0,0.4453829983686341,0.1333333333333333,neutral,0.0,0.0
2020-07-31,HD,0.125,monster,1.598479281970084,0.5605599096488418,0.5605599096488418,14,0.0648597241785062,0.008107465522313275,Consumer Discretionary,Specialty Retail,-0.1791834790700467,nan,0.4298237900120738,0.4803401407769768,0.1333333333333333,neutral,0.0,0.0
2020-07-31,GOOGL,0.125,monster,1.5938117807546512,0.32858604913886413,0.32858604913886413,11,0.0946746193282768,0.0118343274160346,Communication,Internet Content & Information,-0.5792935716911164,nan,0.0,0.5599739598715325,0.146875,neutral,0.0,0.0
2020-07-31,AMZN,0.125,monster,1.8281186164330174,0.8065615170543308,0.8065615170543308,5,0.0971762812808993,0.012147035160112412,Consumer Discretionary,Internet Content & Information,-0.4767586043567087,nan,0.0,0.5670193673452844,0.2416666666666667,neutral,0.0,0.0
2020-08-31,ADBE,0.125,monster,1.9062673666040024,0.6461123126328947,0.704255580661161,17,-0.0341165190761528,-0.0042645648845191,Information Technology,Software - Application,-0.1533104433995029,nan,1.0,0.5455105166827566,0.2416666666666667,neutral,0.0,0.0
2020-08-31,NOW,0.125,monster,1.5943412068682692,0.7087191554630108,0.7087191554630108,17,0.0135464225847696,0.0016933028230962,Information Technology,Software - Application,-0.9328550154232562,nan,0.0,0.5880020069442026,0.2416666666666667,neutral,0.0,0.0
2020-08-31,PYPL,0.125,monster,1.483847911543056,0.8252754286588808,0.8832600648937461,16,-0.0307895002478783,-0.0038486875309847873,Financials,Consumer Finance,-0.4910029022284834,nan,0.0,0.5004684928777646,0.2416666666666667,neutral,0.0,0.0
2020-08-31,KO,0.125,monster,1.2679537726335182,0.18720526707611196,0.2366426036316096,16,0.0107521887299435,0.0013440235912429376,Consumer Staples,Food Beverage & Tobacco,0.4583843542757075,nan,1.0,0.3205482785465105,0.1322916666666666,neutral,0.0,0.0
2020-08-31,MSFT,0.125,monster,1.6573855784962865,0.7298122749184122,0.8272046855726405,16,-0.053301313981529,-0.006662664247691125,Information Technology,Software - Infrastructure,-0.4281766717979857,nan,0.0,0.5055623873215384,0.2416666666666667,neutral,0.0,0.0
2020-08-31,HD,0.125,monster,1.5773605396613348,0.5434372737621975,0.5605599096488418,15,-0.0109721105744009,-0.0013715138218001125,Consumer Discretionary,Specialty Retail,-0.0296902716735833,nan,0.0,0.5509851756998052,0.146875,neutral,0.0,0.0
2020-08-31,GOOGL,0.125,monster,1.7861274780201972,0.20770626345307575,0.32858604913886413,12,-0.0909837836729791,-0.011372972959122388,Communication,Internet Content & Information,-0.315594781382264,nan,0.0,0.6016071589619263,0.146875,neutral,0.0,0.0
2020-08-31,AMZN,0.125,monster,2.0532678026327447,0.660786970476041,0.8065615170543308,6,-0.0806917147310771,-0.010086464341384637,Consumer Discretionary,Internet Content & Information,0.0676995733441336,nan,0.0,0.6233140909059095,0.1083333333333333,promote_monster_early,0.0,0.0
2020-09-30,ADBE,0.125,monster,1.2989479877495929,0.516688214001872,0.704255580661161,18,-0.0786240997274443,-0.009828012465930538,Information Technology,Software - Application,-1.4552471193992422,nan,0.0,0.4049759554330163,0.2416666666666667,neutral,0.0,0.0
2020-09-30,NOW,0.125,monster,1.4360037565160009,0.7533167042973248,0.7533167042973248,18,0.0260999876379506,0.003262498454743825,Information Technology,Software - Application,-1.448467784900488,nan,0.0,0.5581590825924105,0.2416666666666667,neutral,0.0,0.0
2020-09-30,PYPL,0.125,monster,1.1062802064225177,0.7705886723619939,0.8832600648937461,17,-0.0299608242341091,-0.0037451030292636376,Financials,Consumer Finance,-1.832986064779753,nan,0.0,0.4373914169542972,0.2416666666666667,neutral,0.0,0.0
2020-09-30,KO,0.125,monster,1.5317387107075382,0.14806429419469835,0.2366426036316096,17,-0.0329690020478187,-0.004121125255977337,Consumer Staples,Food Beverage & Tobacco,0.8908329878220025,nan,1.0,0.3151993743274447,0.1052083333333333,neutral,0.0,0.0
2020-09-30,MSFT,0.125,monster,1.1867852618614403,0.6488677128648834,0.8272046855726405,17,-0.0467938418678099,-0.005849230233476238,Information Technology,Software - Infrastructure,-1.4672991072907702,nan,0.0,0.3970180439607096,0.146875,neutral,0.0,0.0
2020-09-30,HD,0.125,monster,1.630676262366449,0.4847798042124485,0.5605599096488418,16,-0.0380044401848407,-0.004750555023105087,Consumer Discretionary,Specialty Retail,0.1893430425768646,nan,0.0,0.5447356093620954,0.0,neutral,0.0,0.0
2020-09-30,GOOGL,0.125,monster,0.948482352210744,0.35730419536513325,0.35730419536513325,13,0.1238694676338987,0.015483683454237337,Communication,Internet Content & Information,-0.6494441478601627,nan,0.0,0.3945093976508759,0.1739583333333333,neutral,0.0,0.0
2020-09-30,AMZN,0.125,monster,1.0028225580841261,0.6347724919611955,0.8065615170543308,7,-0.0156639466574023,-0.0019579933321752876,Consumer Discretionary,Internet Content & Information,-1.6718418174467002,nan,0.0,0.4076152000737416,0.2552083333333333,neutral,0.0,0.0
2020-10-30,ADBE,0.125,monster,0.5896029760607799,0.5996521133480199,0.704255580661161,19,0.054700694961717,0.006837586870214625,Information Technology,Software - Application,-1.762104024796136,nan,0.0,0.2629585995938195,0.1604166666666666,neutral,0.0,0.0
2020-10-30,NOW,0.125,monster,1.1295319155340353,0.8641611236072444,0.8641611236072444,19,0.0632198501492875,0.007902481268660937,Information Technology,Software - Application,-1.85371346534814,nan,0.0,0.4272547703263776,0.2416666666666667,neutral,0.0,0.0
2020-10-30,PYPL,0.125,monster,0.11158604837597219,1.0196757837383186,1.0196757837383186,18,0.1406803936252671,0.017585049203158388,Financials,Consumer Finance,-2.79664409629902,nan,0.0,0.3044437709708486,0.1739583333333333,neutral,0.0,0.0
2020-10-30,KO,0.125,monster,0.5347740702288082,0.23183062628560336,0.2366426036316096,18,0.0729631019050742,0.009120387738134275,Consumer Staples,Food Beverage & Tobacco,0.8444389251618144,nan,0.0,0.1518161582805676,0.1322916666666666,neutral,0.0,0.0
2020-10-30,MSFT,0.125,monster,0.43498336933092246,0.7388820473704949,0.8272046855726405,18,0.0545916047741712,0.0068239505967714,Information Technology,Software - Infrastructure,-1.7334521690372369,nan,0.0,0.2786574057947096,0.1739583333333333,rotate_out_stale_mega_core,0.0,0.0
2020-10-30,HD,0.125,monster,0.8195761174654665,0.5139852268569209,0.5605599096488418,17,0.0196698679235898,0.002458733490448725,Consumer Discretionary,Specialty Retail,-0.2905363408679539,nan,0.0,0.4355758784794067,0.146875,neutral,0.0,0.0
2020-10-30,GOOGL,0.125,monster,1.7524945799712222,0.5009483052295698,0.5009483052295698,14,0.1058304471134374,0.013228805889179676,Communication,Internet Content & Information,0.0663522650716356,nan,0.5805689734719666,0.5879773752243254,0.0,neutral,0.0,0.0
2020-10-30,AMZN,0.125,monster,0.687070553233945,0.720154142819261,0.8065615170543308,8,0.0522284607050338,0.006528557588129225,Consumer Discretionary,Internet Content & Information,-2.273759907061329,nan,0.0,0.2896474956755796,0.1739583333333333,neutral,0.0,0.0
2020-11-30,ADBE,0.125,monster,0.4566366823443489,0.6526850566691049,0.704255580661161,20,0.0331527979606069,0.004144099745075862,Information Technology,Software - Application,-2.425841593986962,nan,0.0,0.2447972200222442,0.1739583333333333,neutral,0.0,0.0
2020-11-30,NOW,0.125,monster,1.1210723623380163,0.9024530023056074,0.9024530023056074,20,0.0205410778142751,0.0025676347267843875,Information Technology,Software - Application,-2.2835274936291,nan,0.0,0.4076642243895121,0.2416666666666667,neutral,0.0,0.0
2020-11-30,PYPL,0.125,monster,0.7643932288355979,1.1577933351823253,1.1577933351823253,19,0.0683860016325779,0.008548250204072237,Financials,Consumer Finance,-3.0,nan,0.0,0.4315932312540976,0.2416666666666667,neutral,0.0,0.0
2020-11-30,KO,0.125,monster,1.2161510280726457,0.2864051715149465,0.2864051715149465,19,0.0443036112796646,0.005537951409958075,Consumer Staples,Food Beverage & Tobacco,0.2033723594484172,nan,0.0,0.2752907565884189,0.0135416666666666,neutral,0.0,0.0
2020-11-30,MSFT,0.125,monster,0.9878304246755613,0.7971661886437942,0.8272046855726405,19,0.0335181683895324,0.00418977104869155,Information Technology,Software - Infrastructure,-1.915535506637429,nan,0.0,0.3752327397603118,0.1604166666666666,rotate_out_stale_mega_core,0.0,0.0
2020-11-30,HD,0.125,monster,1.01217274753213,0.45036895598948123,0.5605599096488418,18,-0.0420190829731601,-0.0052523853716450125,Consumer Discretionary,Specialty Retail,-1.2812762502304684,nan,0.0,0.3658366825629707,0.1604166666666666,neutral,0.0,0.0
2020-11-30,GOOGL,0.125,monster,1.7251630953602906,0.4759785789744615,0.5009483052295698,15,-0.016635966853828,-0.0020794958567285,Communication,Internet Content & Information,-0.7744954001198068,nan,0.5805689734719666,0.6041429563471298,0.1333333333333333,neutral,0.0,0.0
2020-11-30,AMZN,0.125,monster,0.6283297056997705,0.7668197302477533,0.8065615170543308,9,0.0271287242618905,0.0033910905327363123,Consumer Discretionary,Internet Content & Information,-3.0,nan,0.0,0.2862273339246701,0.1739583333333333,neutral,0.0,0.0
2020-12-31,ADBE,0.125,monster,0.9873081826476064,0.6090473272882908,0.704255580661161,21,-0.0264041410701465,-0.0033005176337683123,Information Technology,Software - Application,-2.1139505709389192,nan,0.0,0.3275842731972374,0.146875,neutral,0.0,0.0
2020-12-31,NOW,0.125,monster,0.9271224240195005,0.9914713990153585,0.9914713990153585,21,0.0467913775540675,0.005848922194258438,Information Technology,Software - Application,-2.691020365222048,nan,0.0,0.3810232058962491,0.2416666666666667,neutral,0.0,0.0
2020-12-31,PYPL,0.125,monster,0.8364078570477042,1.3044288544735085,1.3044288544735085,20,0.0679562388576906,0.008494529857211325,Financials,Consumer Finance,-2.986275897114312,nan,0.0,0.4150741156226687,0.2416666666666667,neutral,0.0,0.0
2020-12-31,KO,0.125,monster,1.3333015282040057,0.1603008688268588,0.2864051715149465,20,-0.0980284481751421,-0.012253556021892762,Consumer Staples,Food Beverage & Tobacco,0.1911276876674066,nan,0.0,0.3682417600241114,0.0,neutral,0.0,0.0
2020-12-31,MSFT,0.125,monster,1.204739201702457,0.9347821577359541,0.9347821577359541,20,0.0765738694405384,0.0095717336800673,Information Technology,Software - Infrastructure,-1.492672785581045,nan,0.0,0.425390911390122,0.146875,neutral,0.0,0.0
2020-12-31,HD,0.125,monster,0.3841101632931187,0.482428731765451,0.5605599096488418,19,0.0221045656304037,0.0027630707038004626,Consumer Discretionary,Specialty Retail,-1.5065656451574243,nan,0.0,0.2649270286898244,0.2791666666666667,neutral,0.0,0.0
2020-12-31,GOOGL,0.125,monster,1.623278216657737,0.7322705024850991,0.7322705024850991,16,0.1736420346213385,0.021705254327667314,Communication,Internet Content & Information,-0.2947673140373823,nan,0.5805689734719666,0.5164412060773418,0.1333333333333333,neutral,0.0,0.0
2020-12-31,AMZN,0.125,monster,1.0694228539584816,0.8505735074581269,0.8505735074581269,10,0.0474036913763857,0.005925461422048212,Consumer Discretionary,Internet Content & Information,-2.7824533421804354,nan,0.0,0.355287280357152,0.146875,neutral,0.0,0.0
2021-01-29,ADBE,0.125,monster,0.629361818569836,0.612319172100922,0.704255580661161,22,0.0020334049577928,0.0002541756197241,Information Technology,Software - Application,-1.4298966996732587,nan,1.0,0.3041974499301292,0.1739583333333333,neutral,0.0,0.0
2021-01-29,NOW,0.125,monster,0.9927860105847868,0.9851979821880175,0.9914713990153585,22,-0.0031501415638923,-0.0003937676954865375,Information Technology,Software - Application,-1.695411890700634,nan,0.0,0.3480057401065508,0.146875,neutral,0.0,0.0
2021-01-29,PYPL,0.125,monster,0.830727170740919,1.562066204239609,1.562066204239609,21,0.1118009563480155,0.013975119543501937,Financials,Consumer Finance,-2.449051736999596,nan,0.0,0.4049142247418839,0.1333333333333333,neutral,0.0,0.0
2021-01-29,KO,0.125,monster,0.35306224666762126,0.195155769471272,0.2864051715149465,21,0.0300395367967394,0.003754942099592425,Consumer Staples,Food Beverage & Tobacco,0.069538913897531,nan,0.0,0.1350287401889944,0.1458333333333333,neutral,0.0,0.0
2021-01-29,MSFT,0.125,monster,1.4020758399720181,0.9153132314950054,0.9347821577359541,21,-0.0100625934362196,-0.00125782417952745,Information Technology,Software - Infrastructure,-0.7687536347743276,nan,0.0,0.4724525654975112,0.1333333333333333,neutral,0.0,0.0
2021-01-29,HD,0.125,monster,0.9321007475408366,0.4171147656053187,0.5605599096488418,20,-0.0440587562562611,-0.0055073445320326375,Consumer Discretionary,Specialty Retail,-1.081136344058685,nan,0.0,0.3570273144784658,0.1604166666666666,neutral,0.0,0.0
2021-01-29,GOOGL,0.125,monster,1.690519104849609,0.9270043641829113,0.9270043641829113,17,0.1124153886003651,0.014051923575045637,Communication,Internet Content & Information,-0.0517890521822863,nan,0.5805689734719666,0.5827749792956809,0.1333333333333333,neutral,0.0,0.0
2021-01-29,AMZN,0.125,monster,1.0474822173917961,0.7585803011237462,0.8505735074581269,11,-0.0497106469770762,-0.006213830872134525,Consumer Discretionary,Internet Content & Information,-2.779409673211568,nan,0.0,0.3998752697449462,0.146875,neutral,0.0,0.0
2021-02-26,ADBE,0.125,monster,0.5261521075549798,0.6015860520336231,0.704255580661161,23,-0.0066569450100337,-0.0008321181262542125,Information Technology,Software - Application,-0.7412213868757087,nan,1.0,0.2164808770197253,0.30625,neutral,0.0,0.0
2021-02-26,NOW,0.125,monster,0.7077608796062482,0.7490089546488057,0.9914713990153585,23,-0.1189750491680897,-0.014871881146011212,Information Technology,Software - Application,-1.3059240774562837,nan,0.0,0.3765570586023405,0.1604166666666666,neutral,0.0,0.0
2021-02-26,PYPL,0.125,monster,1.2730665615276742,1.2570230927454085,1.562066204239609,22,-0.1190613696825737,-0.014882671210321713,Financials,Consumer Finance,-1.8197280466928965,nan,1.0,0.4603258806267812,0.2416666666666667,neutral,0.0,0.0
2021-02-26,KO,0.125,monster,0.4899185902690996,0.3101603297867406,0.3101603297867406,22,0.096225582683959,0.012028197835494876,Consumer Staples,Food Beverage & Tobacco,0.0472421249395209,nan,0.0,0.2528629822060839,0.1458333333333333,neutral,0.0,0.0
2021-02-26,MSFT,0.125,monster,1.3305728432895767,0.8960710854978748,0.9347821577359541,22,-0.0100464747388139,-0.0012558093423517375,Information Technology,Software - Infrastructure,-0.4033971506124935,nan,0.0,0.4292980635199606,0.1333333333333333,neutral,0.0,0.0
2021-02-26,HD,0.125,monster,0.20946304985973113,0.6620353685279754,0.6620353685279754,21,0.1728304643117872,0.0216038080389734,Consumer Discretionary,Specialty Retail,-0.5195844997942612,nan,0.0,0.1722788599300246,0.30625,neutral,0.0,0.0
2021-02-26,GOOGL,0.125,monster,1.6099271061191578,0.9316901857346505,0.9316901857346505,18,0.0024316610999093,0.0003039576374886625,Communication,Internet Content & Information,-0.1458926980796654,nan,0.6453794123018408,0.5411199644861865,0.1333333333333333,neutral,0.0,0.0
2021-02-26,AMZN,0.125,monster,0.8021405579754588,0.7260387064372471,0.8505735074581269,12,-0.0185044690115684,-0.00231305862644605,Consumer Discretionary,Internet Content & Information,-1.5542364300616054,nan,1.0,0.3522586712884454,0.2010416666666666,neutral,0.0,0.0
2021-03-31,ADBE,0.125,monster,1.0287406171863644,0.6939113165129427,0.704255580661161,24,0.0576461466819651,0.007205768335245637,Information Technology,Software - Application,-0.6685847843942359,nan,1.0,0.3209579946340794,0.28796875,neutral,0.0,0.0
2021-03-31,NOW,0.125,monster,0.44267101540037773,0.7471497424542388,0.9914713990153585,24,-0.0010630089626614,-0.000132876120332675,Information Technology,Software - Application,-1.4057426888622089,nan,0.0,0.3084548246469463,0.1875,neutral,0.0,0.0
2021-03-31,PYPL,0.125,monster,0.5934287398897289,1.4118953781168826,1.562066204239609,23,0.0686179445258088,0.0085772430657261,Financials,Consumer Finance,-1.9724853510317304,nan,1.0,0.2843828957363925,0.1604166666666666,neutral,0.0,0.0
2021-03-31,KO,0.125,monster,1.2493943738660536,0.34256813563804167,0.34256813563804167,23,0.0247357557044765,0.0030919694630595625,Consumer Staples,Food Beverage & Tobacco,0.1236710321490358,nan,0.0,0.3506616263017353,0.0270833333333333,neutral,0.0,0.0
2021-03-31,MSFT,0.125,monster,1.467774456785139,1.0147792603970385,1.0147792603970385,23,0.0626074495872568,0.0078259311984071,Information Technology,Software - Infrastructure,0.1115129868708136,nan,0.0,0.3963313287019064,0.0135416666666666,neutral,0.0,0.0
2021-03-31,HD,0.125,monster,1.847547537246194,0.7671041134567735,0.7671041134567735,22,0.0632169127795727,0.007902114097446587,Consumer Discretionary,Specialty Retail,0.5387060462733948,nan,1.0,0.5745151694013892,0.0,neutral,0.0,0.0
2021-03-31,GOOGL,0.125,monster,1.7204513160501351,1.1834257530693106,1.1834257530693106,19,0.1303188105389279,0.01628985131736599,Communication,Internet Content & Information,0.4804815649368681,nan,0.6453794123018408,0.4928645149814553,0.0,neutral,0.0,0.0
2021-03-31,AMZN,0.125,monster,0.6934918434572681,0.9290873461229208,0.9290873461229208,13,0.1176385204621457,0.014704815057768212,Consumer Discretionary,Internet Content & Information,-0.971757996184657,nan,1.0,0.2553268219688541,0.30625,neutral,0.0,0.0
2021-04-30,ADBE,0.125,monster,1.3576813899438185,0.6415660240335777,0.704255580661161,25,-0.0309020265518517,-0.0038627533189814624,Information Technology,Software - Application,0.009629842643344,nan,1.0,0.3841253249055766,0.0135416666666666,neutral,0.0,0.0
2021-04-30,NOW,0.125,monster,0.40660656380129706,0.599482509988982,0.9914713990153585,25,-0.0845189332528688,-0.0105648666566086,Information Technology,Software - Application,-1.241956850432916,nan,0.0,0.2824917742473575,0.1875,neutral,0.0,0.0
2021-04-30,PYPL,0.125,monster,1.4209540304423813,1.3702200258365078,1.562066204239609,24,-0.0172790879150459,-0.0021598859893807373,Financials,Consumer Finance,-1.5753771049479075,nan,1.0,0.4705949701566729,0.146875,neutral,0.0,0.0
2021-04-30,KO,0.125,monster,1.3286935491831886,0.3729961982905776,0.3729961982905776,24,0.0226640733120597,0.0028330091640074626,Consumer Staples,Food Beverage & Tobacco,0.6986034591826065,nan,0.0,0.431340951746035,0.0,neutral,0.0,0.0
2021-04-30,MSFT,0.125,monster,1.299465107929477,0.9774335332564157,1.0147792603970385,24,-0.0185358901963599,-0.0023169862745449875,Information Technology,Software - Infrastructure,-0.0821786484765436,nan,0.0,0.3535284146610863,0.146875,neutral,0.0,0.0
2021-04-30,HD,0.125,monster,1.8825005286521432,0.7175718387661618,0.7671041134567735,23,-0.0280301960215109,-0.0035037745026888626,Consumer Discretionary,Specialty Retail,0.5138613308708069,nan,1.0,0.5528846612955493,0.0,neutral,0.0,0.0
2021-04-30,GOOGL,0.125,monster,1.7833152697125083,1.2058056544179774,1.2058056544179774,20,0.0102499026207814,0.001281237827597675,Communication,Internet Content & Information,0.5397773819189798,nan,1.0,0.5465129100808377,0.1083333333333333,neutral,0.0,0.0
2021-04-30,AMZN,0.125,monster,1.4001034390046618,0.7842534491747755,0.9290873461229208,14,-0.0750789730901674,-0.009384871636270924,Consumer Discretionary,Internet Content & Information,-0.0924693582772098,nan,1.0,0.4477406259758409,0.1543229166666666,neutral,0.0,0.0
2021-05-28,ADBE,0.125,monster,1.2666526961588624,0.9220579384667242,0.9220579384667242,26,0.1708684940639397,0.021358561757992462,Information Technology,Software - Application,0.2979098925589444,nan,1.0,0.3509704376422463,0.0270833333333333,neutral,0.0,0.0
2021-05-28,NOW,0.125,monster,0.17342150912470833,0.8650247761981908,0.9914713990153585,26,0.1660176116655618,0.020752201458195226,Information Technology,Software - Application,-1.2491386074093946,nan,0.0,0.2193759402556312,0.3116666666666667,neutral,0.0,0.0
2021-05-28,PYPL,0.125,monster,1.1443412088421938,1.6466610515401148,1.6466610515401148,25,0.1166309552236797,0.014578869402959962,Financials,Consumer Finance,-1.6896844301407092,nan,1.0,0.3995019174730045,0.1604166666666666,neutral,0.0,0.0
2021-05-28,KO,0.125,monster,1.495097360355226,0.34484609115749576,0.3729961982905776,25,-0.0205026839609095,-0.0025628354951136873,Consumer Staples,Food Beverage & Tobacco,0.8539067822450416,nan,0.0,0.4529352805132443,0.0,neutral,0.0,0.0
2021-05-28,MSFT,0.125,monster,1.3435010748805003,1.1306036297663233,1.1306036297663233,25,0.0774590366421412,0.00968237958026765,Information Technology,Software - Infrastructure,-0.0373919338343458,nan,0.0,0.3320885581612219,0.146875,neutral,0.0,0.0
2021-05-28,HD,0.125,monster,1.934375722781196,0.7119324375116205,0.7671041134567735,24,-0.0032833568455526,-0.000410419605694075,Consumer Discretionary,Specialty Retail,1.484645830240686,nan,1.0,0.4509343049592533,0.0,neutral,0.0,0.0
2021-05-28,GOOGL,0.125,monster,1.4607342118762001,1.2666074871339181,1.2666074871339181,21,0.0275644559139476,0.00344555698924345,Communication,Internet Content & Information,-0.1023893551576243,nan,1.0,0.5101178345445909,0.2416666666666667,neutral,0.0,0.0
2021-05-28,AMZN,0.125,monster,0.6747640173362519,0.892931350738871,0.9290873461229208,15,0.0609094529784204,0.00761368162230255,Consumer Discretionary,Internet Content & Information,-0.139086871100146,nan,1.0,0.319005563784668,0.1739583333333333,neutral,0.0,0.0
2021-06-30,ADBE,0.125,monster,1.868217342526326,1.062226110983488,1.062226110983488,27,0.0729260912023181,0.009115761400289763,Information Technology,Software - Application,2.0984115636066774,nan,0.0,0.4957819210506936,0.0,neutral,0.0,0.0
2021-06-30,NOW,0.125,monster,1.5126403594609696,1.0117971431171622,1.0117971431171622,27,0.0786972745842891,0.009837159323036138,Information Technology,Software - Application,0.7680813748303797,nan,0.0,0.4557902181056696,0.0,neutral,0.0,0.0
2021-06-30,PYPL,0.125,monster,1.9492636878854661,1.5240961950635934,1.6466610515401148,26,-0.0463092379755994,-0.005788654746949925,Financials,Consumer Finance,0.843574069894832,nan,1.0,0.516433225722131,0.0,neutral,0.0,0.0
2021-06-30,KO,0.125,monster,0.5882012793019238,0.41562737152425977,0.41562737152425977,26,0.0526315099044851,0.006578938738060637,Consumer Staples,Food Beverage & Tobacco,0.4468613637668465,nan,0.0,0.3186730486673461,0.11875,neutral,0.0,0.0
2021-06-30,MSFT,0.125,monster,1.744347435294376,1.2629708144641327,1.2629708144641327,26,0.0621266118430141,0.007765826480376763,Information Technology,Software - Infrastructure,1.3193500192685763,nan,0.0,0.4194116962223739,0.0,neutral,0.0,0.0
2021-06-30,HD,0.125,monster,1.703712149684018,0.7659268472010812,0.7671041134567735,25,0.0315400354046355,0.0039425044255794375,Consumer Discretionary,Specialty Retail,0.4528496798848141,nan,1.0,0.4562751983037761,0.0135416666666666,neutral,0.0,0.0
2021-06-30,GOOGL,0.125,monster,1.7620509324285805,1.5159758290208782,1.5159758290208782,22,0.1100183173762836,0.01375228967203545,Communication,Internet Content & Information,0.5421856784805339,nan,1.0,0.5487038289118353,0.0,neutral,0.0,0.0
2021-06-30,AMZN,0.125,monster,1.6677220653915474,0.8480083890219847,0.9290873461229208,16,-0.0237319550438801,-0.0029664943804850125,Consumer Discretionary,Internet Content & Information,1.2116717119982257,nan,1.0,0.5026706703748945,0.0,neutral,0.0,0.0
2021-07-30,ADBE,0.125,monster,2.0515587311593904,1.2007140150811875,1.2007140150811875,28,0.067154568240654,0.00839432103008175,Information Technology,Software - Application,1.6702800049053268,nan,1.0,0.4966236738486038,0.0,neutral,0.0,0.0
2021-07-30,NOW,0.125,monster,1.6476975497759772,1.2072311571519876,1.2072311571519876,28,0.097143996204315,0.012142999525539376,Information Technology,Software - Application,1.303626347846286,nan,0.0,0.5018077922729183,0.0,neutral,0.0,0.0
2021-07-30,PYPL,0.125,monster,0.9316310492070201,1.6521309455873698,1.6521309455873698,27,0.0507249885222977,0.006340623565287212,Financials,Consumer Finance,0.1365441408889297,nan,0.0,0.3660655143527945,0.0270833333333333,neutral,0.0,0.0
2021-07-30,KO,0.125,monster,1.2502476520315042,0.3898885364728544,0.41562737152425977,27,-0.0181819280759537,-0.0022727410094942127,Consumer Staples,Food Beverage & Tobacco,0.8710399298390541,nan,0.0,0.4387560837007678,0.0,neutral,0.0,0.0
2021-07-30,MSFT,0.125,monster,1.8369229811582102,1.4102968523236572,1.4102968523236572,27,0.0651029332406176,0.0081378666550772,Information Technology,Software - Infrastructure,0.9070403824040932,nan,0.0,0.4851030594255949,0.0,neutral,0.0,0.0
