rebalance_date,portfolio_kind,variant_id,avg_name_overlap,monthly_turnover_proxy,median_holding_months,leader_exit_count,warning_hold_count,shakeout_guard_count,benchmark_risk_score,gross_exposure_cap,market_regime,residual_cash_reason
2019-07-31,concentrated,concentrated_N3_cap45_sub70_risk,1.0,0.046012419271848404,2.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap45_sub80,1.0,0.046012419271848404,2.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap45_sub80_risk,1.0,0.046012419271848404,2.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub70,1.0,0.0,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub70_risk,1.0,0.0,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub80,1.0,0.0,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub80_risk,1.0,0.0,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap35_sub70,1.0,0.06840102579768792,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap35_sub70_risk,1.0,0.06840102579768792,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap35_sub80,1.0,0.06840102579768792,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap35_sub80_risk,1.0,0.06840102579768792,2.0,0,1,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap12_sub40_theme60,1.0,0.17877801843736646,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap12_sub40_theme70,1.0,0.1451210332219861,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap12_sub50_theme60,1.0,0.17877801843736646,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap12_sub50_theme70,1.0,0.1451210332219861,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap15_sub40_theme60,1.0,0.17877801843736646,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap15_sub40_theme70,1.0,0.1451210332219861,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap15_sub50_theme60,1.0,0.17877801843736646,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N12_cap15_sub50_theme70,1.0,0.1451210332219861,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub40_theme60,0.8666666666666667,0.20682245566028576,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub40_theme60_risk,0.8666666666666667,0.20682245566028576,3.0,0,2,1,1.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub40_theme70,0.8666666666666667,0.181924285718558,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub40_theme70_risk,0.8666666666666667,0.181924285718558,3.0,0,2,1,1.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub50_theme60,0.8666666666666667,0.20682245566028576,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub50_theme60_risk,0.8666666666666667,0.20682245566028576,3.0,0,2,1,1.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub50_theme70,0.8666666666666667,0.181924285718558,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap12_sub50_theme70_risk,0.8666666666666667,0.181924285718558,3.0,0,2,1,1.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap15_sub40_theme60,0.8666666666666667,0.20682245566028576,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap15_sub40_theme60_risk,0.8666666666666667,0.20682245566028576,3.0,0,2,1,1.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap15_sub40_theme70,0.8666666666666667,0.181924285718558,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap15_sub40_theme70_risk,0.8666666666666667,0.181924285718558,3.0,0,2,1,1.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-08-30,main,main_N15_cap15_sub50_theme60,0.8666666666666667,0.20682245566028576,3.0,0,2,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
