rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2022-04-29,consumer_staples,"KO,DG,DLTR",3,1.0,0.0,-0.035985728703418506,1.0,0.005,-0.0409857287034185,1.314448829010718,-0.10618891967959743
2022-05-31,energy,"VLO,DVN,XOM",3,1.0,0.0,-0.17323719934529694,1.0,0.005,-0.17823719934529694,1.0801651510451424,-0.2654993033797002
2022-06-30,health_care,"UTHR,VRTX,HALO",3,1.0,0.0,-0.019272392797685178,1.0,0.005,-0.02427239279768518,1.0539469582126038,-0.2833273927982416
2022-07-29,information_technology,"ENPH,FSLR,CDNS",3,1.0,0.0,0.12288279467920477,1.0,0.005,0.11788279467920476,1.1781891710903525,-0.19884402299126636
2022-08-31,information_technology,"FSLR,ENPH,PANW",3,1.0,0.0,0.029475044946842714,0.08322936422712839,0.00041614682113564195,0.029058898125707073,1.2124260501858783,-0.17556331307256823
2022-09-30,information_technology,"FSLR,ENPH,CDNS",3,1.0,0.0,0.1158551546962902,0.02287162437840009,0.00011435812189200045,0.11574079657439819,1.3527532070219432,-0.08014235420242943
2022-10-31,energy,"FANG,DVN,XOM",3,1.0,0.0,-0.07227570870474517,1.0,0.005,-0.07727570870474518,1.2482182442467056,-0.15122500568891528
2022-11-30,ai_compute_semiconductors,"MCHP,LSCC,ON",3,1.0,0.0,-0.09841548441568679,1.0,0.005,-0.10341548441568679,1.1191331498614345,-0.2390014828855178
2022-12-30,health_care,"GILD,ISRG,A",3,1.0,0.0,-0.03828251687635769,1.0,0.005,-0.04328251687635769,1.0706942504156658,-0.27193941404540856
2023-01-31,information_technology,"FSLR,NOW,ALGM",3,1.0,0.0,0.06936736808062614,1.0,0.005,0.06436736808062614,1.1396120213339809,-0.22507607032427313
2023-02-28,information_technology,"ADI,ALGM,FTNT",3,1.0,0.0,0.06161549773716064,0.8775608446643839,0.0043878042233219195,0.057227693513838725,1.2048293888155681,-0.18072896118025117
2023-03-31,information_technology,"AAPL,MSFT,CRM",3,1.0,0.0,0.039336219312433876,1.0,0.005,0.03433621931243388,1.2461986749440053,-0.15259829111501055
2023-04-28,health_care,"ISRG,SYK,WST",3,1.0,0.0,-0.036395602600272095,1.0,0.005,-0.04139560260027209,1.1946115298350375,-0.18767699549880512
2023-05-31,information_technology,"NOW,AAPL,CRM",3,1.0,0.0,0.0553413055737419,1.0,0.005,0.050341305573741904,1.2547498339003784,-0.14678359490463033
2023-06-30,information_technology,"NOW,AAPL,PANW",3,1.0,0.0,0.010013251593252701,0.28716487531630597,0.0014358243765815299,0.008577427216671171,1.2655123592757893,-0.13946519328985485
2023-07-31,ai_compute_semiconductors,"ON,MCHP,TER",3,1.0,0.0,-0.1015025049048903,1.0,0.005,-0.1065025049048903,1.1307321230248202,-0.23111430576233105
2023-08-31,energy,"MTDR,EXE,FANG",3,1.0,0.0,-0.08531424325142851,1.0,0.005,-0.09031424325142852,1.0286109070137524,-0.30055563538425534
2023-09-29,energy,"FANG,XOM,PSX",3,1.0,0.0,-0.025660285131572085,0.8411934477184592,0.004205967238592296,-0.02986625237016438,0.9978901540741759,-0.32144541729675846
2023-10-31,utilities,"NRG,PEG,OGE",3,1.0,0.0,0.06439766870205883,1.0,0.005,0.059397668702058835,1.0571625028469203,-0.2811408569970876
2023-11-30,information_technology,"MSFT,PANW,FICO",3,1.0,0.0,-0.007786877480610733,1.0,0.005,-0.012786877480610734,1.0436446954459209,-0.29033282078448264
2023-12-29,information_technology,"INTU,FICO,MSFT",3,1.0,0.0,0.03282973747269266,0.6440584940708285,0.0032202924703541424,0.029609445002338516,1.0745464356577092,-0.269319969471536
2024-01-31,information_technology,"MSFT,PANW,INTU",3,0.9999999999999999,1.1102230246251565e-16,-0.025241510372736344,0.7525593990965616,0.003762796995482808,-0.02900430736821915,1.0433799605564686,-0.2905128376648034
2024-02-29,power_grid_gas_turbine,"MPWR,PWR,VST",3,1.0,0.0,0.010296827931144354,0.9999999999999999,0.004999999999999999,0.005296827931144355,1.0489065646743403,-0.28675480624655814
2024-03-28,consumer_discretionary,"WSM,CROX,TSCO",3,1.0,0.0,-0.10270888020779204,1.0,0.005,-0.10770888020779204,0.9359300131506652,-0.36357764737933096
2024-04-30,materials,"FCX,SCCO,NEM",3,1.0,0.0,0.037088000044042675,1.0,0.005,0.03208800004404268,0.9659621354538646,-0.3431561269004092
2024-05-31,information_technology,"FSLR,ADI,AAPL",3,1.0,0.0,-0.07602737566223466,1.0,0.005,-0.08102737566223467,0.8876927586289499,-0.39637846215748684
2024-06-28,information_technology,"AAPL,ORCL,ADI",3,1.0,0.0,0.018621392421659316,0.707956775522763,0.0035397838776138153,0.0150816085440455,0.9010805933219757,-0.3872748784149913
2024-07-31,industrials,"CRS,MMM,FTAI",3,1.0,0.0,0.03402749963680474,1.0,0.005,0.029027499636804736,0.9272367099173611,-0.3694890001707214
2024-08-30,information_technology,"FTNT,PANW,AAPL",3,1.0,0.0,-0.029271937972095274,1.0,0.005,-0.034271937972095275,0.8954585109096236,-0.39109783404759413
2024-09-30,software_ai_platforms,"PLTR,GWRE,TTWO",3,1.0,0.0,0.11326009056878948,1.0,0.005,0.10826009056878948,0.9924009304012927,-0.3251780304140547
2024-10-31,information_technology,"CSCO,ORCL,PANW",3,1.0,0.0,0.07605384095435527,1.0,0.005,0.07105384095435527,1.0629148282729803,-0.2772293375145902
2024-11-29,information_technology,"ORCL,FICO,CSCO",3,1.0000000000000002,0.0,-0.10898778570415076,0.44595535922024954,0.0022297767961012476,-0.111217562500252,0.9447000319270855,-0.3576141288429098
2024-12-31,information_technology,"AAPL,CSCO,CRM",3,1.0,0.0,-0.027190595483301782,0.8941826680328027,0.004470913340164013,-0.031661508823465793,0.9147894035306977,-0.3779530347706197
2025-01-31,software_ai_platforms,"APP,PLTR,GWRE",3,1.0,0.0,-0.0069390479465555755,1.0,0.005,-0.011939047946555575,0.9038676889809437,-0.3853796833135027
2025-02-28,utilities,"EXC,NI,AEE",3,1.0,0.0,0.011930238920411463,1.0,0.005,0.006930238920411463,0.9101317080180219,-0.38112021767352633
2025-03-31,energy,"AM,EXE,XOM",3,1.0,0.0,-0.08390130971177963,1.0,0.005,-0.08890130971177963,0.8292198071650007,-0.4361394408764909
2025-04-30,software_ai_platforms,"PLTR,TTWO,GWRE",3,1.0,0.0,0.03174589677080719,1.0,0.005,0.02674589677080719,0.8513980345277444,-0.42105848456904393
2025-05-30,nuclear_power,"CEG,CCJ",2,1.0,0.0,0.10763665654673665,1.0,0.005,0.10263665654673665,0.9387826821821352,-0.3616378630891096
2025-06-30,nuclear_power,"CEG,CCJ,SMR",3,1.0,0.0,0.0909824170069808,0.01270416265374174,6.35208132687087e-05,0.09091889619371209,1.0241357674119074,-0.3035986822293122
2025-07-31,power_grid_gas_turbine,"GEV,GTLS,VST",3,1.0,0.0,-0.04948877203893884,1.0,0.005,-0.054488772038938836,0.9683318670444763,-0.34154473488093573
2025-08-29,health_care,"INSM,ALNY,MEDP",3,1.0,0.0,0.029256092756637615,1.0,0.005,0.024256092756637614,0.9918198146307151,-0.3255731828941114
2025-09-30,information_technology,"FSLR,APH,ORCL",3,1.0,0.0,0.060898237916969446,1.0,0.005,0.05589823791696945,1.0472607945997074,-0.2878739122139419
2025-10-31,information_technology,"AAPL,P,FSLR",3,1.0,0.0,-0.048692277872123546,0.8856087836097335,0.004428043918048668,-0.05312032179017222,0.9916299641923395,-0.32570227915231376
2025-11-28,health_care,"RVMD,ROIV,GMED",3,1.0,0.0,0.027833008817466795,1.0,0.005,0.022833008817466794,1.0142718599084075,-0.3103060333466008
2025-12-31,space_launch,"RKLB,ASTS,GE",3,1.0,0.0,0.20164558610671385,1.0,0.005,0.19664558610671384,1.213723944271643,-0.17468075903977875
2026-01-30,energy,"SLB,XOM,TRGP",3,1.0,0.0,0.0702028330578148,1.0,0.005,0.0652028330578148,1.2928621839882593,-0.12086760635204719
2026-02-27,energy,"TPL,TRGP,SLB",3,1.0,0.0,-0.054382288182204884,0.7162503263659383,0.0035812516318296916,-0.05796353981403458,1.2179233153125961,-0.17182523185306775
2026-03-31,energy,"LNG,PBR,PR",3,1.0,0.0,0.01757476747537052,1.0,0.005,0.012574767475370518,1.2332384178054843,-0.1614111267146513
