label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
DISTRIBUTION,3m,hold,416,0.005592130363660149,0.007114570114143515,0.5240384615384616,-0.5344129678663158,0.7581007433021911
DISTRIBUTION,3m,label_oracle,416,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,trim50,416,0.0027960651818300744,0.0035572850570717574,0.5240384615384616,-0.2672064839331579,0.37905037165109556
DISTRIBUTION,6m,add25,416,0.0065855859295613625,-0.010116719182515221,0.47115384615384615,-0.7004048484104064,2.634968302611829
DISTRIBUTION,6m,exit_to_cash,416,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,hold,416,0.005268468743649093,-0.008093375346012177,0.47115384615384615,-0.5603238787283251,2.1079746420894634
DISTRIBUTION,6m,label_oracle,416,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,trim50,416,0.0026342343718245465,-0.0040466876730060886,0.47115384615384615,-0.28016193936416256,1.0539873210447317
SHAKEOUT,1m,add25,430,0.09030793089405273,0.07564006234928602,0.7441860465116279,-0.38217912243103,0.9213957421645083
SHAKEOUT,1m,exit_to_cash,430,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,1m,hold,430,0.07224634471524219,0.06051204987942882,0.7441860465116279,-0.305743297944824,0.7371165937316067
SHAKEOUT,1m,label_oracle,430,0.09030793089405273,0.07564006234928602,0.7441860465116279,-0.38217912243103,0.9213957421645083
SHAKEOUT,1m,trim50,430,0.036123172357621094,0.03025602493971441,0.7441860465116279,-0.152871648972412,0.3685582968658033
SHAKEOUT,3m,add25,430,0.2582037657418719,0.23000055134418482,0.9116279069767442,-0.280208322736952,1.5896329935386
SHAKEOUT,3m,exit_to_cash,430,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,3m,hold,430,0.20656301259349752,0.18400044107534785,0.9116279069767442,-0.2241666581895616,1.27170639483088
SHAKEOUT,3m,label_oracle,430,0.2582037657418719,0.23000055134418482,0.9116279069767442,-0.280208322736952,1.5896329935386
SHAKEOUT,3m,trim50,430,0.10328150629674876,0.09200022053767393,0.9116279069767442,-0.1120833290947808,0.63585319741544
SHAKEOUT,6m,add25,430,0.5655103421007723,0.44880283950165145,1.0,0.2508617427528509,5.8751084030837415
SHAKEOUT,6m,exit_to_cash,430,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,6m,hold,430,0.45240827368061787,0.3590422716013212,1.0,0.2006893942022807,4.7000867224669935
SHAKEOUT,6m,label_oracle,430,0.5655103421007723,0.44880283950165145,1.0,0.2508617427528509,5.8751084030837415
SHAKEOUT,6m,trim50,430,0.22620413684030893,0.1795211358006606,1.0,0.10034469710114036,2.3500433612334968
TRUE_BREAKDOWN,1m,add25,127,-0.13746817949742837,-0.10818078329173766,0.10236220472440945,-0.4963632736731476,0.0836664459494807
TRUE_BREAKDOWN,1m,exit_to_cash,127,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,hold,127,-0.10997454359794269,-0.08654462663339013,0.10236220472440945,-0.39709061893851805,0.06693315675958456
TRUE_BREAKDOWN,1m,label_oracle,127,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,trim50,127,-0.054987271798971345,-0.043272313316695066,0.10236220472440945,-0.19854530946925902,0.03346657837979228
TRUE_BREAKDOWN,3m,add25,127,-0.2126973607286915,-0.19278699235751873,0.023622047244094488,-0.6374700720933655,0.032898643539654715
TRUE_BREAKDOWN,3m,exit_to_cash,127,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,hold,127,-0.17015788858295328,-0.15422959388601498,0.023622047244094488,-0.5099760576746923,0.026318914831723772
TRUE_BREAKDOWN,3m,label_oracle,127,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,trim50,127,-0.08507894429147664,-0.07711479694300749,0.023622047244094488,-0.25498802883734617,0.013159457415861886
TRUE_BREAKDOWN,6m,add25,127,-0.23145562981000734,-0.22041147546896095,0.11811023622047244,-0.7038108518245054,0.23509909227982406
TRUE_BREAKDOWN,6m,exit_to_cash,127,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,hold,127,-0.1851645038480059,-0.17632918037516876,0.11811023622047244,-0.5630486814596043,0.18807927382385925
TRUE_BREAKDOWN,6m,label_oracle,127,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,trim50,127,-0.09258225192400295,-0.08816459018758438,0.11811023622047244,-0.28152434072980215,0.09403963691192962
