rebalance_date,cluster,pre_cap_weight,post_cap_weight,cap,capped,freed_weight,cluster_column
2023-08-31,Consumer Discretionary,0.0491162463869993,0.0491162463869993,0.3,False,0.0,sector
2023-08-31,Consumer Staples,0.1021813303510131,0.1021813303510131,0.3,False,0.0,sector
2023-08-31,Energy,0.0918572741775803,0.0918572741775803,0.3,False,0.0,sector
2023-08-31,Industrials,0.3147726265494609,0.3,0.3,True,0.014772626549460932,sector
2023-08-31,Information Technology,0.360533424626023,0.3,0.3,True,0.060533424626023014,sector
2023-09-29,Consumer Staples,0.035588447849209,0.035588447849209,0.3,False,0.0,sector
2023-09-29,Energy,0.13769478389980241,0.13769478389980241,0.3,False,0.0,sector
2023-09-29,Health Care,0.0343407613045289,0.0343407613045289,0.3,False,0.0,sector
2023-09-29,Industrials,0.3210652670723843,0.3,0.3,True,0.02106526707238432,sector
2023-09-29,Information Technology,0.1387275126623291,0.1387275126623291,0.3,False,0.0,sector
2023-10-31,Consumer Discretionary,0.0818908051032048,0.0818908051032048,0.3,False,0.0,sector
2023-10-31,Consumer Staples,0.0087696981736977,0.0087696981736977,0.3,False,0.0,sector
2023-10-31,Energy,0.1129396836578067,0.1129396836578067,0.3,False,0.0,sector
2023-10-31,Health Care,0.0112541505772883,0.0112541505772883,0.3,False,0.0,sector
2023-10-31,Industrials,0.23746699858279208,0.23746699858279208,0.3,False,0.0,sector
2023-10-31,Information Technology,0.0329770394415149,0.0329770394415149,0.3,False,0.0,sector
2023-10-31,Internet,0.0342334986408388,0.0342334986408388,0.3,False,0.0,sector
2023-10-31,Materials,0.0380801238037848,0.0380801238037848,0.3,False,0.0,sector
2023-11-30,Consumer Discretionary,0.073611151762384,0.073611151762384,0.3,False,0.0,sector
2023-11-30,Consumer Staples,0.0226404389930595,0.0226404389930595,0.3,False,0.0,sector
2023-11-30,Energy,0.1048251082325651,0.1048251082325651,0.3,False,0.0,sector
2023-11-30,Financials,0.0959089329557052,0.0959089329557052,0.3,False,0.0,sector
2023-11-30,Information Technology,0.3909554685845954,0.3,0.3,True,0.09095546858459541,sector
2023-11-30,Internet,0.0226404389930595,0.0226404389930595,0.3,False,0.0,sector
2023-11-30,Utilities,0.0705647875861495,0.0705647875861495,0.3,False,0.0,sector
2023-12-29,Consumer Discretionary,0.16148722328181758,0.16148722328181758,0.3,False,0.0,sector
2023-12-29,Financials,0.28390978914587,0.28390978914587,0.3,False,0.0,sector
2023-12-29,Industrials,0.0385885872219143,0.0385885872219143,0.3,False,0.0,sector
2023-12-29,Information Technology,0.2662966978529504,0.2662966978529504,0.3,False,0.0,sector
2023-12-29,Utilities,0.1331483489264752,0.1331483489264752,0.3,False,0.0,sector
2024-01-31,Consumer Discretionary,0.0346595953991412,0.0346595953991412,0.3,False,0.0,sector
2024-01-31,Financials,0.1223473257575443,0.1223473257575443,0.3,False,0.0,sector
2024-01-31,Industrials,0.2807013039145721,0.2807013039145721,0.3,False,0.0,sector
2024-01-31,Information Technology,0.3067511803775263,0.3,0.3,True,0.006751180377526311,sector
2024-01-31,Materials,0.0473073476843796,0.0473073476843796,0.3,False,0.0,sector
2024-02-29,Consumer Staples,0.09825453828623029,0.09825453828623029,0.3,False,0.0,sector
2024-02-29,Financials,0.0083149642201575,0.0083149642201575,0.3,False,0.0,sector
2024-02-29,Health Care,0.0717979710731863,0.0717979710731863,0.3,False,0.0,sector
2024-02-29,Industrials,0.1573295555877402,0.1573295555877402,0.3,False,0.0,sector
2024-02-29,Information Technology,0.3443552160457151,0.3,0.3,True,0.04435521604571513,sector
2024-02-29,Utilities,0.1085523244625283,0.1085523244625283,0.3,False,0.0,sector
2024-03-28,Consumer Discretionary,0.12154011297887629,0.12154011297887629,0.3,False,0.0,sector
2024-03-28,Consumer Staples,0.0110930491125072,0.0110930491125072,0.3,False,0.0,sector
2024-03-28,Health Care,0.1073379676233352,0.1073379676233352,0.3,False,0.0,sector
2024-03-28,Industrials,0.2367083550383982,0.2367083550383982,0.3,False,0.0,sector
2024-03-28,Information Technology,0.4285276263668031,0.3,0.3,True,0.1285276263668031,sector
2024-03-28,Utilities,0.0543760612448591,0.0543760612448591,0.3,False,0.0,sector
2024-04-30,Consumer Discretionary,0.050426457778989395,0.050426457778989395,0.3,False,0.0,sector
2024-04-30,Health Care,0.2026848045867501,0.2026848045867501,0.3,False,0.0,sector
2024-04-30,Industrials,0.3165342923071206,0.3,0.3,True,0.016534292307120613,sector
2024-04-30,Information Technology,0.2171380575732727,0.2171380575732727,0.3,False,0.0,sector
2024-04-30,Utilities,0.0882718857718329,0.0882718857718329,0.3,False,0.0,sector
2024-05-31,Consumer Discretionary,0.0708675981559253,0.0708675981559253,0.3,False,0.0,sector
2024-05-31,Health Care,0.1193932557868436,0.1193932557868436,0.3,False,0.0,sector
2024-05-31,Industrials,0.1564002924456235,0.1564002924456235,0.3,False,0.0,sector
2024-05-31,Information Technology,0.347287044187232,0.3,0.3,True,0.04728704418723201,sector
2024-05-31,Utilities,0.1912077965330768,0.1912077965330768,0.3,False,0.0,sector
2024-06-28,Consumer Discretionary,0.042050057147756,0.042050057147756,0.3,False,0.0,sector
2024-06-28,Health Care,0.2013554259449484,0.2013554259449484,0.3,False,0.0,sector
2024-06-28,Industrials,0.1299121778891448,0.1299121778891448,0.3,False,0.0,sector
2024-06-28,Information Technology,0.45182181547782263,0.3,0.3,True,0.15182181547782264,sector
2024-06-28,Utilities,0.0565140766316056,0.0565140766316056,0.3,False,0.0,sector
2024-07-31,Energy,0.0420687064988475,0.0420687064988475,0.3,False,0.0,sector
2024-07-31,Health Care,0.2264561553425154,0.2264561553425154,0.3,False,0.0,sector
2024-07-31,Industrials,0.0937899864441882,0.0937899864441882,0.3,False,0.0,sector
2024-07-31,Information Technology,0.3820186099508433,0.3,0.3,True,0.08201860995084331,sector
2024-07-31,Utilities,0.0721136188520708,0.0721136188520708,0.3,False,0.0,sector
2024-08-30,Consumer Discretionary,0.0490115093240093,0.0490115093240093,0.3,False,0.0,sector
2024-08-30,Energy,0.0490115093240093,0.0490115093240093,0.3,False,0.0,sector
2024-08-30,Health Care,0.1470345279720279,0.1470345279720279,0.3,False,0.0,sector
2024-08-30,Industrials,0.1647108100233099,0.1647108100233099,0.3,False,0.0,sector
2024-08-30,Information Technology,0.2545384615384614,0.2545384615384614,0.3,False,0.0,sector
2024-08-30,Materials,0.0490115093240093,0.0490115093240093,0.3,False,0.0,sector
2024-08-30,Real Estate,0.0980230186480186,0.0980230186480186,0.3,False,0.0,sector
2024-08-30,Utilities,0.0588138111888111,0.0588138111888111,0.3,False,0.0,sector
2024-09-30,Auto,0.0457458251491621,0.0457458251491621,0.3,False,0.0,sector
2024-09-30,Consumer Discretionary,0.1003650256726193,0.1003650256726193,0.3,False,0.0,sector
2024-09-30,Financials,0.033281817659935,0.033281817659935,0.3,False,0.0,sector
2024-09-30,Industrials,0.035993560627102,0.035993560627102,0.3,False,0.0,sector
2024-09-30,Information Technology,0.1459540365024582,0.1459540365024582,0.3,False,0.0,sector
2024-09-30,Real Estate,0.0099816781671201,0.0099816781671201,0.3,False,0.0,sector
2024-09-30,Utilities,0.32869415197927887,0.3,0.3,True,0.02869415197927888,sector
2024-10-31,Consumer Discretionary,0.0327679146154974,0.0327679146154974,0.3,False,0.0,sector
2024-10-31,Financials,0.0327679146154974,0.0327679146154974,0.3,False,0.0,sector
2024-10-31,Health Care,0.0701317091967752,0.0701317091967752,0.3,False,0.0,sector
2024-10-31,Industrials,0.0373637945812778,0.0373637945812778,0.3,False,0.0,sector
2024-10-31,Information Technology,0.1092909667739238,0.1092909667739238,0.3,False,0.0,sector
2024-10-31,Utilities,0.2526227343935289,0.2526227343935289,0.3,False,0.0,sector
2024-11-29,Communication,0.0651798102391123,0.0651798102391123,0.3,False,0.0,sector
2024-11-29,Consumer Discretionary,0.1094792573596188,0.1094792573596188,0.3,False,0.0,sector
2024-11-29,Consumer Staples,0.0667979187078114,0.0667979187078114,0.3,False,0.0,sector
2024-11-29,Energy,0.0731484033552752,0.0731484033552752,0.3,False,0.0,sector
2024-11-29,Financials,0.0765249872274005,0.0765249872274005,0.3,False,0.0,sector
2024-11-29,Health Care,0.0308781017670576,0.0308781017670576,0.3,False,0.0,sector
2024-11-29,Industrials,0.0,0.0,0.3,False,0.0,sector
2024-11-29,Information Technology,0.17011356013234508,0.17011356013234508,0.3,False,0.0,sector
2024-11-29,Utilities,0.11131410595849589,0.11131410595849589,0.3,False,0.0,sector
2024-12-31,Consumer Discretionary,0.1231611101882848,0.1231611101882848,0.3,False,0.0,sector
2024-12-31,Energy,0.0542894282813232,0.0542894282813232,0.3,False,0.0,sector
2024-12-31,Financials,0.029659813501154,0.029659813501154,0.3,False,0.0,sector
2024-12-31,Industrials,0.19099959387193588,0.19099959387193588,0.3,False,0.0,sector
2024-12-31,Information Technology,0.42020212933892154,0.3,0.3,True,0.12020212933892155,sector
2025-01-31,Consumer Discretionary,0.1167553021861598,0.1167553021861598,0.3,False,0.0,sector
2025-01-31,Energy,0.0486480425775665,0.0486480425775665,0.3,False,0.0,sector
2025-01-31,Financials,0.097296085155133,0.097296085155133,0.3,False,0.0,sector
2025-01-31,Health Care,0.0486480425775665,0.0486480425775665,0.3,False,0.0,sector
2025-01-31,Industrials,0.1362574215150981,0.1362574215150981,0.3,False,0.0,sector
2025-01-31,Information Technology,0.2531414305949934,0.2531414305949934,0.3,False,0.0,sector
2025-02-28,Communication,0.0371644872677219,0.0371644872677219,0.3,False,0.0,sector
2025-02-28,Consumer Discretionary,0.1652390280057175,0.1652390280057175,0.3,False,0.0,sector
2025-02-28,Financial,0.0485997141193287,0.0485997141193287,0.3,False,0.0,sector
2025-02-28,Health Care,0.0485997141193287,0.0485997141193287,0.3,False,0.0,sector
2025-02-28,Industrials,0.0485997141193287,0.0485997141193287,0.3,False,0.0,sector
2025-02-28,Information Technology,0.2532902747630895,0.2532902747630895,0.3,False,0.0,sector
2025-02-28,Utilities,0.0583196569431944,0.0583196569431944,0.3,False,0.0,sector
2025-03-31,Communication,0.0209998070318315,0.0209998070318315,0.3,False,0.0,sector
2025-03-31,Consumer Discretionary,0.0209998070318315,0.0209998070318315,0.3,False,0.0,sector
2025-03-31,Consumer Staples,0.0209998070318315,0.0209998070318315,0.3,False,0.0,sector
2025-03-31,Financials,0.0209998070318315,0.0209998070318315,0.3,False,0.0,sector
2025-03-31,Health Care,0.0209998070318315,0.0209998070318315,0.3,False,0.0,sector
2025-03-31,Industrials,0.0629994210954945,0.0629994210954945,0.3,False,0.0,sector
2025-03-31,Information Technology,0.0912103035098112,0.0912103035098112,0.3,False,0.0,sector
2025-03-31,Utilities,0.1186318575290926,0.1186318575290926,0.3,False,0.0,sector
2025-04-30,Consumer Staples,0.0203544842493205,0.0203544842493205,0.3,False,0.0,sector
2025-04-30,Financials,0.0107132082691806,0.0107132082691806,0.3,False,0.0,sector
2025-04-30,Health Care,0.0811613440514985,0.0811613440514985,0.3,False,0.0,sector
2025-04-30,Industrials,0.1018765078609645,0.1018765078609645,0.3,False,0.0,sector
2025-04-30,Information Technology,0.1460796979605733,0.1460796979605733,0.3,False,0.0,sector
2025-04-30,Utilities,0.0337487078213448,0.0337487078213448,0.3,False,0.0,sector
2025-05-30,Consumer Discretionary,0.0885479234718394,0.0885479234718394,0.3,False,0.0,sector
2025-05-30,Industrials,0.34128452742826687,0.3,0.3,True,0.04128452742826688,sector
2025-05-30,Information Technology,0.31164371954816017,0.3,0.3,True,0.01164371954816018,sector
2025-05-30,Utilities,0.1100909933078123,0.1100909933078123,0.3,False,0.0,sector
2025-06-30,Consumer Discretionary,0.0762247820318658,0.0762247820318658,0.3,False,0.0,sector
2025-06-30,Energy,0.0728085754717149,0.0728085754717149,0.3,False,0.0,sector
2025-06-30,Industrials,0.5342054907061773,0.3,0.3,True,0.2342054907061773,sector
2025-06-30,Information Technology,0.1037872915279278,0.1037872915279278,0.3,False,0.0,sector
2025-06-30,Utilities,0.17581821541853299,0.17581821541853299,0.3,False,0.0,sector
2025-07-31,Consumer Discretionary,0.0375282613084947,0.0375282613084947,0.3,False,0.0,sector
2025-07-31,Health Care,0.0495800447907043,0.0495800447907043,0.3,False,0.0,sector
2025-07-31,Industrials,0.1789449317681667,0.1789449317681667,0.3,False,0.0,sector
2025-07-31,Information Technology,0.3186690083542173,0.3,0.3,True,0.01866900835421731,sector
2025-07-31,Utilities,0.1447852186352224,0.1447852186352224,0.3,False,0.0,sector
2025-08-29,Energy,0.077266493024456,0.077266493024456,0.3,False,0.0,sector
2025-08-29,Health Care,0.08775293726667349,0.08775293726667349,0.3,False,0.0,sector
2025-08-29,Information Technology,0.5828510639607591,0.3,0.3,True,0.28285106396075915,sector
2025-08-29,Materials,0.1477146356096308,0.1477146356096308,0.3,False,0.0,sector
2025-08-29,Utilities,0.0702444260496721,0.0702444260496721,0.3,False,0.0,sector
2025-09-30,Health Care,0.0365483982685519,0.0365483982685519,0.3,False,0.0,sector
2025-09-30,Information Technology,0.7175752254474252,0.3,0.3,True,0.41757522544742526,sector
2025-09-30,Materials,0.1366814285673218,0.1366814285673218,0.3,False,0.0,sector
2025-09-30,Utilities,0.0583053857131033,0.0583053857131033,0.3,False,0.0,sector
2025-10-31,Communication,0.0572720231434631,0.0572720231434631,0.3,False,0.0,sector
2025-10-31,Health Care,0.1704443475767416,0.1704443475767416,0.3,False,0.0,sector
2025-10-31,Information Technology,0.7160610419516311,0.3,0.3,True,0.4160610419516311,sector
2025-11-28,Communication,0.095172529015761,0.095172529015761,0.3,False,0.0,sector
2025-11-28,Health Care,0.0594089220129355,0.0594089220129355,0.3,False,0.0,sector
2025-11-28,Industrials,0.0107704321867267,0.0107704321867267,0.3,False,0.0,sector
2025-11-28,Information Technology,0.23593314534873028,0.23593314534873028,0.3,False,0.0,sector
2025-12-31,Communication,0.10498504963383,0.10498504963383,0.3,False,0.0,sector
2025-12-31,Health Care,0.1581234125537192,0.1581234125537192,0.3,False,0.0,sector
2025-12-31,Industrials,0.1346543591245967,0.1346543591245967,0.3,False,0.0,sector
2025-12-31,Information Technology,0.44868518291995124,0.3,0.3,True,0.14868518291995125,sector
2026-01-30,Communication,0.0807048938081409,0.0807048938081409,0.3,False,0.0,sector
2026-01-30,Health Care,0.0896052695264307,0.0896052695264307,0.3,False,0.0,sector
2026-01-30,Industrials,0.0532452019188715,0.0532452019188715,0.3,False,0.0,sector
2026-01-30,Information Technology,0.6532992356561017,0.3,0.3,True,0.3532992356561017,sector
2026-02-27,Energy,0.0641360622248153,0.0641360622248153,0.3,False,0.0,sector
2026-02-27,Industrials,0.0421234948011407,0.0421234948011407,0.3,False,0.0,sector
2026-02-27,Information Technology,0.6936803681384709,0.3,0.3,True,0.3936803681384709,sector
2026-02-27,Materials,0.020663020213525,0.020663020213525,0.3,False,0.0,sector
2026-03-31,Consumer Staples,0.0067883797521257,0.0067883797521257,0.3,False,0.0,sector
2026-03-31,Energy,0.0413360685421514,0.0413360685421514,0.3,False,0.0,sector
2026-03-31,Industrials,0.0193696074867132,0.0193696074867132,0.3,False,0.0,sector
2026-03-31,Information Technology,0.31325846314506633,0.3,0.3,True,0.013258463145066346,sector
2026-03-31,Materials,0.0145388245171061,0.0145388245171061,0.3,False,0.0,sector
2026-04-30,Industrials,0.0846059029875454,0.0846059029875454,0.3,False,0.0,sector
2026-04-30,Information Technology,0.5735794453833332,0.3,0.3,True,0.2735794453833332,sector
2026-04-30,Semiconductors,0.1061277790504991,0.1061277790504991,0.3,False,0.0,sector
2026-05-29,Health Care,0.0630953376034442,0.0630953376034442,0.3,False,0.0,sector
2026-05-29,Industrials,0.0822326743506752,0.0822326743506752,0.3,False,0.0,sector
2026-05-29,Information Technology,0.6982544433239966,0.3,0.3,True,0.39825444332399657,sector
2026-05-29,Semiconductors,0.0482211401789317,0.0482211401789317,0.3,False,0.0,sector
2026-07-02,Health Care,0.0630953376034442,0.0630953376034442,0.3,False,0.0,sector
2026-07-02,Industrials,0.0822326743506752,0.0822326743506752,0.3,False,0.0,sector
2026-07-02,Information Technology,0.6982544433239966,0.3,0.3,True,0.39825444332399657,sector
2026-07-02,Semiconductors,0.0482211401789317,0.0482211401789317,0.3,False,0.0,sector
