date,equity_usd,period_return,stock_return,cash_return,cash_weight
2021-07-30,225166.94959091474,0.05240954953645717,0.05240954953645717,0.0,0.195116672351068
2021-08-31,214727.27491064064,-0.04636415201805141,-0.04636415201805141,0.0,0.19802619845871555
2021-09-30,227694.64811560512,0.060389967740990855,0.060389967740990855,0.0,0.18127794308338474
2021-10-29,230035.3853536457,0.010280159228214052,0.010280159228214052,0.0,0.3569917626720949
2021-11-30,218796.0169386361,-0.04885930222313708,-0.04885930222313708,0.0,0.46272050432621686
2021-12-31,211760.27702423537,-0.032156617898460096,-0.032156617898460096,0.0,0.7612031385261492
2022-01-31,212055.31480685025,0.0013932631122367308,0.0013932631122367308,0.0,0.6070679435206903
2022-02-28,215250.0638824694,0.015065640201138451,0.015065640201138451,0.0,0.6231468504558991
2022-03-31,213685.38772953293,-0.007269108889978454,-0.007269108889978454,0.0,0.8471735858963196
2022-04-29,215698.7577354412,0.009422122997276005,0.009422122997276005,0.0,0.7907558794715879
2022-05-31,201170.2786556217,-0.0673554137833237,-0.0673554137833237,0.0,0.6038727201895709
2022-06-30,204714.0191714933,0.0176156266201632,0.0176156266201632,0.0,0.7909048500057958
2022-07-29,209059.59347909482,0.02122753646862434,0.02122753646862434,0.0,0.3274871722921085
2022-08-31,202575.05859035673,-0.031017638467696257,-0.031017638467696257,0.0,0.610238826504512
2022-09-30,206384.80473594074,0.018806590367514156,0.018806590367514156,0.0,0.874
2022-10-31,211388.11994940563,0.024242653037690496,0.024242653037690496,0.0,0.4477346702536527
2022-11-30,207383.60178250677,-0.01894391306312446,-0.01894391306312446,0.0,0.6190310593331152
2022-12-30,213671.88619886898,0.030321994421511927,0.030321994421511927,0.0,0.6209520861037285
2023-01-31,215644.12019393448,0.009230198835002172,0.009230198835002172,0.0,0.3422193532570976
2023-02-28,218872.0184981202,0.01496863583056572,0.01496863583056572,0.0,0.3472511024957443
2023-03-31,219865.20843013373,0.0045377656715953054,0.0045377656715953054,0.0,0.2772222898594745
2023-04-28,230199.23471573243,0.04700164414090327,0.04700164414090327,0.0,0.3364130357541934
2023-05-31,239738.90274169974,0.04144091980908465,0.04144091980908465,0.0,0.3314262552947591
2023-06-30,246432.33561859294,0.027919677617382302,0.027919677617382302,0.0,0.31171538367469903
2023-07-31,236493.32673904955,-0.04033159388192531,-0.04033159388192531,0.0,0.33880829910699
2023-08-31,217412.83772837414,-0.08068087701996393,-0.08068087701996393,0.0,0.15684514908440644
2023-09-29,210059.16260302762,-0.03382355523335692,-0.03382355523335692,0.0,0.35364849428413014
2023-10-31,224423.77375096575,0.06838364473100612,0.06838364473100612,0.0,0.4423880020190712
2023-11-30,229099.1324179255,0.02083272457644254,0.02083272457644254,0.0,0.3098091414770765
2023-12-29,233628.61987789208,0.019770862561381816,0.019770862561381816,0.0,0.1165693535709715
2024-01-31,289464.65829439694,0.23899485621961905,0.23899485621961905,0.0,0.214984427244362
2024-02-29,304536.8088711138,0.05206905280087049,0.05206905280087049,0.0,0.25575064637015676
2024-03-28,301176.6832159828,-0.01103356164920296,-0.01103356164920296,0.0,0.1689444540020233
2024-04-30,324017.4877406476,0.0758385552319962,0.0758385552319962,0.0,0.14147879428915408
2024-05-31,311280.90263755707,-0.03930832620147095,-0.03930832620147095,0.0,0.1621310570785302
2024-06-28,313258.15259944956,0.006351979659332726,0.006351979659332726,0.0,0.27016826238654484
2024-07-31,323179.06175824674,0.031670074909375616,0.031670074909375616,0.0,0.26557153286237745
2024-08-30,338128.7094197415,0.046258094754535205,0.046258094754535205,0.0,0.1298448426573426
2024-09-30,352251.90637517517,0.041768700976826945,0.041768700976826945,0.0,0.3286780562216027
2024-10-31,393650.25592293026,0.11752484173545595,0.11752484173545595,0.0,0.465054965823499
2024-11-29,375564.72073002945,-0.045943156192032555,-0.045943156192032555,0.0,0.2965638552528825
2024-12-31,398171.2948675389,0.06019355091065629,0.06019355091065629,0.0,0.30189005415730163
2025-01-31,379991.1371047495,-0.04565913715311261,-0.04565913715311261,0.0,0.2992536753934818
2025-02-28,358553.98219576984,-0.05641488133727247,-0.05641488133727247,0.0,0.3401874106622902
2025-03-31,371561.73576473474,0.03627836871119352,0.03627836871119352,0.0,0.6221593827064433
2025-04-30,383968.93242626294,0.03339201932618858,0.03339201932618858,0.0,0.6060660497871169
2025-05-30,392485.0800144326,0.02217926209382858,0.02217926209382858,0.0,0.20136108322034754
2025-06-30,409228.8017849857,0.04266078539835797,0.04266078539835797,0.0,0.2713611355499579
2025-07-31,411938.47633944725,0.006621417023050318,0.006621417023050318,0.0,0.2891615434974113
2025-08-29,456888.5932809672,0.1091185201755225,0.1091185201755225,0.0,0.31702150804956686
2025-09-30,480341.9336669901,0.051332733473606514,0.051332733473606514,0.0,0.4684647874510223
2025-10-31,490398.4269638278,0.02093611361403578,0.02093611361403578,0.0,0.47228362927979456
2025-11-28,506070.9092254415,0.031958671561500895,0.031958671561500895,0.0,0.598714971435846
2025-12-31,601700.1903229092,0.1889641932665748,0.1889641932665748,0.0,0.3022371786878536
2026-01-30,634660.5110195624,0.054778644292873976,0.054778644292873976,0.0,0.4764446347465562
2026-02-27,607303.1572783295,-0.043105492253305885,-0.043105492253305885,0.0,0.5730774227605181
2026-03-31,666161.8936355358,0.09691821234881424,0.09691821234881424,0.0,0.6179671197019028
2026-04-30,770740.2135776948,0.15698634362201297,0.15698634362201297,0.0,0.5092663179619548
2026-05-29,786231.3078808401,0.020098982809314277,0.020098982809314277,0.0,0.5064508478669482
2026-07-02,802033.7574220819,0.020098982809314277,0.020098982809314277,0.0,0.5064508478669482
