horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-01,2026-06-01,0.052577468021441254,0.828955693062799,-0.019300430077719755,6.842810429755857,0.0951360131002567,720.6500244140625,758.5399780273438,,,SPY,benchmark
3M,completed,2026-03-02,2026-06-01,0.10814931972491904,0.5101001494226134,-0.07675651461049293,2.9595942638232424,0.14231752085689253,684.5106201171875,758.5399780273438,,,SPY,benchmark
6M,completed,2025-12-01,2026-06-01,0.12140638704112083,0.25854233697614415,-0.08884972579331007,1.9109703800971962,0.1260656207174471,676.41845703125,758.5399780273438,,,SPY,benchmark
YTD,completed,2026-01-02,2026-06-01,0.1133562229206675,0.2988354483140252,-0.08884972579331007,2.0562293132086973,0.1334071174398537,681.309326171875,758.5399780273438,,,SPY,benchmark
1Y,completed,2025-06-02,2026-06-01,0.2944534059876256,0.29560117955526133,-0.08884972579331007,2.2604044405139474,0.11824428557715069,585.9924926757812,758.5399780273438,,,SPY,benchmark
2Y,completed,2024-06-03,2026-06-01,0.4721495632207544,0.21412764043623866,-0.18755246925491087,1.2532278443607132,0.1669370855542887,515.2601318359375,758.5399780273438,,,SPY,benchmark
FULL,completed,2011-06-02,2026-06-01,6.5151186966251435,0.1439412427715805,-0.3371725495146518,0.8707512702801709,0.17188212359606206,100.93519592285156,758.5399780273438,,,SPY,benchmark
1M,completed,2026-05-01,2026-06-01,0.10174288116347308,2.13184601384596,-0.025368439805888876,7.919471029404513,0.1560623932685823,674.1500244140625,742.739990234375,,,QQQ,benchmark
3M,completed,2026-03-02,2026-06-01,0.22297113683871994,1.243187632281749,-0.08475817363885085,4.374435690360826,0.18839154624117632,607.32421875,742.739990234375,,,QQQ,benchmark
6M,completed,2025-12-01,2026-06-01,0.2065309641577857,0.457595305992891,-0.11723572714706232,2.306380461283461,0.17196135013508862,615.599609375,742.739990234375,,,QQQ,benchmark
YTD,completed,2026-01-02,2026-06-01,0.21293792264262046,0.6000992770278555,-0.11723572714706232,2.745645091692091,0.17974371821098248,612.347900390625,742.739990234375,,,QQQ,benchmark
1Y,completed,2025-06-02,2026-06-01,0.42645417056422597,0.4281951523684915,-0.11964367111609375,2.323927958901402,0.15965986304969068,520.689697265625,742.739990234375,,,QQQ,benchmark
2Y,completed,2024-06-03,2026-06-01,0.6571339317727827,0.2884140416753165,-0.22768313593054135,1.3017081145014444,0.21344155718457403,448.20758056640625,742.739990234375,,,QQQ,benchmark
FULL,completed,2011-06-02,2026-06-01,13.799158437515201,0.19681350878288617,-0.35118728638273633,0.9703814857363913,0.20801584737822373,50.18798828125,742.739990234375,,,QQQ,benchmark
