portfolio,ticker,sector,theme,subindustry,entry_signal_stack_count_max,candidate_rank_percentile_max,rs_3m_max,rs_6m_max,audit_forward_63d_excess_spy_max,audit_forward_126d_excess_spy_max,audit_forward_126d_excess_max,name_contribution_return_on_start,name_contribution_status,used_forward_return_in_ranking,policy_mutation_allowed,production_mutation_allowed,live_trading_enabled,evidence_sources,pit_signal_sources,outcome_selected_sources,source_dates,independent_source_count,pit_signal_source_count,outcome_selected_source_count,has_outcome_selected_source,fusion_review_score,fusion_review_candidate,policy_eligible,review_status
main,SWKS,,,,0.0,0.8180039138943249,0.1907407988551588,0.2893738831819736,-0.0106442855170925,0.2648055608026913,,0.0419520548433699,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-01-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,TGT,,,,0.0,0.9560878243512974,0.1015029856285802,0.3831497236235812,-0.134244650131624,-0.0199043139264322,,0.0066446651669596,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-11-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,TLN,,,,0.0,0.9049919484702094,0.0951845553310397,0.6397346046039183,-0.0451081742765809,0.2399538948860529,,0.0940652955903668,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-12-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,TLN,,,,0.0,0.9288025889967636,0.5150084610966725,0.6707990241799042,0.2947295986032221,0.3413310732039155,,0.1206073020962223,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,TPL,,,,0.0,0.8471760797342193,0.1697219406389645,0.4768024355351403,0.1766076878022426,0.3883142488187941,,0.1758634975929499,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-09-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,TPL,,,,0.0,0.8471760797342193,0.1697219406389645,0.4768024355351403,0.1766076878022426,0.3883142488187941,,0.2326498948988449,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-09-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,TSLA,,,,0.0,0.9810017271157168,0.3140138813612136,1.3986191428238186,0.9726543604258332,0.4066205253344972,,0.0775173744636351,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-10-30;drop_counterfactual_high_signal:2021-02-26;drop_counterfactual_high_signal:2021-12-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,UAL,,,,0.0,0.952,1.1307026983011847,0.6842906300657814,-0.0666046866549248,-0.1641348018036366,,0.0453246561125545,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-11-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,UAL,,,,0.0,0.9537480063795852,0.3402033175641801,1.2364078590002918,-0.2314142266727107,-0.2205853311253378,,0.0629946944237408,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-01-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,UTHR,,,,0.0,0.8025889967637541,0.2403284833945771,0.3357412460817708,0.0311201018485158,-0.0262090492802471,,0.2047991094948137,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,VEEV,,,,0.0,0.9429133858267716,0.1794100664707909,0.4189373981358704,-0.1453597228921389,-0.2143755056658198,,0.0021473782661878,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,VEEV,,,,0.0,0.9463220675944334,0.2399878571165277,0.6700656487984082,-0.0743346497506508,-0.2343630053803658,,0.0051003990435309,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-06-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,VRSN,,,,0.0,0.8308943089430895,0.1557225715297412,0.5145530835231228,-0.0891390001873666,-0.2379191037951983,,0.020977930631273,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-05-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,VRT,,,,0.0,0.8520900321543409,0.0893952797708246,0.2563271784579208,0.3807334340257975,0.9514141398346744,,0.0020754537798269,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-08-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,VRTX,,,,0.0,0.8827838827838828,0.0913080744487562,0.179567809035545,-0.0882626042826975,-0.0146543393281912,,0.0003436253532361,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,VRTX,,,,0.0,0.9647887323943662,0.1919433632446187,0.6022635318175528,0.0566631620973188,0.2513583574340282,,0.0033544070377301,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-04-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,WDAY,,,,0.0,0.8477876106194691,0.2392671297167745,0.1811173081699271,0.0407718856781202,0.0295454174210669,,0.0241871295132285,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2023-12-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,WDC,Information Technology,,,7.0,0.8806201550387597,0.6591373688710966,0.6111538099123912,,,,0.9847712871951296,,False,False,False,False,positive_name_contribution;right_tail_entry_skill,right_tail_entry_skill,positive_name_contribution,right_tail_entry_skill:2025-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,WDC,Information Technology,,,7.0,0.8806201550387597,0.6591373688710966,0.6111538099123912,,,,1.580519627218873,,False,False,False,False,positive_name_contribution;right_tail_entry_skill,right_tail_entry_skill,positive_name_contribution,right_tail_entry_skill:2025-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,WFRD,,,,0.0,0.8852459016393442,0.3964577510803807,0.4903075913983143,-0.0582378239532845,0.1719238381003027,,0.0032346932309316,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-09-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,WING,,,,0.0,0.8461538461538461,0.3561430275105772,1.0132130368258332,-0.0238676370112469,-0.0499880792305873,,0.0155130345399751,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-02-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,WSM,,,,0.0,0.85,0.2033270686609176,0.5381559917360632,-0.1635214945845965,-0.0380894670573517,,0.007924211906129,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-04-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,XOM,,,,0.0,0.978021978021978,0.1425096538352783,0.1634369690041974,0.0376539768607001,-0.0913484835494518,,0.1179611702449972,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,XYZ,,,,0.0,0.97008547008547,0.1564433519783159,1.281494473696922,0.3070518816572012,0.2251253376929414,,0.0043381125606556,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-10-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,XYZ,,,,0.0,0.9957537154989384,0.1807083060674279,0.7193747192108344,-0.0354682378343547,-0.0661360573154719,,0.0082484163375506,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-12-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,AAPL,,,,0.0,0.99412915851272,0.2174934669676951,0.4029973772238451,0.0720006699859162,0.3940652675570493,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-01-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ADBE,,,,0.0,0.970961887477314,0.0790349608797125,0.3496195688602366,-0.2196274218610536,-0.4271143893348716,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2023-11-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ALNY,,,,0.0,0.9184,0.336755012545481,0.4969180377426292,-0.1599287479246226,-0.2945328005979322,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-09-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,AMAT,,,,0.0,0.9891107078039928,0.1227129681574419,0.6923526981383272,-0.0051522565460012,-0.0073532091527306,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-07-30;drop_counterfactual_high_signal:2023-06-30;drop_counterfactual_high_signal:2026-04-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,AMAT,,,,0.0,0.9925925925925926,0.2495648099301068,1.048281972862135,0.0210310019861441,-0.0729934598470491,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-04-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,AMD,,,,0.0,0.994475138121547,0.2759873496457357,0.6111915564876582,0.4765396516918778,0.5473493167214165,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2021-08-31;drop_counterfactual_high_signal:2024-03-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ANET,,,,0.0,0.9899159663865548,0.2296512147899736,0.5296284055553222,0.1584753582269447,0.0943128640407712,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-02-28;drop_counterfactual_high_signal:2024-08-30;drop_counterfactual_high_signal:2025-10-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,APO,,,,0.0,0.94896331738437,0.1386650920439445,0.2802251800469553,-0.1415370353433022,-0.1803372206874965,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-01-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,APP,,,,0.0,0.9003215434083601,0.02473327628683,2.548881494138639,0.173040914904887,0.3246891096299926,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-02-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,APP,,,,0.0,0.9003215434083601,0.02473327628683,2.548881494138639,0.173040914904887,0.3246891096299926,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-02-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,AVGO,,,,0.0,1.0,0.2022049985280036,0.4142952736917766,0.2313264718815546,0.2958328105270256,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-03-31;drop_counterfactual_high_signal:2024-08-30;drop_counterfactual_high_signal:2025-01-31;drop_counterfactual_high_signal:2025-08-29;drop_counterfactual_high_signal:2025-12-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,BE,Industrials,,,7.0,0.8848484848484849,0.7760531353412246,1.4552470276193863,,,,,,False,False,False,False,right_tail_entry_skill,right_tail_entry_skill,,right_tail_entry_skill:2026-04-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,BILL,,,,0.0,0.9454225352112676,0.0137436002281063,0.7157304820670474,-0.103255697573945,-0.4280841300116148,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-11-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,BLD,,,,0.0,0.8397887323943662,0.5196156520806645,0.2898097824539907,0.0455261343914368,0.0560305911379714,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-01-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,BLDR,,,,0.0,0.8719723183391004,0.1238637263744726,0.4620373600689276,-0.3954568750242455,-0.1619754101214143,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-03-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,BLDR,,,,0.0,0.8378870673952641,0.0,0.3848014559234713,0.2339625702565304,0.4242818639408674,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2023-09-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,BX,,,,0.0,0.8767605633802817,0.16139800608023,0.4878289223644965,-0.0070928488430467,-0.1104934937382121,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-10-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,C,,,,0.0,0.8547008547008547,0.1299086816812198,0.2270850791560195,0.0989115798417668,0.0412553835627,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-02-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,CARR,,,,0.0,0.856353591160221,0.1793272247683262,0.3759789918922642,-0.0723285474239275,-0.174252962659173,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-08-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,CELH,,,,0.0,0.9124579124579124,0.3766155934376021,0.1147818738102317,-0.4694635853417228,-0.7422686290784528,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-04-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,CNC,,,,0.0,0.8630630630630631,0.0594297157552179,0.0824137179684998,-0.1542834479060693,0.0265532762069422,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-06-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,CNM,,,,0.0,0.9152542372881356,0.1480769758425306,0.5091450196648468,-0.2150033802937784,-0.2899428915652671,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-05-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,CRS,,,,0.0,0.826890756302521,0.237310193273412,1.1049958095903063,0.3578548568843858,0.34702771534261,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-08-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,CTAS,,,,0.0,0.9171270718232044,0.0959041274651437,0.1259177548174207,0.0795016710734795,0.0166486142005022,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-09-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,DAL,,,,0.0,0.8384201077199283,0.2505194294998485,0.0695780477609155,-0.2238240940828122,-0.2013418974486786,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2023-07-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,DAL,,,,0.0,0.8384201077199283,0.2505194294998485,0.0695780477609155,-0.2238240940828122,-0.2013418974486786,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2023-07-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,DDOG,,,,0.0,0.9827288428324698,0.1370733537089987,0.5777810992058956,-0.0035747397506821,-0.1488308053206495,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-12-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,DDOG,,,,0.0,0.9827288428324698,0.1370733537089987,0.5777810992058956,-0.0035747397506821,-0.1488308053206495,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-12-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,DIS,,,,0.0,0.9416666666666668,0.2840201221007232,0.3098294261651342,-0.0301505331435913,-0.1439303733031081,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-01-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,DOCU,,,,0.0,0.9423076923076924,0.0,0.7384901309633376,0.0136352384546372,-0.2938466781115922,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-10-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,DOCU,,,,0.0,0.9423076923076924,0.0,0.7384901309633376,0.0136352384546372,-0.2938466781115922,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-10-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,DXCM,,,,0.0,0.9263351749539596,0.3522958225823234,0.2518754281567188,0.0059771468627896,-0.192871652498474,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-08-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ENPH,,,,0.0,0.9519038076152304,0.246027239144758,1.2444209070711023,-0.3144881860346938,-0.2247746931489402,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-02-26,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ETR,,,,0.0,0.9723577235772358,0.0,0.1208230659651971,-0.0250894612491776,-0.0013898185852638,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-05-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ETSY,,,,0.0,0.9558541266794626,0.0733503132361483,0.6459924423325321,0.5000705614607757,0.1911501121373229,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-10-30;drop_counterfactual_high_signal:2021-03-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,ETSY,,,,0.0,0.9558541266794626,0.3260907771736203,0.8908868874594349,0.194649999847855,0.5069681861669935,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-08-31;drop_counterfactual_high_signal:2021-03-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,EXPE,,,,0.0,0.8767605633802817,0.3992774679960751,0.1697494020445342,-0.1374011497746498,-0.3340296359274353,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-01-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,EXPE,,,,0.0,0.9762282091917592,0.2001149434122324,0.380180927636399,-0.1424325237311364,,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2026-01-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,FSLR,,,,0.0,0.8559870550161812,0.1284953942428481,0.3280195397027294,-0.167524850312931,-0.3427665000915294,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-07-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,FTAI,,,,0.0,0.8,0.2487330174079889,0.4424530616237623,0.4303755650160428,1.1161656419121355,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-02-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,FTNT,,,,0.0,0.9679144385026738,0.0018218208717178,0.1184426326253529,0.0232102193181669,-0.0646721733370695,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-03-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,GEV,,,,0.0,1.0,0.1366161612402636,0.8247838450279448,0.0555154792978329,0.4983222345039994,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-09-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,GEV,,,,0.0,1.0,0.2037442949430774,0.7460316698950467,-0.0698001921645034,0.376738634188706,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-08-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,GOOG,,,,0.0,0.998185117967332,0.0810887701016636,0.2898506939565879,0.1162630982078534,0.0884378477387577,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-05-28;drop_counterfactual_high_signal:2021-07-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,GTM,,,,0.0,0.95,0.1931057498272294,0.1987307173975103,-0.0537133442074493,-0.0736736761713109,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-09-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,LOW,,,,0.0,1.0,0.1276020120012837,0.1464819797913306,-0.011545074093493,-0.0661864391018995,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-09-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,LOW,,,,0.0,1.0,0.1276020120012837,0.1464819797913306,-0.011545074093493,-0.0661864391018995,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-09-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,LRCX,,,,0.0,0.9963302752293578,0.114539694573903,0.4298389571894927,0.1444003667245368,0.3452808956773827,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-01-31;drop_counterfactual_high_signal:2022-12-30;drop_counterfactual_high_signal:2023-06-30;drop_counterfactual_high_signal:2023-08-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,MA,,,,0.0,1.0,0.0496524284694293,0.0953128716579023,0.0314070723241772,0.0842388518509436,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2022-03-31;drop_counterfactual_high_signal:2022-06-30;drop_counterfactual_high_signal:2023-02-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,MKTX,,,,0.0,0.9622266401590456,0.2705807531530588,0.3857660527762643,0.0083804924725254,0.0679893670785309,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2019-06-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,MRVL,,,,0.0,0.9904306220095692,0.2948808867271979,0.5933884190133916,-0.3991118946162959,-0.3806791814470369,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-01-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,MU,,,,0.0,0.98125,0.4299042357550495,1.2862497516909122,-0.0581263487409848,-0.2054073782205246,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-01-29;drop_counterfactual_high_signal:2021-03-31;drop_counterfactual_high_signal:2024-04-30;drop_counterfactual_high_signal:2026-04-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,NET,,,,0.0,0.9982394366197184,0.5492530831925837,1.1594108469283475,-0.3372324708619908,-0.5800499870575241,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-11-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,NOW,,,,0.0,1.0,0.2138985413069172,0.4698316173064278,0.0808571293322377,0.105442439406485,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-06-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,NOW,,,,0.0,1.0,0.2138985413069172,0.4698316173064278,0.0808571293322377,0.105442439406485,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2020-06-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,NRG,,,,0.0,0.9428571428571428,0.1173947291317749,0.398190586896711,0.1212441031241977,0.1099625540750295,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2024-06-28,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,NXT,,,,0.0,0.8450479233226837,0.1482121920866042,0.4525555688895988,0.2047729282287014,0.3945365984981748,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-06-30,1,1,0,False,1.25,False,False,insufficient_independent_sources
concentrated,ON,,,,0.0,0.9541284403669724,0.0515919872903425,0.1506725837391602,-0.2748427753633845,-0.3580854291870559,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2023-08-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,ORCL,,,,0.0,0.9807073954983924,0.2762055658102096,0.284594849251647,-0.1719940986918633,-0.396938881613762,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2025-08-29,1,1,0,False,1.25,False,False,insufficient_independent_sources
main,PANW,,,,0.0,0.9908256880733946,0.2219670329148693,0.3599376289832812,0.1990509668808175,0.1865403770551272,,,,False,False,False,False,drop_counterfactual_high_signal,drop_counterfactual_high_signal,,drop_counterfactual_high_signal:2021-10-29;drop_counterfactual_high_signal:2023-08-31,1,1,0,False,1.25,False,False,insufficient_independent_sources
