rebalance_date,original_return,gross_defended_return,defense_turnover,cost,net_return,return_delta,risk_exit_count,relative_trim_count,equity,drawdown
2021-08-31,-0.04325721212743401,-0.04077663914975771,0.2906852171506244,0.0007267130428765611,-0.04150335219263427,0.001753859934799741,3,0,2.232469402267874,-0.041503352192634124
2021-09-30,0.07205400745303511,0.07205400745303511,0.0157260114417901,3.9315028604475246e-05,0.07201469242443063,-3.9315028604478e-05,1,0,2.393239999619148,0.0
2021-10-29,0.014539320353297596,0.013274385840376197,0.0689134018483227,0.00017228350462080677,0.01310210233575539,-0.001437218017542206,1,1,2.424596475008181,0.0
2021-11-30,-0.0034524284807373943,-0.0034524284807373943,0.0331168975205811,8.279224380145274e-05,-0.0035352207245388473,-8.279224380145292e-05,1,0,2.4160249913010885,-0.0035352207245387124
2021-12-31,-0.08462993527492192,-0.04794396814742951,0.6757293804665349,0.001689323451166337,-0.04963329159859585,0.03499664367632607,9,0,2.2961097183983465,-0.052993047682048156
2022-01-31,0.018903061373916813,0.018903061373916813,0.0,0.0,0.018903061373916813,0.0,0,0,2.3395132213264773,-0.035091717140856016
2022-02-28,0.011668310852404145,0.011668310852404145,0.15,0.000375,0.011293310852404145,-0.00037500000000000033,1,0,2.365934071378226,-0.024194707958468342
2022-03-31,-0.0864041239016305,-0.05358570771230501,0.6375613012505283,0.001593903253126321,-0.05517961096543133,0.031224512936199177,7,0,2.2353827497497165,-0.07803926435132924
2022-04-29,0.019855971128202546,0.018392425815735004,0.16279402428968714,0.00040698506072421787,0.017985440755010785,-0.001870530373191761,1,1,2.2755870937601133,-0.0614573941618739
2022-05-31,-0.12525219452102412,-0.05082959473062364,0.5511004553762238,0.0013777511384405593,-0.0522073458690642,0.07304484865195993,6,0,2.1567847313010007,-0.11045621259771754
2022-06-30,0.030030389999997933,0.030030389999997933,0.0,0.0,0.030030389999997933,0.0,0,0,2.2215538179280103,-0.08374286573995182
2022-07-29,0.03357971966647387,0.03507466995390869,0.2349783466051128,0.000587445866512782,0.03448722408739591,0.0009075044209220368,3,1,2.2981690422691035,-0.05214370062905038
2022-08-31,-0.02482658390008812,-0.022336894446086983,0.16310798187940578,0.00040776995469851446,-0.022744664400785496,0.002081919499302625,3,0,2.245897958666418,-0.07370237405841318
2022-09-30,0.06620221397135419,0.06489721893085709,0.02046395394391935,5.115988485979837e-05,0.0648460590459973,-0.0013561549253568866,0,1,2.3915355903053857,-0.013635623512437745
2022-10-31,0.0023210823291752434,0.01063077491045154,0.07339448947022405,0.00018348622367556013,0.010447288686775979,0.008126206357600736,1,1,2.416520653022005,-0.0033307901209205237
2022-11-30,-0.0685826513570846,-0.05175759836827332,0.6856388450137042,0.0017140971125342605,-0.05347169548080758,0.015110955876277025,9,0,2.2873051965405304,-0.056624382606671575
2022-12-30,0.06843265653618473,0.06862255266209956,0.19149555397620738,0.00047873888494051847,0.06814381377715904,-0.000288842759025687,2,0,2.4431708959051166,0.0
2023-01-31,0.03956376366267585,0.04174298635713801,0.1983036508074459,0.0004957591270186148,0.04124722723011939,0.0016834635674435466,3,0,2.5439449210105294,0.0
2023-02-28,-0.006569266033399418,-0.0005253892119415609,0.16396560188594175,0.00040991400471485437,-0.0009353032166564152,0.005633962816743002,1,1,2.5415655611429115,-0.000935303216656358
2023-03-31,-0.05863924293192327,-0.041612212839877274,0.3894092740461879,0.0009735231851154698,-0.04258573602499274,0.016053506906930526,5,0,2.433331121065867,-0.04348120866576122
2023-04-28,-0.0077209424181423,-0.002840684598170926,0.4344453269319882,0.0010861133173299706,-0.0039267979155008965,0.0037941445026414035,5,0,2.4237759214919423,-0.047237264661709855
2023-05-31,0.07120418527964056,0.07120418527964056,0.0823530241105652,0.00020588256027641302,0.07099830271936415,-0.00020588256027641305,1,0,2.595859898089933,0.0
2023-06-30,-0.000974244572864907,-0.000510100875479176,0.1360764383569464,0.00034019109589236604,-0.000850291971371542,0.00012395260149336497,3,0,2.593652659259782,-0.0008502919713714308
2023-07-31,-0.013130500313695271,-0.010468837711954974,0.2699947335261843,0.0006749868338154608,-0.011143824545770434,0.001986675767924837,3,0,2.56474944909232,-0.011984641012600217
2023-08-31,-0.0686704232345768,-0.04994597821476834,0.41252575091263877,0.001031314377281597,-0.05097729259204994,0.01769313064252686,4,0,2.434005466000642,-0.06235098905314018
2023-09-29,-0.001585938461547302,-0.0009124221493108629,0.1662256963449714,0.00041556424086242847,-0.0013279863901732914,0.00025795207137401053,1,1,2.4307731398681858,-0.0635961741784371
2023-10-31,0.03310846182672756,0.03173379078756619,0.13261960277442156,0.0003315490069360539,0.031402241780630134,-0.0017062200460974258,1,1,2.507104865720188,-0.03419099483568122
2023-11-30,0.012648209793805511,0.012648209793805511,0.0,0.0,0.012648209793805511,0.0,0,0,2.538815254036887,-0.021975239917616518
2023-12-29,0.016903108055113233,0.018861625972933824,0.0948516293494467,0.00023712907337361677,0.01862449689956021,0.001721388844446975,1,1,2.586099410864253,-0.003760020805769093
2024-01-31,0.05562194246113663,0.05796047506275196,0.0802391246910525,0.00020059781172763127,0.05775987725102433,0.002137934789887698,1,0,2.7354721953947188,0.0
2024-02-29,0.06249934388598509,0.05471735567652651,0.3067924723941445,0.0007669811809853612,0.05395037449554115,-0.008548969390443938,3,1,2.883051944758404,0.0
2024-03-28,-0.025140684723536644,-0.016205858896786357,0.5257176087126935,0.0013142940217817337,-0.01752015291856809,0.0076205318049685535,5,0,2.8325404338140614,-0.01752015291856812
2024-04-30,0.02135763523144449,0.02135763523144449,0.0,0.0,0.02135763523144449,0.0,0,0,2.8930367991777795,0.0
2024-05-31,-0.049825611088981835,-0.022961287073464027,0.3432705127533266,0.0008581762818833165,-0.023819463355347344,0.02600614773363449,4,0,2.824126215154093,-0.023819463355347348
2024-06-28,-0.0038859646395594835,0.009003169637539728,0.44072768292424613,0.0011018192073106153,0.007901350430229112,0.011787315069788596,3,1,2.846440626039222,-0.01610631885214886
2024-07-31,0.03472885595624086,0.025806252647297277,0.26476142957787474,0.0006619035739446868,0.02514434907335259,-0.009584506882888269,3,1,2.9180125227569245,0.0
2024-08-30,0.02501684099529891,0.02823468785484287,0.1824096964608945,0.0004560242411522363,0.027778663613690635,0.002761822618391724,2,0,2.999071011047126,0.0
2024-09-30,0.05133169595764276,0.0524401441092849,0.26366740320100246,0.0006591685080025062,0.0517809756012824,0.00044927964363963846,2,1,3.1543658338966707,0.0
2024-10-31,0.20530111971750276,0.20530111971750276,0.0,0.0,0.20530111971750276,0.0,0,0,3.8019606715942915,0.0
2024-11-29,-0.06827917164618987,-0.029612955266882676,0.4757277680319552,0.001189319420079888,-0.030802274686962564,0.037476896959227304,6,0,3.6848516346388154,-0.030802274686962616
2024-12-31,0.04244029477702433,0.05448430348003948,0.33250990253872276,0.0008312747563468069,0.053653028723692674,0.011212733946668343,5,0,3.8825550852346375,0.0
2025-01-31,-0.0413051296253951,-0.023780646218265474,0.5018611415170572,0.001254652853792643,-0.025035299072058117,0.016269830553336983,7,0,3.785354157512048,-0.025035299072058148
2025-02-28,-0.050368189534032694,-0.039000993202858915,0.2238682143023648,0.000559670535755912,-0.039560663738614825,0.010807525795417869,5,0,3.6356030345551464,-0.06360554976248767
2025-03-31,0.020368291393319693,0.02128828945992445,0.0377487662259713,9.437191556492826e-05,0.021193917544359522,0.0008256261510398294,1,0,3.712655705493532,-0.04375968299515787
2025-04-30,0.047592070742668226,0.047592070742668226,0.0773249793550275,0.00019331244838756876,0.047398758294280655,-0.00019331244838757117,1,0,3.8886309759081024,0.0
2025-05-30,0.014903175763968303,0.014588875177856,0.0359397544388568,8.984938609714201e-05,0.014499025791758859,-0.0004041499722094444,0,1,3.945012336722426,0.0
2025-06-30,0.012921698536359763,0.0076106707460240775,0.21931133628252242,0.0005482783407063061,0.007062392405317771,-0.005859306131041991,2,0,3.9728735618881794,0.0
2025-07-31,0.047617518935655884,0.05371948117697952,0.20507354647727466,0.0005126838661931866,0.053206797310786334,0.005589278375130451,3,1,4.184257440236945,0.0
2025-08-29,0.11130409931021584,0.11130409931021584,0.1812032280482235,0.00045300807012055874,0.11085109124009529,-0.000453008070120553,2,0,4.648086943516699,0.0
2025-09-30,0.0635212034096654,0.0635212034096654,0.0589605536862879,0.00014740138421571975,0.06337380202544968,-0.00014740138421572013,1,0,4.942653885272204,0.0
2025-10-31,-0.0233971497628046,0.0021187179648505575,0.364438744672258,0.000911096861680645,0.0012076211031699126,0.024604770865974512,4,0,4.948622738409724,0.0
2025-11-28,0.01623312209576164,0.017383924203863553,0.0148037900894422,3.70094752236055e-05,0.01734691472863995,0.0011137926328783077,1,0,5.034466075077127,0.0
2025-12-31,0.04592726458760186,0.05995666599396485,0.0658012762226803,0.00016450319055670074,0.05979216280340815,0.01386489821580629,1,0,5.3354876902663735,0.0
2026-01-30,0.0644319304085633,0.0727009306478019,0.6362834711378116,0.001590708677844529,0.07111022196995738,0.006678291561394073,10,0,5.71489540423919,0.0
2026-02-27,-0.10810582279496127,-0.055016171733888716,0.8459576872142254,0.0021148942180355635,-0.05713106595192428,0.05097475684303699,9,1,5.388397337991251,-0.05713106595192441
2026-03-31,0.04538418377008293,0.0450040969571285,0.16582692300767635,0.0004145673075191909,0.044589529649609314,-0.000794654120473616,1,1,5.628663440857488,-0.01508898366149225
