date,leader_basket_level,available_tickers,target_tickers,available_weight
2021-10-26,265.1669757113354,2,2,0.66
2021-10-27,262.3258556842613,2,2,0.66
2021-10-28,266.241643510831,2,2,0.66
2021-10-29,270.9173806297288,2,2,0.66
2021-11-01,271.70996445482626,2,2,0.66
2021-11-02,272.01518933086777,2,2,0.66
2021-11-03,274.0818273743513,2,2,0.66
2021-11-04,276.42988302946003,2,2,0.66
2021-11-05,272.6912586763965,2,2,0.66
2021-11-08,273.9368036507869,2,2,0.66
2021-11-09,274.3320586462567,2,2,0.66
2021-11-10,269.463512555152,2,2,0.66
2021-11-11,271.37010695866064,2,2,0.66
2021-11-12,277.56568227557966,2,2,0.66
2021-11-15,279.24350531276144,2,2,0.66
2021-11-16,282.1841826241259,2,2,0.66
2021-11-17,280.3086296122037,2,2,0.66
2021-11-18,275.58360626906574,2,2,0.66
2021-11-19,272.54962235414047,2,2,0.66
2021-11-22,268.25299923466946,2,2,0.66
2021-11-23,270.26700142215657,2,2,0.66
2021-11-24,271.79876714278413,2,2,0.66
2021-11-26,266.8648435800067,2,2,0.66
2021-11-29,270.72237277258586,2,2,0.66
2021-11-30,268.8827504048961,2,2,0.66
2021-12-01,266.47533921759145,2,2,0.66
2021-12-02,273.2011296810912,2,2,0.66
2021-12-03,271.6354507837773,2,2,0.66
2021-12-06,270.9491168772419,2,2,0.66
2021-12-07,283.3759574695368,2,2,0.66
2021-12-08,283.267494006319,2,2,0.66
2021-12-09,278.1021035918819,2,2,0.66
2021-12-10,281.7545478920229,2,2,0.66
2021-12-13,280.7065830432725,2,2,0.66
2021-12-14,280.25746824194766,2,2,0.66
2021-12-15,285.95508524226346,2,2,0.66
2021-12-16,283.9744658507098,2,2,0.66
2021-12-17,283.44416111112815,2,2,0.66
2021-12-20,282.65319319165553,2,2,0.66
2021-12-21,283.532960941301,2,2,0.66
2021-12-22,286.7159757435626,2,2,0.66
2021-12-23,286.6564051963112,2,2,0.66
2021-12-27,290.79929190281,2,2,0.66
2021-12-28,292.3458901737568,2,2,0.66
2021-12-29,295.81086490777847,2,2,0.66
2021-12-30,293.1951861941333,2,2,0.66
2021-12-31,292.52692176530263,2,2,0.66
2022-01-03,289.0156694816239,2,2,0.66
2022-01-04,289.47790993582265,2,2,0.66
2022-01-05,279.3025400650479,2,2,0.66
2022-01-06,278.4639374729072,2,2,0.66
2022-01-07,273.9907120346891,2,2,0.66
2022-01-10,272.3936545550058,2,2,0.66
2022-01-11,274.7857802408552,2,2,0.66
2022-01-12,279.84935247699326,2,2,0.66
2022-01-13,271.62013035312003,2,2,0.66
2022-01-14,269.2455106789003,2,2,0.66
2022-01-18,267.3733227944093,2,2,0.66
2022-01-19,268.4784715198861,2,2,0.66
2022-01-20,264.3589329918886,2,2,0.66
2022-01-21,263.1406185967834,2,2,0.66
2022-01-24,261.4509670975382,2,2,0.66
2022-01-25,257.58221066372187,2,2,0.66
2022-01-26,253.4697739544008,2,2,0.66
2022-01-27,251.7437235859127,2,2,0.66
2022-01-28,256.1333873068685,2,2,0.66
2022-01-31,260.8189494162735,2,2,0.66
2022-02-01,259.5487775313608,2,2,0.66
2022-02-02,261.0856884297286,2,2,0.66
2022-02-03,258.8908150328374,2,2,0.66
2022-02-04,257.43694507425533,2,2,0.66
2022-02-07,257.11089745758306,2,2,0.66
2022-02-08,260.2494307085838,2,2,0.66
2022-02-09,264.1125587160901,2,2,0.66
2022-02-10,257.47793069982885,2,2,0.66
2022-02-11,255.76203734902572,2,2,0.66
2022-02-14,255.10495628717948,2,2,0.66
2022-02-15,257.5164589534428,2,2,0.66
2022-02-16,258.0209091835555,2,2,0.66
2022-02-17,256.80683051486,2,2,0.66
2022-02-18,254.85915647021216,2,2,0.66
2022-02-22,252.85373791221065,2,2,0.66
2022-02-23,248.54867980262154,2,2,0.66
2022-02-24,249.8669184977417,2,2,0.66
2022-02-25,256.66297963912376,2,2,0.66
2022-02-28,259.1898624181756,2,2,0.66
2022-03-01,256.74291655337737,2,2,0.66
2022-03-02,261.0482179323693,2,2,0.66
2022-03-03,261.74343871667054,2,2,0.66
2022-03-04,260.5801580810897,2,2,0.66
2022-03-07,239.28163479844378,2,2,0.66
2022-03-08,240.7732472955225,2,2,0.66
2022-03-09,247.617074014194,2,2,0.66
2022-03-10,249.89812449879574,2,2,0.66
2022-03-11,246.96677349089717,2,2,0.66
2022-03-14,237.79232986217846,2,2,0.66
2022-03-15,243.6469809612833,2,2,0.66
2022-03-16,253.81556836588535,2,2,0.66
2022-03-17,259.3581597060645,2,2,0.66
2022-03-18,259.42464471193006,2,2,0.66
2022-03-21,261.81367277258977,2,2,0.66
2022-03-22,264.60365924590076,2,2,0.66
2022-03-23,262.5172155748892,2,2,0.66
2022-03-24,268.67134123605285,2,2,0.66
2022-03-25,269.94406425217187,2,2,0.66
2022-03-28,262.95009882608207,2,2,0.66
2022-03-29,263.70382353645834,2,2,0.66
2022-03-30,263.00939685082545,2,2,0.66
2022-03-31,260.6986798164579,2,2,0.66
2022-04-01,264.61241972508486,2,2,0.66
2022-04-04,261.9669691982233,2,2,0.66
2022-04-05,257.8583988345448,2,2,0.66
2022-04-06,259.0526612509313,2,2,0.66
2022-04-07,261.5345000747286,2,2,0.66
2022-04-08,262.174760849494,2,2,0.66
2022-04-11,260.4124973530077,2,2,0.66
2022-04-12,262.97276733210873,2,2,0.66
2022-04-13,268.07703514457796,2,2,0.66
2022-04-14,269.58102661783477,2,2,0.66
2022-04-18,275.19183096961814,2,2,0.66
2022-04-19,276.80025533829894,2,2,0.66
2022-04-20,278.8436405478551,2,2,0.66
2022-04-21,277.4387850620309,2,2,0.66
2022-04-22,267.7875333640993,2,2,0.66
2022-04-25,261.60989121519924,2,2,0.66
2022-04-26,256.9566997059191,2,2,0.66
2022-04-27,258.2606335934592,2,2,0.66
2022-04-28,263.3022160366212,2,2,0.66
2022-04-29,259.15631821820557,2,2,0.66
2022-05-02,260.39373293720337,2,2,0.66
2022-05-03,263.80429610797586,2,2,0.66
2022-05-04,273.6232124329893,2,2,0.66
2022-05-05,262.7343906005163,2,2,0.66
2022-05-06,255.4751936298048,2,2,0.66
2022-05-09,243.32161489683094,2,2,0.66
2022-05-10,244.07555417901244,2,2,0.66
2022-05-11,245.60265751636766,2,2,0.66
2022-05-12,238.35853460848324,2,2,0.66
2022-05-13,241.8697357884557,2,2,0.66
2022-05-16,243.03125148650324,2,2,0.66
2022-05-17,256.15334375150246,2,2,0.66
2022-05-18,247.07402274304866,2,2,0.66
2022-05-19,250.46458838666393,2,2,0.66
2022-05-20,247.73391129992336,2,2,0.66
2022-05-23,253.3610639849778,2,2,0.66
2022-05-24,250.1666776224928,2,2,0.66
2022-05-25,254.35489918419836,2,2,0.66
2022-05-26,259.4786979165871,2,2,0.66
2022-05-27,269.8815398337307,2,2,0.66
2022-05-31,267.8933380667471,2,2,0.66
2022-06-01,266.56582320014917,2,2,0.66
2022-06-02,268.8374180843845,2,2,0.66
2022-06-03,267.5664516265106,2,2,0.66
2022-06-06,271.8547355944913,2,2,0.66
2022-06-07,272.1340481667851,2,2,0.66
2022-06-08,267.3760908209552,2,2,0.66
2022-06-09,260.5868569757102,2,2,0.66
2022-06-10,256.4300944588023,2,2,0.66
2022-06-13,245.43321509096197,2,2,0.66
2022-06-14,240.14710749351406,2,2,0.66
2022-06-15,244.95561102831468,2,2,0.66
2022-06-16,240.96805874494632,2,2,0.66
2022-06-17,240.28124832511048,2,2,0.66
2022-06-21,246.2245276727667,2,2,0.66
2022-06-22,246.54575067496887,2,2,0.66
2022-06-23,249.12958400691903,2,2,0.66
2022-06-24,257.7924114722791,2,2,0.66
2022-06-27,260.4944432401048,2,2,0.66
2022-06-28,261.03351227371127,2,2,0.66
2022-06-29,258.3958834744214,2,2,0.66
2022-06-30,263.7483687723971,2,2,0.66
2022-07-01,268.4856817820244,2,2,0.66
2022-07-05,263.18631290422667,2,2,0.66
2022-07-06,269.1411037852932,2,2,0.66
2022-07-07,269.83694740209046,2,2,0.66
2022-07-08,270.1874738310646,2,2,0.66
2022-07-11,268.7030327797674,2,2,0.66
2022-07-12,264.9748708108999,2,2,0.66
2022-07-13,263.3502886386151,2,2,0.66
2022-07-14,260.41593814371726,2,2,0.66
2022-07-15,264.08707385229326,2,2,0.66
2022-07-18,257.61145465509304,2,2,0.66
2022-07-19,261.53635967165025,2,2,0.66
2022-07-20,259.3075969529843,2,2,0.66
2022-07-21,257.57689055427045,2,2,0.66
2022-07-22,255.74066694222049,2,2,0.66
2022-07-25,257.703199067021,2,2,0.66
2022-07-26,257.30098440866254,2,2,0.66
2022-07-27,257.08756186092484,2,2,0.66
2022-07-28,256.81812032365497,2,2,0.66
2022-07-29,260.8803544511341,2,2,0.66
2022-08-01,260.3713566926797,2,2,0.66
2022-08-02,265.5455962502246,2,2,0.66
2022-08-03,264.0514848850889,2,2,0.66
2022-08-04,266.8752236613046,2,2,0.66
2022-08-05,269.56571724558034,2,2,0.66
2022-08-08,264.28636795439365,2,2,0.66
2022-08-09,266.58208690788246,2,2,0.66
2022-08-10,272.8014685272106,2,2,0.66
2022-08-11,268.0664883228886,2,2,0.66
2022-08-12,273.24613551669256,2,2,0.66
2022-08-15,275.2894437803631,2,2,0.66
2022-08-16,272.4094317222801,2,2,0.66
2022-08-17,272.71237198802294,2,2,0.66
2022-08-18,271.82640098873645,2,2,0.66
2022-08-19,267.03345903610295,2,2,0.66
2022-08-22,263.443723718526,2,2,0.66
2022-08-23,264.8452278069282,2,2,0.66
2022-08-24,266.7755336700898,2,2,0.66
2022-08-25,270.3064888626882,2,2,0.66
2022-08-26,262.41948109912164,2,2,0.66
2022-08-29,261.82828253253865,2,2,0.66
2022-08-30,261.05566379299125,2,2,0.66
2022-08-31,268.7125375024572,2,2,0.66
2022-09-01,268.9999783673147,2,2,0.66
2022-09-02,265.4909896387958,2,2,0.66
2022-09-06,268.5136935003179,2,2,0.66
2022-09-07,281.8857470766307,2,2,0.66
2022-09-08,286.1212335766608,2,2,0.66
2022-09-09,285.42018777148047,2,2,0.66
2022-09-12,285.6255396852463,2,2,0.66
2022-09-13,281.2621527330309,2,2,0.66
2022-09-14,282.2486650878799,2,2,0.66
2022-09-15,277.0441957306511,2,2,0.66
2022-09-16,284.64471073363825,2,2,0.66
2022-09-19,283.1579951740038,2,2,0.66
2022-09-20,276.6908059295632,2,2,0.66
2022-09-21,279.27438672095434,2,2,0.66
2022-09-22,274.19720450308444,2,2,0.66
2022-09-23,268.74468058438754,2,2,0.66
2022-09-26,271.3483546668997,2,2,0.66
2022-09-27,276.7120134691212,2,2,0.66
2022-09-28,280.84211968264293,2,2,0.66
2022-09-29,272.48326328352175,2,2,0.66
2022-09-30,272.5244534108822,2,2,0.66
2022-10-03,277.91084287140404,2,2,0.66
2022-10-04,285.6340574164476,2,2,0.66
2022-10-05,287.0132951825622,2,2,0.66
2022-10-06,285.5056672688043,2,2,0.66
2022-10-07,277.7038545938201,2,2,0.66
2022-10-10,281.01793709001834,2,2,0.66
2022-10-11,281.4211487122392,2,2,0.66
2022-10-12,278.71765071949,2,2,0.66
2022-10-13,281.3873921303015,2,2,0.66
2022-10-14,274.73308497931777,2,2,0.66
2022-10-17,279.38219482747945,2,2,0.66
2022-10-18,284.2739248283286,2,2,0.66
2022-10-19,275.96098497083517,2,2,0.66
2022-10-20,271.35544475906244,2,2,0.66
2022-10-21,276.6000465322084,2,2,0.66
2022-10-24,285.1961878004415,2,2,0.66
2022-10-25,295.57859451528304,2,2,0.66
2022-10-26,296.3502475100552,2,2,0.66
2022-10-27,304.0122282587195,2,2,0.66
2022-10-28,306.83431776322857,2,2,0.66
2022-10-31,308.5480649836247,2,2,0.66
2022-11-01,311.770936351439,2,2,0.66
2022-11-02,305.1681272426048,2,2,0.66
2022-11-03,311.90999912871246,2,2,0.66
2022-11-04,316.4310242544926,2,2,0.66
2022-11-07,320.7152577544235,2,2,0.66
2022-11-08,322.2898714228287,2,2,0.66
2022-11-09,316.55447947569473,2,2,0.66
2022-11-10,319.83539920520525,2,2,0.66
2022-11-11,322.3861859567151,2,2,0.66
2022-11-14,323.6503708896321,2,2,0.66
2022-11-15,327.36635935873244,2,2,0.66
2022-11-16,321.3779075742213,2,2,0.66
2022-11-17,325.64278820256374,2,2,0.66
2022-11-18,320.04695132129973,2,2,0.66
2022-11-21,315.06224879812453,2,2,0.66
2022-11-22,318.22865253125684,2,2,0.66
2022-11-23,317.05987759384584,2,2,0.66
2022-11-25,317.91069152317255,2,2,0.66
2022-11-28,310.0250667994295,2,2,0.66
2022-11-29,314.27195381484694,2,2,0.66
2022-11-30,321.4376617027586,2,2,0.66
2022-12-01,321.3357700738345,2,2,0.66
2022-12-02,322.3844780690961,2,2,0.66
2022-12-05,313.5613779297321,2,2,0.66
2022-12-06,311.9005602327144,2,2,0.66
2022-12-07,311.6907652781027,2,2,0.66
2022-12-08,318.826119790721,2,2,0.66
2022-12-09,315.0992744715735,2,2,0.66
2022-12-12,320.6649552239657,2,2,0.66
2022-12-13,306.59015383465766,2,2,0.66
2022-12-14,308.92213896644023,2,2,0.66
2022-12-15,299.6956427790073,2,2,0.66
2022-12-16,296.9543467335309,2,2,0.66
2022-12-19,294.64641607429104,2,2,0.66
2022-12-20,292.5351629316783,2,2,0.66
2022-12-21,299.11711921246757,2,2,0.66
2022-12-22,292.0041320454712,2,2,0.66
2022-12-23,296.3259392416266,2,2,0.66
2022-12-27,304.84610035937396,2,2,0.66
2022-12-28,300.28882537474595,2,2,0.66
2022-12-29,308.00021168537575,2,2,0.66
2022-12-30,308.9075466276627,2,2,0.66
2023-01-03,309.63961058238436,2,2,0.66
2023-01-04,310.18963012431357,2,2,0.66
2023-01-05,309.1474306647062,2,2,0.66
2023-01-06,320.32302353884313,2,2,0.66
2023-01-09,328.9252195474303,2,2,0.66
2023-01-10,333.7291023410826,2,2,0.66
2023-01-11,341.8556060419287,2,2,0.66
2023-01-12,347.32126765047565,2,2,0.66
2023-01-13,352.07929992393093,2,2,0.66
2023-01-17,354.6124956970849,2,2,0.66
2023-01-18,355.23600507666885,2,2,0.66
2023-01-19,350.14419667425915,2,2,0.66
2023-01-20,357.41948321369875,2,2,0.66
2023-01-23,363.14988823043007,2,2,0.66
2023-01-24,359.543599812619,2,2,0.66
2023-01-25,358.32227175983985,2,2,0.66
2023-01-26,356.3143089441744,2,2,0.66
2023-01-27,354.09895418568874,2,2,0.66
2023-01-30,353.1815687599269,2,2,0.66
2023-01-31,358.64620799087754,2,2,0.66
2023-02-01,367.43359243413875,2,2,0.66
2023-02-02,376.83663679933403,2,2,0.66
2023-02-03,372.7160379520823,2,2,0.66
2023-02-06,360.37374316843704,2,2,0.66
2023-02-07,362.714345048418,2,2,0.66
2023-02-08,351.11417460478555,2,2,0.66
2023-02-09,353.47439990449305,2,2,0.66
2023-02-10,352.923025277433,2,2,0.66
2023-02-13,360.7744419859588,2,2,0.66
2023-02-14,360.0516024038921,2,2,0.66
2023-02-15,361.29962297726826,2,2,0.66
2023-02-16,356.23536122409416,2,2,0.66
2023-02-17,353.960558440727,2,2,0.66
2023-02-21,338.9013095594516,2,2,0.66
2023-02-22,340.40421210811695,2,2,0.66
2023-02-23,341.0606439188997,2,2,0.66
2023-02-24,336.3500439590708,2,2,0.66
2023-02-27,339.71274263893247,2,2,0.66
2023-02-28,340.5835090557486,2,2,0.66
2023-03-01,347.91853587313125,2,2,0.66
2023-03-02,353.1458437897677,2,2,0.66
2023-03-03,358.558023064405,2,2,0.66
2023-03-06,355.660066571309,2,2,0.66
2023-03-07,351.4650184213729,2,2,0.66
2023-03-08,353.1470453614995,2,2,0.66
2023-03-09,340.0338215064861,2,2,0.66
2023-03-10,336.3753917396404,2,2,0.66
2023-03-13,329.8505281517711,2,2,0.66
2023-03-14,334.67434663787384,2,2,0.66
2023-03-15,325.5179867349227,2,2,0.66
2023-03-16,330.7560401712917,2,2,0.66
2023-03-17,328.06016614903047,2,2,0.66
2023-03-20,333.76110008247986,2,2,0.66
2023-03-21,342.5074866675807,2,2,0.66
2023-03-22,337.2627108132297,2,2,0.66
2023-03-23,334.51896460315834,2,2,0.66
2023-03-24,331.43443984849193,2,2,0.66
2023-03-27,334.52909230203426,2,2,0.66
2023-03-28,337.30442724376763,2,2,0.66
2023-03-29,344.1932934639719,2,2,0.66
2023-03-30,347.7341913386377,2,2,0.66
2023-03-31,353.2703094444037,2,2,0.66
2023-04-03,353.27949987851895,2,2,0.66
2023-04-04,350.4553458279642,2,2,0.66
2023-04-05,344.68000095985644,2,2,0.66
2023-04-06,339.69107786610994,2,2,0.66
2023-04-10,342.3797218114111,2,2,0.66
2023-04-11,340.593165136716,2,2,0.66
2023-04-12,337.4117750707674,2,2,0.66
2023-04-13,344.49824693181324,2,2,0.66
2023-04-14,345.2859613155005,2,2,0.66
2023-04-17,347.96304630745584,2,2,0.66
2023-04-18,349.3134921790079,2,2,0.66
2023-04-19,347.04331279680565,2,2,0.66
2023-04-20,344.5927953695592,2,2,0.66
2023-04-21,345.7229636586581,2,2,0.66
2023-04-24,345.80666005378043,2,2,0.66
2023-04-25,338.1871892100706,2,2,0.66
2023-04-26,334.69289754897,2,2,0.66
2023-04-27,334.5874523322088,2,2,0.66
2023-04-28,337.8578165857866,2,2,0.66
2023-05-01,340.4216991947775,2,2,0.66
2023-05-02,343.26747078453525,2,2,0.66
2023-05-03,337.96527417924875,2,2,0.66
2023-05-04,335.59603599631066,2,2,0.66
2023-05-05,334.6742354564991,2,2,0.66
2023-05-08,340.2866633206341,2,2,0.66
2023-05-09,341.21851816404626,2,2,0.66
2023-05-10,342.1658125274399,2,2,0.66
2023-05-11,343.48042706875,2,2,0.66
2023-05-12,342.5033501113764,2,2,0.66
2023-05-15,340.5021064282156,2,2,0.66
2023-05-16,339.1259906253875,2,2,0.66
2023-05-17,342.69408049347044,2,2,0.66
2023-05-18,348.48146198596936,2,2,0.66
2023-05-19,349.8091410577023,2,2,0.66
2023-05-22,340.6097409890381,2,2,0.66
2023-05-23,333.9738269900074,2,2,0.66
2023-05-24,336.3391874690177,2,2,0.66
2023-05-25,335.6171371222466,2,2,0.66
2023-05-26,333.05676995560617,2,2,0.66
2023-05-30,329.96552467523446,2,2,0.66
2023-05-31,328.61507514095763,2,2,0.66
2023-06-01,330.6987440423359,2,2,0.66
2023-06-02,333.0780596731241,2,2,0.66
2023-06-05,334.40861390994115,2,2,0.66
2023-06-06,333.7907875736795,2,2,0.66
2023-06-07,324.24459697725695,2,2,0.66
2023-06-08,328.9060375291133,2,2,0.66
2023-06-09,328.85877878674825,2,2,0.66
2023-06-12,335.22362265258613,2,2,0.66
2023-06-13,337.3536734545944,2,2,0.66
2023-06-14,341.7708904374344,2,2,0.66
2023-06-15,345.8112103633879,2,2,0.66
2023-06-16,342.1218213046668,2,2,0.66
2023-06-20,340.3930458180003,2,2,0.66
2023-06-21,335.56684483040493,2,2,0.66
2023-06-22,339.28152181899094,2,2,0.66
2023-06-23,336.86864095122536,2,2,0.66
2023-06-26,334.0393060958452,2,2,0.66
2023-06-27,337.17227772079684,2,2,0.66
2023-06-28,340.95848325097046,2,2,0.66
2023-06-29,341.08144478715343,2,2,0.66
2023-06-30,341.0061796745174,2,2,0.66
2023-07-03,344.5401715772386,2,2,0.66
2023-07-05,337.2253661520663,2,2,0.66
2023-07-06,334.50889244010943,2,2,0.66
2023-07-07,337.213829812609,2,2,0.66
2023-07-10,341.3822995567002,2,2,0.66
2023-07-11,344.7804275939544,2,2,0.66
2023-07-12,349.15568064950975,2,2,0.66
2023-07-13,350.7560891440578,2,2,0.66
2023-07-14,348.42570743712935,2,2,0.66
2023-07-17,353.68563267695026,2,2,0.66
2023-07-18,359.3447307283117,2,2,0.66
2023-07-19,357.465271009596,2,2,0.66
2023-07-20,349.8200516574014,2,2,0.66
2023-07-21,346.9094580776445,2,2,0.66
2023-07-24,347.89554566140794,2,2,0.66
2023-07-25,347.32939968234587,2,2,0.66
2023-07-26,356.59352881280586,2,2,0.66
2023-07-27,356.56180637279044,2,2,0.66
2023-07-28,361.663050901484,2,2,0.66
2023-07-31,367.9568623726337,2,2,0.66
2023-08-01,369.3097416920373,2,2,0.66
2023-08-02,359.0560121164477,2,2,0.66
2023-08-03,354.86931792807616,2,2,0.66
2023-08-04,351.08049369692486,2,2,0.66
2023-08-07,356.41350957115816,2,2,0.66
2023-08-08,350.43389640393514,2,2,0.66
2023-08-09,342.72073413885744,2,2,0.66
2023-08-10,338.0498689293602,2,2,0.66
2023-08-11,333.01175978454893,2,2,0.66
2023-08-14,338.9404730604825,2,2,0.66
2023-08-15,331.87766565790184,2,2,0.66
2023-08-16,325.62502600763537,2,2,0.66
2023-08-17,317.58316536763937,2,2,0.66
2023-08-18,319.835519311497,2,2,0.66
2023-08-21,324.4285499394733,2,2,0.66
2023-08-22,323.97419955990006,2,2,0.66
2023-08-23,329.17417936890143,2,2,0.66
2023-08-24,320.12578043253245,2,2,0.66
2023-08-25,327.5599456008015,2,2,0.66
2023-08-28,331.52113649377657,2,2,0.66
2023-08-29,342.11692613008285,2,2,0.66
2023-08-30,345.555741426655,2,2,0.66
2023-08-31,346.8992179518433,2,2,0.66
2023-09-01,354.2213790428683,2,2,0.66
2023-09-05,350.7398085184722,2,2,0.66
2023-09-06,352.20091267464295,2,2,0.66
2023-09-07,349.2992771562889,2,2,0.66
2023-09-08,352.30131762755497,2,2,0.66
2023-09-11,346.2539125930066,2,2,0.66
2023-09-12,352.0541392483343,2,2,0.66
2023-09-13,349.5725717156936,2,2,0.66
2023-09-14,352.5232448700211,2,2,0.66
2023-09-15,345.91266218308994,2,2,0.66
2023-09-18,346.1348610009422,2,2,0.66
2023-09-19,343.93338338911,2,2,0.66
2023-09-20,339.4199748170018,2,2,0.66
2023-09-21,335.47401920700617,2,2,0.66
2023-09-22,333.32074652542565,2,2,0.66
2023-09-25,337.683227036841,2,2,0.66
2023-09-26,338.1274781943109,2,2,0.66
2023-09-27,347.9022602162389,2,2,0.66
2023-09-28,350.03753574265573,2,2,0.66
2023-09-29,346.2400015343062,2,2,0.66
2023-10-02,336.82148537088676,2,2,0.66
2023-10-03,337.04075747778273,2,2,0.66
2023-10-04,333.42225375573076,2,2,0.66
2023-10-05,336.8078966616461,2,2,0.66
2023-10-06,344.0874167471015,2,2,0.66
2023-10-09,351.56115254190956,2,2,0.66
2023-10-10,351.68821552396827,2,2,0.66
2023-10-11,355.73561444749873,2,2,0.66
2023-10-12,361.300961271707,2,2,0.66
2023-10-13,367.4004158299241,2,2,0.66
2023-10-16,369.45585545435125,2,2,0.66
2023-10-17,371.3556369684856,2,2,0.66
2023-10-18,370.9933262246515,2,2,0.66
2023-10-19,370.13651557220686,2,2,0.66
2023-10-20,366.5272257780785,2,2,0.66
2023-10-23,362.4553749146652,2,2,0.66
2023-10-24,359.29504312781603,2,2,0.66
2023-10-25,360.5247279872501,2,2,0.66
2023-10-26,358.1546469856525,2,2,0.66
2023-10-27,352.5008698890165,2,2,0.66
2023-10-30,351.9810435637843,2,2,0.66
2023-10-31,356.70215543066365,2,2,0.66
2023-11-01,377.7916427199311,2,2,0.66
2023-11-02,384.41559774993766,2,2,0.66
2023-11-03,382.33917149728717,2,2,0.66
2023-11-06,374.9568975238709,2,2,0.66
2023-11-07,367.21591039951426,2,2,0.66
2023-11-08,364.6160582495617,2,2,0.66
2023-11-09,366.4451644006545,2,2,0.66
2023-11-10,370.55777254646085,2,2,0.66
2023-11-13,370.5762701798817,2,2,0.66
2023-11-14,374.56123853892376,2,2,0.66
2023-11-15,370.71397724368114,2,2,0.66
2023-11-16,364.80522756745233,2,2,0.66
2023-11-17,371.9537127467612,2,2,0.66
2023-11-20,371.8463116057393,2,2,0.66
2023-11-21,373.47288774173865,2,2,0.66
2023-11-22,373.2082192823747,2,2,0.66
2023-11-24,376.98077883163376,2,2,0.66
2023-11-27,380.33349158477824,2,2,0.66
2023-11-28,374.17776493713944,2,2,0.66
2023-11-29,374.1705517585868,2,2,0.66
2023-11-30,380.4113071233882,2,2,0.66
2023-12-01,382.44730092267105,2,2,0.66
2023-12-04,384.9074404338639,2,2,0.66
2023-12-05,383.4635482830231,2,2,0.66
2023-12-06,381.74431285702553,2,2,0.66
2023-12-07,380.2494412315865,2,2,0.66
2023-12-08,380.1052802048427,2,2,0.66
2023-12-11,383.1315669854649,2,2,0.66
2023-12-12,386.65815267180517,2,2,0.66
2023-12-13,389.45126279036083,2,2,0.66
2023-12-14,379.7003856189017,2,2,0.66
2023-12-15,376.94625612845834,2,2,0.66
2023-12-18,380.31651804537904,2,2,0.66
2023-12-19,382.2115135781913,2,2,0.66
2023-12-20,376.148570461252,2,2,0.66
2023-12-21,389.74844153053334,2,2,0.66
2023-12-22,392.392469148512,2,2,0.66
2023-12-26,395.19977473486915,2,2,0.66
2023-12-27,396.5109640936001,2,2,0.66
2023-12-28,396.8504395223235,2,2,0.66
2023-12-29,396.76286368715705,2,2,0.66
2024-01-02,391.94180766474096,2,2,0.66
2024-01-03,378.49409124029756,2,2,0.66
2024-01-04,378.7292180038867,2,2,0.66
2024-01-05,377.6247891462249,2,2,0.66
2024-01-08,381.1223267894164,2,2,0.66
2024-01-09,382.8541433959188,2,2,0.66
2024-01-10,382.7395575281864,2,2,0.66
2024-01-11,382.4723917841009,2,2,0.66
2024-01-12,385.3702966992767,2,2,0.66
2024-01-16,386.55764872655396,2,2,0.66
2024-01-17,385.4442477645997,2,2,0.66
2024-01-18,389.4499769094114,2,2,0.66
2024-01-19,395.0537578049462,2,2,0.66
2024-01-22,403.66522749975746,2,2,0.66
2024-01-23,401.70577633863456,2,2,0.66
2024-01-24,400.52447422150163,2,2,0.66
2024-01-25,403.8463179148389,2,2,0.66
2024-01-26,403.4519184697244,2,2,0.66
2024-01-29,403.49490661152964,2,2,0.66
2024-01-30,407.223938559561,2,2,0.66
2024-01-31,402.1912768861394,2,2,0.66
2024-02-01,414.36402285626826,2,2,0.66
2024-02-02,420.9751723972154,2,2,0.66
2024-02-05,421.77562163406384,2,2,0.66
2024-02-06,423.05394153735176,2,2,0.66
2024-02-07,428.74334581432237,2,2,0.66
2024-02-08,437.4712652230421,2,2,0.66
2024-02-09,440.8717712113053,2,2,0.66
2024-02-12,442.42280476379676,2,2,0.66
2024-02-13,436.3210294174645,2,2,0.66
2024-02-14,442.3391329324956,2,2,0.66
2024-02-15,448.15969535475324,2,2,0.66
2024-02-16,443.2531453430289,2,2,0.66
2024-02-20,435.76372837751956,2,2,0.66
2024-02-21,433.1054137565517,2,2,0.66
2024-02-22,443.9871908446776,2,2,0.66
2024-02-23,447.9472917425201,2,2,0.66
2024-02-26,452.6781142555211,2,2,0.66
2024-02-27,452.5685904702884,2,2,0.66
2024-02-28,452.79305871192724,2,2,0.66
2024-02-29,452.8530778521599,2,2,0.66
2024-03-01,453.7369955175083,2,2,0.66
2024-03-04,456.79651372497085,2,2,0.66
2024-03-05,450.03927574873927,2,2,0.66
2024-03-06,450.34376821711373,2,2,0.66
2024-03-07,458.2773800021823,2,2,0.66
2024-03-08,457.3995603570196,2,2,0.66
2024-03-11,455.54213186554614,2,2,0.66
2024-03-12,457.1294037501063,2,2,0.66
2024-03-13,457.14900649365137,2,2,0.66
2024-03-14,455.86225091265453,2,2,0.66
2024-03-15,461.6462036777911,2,2,0.66
2024-03-18,460.18710612556373,2,2,0.66
2024-03-19,463.67877800242604,2,2,0.66
2024-03-20,463.4584247705994,2,2,0.66
2024-03-21,474.114043968256,2,2,0.66
2024-03-22,472.76623702434705,2,2,0.66
2024-03-25,467.149372639322,2,2,0.66
2024-03-26,465.838209260086,2,2,0.66
2024-03-27,470.03395732382774,2,2,0.66
2024-03-28,473.9777445435301,2,2,0.66
