as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-15,current_broker_ledger_mark_to_market,main,equity,COHR,51.0,385.0299987792969,19636.52993774414,0.0237777596922583,275.97206934100615,5561.954401352827,7786.415060813007,2025-12-01,2026-05-01,196.0,3.0,51.0,294.8076477050781,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-15,current_broker_ledger_mark_to_market,main,equity,TER,26.0,403.2000122070313,10483.200317382812,0.0126940461854927,215.0043532311531,4893.087133372832,13350.208884407475,2026-01-02,2026-03-02,164.0,2.0,26.0,266.55094909667963,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
,,main,,ASML,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0691996334519522,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0691996334519522,True
,,main,,BWA,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.04,,False,NEW_POSITION_REVIEW,target-only position from production target,0.04,True
,,main,,DDOG,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0691996334519522,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0691996334519522,True
,,main,,DELL,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0691996334519522,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0691996334519522,True
,,main,,DVA,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.04,,False,NEW_POSITION_REVIEW,target-only position from production target,0.04,True
,,main,,KLAC,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0691996334519522,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0691996334519522,True
,,main,,KNX,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0244656304830669,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0244656304830669,True
,,main,,NOK,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0691996334519522,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0691996334519522,True
,,main,,NVT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0306787695114655,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0306787695114655,True
,,main,,ONTO,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.04,,False,NEW_POSITION_REVIEW,target-only position from production target,0.04,True
,,main,,RKLB,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0339322899645097,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0339322899645097,True
,,main,,RL,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0648021992882866,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0648021992882866,True
,,main,,SNDR,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0231155314377433,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0231155314377433,True
,,main,,URI,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0260323483761454,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0260323483761454,True
,,main,,VRT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1010778812663632,,False,NEW_POSITION_REVIEW,target-only position from production target,0.1010778812663632,True
,,concentrated,,ASML,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2951148054059587,,False,NEW_POSITION_REVIEW,target-only position from production target,0.2951148054059587,True
,,concentrated,,KLAC,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5,,False,NEW_POSITION_REVIEW,target-only position from production target,0.5,True
,,concentrated,,MTSI,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2048851945940412,,False,NEW_POSITION_REVIEW,target-only position from production target,0.2048851945940412,True
