rebalance_date,ticker,target_n,weighting_mode,interval,hard_stop,weight,period_forward_return,risk_adjusted_return,action
2021-07-30,MA,3,winner_take_all,1,-0.08,1.0,-0.10768040560475156,-0.08,hard_stop_proxy
2021-07-30,MA,3,winner_take_all,1,-0.1,1.0,-0.10768040560475156,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,winner_take_all,1,-0.08,1.0,-0.1237634588516161,-0.08,hard_stop_proxy
2022-03-31,ORLY,3,winner_take_all,1,-0.1,1.0,-0.1237634588516161,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,winner_take_all,1,-0.12,1.0,-0.1237634588516161,-0.12,hard_stop_proxy
2020-01-31,CPRT,3,score_power,1,-0.08,0.2834763620036588,-0.1769079720307284,-0.08,hard_stop_proxy
2020-01-31,CPRT,3,score_power,1,-0.1,0.2834763620036588,-0.1769079720307284,-0.1,hard_stop_proxy
2020-01-31,CPRT,3,score_power,1,-0.12,0.2834763620036588,-0.1769079720307284,-0.12,hard_stop_proxy
2020-02-28,MA,3,score_power,1,-0.08,0.4256501232413985,-0.22734102360032538,-0.08,hard_stop_proxy
2020-02-28,RNG,3,score_power,1,-0.08,0.3084459234978372,-0.14009177193214506,-0.08,hard_stop_proxy
2020-02-28,LRCX,3,score_power,1,-0.08,0.26590395326076427,-0.22355889625005132,-0.08,hard_stop_proxy
2020-02-28,MA,3,score_power,1,-0.1,0.4256501232413985,-0.22734102360032538,-0.1,hard_stop_proxy
2020-02-28,RNG,3,score_power,1,-0.1,0.3084459234978372,-0.14009177193214506,-0.1,hard_stop_proxy
2020-02-28,LRCX,3,score_power,1,-0.1,0.26590395326076427,-0.22355889625005132,-0.1,hard_stop_proxy
2020-02-28,MA,3,score_power,1,-0.12,0.4256501232413985,-0.22734102360032538,-0.12,hard_stop_proxy
2020-02-28,RNG,3,score_power,1,-0.12,0.3084459234978372,-0.14009177193214506,-0.12,hard_stop_proxy
2020-02-28,LRCX,3,score_power,1,-0.12,0.26590395326076427,-0.22355889625005132,-0.12,hard_stop_proxy
2020-08-31,META,3,score_power,1,-0.08,0.5182488852748067,-0.09962336657433102,-0.08,hard_stop_proxy
2020-09-30,DDOG,3,score_power,1,-0.08,0.24573854245437776,-0.0951395198348085,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,score_power,1,-0.08,0.24140791138895673,-0.13875634005080095,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,score_power,1,-0.1,0.24140791138895673,-0.13875634005080095,-0.1,hard_stop_proxy
2020-12-31,CPRT,3,score_power,1,-0.12,0.24140791138895673,-0.13875634005080095,-0.12,hard_stop_proxy
2021-02-26,DXCM,3,score_power,1,-0.08,0.3145893665529563,-0.09488009693675614,-0.08,hard_stop_proxy
2021-07-30,MA,3,score_power,1,-0.08,0.5217732220871247,-0.10768040560475156,-0.08,hard_stop_proxy
2021-07-30,MA,3,score_power,1,-0.1,0.5217732220871247,-0.10768040560475156,-0.1,hard_stop_proxy
2021-10-29,GTM,3,score_power,1,-0.08,0.31305438423395476,-0.08337584231392259,-0.08,hard_stop_proxy
2021-12-31,EXP,3,score_power,1,-0.08,0.2768730291801235,-0.11533622952877487,-0.08,hard_stop_proxy
2021-12-31,EXP,3,score_power,1,-0.1,0.2768730291801235,-0.11533622952877487,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,score_power,1,-0.08,0.4173573812659219,-0.1237634588516161,-0.08,hard_stop_proxy
2022-03-31,AVGO,3,score_power,1,-0.08,0.34603494438194604,-0.11801653100198106,-0.08,hard_stop_proxy
2022-03-31,FCX,3,score_power,1,-0.08,0.2366076743521321,-0.19676815604060016,-0.08,hard_stop_proxy
2022-03-31,ORLY,3,score_power,1,-0.1,0.4173573812659219,-0.1237634588516161,-0.1,hard_stop_proxy
2022-03-31,AVGO,3,score_power,1,-0.1,0.34603494438194604,-0.11801653100198106,-0.1,hard_stop_proxy
2022-03-31,FCX,3,score_power,1,-0.1,0.2366076743521321,-0.19676815604060016,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,score_power,1,-0.12,0.4173573812659219,-0.1237634588516161,-0.12,hard_stop_proxy
2022-03-31,FCX,3,score_power,1,-0.12,0.2366076743521321,-0.19676815604060016,-0.12,hard_stop_proxy
2022-04-29,FDS,3,score_power,1,-0.08,0.33534630625155526,-0.08048701154683535,-0.08,hard_stop_proxy
2022-05-31,NFG,3,score_power,1,-0.08,0.29166980878033383,-0.0946114693005694,-0.08,hard_stop_proxy
2022-05-31,VLO,3,score_power,1,-0.08,0.22194159153516485,-0.17294566058766125,-0.08,hard_stop_proxy
2022-05-31,VLO,3,score_power,1,-0.1,0.22194159153516485,-0.17294566058766125,-0.1,hard_stop_proxy
2022-05-31,VLO,3,score_power,1,-0.12,0.22194159153516485,-0.17294566058766125,-0.12,hard_stop_proxy
2023-08-31,LRCX,3,score_power,1,-0.08,0.3022798092999302,-0.112979315579948,-0.08,hard_stop_proxy
2023-08-31,LRCX,3,score_power,1,-0.1,0.3022798092999302,-0.112979315579948,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,score_power,1,-0.08,0.3564209095071771,-0.23033663305905783,-0.08,hard_stop_proxy
2024-03-28,SMCI,3,score_power,1,-0.1,0.3564209095071771,-0.23033663305905783,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,score_power,1,-0.12,0.3564209095071771,-0.23033663305905783,-0.12,hard_stop_proxy
2024-05-31,CHRD,3,score_power,1,-0.08,0.24004809709545727,-0.09796046435486272,-0.08,hard_stop_proxy
2024-08-30,DKS,3,score_power,1,-0.08,0.2931424741320632,-0.12361837880974957,-0.08,hard_stop_proxy
2024-08-30,DKS,3,score_power,1,-0.1,0.2931424741320632,-0.12361837880974957,-0.1,hard_stop_proxy
2024-08-30,DKS,3,score_power,1,-0.12,0.2931424741320632,-0.12361837880974957,-0.12,hard_stop_proxy
2025-01-31,ACN,3,score_power,1,-0.08,0.3098223096597157,-0.08322403026041958,-0.08,hard_stop_proxy
2025-02-28,DASH,3,score_power,1,-0.08,0.2546355365037994,-0.08924906894974205,-0.08,hard_stop_proxy
2025-06-30,AXON,3,score_power,1,-0.08,0.11882776424327157,-0.10465072968895561,-0.08,hard_stop_proxy
2025-06-30,AXON,3,score_power,1,-0.1,0.11882776424327157,-0.10465072968895561,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,score_power,1,-0.08,0.2729838011803416,-0.16013068451382784,-0.08,hard_stop_proxy
2025-10-31,NVDA,3,score_power,1,-0.1,0.2729838011803416,-0.16013068451382784,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,score_power,1,-0.12,0.2729838011803416,-0.16013068451382784,-0.12,hard_stop_proxy
2020-01-31,CPRT,3,conviction_curve,2,-0.08,0.3136411592860631,-0.1769079720307284,-0.08,hard_stop_proxy
2020-01-31,CPRT,3,conviction_curve,2,-0.1,0.3136411592860631,-0.1769079720307284,-0.1,hard_stop_proxy
2020-01-31,CPRT,3,conviction_curve,2,-0.12,0.3136411592860631,-0.1769079720307284,-0.12,hard_stop_proxy
2020-02-28,MA,3,conviction_curve,2,-0.08,0.5,-0.22734102360032538,-0.08,hard_stop_proxy
2020-02-28,RNG,3,conviction_curve,2,-0.08,0.3,-0.14009177193214506,-0.08,hard_stop_proxy
2020-02-28,LRCX,3,conviction_curve,2,-0.08,0.2,-0.22355889625005132,-0.08,hard_stop_proxy
2020-02-28,MA,3,conviction_curve,2,-0.1,0.5,-0.22734102360032538,-0.1,hard_stop_proxy
2020-02-28,RNG,3,conviction_curve,2,-0.1,0.3,-0.14009177193214506,-0.1,hard_stop_proxy
2020-02-28,LRCX,3,conviction_curve,2,-0.1,0.2,-0.22355889625005132,-0.1,hard_stop_proxy
2020-02-28,MA,3,conviction_curve,2,-0.12,0.5,-0.22734102360032538,-0.12,hard_stop_proxy
2020-02-28,RNG,3,conviction_curve,2,-0.12,0.3,-0.14009177193214506,-0.12,hard_stop_proxy
2020-02-28,LRCX,3,conviction_curve,2,-0.12,0.2,-0.22355889625005132,-0.12,hard_stop_proxy
2020-05-29,BIO,3,conviction_curve,2,-0.08,0.48064994426910895,-0.09051432941303383,-0.08,hard_stop_proxy
2020-08-31,META,3,conviction_curve,2,-0.08,0.5,-0.09962336657433102,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,conviction_curve,2,-0.08,0.2,-0.13875634005080095,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,conviction_curve,2,-0.1,0.2,-0.13875634005080095,-0.1,hard_stop_proxy
2020-12-31,CPRT,3,conviction_curve,2,-0.12,0.2,-0.13875634005080095,-0.12,hard_stop_proxy
2021-02-26,DXCM,3,conviction_curve,2,-0.08,0.3,-0.09488009693675614,-0.08,hard_stop_proxy
2021-10-29,GTM,3,conviction_curve,2,-0.08,0.2,-0.08337584231392259,-0.08,hard_stop_proxy
2021-12-31,EXP,3,conviction_curve,2,-0.08,0.2,-0.11533622952877487,-0.08,hard_stop_proxy
2021-12-31,EXP,3,conviction_curve,2,-0.1,0.2,-0.11533622952877487,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,conviction_curve,2,-0.08,0.30779963244854336,-0.1237634588516161,-0.08,hard_stop_proxy
2022-03-31,ORLY,3,conviction_curve,2,-0.1,0.30779963244854336,-0.1237634588516161,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,conviction_curve,2,-0.12,0.30779963244854336,-0.1237634588516161,-0.12,hard_stop_proxy
2022-04-29,FDS,3,conviction_curve,2,-0.08,0.3,-0.08048701154683535,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,conviction_curve,2,-0.08,0.5246830082219852,-0.18100308677403942,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,conviction_curve,2,-0.1,0.5246830082219852,-0.18100308677403942,-0.1,hard_stop_proxy
2022-05-31,BLDR,3,conviction_curve,2,-0.12,0.5246830082219852,-0.18100308677403942,-0.12,hard_stop_proxy
2023-08-31,LRCX,3,conviction_curve,2,-0.08,0.3,-0.112979315579948,-0.08,hard_stop_proxy
2023-08-31,LRCX,3,conviction_curve,2,-0.1,0.3,-0.112979315579948,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,conviction_curve,2,-0.08,0.312177699023583,-0.23033663305905783,-0.08,hard_stop_proxy
2024-03-28,DKS,3,conviction_curve,2,-0.08,0.22802601263374228,-0.09871732078638185,-0.08,hard_stop_proxy
2024-03-28,SMCI,3,conviction_curve,2,-0.1,0.312177699023583,-0.23033663305905783,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,conviction_curve,2,-0.12,0.312177699023583,-0.23033663305905783,-0.12,hard_stop_proxy
2024-05-31,UAL,3,conviction_curve,2,-0.08,0.3009741321879128,-0.0893457715756425,-0.08,hard_stop_proxy
2024-08-30,DKS,3,conviction_curve,2,-0.08,0.3,-0.12361837880974957,-0.08,hard_stop_proxy
2024-08-30,DKS,3,conviction_curve,2,-0.1,0.3,-0.12361837880974957,-0.1,hard_stop_proxy
2024-08-30,DKS,3,conviction_curve,2,-0.12,0.3,-0.12361837880974957,-0.12,hard_stop_proxy
2025-01-31,ACN,3,conviction_curve,2,-0.08,0.21515163804794127,-0.08322403026041958,-0.08,hard_stop_proxy
2025-02-28,DASH,3,conviction_curve,2,-0.08,0.2,-0.08924906894974205,-0.08,hard_stop_proxy
2025-06-30,AXON,3,conviction_curve,2,-0.08,0.2,-0.10465072968895561,-0.08,hard_stop_proxy
2025-06-30,AXON,3,conviction_curve,2,-0.1,0.2,-0.10465072968895561,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,conviction_curve,2,-0.08,0.2,-0.16013068451382784,-0.08,hard_stop_proxy
2025-10-31,NVDA,3,conviction_curve,2,-0.1,0.2,-0.16013068451382784,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,conviction_curve,2,-0.12,0.2,-0.16013068451382784,-0.12,hard_stop_proxy
2026-01-30,EXPE,3,conviction_curve,2,-0.08,0.250820714348662,-0.22696405333045822,-0.08,hard_stop_proxy
2026-01-30,EXPE,3,conviction_curve,2,-0.1,0.250820714348662,-0.22696405333045822,-0.1,hard_stop_proxy
2026-01-30,EXPE,3,conviction_curve,2,-0.12,0.250820714348662,-0.22696405333045822,-0.12,hard_stop_proxy
2020-02-28,MA,3,winner_take_all,2,-0.08,1.0,-0.22734102360032538,-0.08,hard_stop_proxy
2020-02-28,MA,3,winner_take_all,2,-0.1,1.0,-0.22734102360032538,-0.1,hard_stop_proxy
2020-02-28,MA,3,winner_take_all,2,-0.12,1.0,-0.22734102360032538,-0.12,hard_stop_proxy
2020-05-29,BIO,3,winner_take_all,2,-0.08,1.0,-0.09051432941303383,-0.08,hard_stop_proxy
2020-08-31,META,3,winner_take_all,2,-0.08,1.0,-0.09962336657433102,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,winner_take_all,2,-0.08,1.0,-0.18100308677403942,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,winner_take_all,2,-0.1,1.0,-0.18100308677403942,-0.1,hard_stop_proxy
2022-05-31,BLDR,3,winner_take_all,2,-0.12,1.0,-0.18100308677403942,-0.12,hard_stop_proxy
2020-01-31,CPRT,3,score_power,2,-0.08,0.3933609399038369,-0.1769079720307284,-0.08,hard_stop_proxy
2020-01-31,CPRT,3,score_power,2,-0.1,0.3933609399038369,-0.1769079720307284,-0.1,hard_stop_proxy
2020-01-31,CPRT,3,score_power,2,-0.12,0.3933609399038369,-0.1769079720307284,-0.12,hard_stop_proxy
2020-02-28,MA,3,score_power,2,-0.08,0.4256501232413985,-0.22734102360032538,-0.08,hard_stop_proxy
2020-02-28,RNG,3,score_power,2,-0.08,0.3084459234978372,-0.14009177193214506,-0.08,hard_stop_proxy
2020-02-28,LRCX,3,score_power,2,-0.08,0.26590395326076427,-0.22355889625005132,-0.08,hard_stop_proxy
2020-02-28,MA,3,score_power,2,-0.1,0.4256501232413985,-0.22734102360032538,-0.1,hard_stop_proxy
2020-02-28,RNG,3,score_power,2,-0.1,0.3084459234978372,-0.14009177193214506,-0.1,hard_stop_proxy
2020-02-28,LRCX,3,score_power,2,-0.1,0.26590395326076427,-0.22355889625005132,-0.1,hard_stop_proxy
2020-02-28,MA,3,score_power,2,-0.12,0.4256501232413985,-0.22734102360032538,-0.12,hard_stop_proxy
2020-02-28,RNG,3,score_power,2,-0.12,0.3084459234978372,-0.14009177193214506,-0.12,hard_stop_proxy
2020-02-28,LRCX,3,score_power,2,-0.12,0.26590395326076427,-0.22355889625005132,-0.12,hard_stop_proxy
2020-05-29,BIO,3,score_power,2,-0.08,0.4542881137483336,-0.09051432941303383,-0.08,hard_stop_proxy
2020-08-31,META,3,score_power,2,-0.08,0.5182488852748067,-0.09962336657433102,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,score_power,2,-0.08,0.24140791138895673,-0.13875634005080095,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,score_power,2,-0.1,0.24140791138895673,-0.13875634005080095,-0.1,hard_stop_proxy
2020-12-31,CPRT,3,score_power,2,-0.12,0.24140791138895673,-0.13875634005080095,-0.12,hard_stop_proxy
2021-02-26,DXCM,3,score_power,2,-0.08,0.3145893665529563,-0.09488009693675614,-0.08,hard_stop_proxy
2021-10-29,GTM,3,score_power,2,-0.08,0.31305438423395476,-0.08337584231392259,-0.08,hard_stop_proxy
2021-12-31,EXP,3,score_power,2,-0.08,0.2768730291801235,-0.11533622952877487,-0.08,hard_stop_proxy
2021-12-31,EXP,3,score_power,2,-0.1,0.2768730291801235,-0.11533622952877487,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,score_power,2,-0.08,0.4125328675717296,-0.1237634588516161,-0.08,hard_stop_proxy
2022-03-31,ORLY,3,score_power,2,-0.1,0.4125328675717296,-0.1237634588516161,-0.1,hard_stop_proxy
2022-03-31,ORLY,3,score_power,2,-0.12,0.4125328675717296,-0.1237634588516161,-0.12,hard_stop_proxy
2022-04-29,FDS,3,score_power,2,-0.08,0.33534630625155526,-0.08048701154683535,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,score_power,2,-0.08,0.41137561370512393,-0.18100308677403942,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,score_power,2,-0.1,0.41137561370512393,-0.18100308677403942,-0.1,hard_stop_proxy
2022-05-31,BLDR,3,score_power,2,-0.12,0.41137561370512393,-0.18100308677403942,-0.12,hard_stop_proxy
2023-08-31,LRCX,3,score_power,2,-0.08,0.3022798092999302,-0.112979315579948,-0.08,hard_stop_proxy
2023-08-31,LRCX,3,score_power,2,-0.1,0.3022798092999302,-0.112979315579948,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,score_power,2,-0.08,0.314530271383902,-0.23033663305905783,-0.08,hard_stop_proxy
2024-03-28,DKS,3,score_power,2,-0.08,0.25969241779870605,-0.09871732078638185,-0.08,hard_stop_proxy
2024-03-28,SMCI,3,score_power,2,-0.1,0.314530271383902,-0.23033663305905783,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,score_power,2,-0.12,0.314530271383902,-0.23033663305905783,-0.12,hard_stop_proxy
2024-05-31,UAL,3,score_power,2,-0.08,0.289456467152813,-0.0893457715756425,-0.08,hard_stop_proxy
2024-08-30,DKS,3,score_power,2,-0.08,0.2931424741320632,-0.12361837880974957,-0.08,hard_stop_proxy
2024-08-30,DKS,3,score_power,2,-0.1,0.2931424741320632,-0.12361837880974957,-0.1,hard_stop_proxy
2024-08-30,DKS,3,score_power,2,-0.12,0.2931424741320632,-0.12361837880974957,-0.12,hard_stop_proxy
2025-01-31,ACN,3,score_power,2,-0.08,0.2647941102018655,-0.08322403026041958,-0.08,hard_stop_proxy
2025-02-28,DASH,3,score_power,2,-0.08,0.2546355365037994,-0.08924906894974205,-0.08,hard_stop_proxy
2025-06-30,AXON,3,score_power,2,-0.08,0.11882776424327157,-0.10465072968895561,-0.08,hard_stop_proxy
2025-06-30,AXON,3,score_power,2,-0.1,0.11882776424327157,-0.10465072968895561,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,score_power,2,-0.08,0.2729838011803416,-0.16013068451382784,-0.08,hard_stop_proxy
2025-10-31,NVDA,3,score_power,2,-0.1,0.2729838011803416,-0.16013068451382784,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,score_power,2,-0.12,0.2729838011803416,-0.16013068451382784,-0.12,hard_stop_proxy
2026-01-30,EXPE,3,score_power,2,-0.08,0.29521293281846683,-0.22696405333045822,-0.08,hard_stop_proxy
2026-01-30,EXPE,3,score_power,2,-0.1,0.29521293281846683,-0.22696405333045822,-0.1,hard_stop_proxy
2026-01-30,EXPE,3,score_power,2,-0.12,0.29521293281846683,-0.22696405333045822,-0.12,hard_stop_proxy
2019-08-30,TSCO,3,conviction_curve,3,-0.08,0.2831094522000796,-0.08828201060524876,-0.08,hard_stop_proxy
2019-12-31,BKNG,3,conviction_curve,3,-0.08,0.2922848120256763,-0.11096985209122223,-0.08,hard_stop_proxy
2019-12-31,BKNG,3,conviction_curve,3,-0.1,0.2922848120256763,-0.11096985209122223,-0.1,hard_stop_proxy
2020-01-31,CPRT,3,conviction_curve,3,-0.08,0.3,-0.1769079720307284,-0.08,hard_stop_proxy
2020-01-31,CPRT,3,conviction_curve,3,-0.1,0.3,-0.1769079720307284,-0.1,hard_stop_proxy
2020-01-31,CPRT,3,conviction_curve,3,-0.12,0.3,-0.1769079720307284,-0.12,hard_stop_proxy
2020-02-28,MA,3,conviction_curve,3,-0.08,0.5131838738111613,-0.22734102360032538,-0.08,hard_stop_proxy
2020-02-28,CPRT,3,conviction_curve,3,-0.08,0.27032087457592974,-0.22836422321982386,-0.08,hard_stop_proxy
2020-02-28,LRCX,3,conviction_curve,3,-0.08,0.21649525161290892,-0.22355889625005132,-0.08,hard_stop_proxy
2020-02-28,MA,3,conviction_curve,3,-0.1,0.5131838738111613,-0.22734102360032538,-0.1,hard_stop_proxy
2020-02-28,CPRT,3,conviction_curve,3,-0.1,0.27032087457592974,-0.22836422321982386,-0.1,hard_stop_proxy
2020-02-28,LRCX,3,conviction_curve,3,-0.1,0.21649525161290892,-0.22355889625005132,-0.1,hard_stop_proxy
2020-02-28,MA,3,conviction_curve,3,-0.12,0.5131838738111613,-0.22734102360032538,-0.12,hard_stop_proxy
2020-02-28,CPRT,3,conviction_curve,3,-0.12,0.27032087457592974,-0.22836422321982386,-0.12,hard_stop_proxy
2020-02-28,LRCX,3,conviction_curve,3,-0.12,0.21649525161290892,-0.22355889625005132,-0.12,hard_stop_proxy
2020-05-29,BIO,3,conviction_curve,3,-0.08,0.48064994426910895,-0.09051432941303383,-0.08,hard_stop_proxy
2020-08-31,MELI,3,conviction_curve,3,-0.08,0.18376275121646599,-0.08500834147135417,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,conviction_curve,3,-0.08,0.5005245672311337,-0.13875634005080095,-0.08,hard_stop_proxy
2020-12-31,CPRT,3,conviction_curve,3,-0.1,0.5005245672311337,-0.13875634005080095,-0.1,hard_stop_proxy
2020-12-31,CPRT,3,conviction_curve,3,-0.12,0.5005245672311337,-0.13875634005080095,-0.12,hard_stop_proxy
2021-07-30,MA,3,conviction_curve,3,-0.08,0.5,-0.10768040560475156,-0.08,hard_stop_proxy
2021-07-30,MA,3,conviction_curve,3,-0.1,0.5,-0.10768040560475156,-0.1,hard_stop_proxy
2021-10-29,GTM,3,conviction_curve,3,-0.08,0.2,-0.08337584231392259,-0.08,hard_stop_proxy
2021-12-31,MDB,3,conviction_curve,3,-0.08,0.5066739632470728,-0.21029123843294906,-0.08,hard_stop_proxy
2021-12-31,CPRT,3,conviction_curve,3,-0.08,0.299887134264454,-0.14798943572755507,-0.08,hard_stop_proxy
2021-12-31,GTM,3,conviction_curve,3,-0.08,0.19343890248847306,-0.1715125787068873,-0.08,hard_stop_proxy
2021-12-31,MDB,3,conviction_curve,3,-0.1,0.5066739632470728,-0.21029123843294906,-0.1,hard_stop_proxy
2021-12-31,CPRT,3,conviction_curve,3,-0.1,0.299887134264454,-0.14798943572755507,-0.1,hard_stop_proxy
2021-12-31,GTM,3,conviction_curve,3,-0.1,0.19343890248847306,-0.1715125787068873,-0.1,hard_stop_proxy
2021-12-31,MDB,3,conviction_curve,3,-0.12,0.5066739632470728,-0.21029123843294906,-0.12,hard_stop_proxy
2021-12-31,CPRT,3,conviction_curve,3,-0.12,0.299887134264454,-0.14798943572755507,-0.12,hard_stop_proxy
2021-12-31,GTM,3,conviction_curve,3,-0.12,0.19343890248847306,-0.1715125787068873,-0.12,hard_stop_proxy
2022-03-31,LRCX,3,conviction_curve,3,-0.08,0.45378247970692553,-0.13661723193744613,-0.08,hard_stop_proxy
2022-03-31,COO,3,conviction_curve,3,-0.08,0.2079284852667506,-0.1344518057162145,-0.08,hard_stop_proxy
2022-03-31,LRCX,3,conviction_curve,3,-0.1,0.45378247970692553,-0.13661723193744613,-0.1,hard_stop_proxy
2022-03-31,COO,3,conviction_curve,3,-0.1,0.2079284852667506,-0.1344518057162145,-0.1,hard_stop_proxy
2022-03-31,LRCX,3,conviction_curve,3,-0.12,0.45378247970692553,-0.13661723193744613,-0.12,hard_stop_proxy
2022-03-31,COO,3,conviction_curve,3,-0.12,0.2079284852667506,-0.1344518057162145,-0.12,hard_stop_proxy
2022-04-29,FDS,3,conviction_curve,3,-0.08,0.3,-0.08048701154683535,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,conviction_curve,3,-0.08,0.5246830082219852,-0.18100308677403942,-0.08,hard_stop_proxy
2022-05-31,BLDR,3,conviction_curve,3,-0.1,0.5246830082219852,-0.18100308677403942,-0.1,hard_stop_proxy
2022-05-31,BLDR,3,conviction_curve,3,-0.12,0.5246830082219852,-0.18100308677403942,-0.12,hard_stop_proxy
2023-09-29,ON,3,conviction_curve,3,-0.08,0.18130680035654895,-0.3347525063313014,-0.08,hard_stop_proxy
2023-09-29,ON,3,conviction_curve,3,-0.1,0.18130680035654895,-0.3347525063313014,-0.1,hard_stop_proxy
2023-09-29,ON,3,conviction_curve,3,-0.12,0.18130680035654895,-0.3347525063313014,-0.12,hard_stop_proxy
2024-03-28,SMCI,3,conviction_curve,3,-0.08,0.4043128407949224,-0.23033663305905783,-0.08,hard_stop_proxy
2024-03-28,DKS,3,conviction_curve,3,-0.08,0.21509021900197398,-0.09871732078638185,-0.08,hard_stop_proxy
2024-03-28,SMCI,3,conviction_curve,3,-0.1,0.4043128407949224,-0.23033663305905783,-0.1,hard_stop_proxy
2024-03-28,SMCI,3,conviction_curve,3,-0.12,0.4043128407949224,-0.23033663305905783,-0.12,hard_stop_proxy
2024-05-31,UAL,3,conviction_curve,3,-0.08,0.3009741321879128,-0.0893457715756425,-0.08,hard_stop_proxy
2024-06-28,CMG,3,conviction_curve,3,-0.08,0.49827635494454464,-0.13399262873173579,-0.08,hard_stop_proxy
2024-06-28,CMG,3,conviction_curve,3,-0.1,0.49827635494454464,-0.13399262873173579,-0.1,hard_stop_proxy
2024-06-28,CMG,3,conviction_curve,3,-0.12,0.49827635494454464,-0.13399262873173579,-0.12,hard_stop_proxy
2024-08-30,DKS,3,conviction_curve,3,-0.08,0.3124915690803428,-0.12361837880974957,-0.08,hard_stop_proxy
2024-08-30,DKS,3,conviction_curve,3,-0.1,0.3124915690803428,-0.12361837880974957,-0.1,hard_stop_proxy
2024-08-30,DKS,3,conviction_curve,3,-0.12,0.3124915690803428,-0.12361837880974957,-0.12,hard_stop_proxy
2025-01-31,ACN,3,conviction_curve,3,-0.08,0.3,-0.08322403026041958,-0.08,hard_stop_proxy
2025-02-28,DKS,3,conviction_curve,3,-0.08,0.4949718047172306,-0.10885578667863893,-0.08,hard_stop_proxy
2025-02-28,ACN,3,conviction_curve,3,-0.08,0.2807047800703375,-0.10823649369869226,-0.08,hard_stop_proxy
2025-02-28,DKS,3,conviction_curve,3,-0.1,0.4949718047172306,-0.10885578667863893,-0.1,hard_stop_proxy
2025-02-28,ACN,3,conviction_curve,3,-0.1,0.2807047800703375,-0.10823649369869226,-0.1,hard_stop_proxy
2025-06-30,MELI,3,conviction_curve,3,-0.08,0.22334756361328595,-0.10026764632290652,-0.08,hard_stop_proxy
2025-06-30,MELI,3,conviction_curve,3,-0.1,0.22334756361328595,-0.10026764632290652,-0.1,hard_stop_proxy
2025-09-30,ORLY,3,conviction_curve,3,-0.08,0.5132790687141024,-0.1269044603323224,-0.08,hard_stop_proxy
2025-09-30,ORLY,3,conviction_curve,3,-0.1,0.5132790687141024,-0.1269044603323224,-0.1,hard_stop_proxy
2025-09-30,ORLY,3,conviction_curve,3,-0.12,0.5132790687141024,-0.1269044603323224,-0.12,hard_stop_proxy
2025-10-31,NVDA,3,conviction_curve,3,-0.08,0.2,-0.16013068451382784,-0.08,hard_stop_proxy
2025-10-31,NVDA,3,conviction_curve,3,-0.1,0.2,-0.16013068451382784,-0.1,hard_stop_proxy
2025-10-31,NVDA,3,conviction_curve,3,-0.12,0.2,-0.16013068451382784,-0.12,hard_stop_proxy
2026-02-27,SYY,3,conviction_curve,3,-0.08,0.5091160359618266,-0.2111808349171893,-0.08,hard_stop_proxy
2026-02-27,MU,3,conviction_curve,3,-0.08,0.183620725463653,-0.13055378900021453,-0.08,hard_stop_proxy
2026-02-27,SYY,3,conviction_curve,3,-0.1,0.5091160359618266,-0.2111808349171893,-0.1,hard_stop_proxy
2026-02-27,MU,3,conviction_curve,3,-0.1,0.183620725463653,-0.13055378900021453,-0.1,hard_stop_proxy
2026-02-27,SYY,3,conviction_curve,3,-0.12,0.5091160359618266,-0.2111808349171893,-0.12,hard_stop_proxy
2026-02-27,MU,3,conviction_curve,3,-0.12,0.183620725463653,-0.13055378900021453,-0.12,hard_stop_proxy
2020-02-28,MA,3,winner_take_all,3,-0.08,1.0,-0.22734102360032538,-0.08,hard_stop_proxy
