horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1Y,completed,2025-06-26,2026-06-26,2.823943309398822,2.8274579283491357,-0.15013555366916853,2.9699255729795406,0.4960681841130351,390998.4134867119,1495155.767238066,0.1907953345039609,0.0637856680628763,concentrated,portfolio
2Y,completed,2024-06-26,2026-06-26,3.700942679753421,1.1693152943945897,-0.24015897460448843,2.1870327286913307,0.3915321900117889,318054.4561152768,1495155.767238066,0.2906551876893554,0.0637856680628763,concentrated,portfolio
FULL,completed,2019-06-03,2026-06-26,13.969537794806506,0.46681039352991904,-0.24120710120737632,1.400533978954688,0.30815361265485336,99879.88859327318,1495155.767238066,0.4048208198188866,0.0637856680628763,concentrated,portfolio
1M,completed,2026-05-26,2026-06-26,-0.026275333405565093,-0.2692783217049103,-0.04494652583696357,-1.834878027110274,0.15919117568168448,748.6613159179688,728.989990234375,,,SPY,benchmark
3M,completed,2026-03-26,2026-06-26,0.13297064426888427,0.641549422494835,-0.04494652583696357,3.4392581631519827,0.14854414793894002,643.432373046875,728.989990234375,,,SPY,benchmark
6M,completed,2025-12-26,2026-06-26,0.06164484137777526,0.12755292673563456,-0.08884968175523733,0.9420104755352846,0.13939473987309847,686.660888671875,728.989990234375,,,SPY,benchmark
YTD,completed,2026-01-02,2026-06-26,0.07274044790103873,0.15783507999287072,-0.08884968175523733,1.1161380394614187,0.14106308417809793,679.55859375,728.989990234375,,,SPY,benchmark
1Y,completed,2025-06-26,2026-06-26,0.2046143743374318,0.20476798029647814,-0.08884968175523733,1.5655769813074771,0.12436996559071757,605.1646118164062,728.989990234375,,,SPY,benchmark
2Y,completed,2024-06-26,2026-06-26,0.36798158733103925,0.16973296386924752,-0.18755234489427308,1.0140328909948566,0.16955347224030987,532.8945922851562,728.989990234375,,,SPY,benchmark
FULL,completed,2019-05-09,2026-06-26,1.83026263485562,0.15704736751440418,-0.3371725940589356,0.840237568811671,0.19743514098935103,257.5697326660156,728.989990234375,,,SPY,benchmark
1M,completed,2026-05-26,2026-06-26,-0.03147231532323147,-0.3139299478137818,-0.07031997684181479,-1.0712626860922796,0.2995591862511497,729.4783935546875,706.52001953125,,,QQQ,benchmark
3M,completed,2026-03-26,2026-06-26,0.2326748240671177,1.2944496059668094,-0.07031997684181479,3.663674208559536,0.23641292498648436,573.1600952148438,706.52001953125,,,QQQ,benchmark
6M,completed,2025-12-26,2026-06-26,0.1351171608205155,0.2896130094230662,-0.11723568428777853,1.3463710374591253,0.2073932110637718,622.4203491210938,706.52001953125,,,QQQ,benchmark
YTD,completed,2026-01-02,2026-06-26,0.1550566201682071,0.35102061321679234,-0.11723568428777853,1.5470052223046513,0.2100818610212638,611.6756591796875,706.52001953125,,,QQQ,benchmark
1Y,completed,2025-06-26,2026-06-26,0.2997010904774491,0.2999344650201181,-0.11964363794311839,1.556936873638541,0.1794925803605061,543.6019287109375,706.52001953125,,,QQQ,benchmark
2Y,completed,2024-06-26,2026-06-26,0.48620754979698466,0.21926656009845735,-0.22768302748498037,1.0125520206327723,0.22086630780889932,475.3844909667969,706.52001953125,,,QQQ,benchmark
FULL,completed,2019-05-09,2026-06-26,2.997552559154761,0.21444609796368574,-0.3511870672130538,0.9228937794445831,0.24337850616768994,176.73814392089844,706.52001953125,,,QQQ,benchmark
