rebalance_date,next_rebalance_date,gross_return,cost,net_return,turnover,missing_tickers,cash_weight,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_n,weighting_mode,portfolio_mode,equity,equity_value_usd,bench_return,benchmark_equity,benchmark_value_usd,target_stock_names
2023-06-30,2023-07-31,0.05834047144510675,0.0,0.05834047144510675,0.0,0,0.0,scheduled_hold,3,2023-07-31,2,score_power,concentrated_alpha,2.180078192748232,218007.8192748232,0.027188318494295816,1.5653736836164758,156537.3683616476,2
2023-07-31,2023-08-31,0.05625934887685341,0.0031971848924493163,0.053062163984404095,0.6394369784898633,0,0.0,rebalance,3,2023-10-31,2,score_power,concentrated_alpha,2.295757859310662,229575.78593106617,-0.013319553480323099,1.5445236051208557,154452.36051208558,2
2023-08-31,2023-09-29,-0.03850306628120718,0.0,-0.03850306628120718,0.0,0,0.0,scheduled_hold,3,2023-10-31,2,score_power,concentrated_alpha,2.207364142288021,220736.4142288021,-0.05035243158974001,1.4667530859552693,146675.30859552693,2
2023-09-29,2023-10-31,-0.05542952104621954,0.0,-0.05542952104621954,0.0,0,0.0,scheduled_hold,3,2023-10-31,2,score_power,concentrated_alpha,2.085011005106397,208501.1005106397,-0.011782976828133784,1.4494703683308647,144947.0368330865,2
2023-10-31,2023-11-30,0.03728637397741111,0.005,0.03228637397741111,1.0,0,0.0,rebalance,3,2024-01-31,2,score_power,concentrated_alpha,2.15232845016428,215232.84501642798,0.08418635820909626,1.5714959999726377,157149.59999726378,2
2023-11-30,2023-12-29,-0.016585771764410978,0.0,-0.016585771764410978,0.0,0,0.0,scheduled_hold,3,2024-01-31,2,score_power,concentrated_alpha,2.1166304217278067,211663.04217278067,0.03225504556406067,1.6221846750554942,162218.46750554943,2
2023-12-29,2024-01-31,0.0033079634514988805,0.0,0.0033079634514988805,0.0,0,0.0,scheduled_hold,3,2024-01-31,2,score_power,concentrated_alpha,2.1236321578032133,212363.21578032133,0.034443570610795504,1.6780585074545185,167805.85074545184,2
2024-01-31,2024-02-29,0.30366178090510676,0.005,0.29866178090510676,1.0,0,0.0,rebalance,3,2024-04-30,2,score_power,concentrated_alpha,2.757879920040076,275787.9920040076,0.04706095768814511,1.7570295478720674,175702.95478720675,2
2024-02-29,2024-03-28,0.0856780980317044,0.0,0.0856780980317044,0.0,0,0.0,scheduled_hold,3,2024-04-30,2,score_power,concentrated_alpha,2.994169826188939,299416.9826188939,0.020768607847259535,1.79352060552787,179352.060552787,2
2024-03-28,2024-04-30,-0.16395735040496168,0.0,-0.16395735040496168,0.0,0,0.0,scheduled_hold,3,2024-04-30,2,score_power,concentrated_alpha,2.503253674824516,250325.36748245163,-0.042980527368667976,1.7164341440557096,171643.41440557095,2
2024-04-30,2024-05-31,0.01135589860442812,0.005,0.00635589860442812,1.0,0,0.0,rebalance,3,2024-07-31,2,score_power,concentrated_alpha,2.519164101362863,251916.4101362863,0.05280777301086581,1.8070752087231032,180707.52087231033,2
2024-05-31,2024-06-28,-0.033010439586133505,0.0,-0.033010439586133505,0.0,0,0.0,scheduled_hold,3,2024-07-31,2,score_power,concentrated_alpha,2.4360053869872678,243600.53869872677,0.03628156111594816,1.8726387183495052,187263.87183495052,2
2024-06-28,2024-07-31,-0.10920017050341799,0.0,-0.10920017050341799,0.0,0,0.0,scheduled_hold,3,2024-07-31,2,score_power,concentrated_alpha,2.1699931833810133,216999.31833810132,-0.005188955797986838,1.862921678814391,186292.1678814391,2
2024-07-31,2024-08-30,0.06370416852041427,0.005,0.058704168520414275,1.0,0,0.0,rebalance,3,2024-10-31,2,score_power,concentrated_alpha,2.2973808289063626,229738.08289063626,0.01510094222535563,1.8910535514565296,189105.35514565295,2
2024-08-30,2024-09-30,-0.024356780311602745,0.0,-0.024356780311602745,0.0,0,0.0,scheduled_hold,3,2024-10-31,2,score_power,concentrated_alpha,2.2414240287646026,224142.40287646026,0.032523471991868114,1.9525571786724487,195255.71786724488,2
2024-09-30,2024-10-31,0.06511030015078442,0.0,0.06511030015078442,0.0,0,0.0,scheduled_hold,3,2024-10-31,2,score_power,concentrated_alpha,2.3873638200426464,238736.38200426463,0.0035121523976351376,1.9594148570490428,195941.48570490428,2
2024-10-31,2024-11-29,0.1307752208762845,0.005,0.12577522087628448,1.0,0,0.0,rebalance,3,2025-01-31,2,score_power,concentrated_alpha,2.6876350318205606,268763.50318205607,0.05557010194106948,2.0682997404001044,206829.97404001045,2
2024-11-29,2024-12-31,-0.04767335069291778,0.0,-0.04767335069291778,0.0,0,0.0,scheduled_hold,3,2025-01-31,2,score_power,concentrated_alpha,2.559506464414008,255950.6464414008,-0.02953457413823035,2.007213388377175,200721.3388377175,2
2024-12-31,2025-01-31,0.022853084417131134,0.0,0.022853084417131134,0.0,0,0.0,scheduled_hold,3,2025-01-31,2,score_power,concentrated_alpha,2.617999081711454,261799.9081711454,0.021473788244114722,2.0503158636399386,205031.58636399385,2
2025-01-31,2025-02-28,0.021751153558348363,0.0029920386583026505,0.018759114900045712,0.5984077316605301,0,0.0,rebalance,3,2025-04-30,2,score_power,concentrated_alpha,2.667110427293493,266711.04272934934,-0.02416353466553889,2.0007729851935707,200077.29851935708,2
2025-02-28,2025-03-31,-0.023387877188140026,0.0,-0.023387877188140026,0.0,0,0.0,scheduled_hold,3,2025-04-30,2,score_power,concentrated_alpha,2.6047323761727452,260473.2376172745,-0.037035960695554704,1.9266724355532139,192667.2435553214,2
2025-03-31,2025-04-30,-0.06335090201948806,0.0,-0.06335090201948806,0.0,0,0.0,scheduled_hold,3,2025-04-30,2,score_power,concentrated_alpha,2.4397202306228376,243972.02306228376,-0.005135743031774775,1.916777541017809,191677.75410178088,2
2025-04-30,2025-05-30,0.009430639353554853,0.005,0.004430639353554853,1.0,0,0.0,rebalance,3,2025-07-31,2,score_power,concentrated_alpha,2.450529751088299,245052.9751088299,0.059206229680200506,2.0302627123571595,203026.27123571595,2
2025-05-30,2025-06-30,-0.01971246163574487,0.0,-0.01971246163574487,0.0,0,0.0,scheduled_hold,3,2025-07-31,2,score_power,concentrated_alpha,2.4022237773827193,240222.37773827193,0.04414970501723414,2.119898212215218,211989.8212215218,2
2025-06-30,2025-07-31,0.053772869581861865,0.0,0.053772869581861865,0.0,0,0.0,scheduled_hold,3,2025-07-31,2,score_power,concentrated_alpha,2.5313982432703677,253139.82432703677,0.006453684327711651,2.133579366083735,213357.9366083735,2
2025-07-31,2025-08-29,0.017162468542057947,0.0023915258409045125,0.014770942701153434,0.4783051681809025,0,0.0,rebalance,3,2025-10-31,2,score_power,concentrated_alpha,2.568789381675515,256878.9381675515,0.028459396506257617,2.1942997472406818,219429.9747240682,2
2025-08-29,2025-09-30,0.04290717001207747,0.0,0.04290717001207747,0.0,0,0.0,scheduled_hold,3,2025-10-31,2,score_power,concentrated_alpha,2.679008864400286,267900.8864400286,0.04608497492027164,2.295423996059827,229542.3996059827,2
2025-09-30,2025-10-31,-0.08777095536870953,0.0,-0.08777095536870953,0.0,0,0.0,scheduled_hold,3,2025-10-31,2,score_power,concentrated_alpha,2.4438696969306313,244386.96969306312,0.020975384431994426,2.343571396811607,234357.1396811607,2
2025-10-31,2025-11-28,-0.009153022336229454,0.005,-0.014153022336229455,1.0,0,0.0,rebalance,3,2026-01-30,2,score_power,concentrated_alpha,2.4092815545231376,240928.15545231377,-0.005741414512906551,2.33011598198192,233011.598198192,2
2025-11-28,2025-12-31,0.019001727565465372,0.0,0.019001727565465372,0.0,0,0.0,scheduled_hold,3,2026-01-30,2,score_power,concentrated_alpha,2.4550620662506875,245506.20662506873,0.006728678938970667,2.345794584315241,234579.45843152408,2
2025-12-31,2026-01-30,0.02842284467221411,0.0,0.02842284467221411,0.0,0,0.0,scheduled_hold,3,2026-01-30,2,score_power,concentrated_alpha,2.5248419140203757,252484.19140203757,0.017200629294871872,2.3861437273619654,238614.37273619656,2
2026-01-30,2026-02-27,0.03726620264200087,0.005,0.03226620264200087,1.0,0,0.0,rebalance,3,2026-04-30,2,score_power,concentrated_alpha,2.6063089748571744,260630.89748571743,-0.013591459254290061,2.3537125521166455,235371.25521166457,2
2026-02-27,2026-03-31,-0.1820238611141799,0.0,-0.1820238611141799,0.0,0,0.0,scheduled_hold,3,2026-04-30,2,score_power,concentrated_alpha,2.1318985519971316,213189.85519971317,-0.044509868315890766,2.2489491163684745,224894.91163684745,2
2019-04-30,2019-05-31,-0.01134739806699272,0.0025,-0.01384739806699272,0.5,0,0.0,initial_rebalance,1,2019-05-31,3,conviction_curve,concentrated_alpha,0.9861526019330072,98615.26019330072,-0.06131893163869451,0.9386810683613055,93868.10683613055,3
2019-05-31,2019-06-28,0.038618902567249064,0.005,0.033618902567249066,1.0,0,0.0,rebalance,1,2019-06-28,3,conviction_curve,concentrated_alpha,1.0193059701738323,101930.59701738323,0.08011805644118142,1.0138863711765451,101388.6371176545,3
2019-06-28,2019-07-31,-0.0005886777503790082,0.0025,-0.0030886777503790082,0.5,0,0.0,rebalance,1,2019-07-31,3,conviction_curve,concentrated_alpha,1.0161576625029278,101615.76625029279,-0.0036331987329345505,1.0102027204974469,101020.27204974469,3
2019-07-31,2019-08-30,-0.010897441639590166,0.005,-0.015897441639590167,1.0,0,0.0,rebalance,1,2019-08-30,3,conviction_curve,concentrated_alpha,1.0000033553666652,100000.33553666652,-0.01601118650035893,0.9940281763363923,99402.81763363924,3
2019-08-30,2019-09-30,-0.012991020857733793,0.0025,-0.015491020857733793,0.5,0,0.0,rebalance,1,2019-09-30,3,conviction_curve,concentrated_alpha,0.9845122825308764,98451.22825308764,0.011691962549935209,1.0056503165476978,100565.03165476977,3
2019-09-30,2019-10-31,0.05126461424935923,0.002427671502208105,0.04883694274715112,0.48553430044162105,0,0.0,rebalance,1,2019-10-31,3,conviction_curve,concentrated_alpha,1.0325928525067039,103259.28525067038,0.043077969560411544,1.0489716902723578,104897.16902723578,3
2019-10-31,2019-11-29,-0.003837841732230663,0.0035000000000000005,-0.007337841732230664,0.7000000000000001,0,0.0,rebalance,1,2019-11-29,3,conviction_curve,concentrated_alpha,1.0250158495811772,102501.58495811772,0.01531182851795454,1.0650333649139971,106503.3364913997,3
2019-11-29,2019-12-31,0.027629742959369617,0.005,0.022629742959369616,1.0,0,0.0,rebalance,1,2019-12-31,3,conviction_curve,concentrated_alpha,1.048211694786479,104821.1694786479,0.046238282266118924,1.114278678263725,111427.8678263725,3
2019-12-31,2020-01-31,0.06952970972635321,0.001,0.06852970972635321,0.2,0,0.0,rebalance,1,2020-01-31,3,conviction_curve,concentrated_alpha,1.1200453379619653,112004.53379619653,-0.0027410715656029927,1.1112243606625787,111122.43606625787,3
2020-01-31,2020-02-28,-0.0865387491310641,6.820590869555928e-05,-0.08660695503975967,0.013641181739111857,0,0.0,rebalance,1,2020-02-28,3,conviction_curve,concentrated_alpha,1.023041621734601,102304.1621734601,-0.048843923519200194,1.0569478029777035,105694.78029777035,3
2020-02-28,2020-03-31,-0.20040987400990645,0.0015,-0.20190987400990645,0.3,0,0.0,rebalance,1,2020-03-31,3,conviction_curve,concentrated_alpha,0.8164794167832773,81647.94167832773,-0.20054494325665084,0.8449822658042982,84498.22658042982,3
2020-03-31,2020-04-30,0.12670454598706182,0.0025842031503224556,0.12412034283673937,0.5168406300644911,0,0.0,rebalance,1,2020-04-30,3,conviction_curve,concentrated_alpha,0.9178211219135587,91782.11219135587,0.1458044930176079,0.9681844766787635,96818.44766787635,3
2020-04-30,2020-05-29,0.22553121118730357,0.0035192263913306466,0.22201198479597292,0.7038452782661293,0,0.0,rebalance,1,2020-05-29,3,conviction_curve,concentrated_alpha,1.1215884108772545,112158.84108772545,0.07949242416213598,1.0451478077661074,104514.78077661074,3
2020-05-29,2020-06-30,0.05474591565655276,0.0025,0.05224591565655276,0.5,0,0.0,rebalance,1,2020-06-30,3,conviction_curve,concentrated_alpha,1.1801868243933145,118018.68243933145,0.019677785668236414,1.065714002318956,106571.40023189559,3
2020-06-30,2020-07-31,0.1047625505888778,0.0024999999999999996,0.1022625505888778,0.49999999999999994,0,0.0,rebalance,1,2020-07-31,3,conviction_curve,concentrated_alpha,1.300875739227163,130087.5739227163,0.0573677893101745,1.1268516586688926,112685.16586688926,3
2020-07-31,2020-08-31,0.17763075699936856,0.0024999999999999996,0.17513075699936856,0.49999999999999994,0,0.0,rebalance,1,2020-08-31,3,conviction_curve,concentrated_alpha,1.5286990922001293,152869.90922001292,0.07043018748804863,1.2062160322601614,120621.60322601614,3
2020-08-31,2020-09-30,-0.03918975085928736,0.004023299177283573,-0.04321305003657093,0.8046598354567147,0,0.0,rebalance,1,2020-09-30,3,conviction_curve,concentrated_alpha,1.4626393418380246,146263.93418380246,-0.04135652814994395,1.1563311249670802,115633.11249670802,3
2020-09-30,2020-10-30,0.09227759845615872,0.003426543767474405,0.08885105468868432,0.685308753494881,0,0.0,rebalance,1,2020-10-30,3,conviction_curve,concentrated_alpha,1.5925963899894962,159259.6389989496,-0.02087079981069584,1.1321975695430155,113219.75695430156,3
2020-10-30,2020-11-30,0.10957136286122789,0.0035527431877803895,0.1060186196734475,0.7105486375560779,0,0.0,rebalance,1,2020-11-30,3,conviction_curve,concentrated_alpha,1.7614412609530978,176144.1260953098,0.10640014017110544,1.2526635496437772,125266.35496437772,3
2020-11-30,2020-12-31,0.04974146209127819,0.0013089491480331044,0.04843251294324508,0.2617898296066209,0,0.0,rebalance,1,2020-12-31,3,conviction_curve,concentrated_alpha,1.8467522876229745,184675.22876229745,0.010430176521181167,1.2657290515882111,126572.90515882112,3
2020-12-31,2021-01-29,0.007862108771981829,0.0015184751246030536,0.006343633647378775,0.30369502492061073,0,0.0,rebalance,1,2021-01-29,3,conviction_curve,concentrated_alpha,1.8584674075731134,185846.74075731135,0.019783011092645797,1.2907689834560647,129076.89834560647,3
2021-01-29,2021-02-26,0.12035719288337503,0.005,0.11535719288337502,1.0,0,0.0,rebalance,1,2021-02-26,3,conviction_curve,concentrated_alpha,2.072854990775991,207285.4990775991,0.03390692818493535,1.3345349946814515,133453.49946814516,3
2021-02-26,2021-03-31,0.005932611288341515,0.0034999999999999996,0.002432611288341515,0.7,0,0.0,rebalance,1,2021-03-31,3,conviction_curve,concentrated_alpha,2.0778974412256477,207789.74412256476,0.03025511171709616,1.3749115000359131,137491.15000359132,3
2021-03-31,2021-04-30,0.07170579416784753,0.0025,0.06920579416784753,0.5,0,0.0,rebalance,1,2021-04-30,3,conviction_curve,concentrated_alpha,2.221699983845007,222169.99838450068,0.04298397709378654,1.4340106644594406,143401.06644594404,3
2021-04-30,2021-05-28,0.05988186323965354,0.005,0.05488186323965354,1.0,0,0.0,rebalance,1,2021-05-28,3,conviction_curve,concentrated_alpha,2.3436310185179288,234363.1018517929,0.0022372431821326977,1.437218895041608,143721.8895041608,3
2021-05-28,2021-06-30,0.13956006647028488,0.0010373165370566799,0.1385227499332282,0.20746330741133598,0,0.0,rebalance,1,2021-06-30,3,conviction_curve,concentrated_alpha,2.6682772320318446,266827.7232031845,0.02805780049690143,1.4775440960690627,147754.40960690627,3
2021-06-30,2021-07-30,0.05625595034507162,0.004,0.05225595034507162,0.7999999999999999,0,0.0,rebalance,1,2021-07-30,3,conviction_curve,concentrated_alpha,2.807710594575786,280771.0594575786,0.015560401301869975,1.500535275145106,150053.52751451058,3
2021-07-30,2021-08-31,-0.0030166507141038933,0.004073252970599966,-0.007089903684703859,0.8146505941199932,0,0.0,rebalance,1,2021-08-31,3,conviction_curve,concentrated_alpha,2.787804196885721,278780.4196885721,0.031211535480812236,1.5473692851255079,154736.92851255077,3
2021-08-31,2021-09-30,-0.04156869747172063,0.0034999999999999996,-0.045068697471720626,0.7,0,0.0,rebalance,1,2021-09-30,3,conviction_curve,concentrated_alpha,2.6621614929258857,266216.1492925886,-0.03692455278299067,1.4902333662821126,149023.33662821125,3
2021-09-30,2021-10-29,0.02306228867690794,0.0034239042917907077,0.01963838438511723,0.6847808583581415,0,0.0,rebalance,1,2021-10-29,3,conviction_curve,concentrated_alpha,2.714442043619222,271444.2043619222,0.058900078952683455,1.5780082292140523,157800.82292140523,3
2021-10-29,2021-11-30,-0.05154767516142893,0.004,-0.05554767516142893,0.8,0,0.0,rebalance,1,2021-11-30,3,conviction_curve,concentrated_alpha,2.563661098735736,256366.10987357362,-0.0218112695533057,1.54358986636933,154358.986636933,3
2021-11-30,2021-12-31,0.022588822407127254,0.005,0.017588822407127253,1.0,0,0.0,rebalance,1,2021-12-31,3,conviction_curve,concentrated_alpha,2.6087528785134597,260875.28785134596,0.06282239909240794,1.6405618849893806,164056.18849893805,3
2021-12-31,2022-01-31,-0.02336722732605201,0.005,-0.02836722732605201,1.0,0,0.0,rebalance,1,2022-01-31,3,conviction_curve,concentrated_alpha,2.534749792571176,253474.9792571176,-0.05212485614690532,1.5550478327342132,155504.78327342132,3
2022-01-31,2022-02-28,-0.022633731477721488,0.003576031056808739,-0.026209762534530227,0.7152062113617478,0,0.0,rebalance,1,2022-02-28,3,conviction_curve,concentrated_alpha,2.4683146024234355,246831.46024234354,-0.052848979663656315,1.4728651414460299,147286.514144603,3
2022-02-28,2022-03-31,0.038409006102660445,0.005,0.03340900610266045,1.0,0,0.0,rebalance,1,2022-03-31,3,conviction_curve,concentrated_alpha,2.5507785400390857,255077.85400390858,0.05563992884777025,1.554815253118448,155481.5253118448,3
2022-03-31,2022-04-29,-0.10613035401158742,0.0024167465617953416,-0.10854710057338277,0.4833493123590683,0,0.0,rebalance,1,2022-04-29,3,conviction_curve,concentrated_alpha,2.2738989253130364,227389.89253130363,-0.08589793790393885,1.4212598290539826,142125.98290539827,3
2022-04-29,2022-05-31,0.019660967550327882,0.004,0.015660967550327882,0.8,0,0.0,rebalance,1,2022-05-31,3,conviction_curve,concentrated_alpha,2.3095103825950893,230951.03825950893,-0.013031299183227651,1.4027389670044772,140273.89670044772,3
2022-05-31,2022-06-30,-0.1136893937922733,0.005,-0.1186893937922733,1.0,0,0.0,rebalance,1,2022-06-30,3,conviction_curve,concentrated_alpha,2.0353959953279173,203539.59953279173,-0.06727250117647621,1.3083732081963795,130837.32081963794,3
2022-06-30,2022-07-29,0.02973504025937982,0.005,0.02473504025937982,1.0,0,0.0,rebalance,1,2022-07-29,3,conviction_curve,concentrated_alpha,2.0857415972161335,208574.15972161334,0.07667312362593548,1.4086902689372822,140869.0268937282,3
2022-07-29,2022-08-31,0.03114702818173467,0.003913705378101356,0.027233322803633313,0.7827410756202712,0,0.0,rebalance,1,2022-08-31,3,conviction_curve,concentrated_alpha,2.142543271418086,214254.3271418086,-0.03685206002967012,1.3567771305831933,135677.71305831932,3
2022-08-31,2022-09-30,-0.012949239862484483,0.0023473989237223175,-0.0152966387862068,0.4694797847444635,0,0.0,rebalance,1,2022-09-30,3,conviction_curve,concentrated_alpha,2.109769560911386,210976.9560911386,-0.07270756393612066,1.2581291706142494,125812.91706142495,3
2022-09-30,2022-10-31,0.15397544474368502,0.0014735089924228046,0.15250193575126222,0.2947017984845609,0,0.0,rebalance,1,2022-10-31,3,conviction_curve,concentrated_alpha,2.431513502939463,243151.35029394628,0.048300497766710304,1.318897435809736,131889.74358097362,3
2022-10-31,2022-11-30,0.001174807206493802,0.0004954479657220543,0.0006793592407717477,0.09908959314441086,0,0.0,rebalance,1,2022-11-30,3,conviction_curve,concentrated_alpha,2.433165374106746,243316.5374106746,0.057174347138300385,1.3943045356445363,139430.45356445364,3
2022-11-30,2022-12-30,-0.06255764622401955,0.005,-0.06755764622401955,1.0,0,0.0,rebalance,1,2022-12-30,3,conviction_curve,concentrated_alpha,2.2687864485583082,226878.64485583082,-0.06192215514513433,1.3079661938687908,130796.61938687907,3
2022-12-30,2023-01-31,0.052172039255364046,0.0025,0.049672039255364044,0.5,0,0.0,rebalance,1,2023-01-31,3,conviction_curve,concentrated_alpha,2.3814816980931344,238148.16980931343,0.07715983201451837,1.4088886456683756,140888.86456683755,3
2023-01-31,2023-02-28,-0.02472213629829718,0.0035275212420930804,-0.02824965754039026,0.705504248418616,0,0.0,rebalance,1,2023-02-28,3,conviction_curve,concentrated_alpha,2.3142056556832964,231420.56556832965,-0.040740821662406224,1.3514893646130113,135148.93646130114,3
2023-02-28,2023-03-31,0.054780998591718304,0.0035000000000000005,0.0512809985917183,0.7000000000000001,0,0.0,rebalance,1,2023-03-31,3,conviction_curve,concentrated_alpha,2.432880432653338,243288.0432653338,0.04381243056240969,1.410701398555954,141070.1398555954,3
2023-03-31,2023-04-28,0.000764427199584084,0.0010223019413420293,-0.00025787474175794527,0.20446038826840585,0,0.0,rebalance,1,2023-04-28,3,conviction_curve,concentrated_alpha,2.4322530542400393,243225.30542400395,0.010512763940443648,1.4255317693494265,142553.17693494266,3
2023-04-28,2023-05-31,0.12175667473278481,0.0025,0.11925667473278481,0.5,0,0.0,rebalance,1,2023-05-31,3,conviction_curve,concentrated_alpha,2.722315465597366,272231.5465597366,0.012752317130812818,1.443710602552219,144371.0602552219,3
2023-05-31,2023-06-30,0.06050345333135365,0.0025,0.05800345333135365,0.5,0,0.0,rebalance,1,2023-06-30,3,conviction_curve,concentrated_alpha,2.880219163659365,288021.9163659365,0.055571875992058706,1.5239403091256714,152394.03091256713,3
2023-06-30,2023-07-31,0.02070224542851027,0.0015314591503020698,0.0191707862782082,0.30629183006041394,0,0.0,rebalance,1,2023-07-31,3,conviction_curve,concentrated_alpha,2.9354352296802784,293543.52296802786,0.027188318494295816,1.5653736836164758,156537.3683616476,3
2023-07-31,2023-08-31,0.05045934372114023,0.004,0.04645934372114023,0.7999999999999999,0,0.0,rebalance,1,2023-08-31,3,conviction_curve,concentrated_alpha,3.0718136239871385,307181.3623987138,-0.013319553480323099,1.5445236051208557,154452.36051208558,3
2023-08-31,2023-09-29,-0.0660856700799627,0.0025,-0.0685856700799627,0.5,0,0.0,rebalance,1,2023-09-29,3,conviction_curve,concentrated_alpha,2.8611312282252217,286113.1228225222,-0.05035243158974001,1.4667530859552693,146675.30859552693,3
2023-09-29,2023-10-31,-0.029989210603423914,7.53183965209741e-05,-0.030064528999944887,0.015063679304194819,0,0.0,rebalance,1,2023-10-31,3,conviction_curve,concentrated_alpha,2.7751126654415965,277511.2665441597,-0.011782976828133784,1.4494703683308647,144947.0368330865,3
2023-10-31,2023-11-30,0.026963206579527783,0.005,0.021963206579527782,1.0,0,0.0,rebalance,1,2023-11-30,3,conviction_curve,concentrated_alpha,2.8360630381941547,283606.30381941545,0.08418635820909626,1.5714959999726377,157149.59999726378,3
2023-11-30,2023-12-29,0.1089076207857945,0.005,0.10390762078579449,1.0,0,0.0,rebalance,1,2023-12-29,3,conviction_curve,concentrated_alpha,3.130751600891441,313075.16008914413,0.03225504556406067,1.6221846750554942,162218.46750554943,3
2023-12-29,2024-01-31,0.06785185841855683,0.0025,0.06535185841855683,0.5,0,0.0,rebalance,1,2024-01-31,3,conviction_curve,concentrated_alpha,3.3353520362565687,333535.2036256569,0.034443570610795504,1.6780585074545185,167805.85074545184,3
2024-01-31,2024-02-29,0.24969705663902922,0.0015357310875242856,0.24816132555150494,0.3071462175048571,0,0.0,rebalance,1,2024-02-29,3,conviction_curve,concentrated_alpha,4.16305741875491,416305.741875491,0.04706095768814511,1.7570295478720674,175702.95478720675,3
2024-02-29,2024-03-28,0.10060440470138605,0.00046020847771642234,0.10014419622366963,0.09204169554328447,0,0.0,rebalance,1,2024-03-28,3,conviction_curve,concentrated_alpha,4.579963457789105,457996.34577891044,0.020768607847259535,1.79352060552787,179352.060552787,3
2024-03-28,2024-04-30,-0.10765283126800106,0.001201018431617592,-0.10885384969961864,0.2402036863235184,0,0.0,rebalance,1,2024-04-30,3,conviction_curve,concentrated_alpha,4.081416803925184,408141.6803925184,-0.042980527368667976,1.7164341440557096,171643.41440557095,3
2024-04-30,2024-05-31,0.03748720073494305,0.005,0.03248720073494305,1.0,0,0.0,rebalance,1,2024-05-31,3,conviction_curve,concentrated_alpha,4.2140106109172715,421401.06109172717,0.05280777301086581,1.8070752087231032,180707.52087231033,3
2024-05-31,2024-06-28,-0.014345283174995926,0.0015048706135726531,-0.01585015378856858,0.3009741227145306,0,0.0,rebalance,1,2024-06-28,3,conviction_curve,concentrated_alpha,4.147217894667573,414721.7894667573,0.03628156111594816,1.8726387183495052,187263.87183495052,3
2024-06-28,2024-07-31,0.007417530126283456,0.002532845857376455,0.004884684268907001,0.506569171475291,0,0.0,rebalance,1,2024-07-31,3,conviction_curve,concentrated_alpha,4.167475744677385,416747.5744677385,-0.005188955797986838,1.862921678814391,186292.1678814391,3
2024-07-31,2024-08-30,0.05608042144980101,0.003507116732964779,0.05257330471683623,0.7014233465929558,0,0.0,rebalance,1,2024-08-30,3,conviction_curve,concentrated_alpha,4.386573716902333,438657.37169023335,0.01510094222535563,1.8910535514565296,189105.35514565295,3
2024-08-30,2024-09-30,0.07934380047248786,0.0034999999999999996,0.07584380047248786,0.7,0,0.0,rebalance,1,2024-09-30,3,conviction_curve,concentrated_alpha,4.719268138644933,471926.81386449334,0.032523471991868114,1.9525571786724487,195255.71786724488,3
2024-09-30,2024-10-31,0.04028204165160043,0.0012503594938551455,0.03903168215774529,0.2500718987710291,0,0.0,rebalance,1,2024-10-31,3,conviction_curve,concentrated_alpha,4.903469112649696,490346.9112649696,0.0035121523976351376,1.9594148570490428,195941.48570490428,3
2024-10-31,2024-11-29,0.12502360086011263,0.0025119687886064825,0.12251163207150614,0.5023937577212965,0,0.0,rebalance,1,2024-11-29,3,conviction_curve,concentrated_alpha,5.50420111645263,550420.111645263,0.05557010194106948,2.0682997404001044,206829.97404001045,3
2024-11-29,2024-12-31,0.00678589173387192,0.0016348610374530242,0.005151030696418896,0.32697220749060485,0,0.0,rebalance,1,2024-12-31,3,conviction_curve,concentrated_alpha,5.532553425362741,553255.3425362741,-0.02953457413823035,2.007213388377175,200721.3388377175,3
2024-12-31,2025-01-31,0.007659639636150385,0.003562344708816673,0.004097294927333712,0.7124689417633346,0,0.0,rebalance,1,2025-01-31,3,conviction_curve,concentrated_alpha,5.555221928447682,555522.1928447682,0.021473788244114722,2.0503158636399386,205031.58636399385,3
2025-01-31,2025-02-28,-0.009363284989993972,0.0010886669393423696,-0.010451951929336342,0.2177333878684739,0,0.0,rebalance,1,2025-02-28,3,conviction_curve,concentrated_alpha,5.497159015894751,549715.9015894751,-0.02416353466553889,2.0007729851935707,200077.29851935708,3
2025-02-28,2025-03-31,-0.034881222611128165,0.005,-0.03988122261112816,1.0,0,0.0,rebalance,1,2025-03-31,3,conviction_curve,concentrated_alpha,5.277925593453083,527792.5593453083,-0.037035960695554704,1.9266724355532139,192667.2435553214,3
2025-03-31,2025-04-30,-0.0052765334264266,0.0010466266403050617,-0.006323160066731661,0.20932532806101234,0,0.0,rebalance,1,2025-04-30,3,conviction_curve,concentrated_alpha,5.24455242510538,524455.242510538,-0.005135743031774775,1.916777541017809,191677.75410178088,3
2025-04-30,2025-05-30,0.019508072442354175,0.002013729052355676,0.0174943433899985,0.40274581047113517,0,0.0,rebalance,1,2025-05-30,3,conviction_curve,concentrated_alpha,5.336302426157023,533630.2426157023,0.059206229680200506,2.0302627123571595,203026.27123571595,3
2025-05-30,2025-06-30,-0.02863185107010842,0.0019471120519121599,-0.03057896312202058,0.38942241038243197,0,0.0,rebalance,1,2025-06-30,3,conviction_curve,concentrated_alpha,5.173123831059619,517312.3831059619,0.04414970501723414,2.119898212215218,211989.8212215218,3
2025-06-30,2025-07-31,0.05200839743561849,0.003459484277960277,0.04854891315765821,0.6918968555920554,0,0.0,rebalance,1,2025-07-31,3,conviction_curve,concentrated_alpha,5.424273370687544,542427.3370687544,0.006453684327711651,2.133579366083735,213357.9366083735,3
