rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,weighted_forward_return,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_stock_names,portfolio_mode
2023-01-31,AVGO,BROADCOM INC,Information Technology,0.3375725386894471,4.540880403756601,0.7333447764128189,early_scout,preferred_final_label,0.01787286475602312,0.0060333883293438705,3,score_power,rebalance,1,2023-02-28,3,concentrated_alpha
2023-01-31,LRCX,LAM RESEARCH CORP,Information Technology,0.26285077337467566,3.6812885959552526,0.7000301904511609,early_scout,preferred_final_label,-0.017525830099759387,-0.004606677995754924,3,score_power,rebalance,1,2023-02-28,3,concentrated_alpha
2023-02-28,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.3465658903067517,4.2065161002664375,0.7597160870346851,early_scout,preferred_final_label,0.04537153300800645,0.015724225731501926,3,score_power,rebalance,1,2023-03-31,3,concentrated_alpha
2023-02-28,AVGO,BROADCOM INC,Information Technology,0.3291853335396759,4.979983443101357,0.7531517325780075,early_scout,preferred_final_label,0.08350018004985271,0.027487034620333754,3,score_power,rebalance,1,2023-03-31,3,concentrated_alpha
2023-02-28,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.32424877615357245,4.881395069040437,0.751255846550495,early_scout,preferred_final_label,0.03522589036379631,0.011421951839380873,3,score_power,rebalance,1,2023-03-31,3,concentrated_alpha
2023-03-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.40918141667573144,4.67155085040925,0.787306310160379,early_scout,preferred_final_label,0.013433936189081619,0.005496917041379793,3,score_power,rebalance,1,2023-04-28,3,concentrated_alpha
2023-03-31,AVGO,BROADCOM INC,Information Technology,0.3705438266357661,4.6576273021487244,0.7708203099204569,early_scout,preferred_final_label,-0.019561916945116553,-0.007248547561174524,3,score_power,rebalance,1,2023-04-28,3,concentrated_alpha
2023-03-31,LRCX,LAM RESEARCH CORP,Information Technology,0.2202747566885025,3.663090283575987,0.696572213843571,early_scout,preferred_final_label,-0.00041982905710880036,-9.247774340540442e-05,3,score_power,rebalance,1,2023-04-28,3,concentrated_alpha
2023-04-28,NOW,SERVICENOW INC,Information Technology,0.33681264745706635,5.390841529084468,0.7168627361132398,early_scout,preferred_final_label,0.17201023282853312,0.05793522190868462,3,score_power,rebalance,1,2023-05-31,3,concentrated_alpha
2023-04-28,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.33202574729628564,3.963597064613278,0.715064686902483,early_scout,preferred_final_label,-0.06611151200808008,-0.02195072417937015,3,score_power,rebalance,1,2023-05-31,3,concentrated_alpha
2023-04-28,AVGO,BROADCOM INC,Information Technology,0.3311616052466481,5.232086618227059,0.7147387210291172,early_scout,preferred_final_label,0.27792505960471137,0.09203810887696658,3,score_power,rebalance,1,2023-05-31,3,concentrated_alpha
2023-05-31,NOW,SERVICENOW INC,Information Technology,0.5157512207661092,5.786163996467275,0.833859786046711,early_scout,preferred_final_label,0.048709789912750656,0.025122133610761866,3,score_power,rebalance,1,2023-06-30,3,concentrated_alpha
2023-05-31,FLEX,FLEX LTD,Information Technology,0.25268413238089016,2.9517213855853117,0.7219125532094048,early_scout,preferred_final_label,0.08274514502083052,0.020908385178319493,3,score_power,rebalance,1,2023-06-30,3,concentrated_alpha
2023-05-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.23156464685300068,4.181174995718129,0.7107608479654186,early_scout,preferred_final_label,0.05662507434364583,0.013112365343411257,3,score_power,rebalance,1,2023-06-30,3,concentrated_alpha
2023-06-30,NOW,SERVICENOW INC,Information Technology,0.4622022602574748,4.6542737737863495,0.7836417654428329,early_scout,preferred_final_label,0.031006548206660378,0.014331296663900778,3,score_power,rebalance,1,2023-07-31,3,concentrated_alpha
2023-06-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.3216249889794321,4.1382612412884425,0.7230243978280593,early_scout,preferred_final_label,-0.02935691342616642,-0.009441916957160916,3,score_power,rebalance,1,2023-07-31,3,concentrated_alpha
2023-06-30,DKS,DICKS SPORTING INC,Consumer Discretionary,0.21617275076309306,2.5526266125566557,0.6680843764692477,early_scout,preferred_final_label,0.07003022676515003,0.015138626756385665,3,score_power,rebalance,1,2023-07-31,3,concentrated_alpha
2023-07-31,MA,MASTERCARD INC CLASS A,Financials,0.47043290034074947,5.541807321338069,0.7702188330011353,early_scout,preferred_final_label,0.050942201898642514,0.02396488778892243,3,score_power,rebalance,1,2023-08-31,3,concentrated_alpha
2023-07-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.2657456624441875,3.774515502968971,0.6872923903315876,early_scout,preferred_final_label,0.06568899139452933,0.01745656453342973,3,score_power,rebalance,1,2023-08-31,3,concentrated_alpha
2023-07-31,NOW,SERVICENOW INC,Information Technology,0.263821437215063,4.075844172678155,0.6863823385730761,early_scout,preferred_final_label,0.026407726767300854,0.006966924429332002,3,score_power,rebalance,1,2023-08-31,3,concentrated_alpha
2023-08-31,MA,MASTERCARD INC CLASS A,Financials,0.4556984776977823,5.313428620837753,0.7975696535679693,early_scout,preferred_final_label,-0.04890774313912183,-0.022287184096131975,3,score_power,rebalance,1,2023-09-29,3,concentrated_alpha
2023-08-31,LRCX,LAM RESEARCH CORP,Information Technology,0.30614715370059814,5.208939617310375,0.7351997175476548,early_scout,preferred_final_label,-0.11297962329165412,-0.03458839009690571,3,score_power,rebalance,1,2023-09-29,3,concentrated_alpha
2023-08-31,EXE,EXPAND ENERGY CORP,Energy,0.2381543686016196,2.8137569311355373,0.7017501194789533,early_scout,preferred_final_label,-0.03868955761452775,-0.009214087165163838,3,score_power,rebalance,1,2023-09-29,3,concentrated_alpha
2023-09-29,MA,MASTERCARD INC CLASS A,Financials,0.46268629453231064,5.6872385479851335,0.7620543232265797,early_scout,preferred_final_label,-0.0365371700225523,-0.016905247810431744,3,score_power,rebalance,1,2023-10-31,3,concentrated_alpha
2023-09-29,LRCX,LAM RESEARCH CORP,Information Technology,0.2706118292193519,5.291218840463559,0.6845964602583047,early_scout,preferred_final_label,-0.05481068558834201,-0.014832419887828002,3,score_power,rebalance,1,2023-10-31,3,concentrated_alpha
2023-09-29,EXE,EXPAND ENERGY CORP,Energy,0.2667018762483375,2.6822027417037697,0.6827705794468637,early_scout,preferred_final_label,0.02361290042177422,0.006297604846152344,3,score_power,rebalance,1,2023-10-31,3,concentrated_alpha
2023-10-31,CTRA,COTERRA ENERGY INC,Energy,0.3523457368465037,3.0461767909455197,0.6811891133772503,early_scout,preferred_final_label,-0.039868912962154224,-0.014047641514919353,3,score_power,rebalance,1,2023-11-30,3,concentrated_alpha
2023-10-31,STLD,STEEL DYNAMICS INC,Materials,0.3249420748848977,2.6404754773290664,0.6708250937960449,early_scout,preferred_final_label,0.12097137172630634,0.03930868853041823,3,score_power,rebalance,1,2023-11-30,3,concentrated_alpha
2023-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.32271218826859865,3.511474429663333,0.6699628518689984,early_scout,preferred_final_label,0.05303125771356498,0.01711383322338056,3,score_power,rebalance,1,2023-11-30,3,concentrated_alpha
2023-11-30,LRCX,LAM RESEARCH CORP,Information Technology,0.44890799870404835,4.707686261390311,0.7076906469258093,early_scout,preferred_final_label,0.0825271938873986,0.03704711744665308,3,score_power,rebalance,1,2023-12-29,3,concentrated_alpha
2023-11-30,CNM,CORE & MAIN INC CLASS A,Industrials,0.3108162012126807,2.543921640717455,0.6503151968882279,early_scout,preferred_final_label,0.14322331284092082,0.044516126022310365,3,score_power,rebalance,1,2023-12-29,3,concentrated_alpha
2023-11-30,DKS,DICKS SPORTING INC,Consumer Discretionary,0.24027580008327093,2.401985100018212,0.6159759447967563,early_scout,preferred_final_label,0.12338514994909477,0.029646465622413104,3,score_power,rebalance,1,2023-12-29,3,concentrated_alpha
2023-12-29,MA,MASTERCARD INC CLASS A,Financials,0.44918419614277083,5.671118445315882,0.75952781091512,early_scout,preferred_final_label,0.07457643917951651,0.03349855788404136,3,score_power,rebalance,1,2024-01-31,3,concentrated_alpha
2023-12-29,LRCX,LAM RESEARCH CORP,Information Technology,0.3337036457289894,4.975099214987133,0.7098762465154493,early_scout,preferred_final_label,0.08208122929437356,0.02739080546144958,3,score_power,rebalance,1,2024-01-31,3,concentrated_alpha
2023-12-29,DKS,DICKS SPORTING INC,Consumer Discretionary,0.2171121581282398,2.705318110913922,0.649935687364013,early_scout,preferred_final_label,0.029696350202432553,0.006447438680982123,3,score_power,rebalance,1,2024-01-31,3,concentrated_alpha
2024-01-31,MA,MASTERCARD INC CLASS A,Financials,0.4507622998313324,6.247779220650433,0.8040243258200517,early_scout,preferred_final_label,0.043758184316817106,0.01972453979909182,3,score_power,rebalance,1,2024-02-29,3,concentrated_alpha
2024-01-31,SMCI,SUPER MICRO COMPUTER INC,Information Technology,0.3848375463808527,4.587620323500487,0.7725568478971224,early_scout,preferred_final_label,0.63311117666739,0.24364495181497295,3,score_power,rebalance,1,2024-02-29,3,concentrated_alpha
2024-01-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.16440015378781486,2.5786567771948485,0.6400602140913405,early_scout,preferred_final_label,0.18942305740201837,0.031141179767849903,3,score_power,rebalance,1,2024-02-29,3,concentrated_alpha
2024-02-29,MA,MASTERCARD INC CLASS A,Financials,0.43339470380017703,7.1092587395865525,0.7800046484779379,early_scout,preferred_final_label,0.01210769619559171,0.005247411406390999,3,score_power,rebalance,1,2024-03-28,3,concentrated_alpha
2024-02-29,SMCI,SUPER MICRO COMPUTER INC,Information Technology,0.3372714216863537,4.629148684061202,0.7395064345265867,early_scout,preferred_final_label,0.14528049106071483,0.048998957763338895,3,score_power,rebalance,1,2024-03-28,3,concentrated_alpha
2024-02-29,DKS,DICKS SPORTING INC,Consumer Discretionary,0.2293338745134693,3.1586082787393077,0.6863298359770018,early_scout,preferred_final_label,0.25483204642687873,0.05844162055727239,3,score_power,rebalance,1,2024-03-28,3,concentrated_alpha
2024-03-28,MA,MASTERCARD INC CLASS A,Financials,0.4068433841868453,6.832695912120242,0.8010540135674684,early_scout,preferred_final_label,-0.07124083061569997,-0.02898386061997319,3,score_power,rebalance,1,2024-04-30,3,concentrated_alpha
2024-03-28,SMCI,SUPER MICRO COMPUTER INC,Information Technology,0.4036487698294433,5.263427356654757,0.7996130390913538,early_scout,preferred_final_label,-0.23033663305905783,-0.09297509858094458,3,score_power,rebalance,1,2024-04-30,3,concentrated_alpha
2024-03-28,CNM,CORE & MAIN INC CLASS A,Industrials,0.18950784598371145,2.307244641626043,0.684751380807918,early_scout,preferred_final_label,-0.014657130212168634,-0.0027776411748108576,3,score_power,rebalance,1,2024-04-30,3,concentrated_alpha
2024-04-30,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,0.5032217252783592,8.088299454277381,0.8008225168086671,early_scout,preferred_final_label,-0.0044783068890612565,-0.002253581319039367,3,score_power,rebalance,1,2024-05-31,3,concentrated_alpha
2024-04-30,UAL,UNITED AIRLINES HOLDINGS INC,Industrials,0.29954653691339206,3.297166786101837,0.7095874723904221,early_scout,preferred_final_label,0.04085600022917868,0.012238273380783225,3,score_power,rebalance,1,2024-05-31,3,concentrated_alpha
2024-04-30,DKS,DICKS SPORTING INC,Consumer Discretionary,0.19723173780824882,2.322961652681241,0.6514931043194989,early_scout,preferred_final_label,0.13734777055360037,0.027089339470375225,3,score_power,rebalance,1,2024-05-31,3,concentrated_alpha
2024-05-31,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,0.45740946002856414,6.096289067124846,0.7772477086057139,early_scout,preferred_final_label,-0.001395413474490237,-0.0006382753238831618,3,score_power,rebalance,1,2024-06-28,3,concentrated_alpha
2024-05-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.3326227183946943,4.269397159869584,0.7229149285297551,early_scout,preferred_final_label,-0.0497752191271561,-0.016556368694766246,3,score_power,rebalance,1,2024-06-28,3,concentrated_alpha
2024-05-31,TT,TRANE TECHNOLOGIES PLC,Industrials,0.20996782157674151,3.9881405794599587,0.658256338896807,early_scout,preferred_final_label,0.006424946501980111,0.0013490320207678694,3,score_power,rebalance,1,2024-06-28,3,concentrated_alpha
2024-06-28,TT,TRANE TECHNOLOGIES PLC,Industrials,0.38410750966749907,4.223433683086975,0.6695294249667869,early_scout,preferred_final_label,0.01799988151773313,0.006913889664086516,3,score_power,rebalance,1,2024-07-31,3,concentrated_alpha
2024-06-28,DKS,DICKS SPORTING INC,Consumer Discretionary,0.37183689655738844,3.589410353482332,0.6644791355483943,early_scout,preferred_final_label,0.0026378490956529,0.000980849621314288,3,score_power,rebalance,1,2024-07-31,3,concentrated_alpha
2024-06-28,ANET,ARISTA NETWORKS INC,Information Technology,0.2440555937751125,6.308473069923398,0.6058962282444484,future_winner,preferred_final_label,-0.011868826806394894,-0.002896653573648678,3,score_power,rebalance,1,2024-07-31,3,concentrated_alpha
2024-07-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.40701959826400275,3.7244014099056795,0.680907713764298,early_scout,preferred_final_label,0.08926426215973127,0.03633230412358644,3,score_power,rebalance,1,2024-08-30,3,concentrated_alpha
2024-07-31,ETR,ENTERGY CORP,Utilities,0.36374373402961147,2.6465594014401086,0.662700665901587,early_scout,preferred_final_label,0.03428551475209485,0.012471141159054308,3,score_power,rebalance,1,2024-08-30,3,concentrated_alpha
2024-07-31,TPL,TEXAS PACIFIC LAND CORP,Energy,0.22923666770638582,1.7161563047050974,0.5977839413545677,early_scout,preferred_final_label,0.0058131797215346115,0.0013325939481429302,3,score_power,rebalance,1,2024-08-30,3,concentrated_alpha
2024-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5103934202726763,5.97744471996357,0.7900181929739243,early_scout,preferred_final_label,0.09334185855767774,0.047641070443861525,3,score_power,rebalance,1,2024-09-30,3,concentrated_alpha
2024-08-30,DKS,DICKS SPORTING INC,Consumer Discretionary,0.2831407949828126,3.562109025915032,0.6897131346598847,early_scout,preferred_final_label,-0.12361825143900385,-0.035001369986824765,3,score_power,rebalance,1,2024-09-30,3,concentrated_alpha
2024-08-30,DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,0.2064657847445111,2.524833138440174,0.6469494620218568,early_scout,preferred_final_label,0.3487917331267507,0.07201355889241268,3,score_power,rebalance,1,2024-09-30,3,concentrated_alpha
2024-09-30,DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,0.4146585336785648,2.9377455199145652,0.6786297911374024,early_scout,preferred_final_label,0.03530167531254125,0.014638140921495145,3,score_power,rebalance,1,2024-10-31,3,concentrated_alpha
2024-09-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.33876904755491716,5.554893792550563,0.647464836389873,future_winner,preferred_final_label,0.10430461777055045,0.03533517601770906,3,score_power,rebalance,1,2024-10-31,3,concentrated_alpha
2024-09-30,DKS,DICKS SPORTING INC,Consumer Discretionary,0.2465724187665181,3.2139125817932324,0.6044297506432446,early_scout,preferred_final_label,-0.04330090667917663,-0.01067680929466786,3,score_power,rebalance,1,2024-10-31,3,concentrated_alpha
2024-10-31,DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,0.3627213202188905,2.1350445667918168,0.6672930911444497,early_scout,preferred_final_label,0.18571234084856525,0.06736182545353217,3,score_power,rebalance,1,2024-11-29,3,concentrated_alpha
2024-10-31,TW,TRADEWEB MARKETS INC CLASS A,Financials,0.32456730897275,2.6372042309235875,0.6527387921684886,early_scout,preferred_final_label,0.0692553355635499,0.022478017895866183,3,score_power,rebalance,1,2024-11-29,3,concentrated_alpha
2024-10-31,WDAY,WORKDAY INC CLASS A,Information Technology,0.3127113708083596,2.7697323938456,0.6480437100066008,early_scout,preferred_final_label,0.05695414883382521,0.017810209955048818,3,score_power,rebalance,1,2024-11-29,3,concentrated_alpha
2024-11-29,WDAY,WORKDAY INC CLASS A,Information Technology,0.39438989319765694,3.331545808645683,0.6588138698579813,early_scout,preferred_final_label,0.05773989005375224,0.0227720290715438,3,score_power,rebalance,1,2024-12-31,3,concentrated_alpha
2024-11-29,TW,TRADEWEB MARKETS INC CLASS A,Financials,0.3080272766363233,2.018085890657865,0.6253578213211185,early_scout,preferred_final_label,-0.035059290440050184,-0.010799217755050543,3,score_power,rebalance,1,2024-12-31,3,concentrated_alpha
2024-11-29,DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,0.2975828301660199,1.4592355418337841,0.6210084539158869,early_scout,preferred_final_label,-0.057831330804945735,-0.01720961109320308,3,score_power,rebalance,1,2024-12-31,3,concentrated_alpha
2024-12-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.44627127720564735,4.4727310757258065,0.7566250111324246,early_scout,preferred_final_label,0.012862664376378508,0.0057402376595140185,3,score_power,rebalance,1,2025-01-31,3,concentrated_alpha
2024-12-31,TW,TRADEWEB MARKETS INC CLASS A,Financials,0.31910154949529584,3.1793830956784843,0.7033899766288025,early_scout,preferred_final_label,-0.0519044244607646,-0.01656278227109152,3,score_power,rebalance,1,2025-01-31,3,concentrated_alpha
2024-12-31,ACN,ACCENTURE PLC CLASS A,Information Technology,0.23462717329905683,4.564726524185617,0.6618384559343866,early_scout,preferred_final_label,0.08399817393095255,0.01970825411170192,3,score_power,rebalance,1,2025-01-31,3,concentrated_alpha
2025-01-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.42918529465734695,3.8134790122794273,0.7051087376650009,early_scout,preferred_final_label,-0.030059432226945404,-0.012901066277554114,3,score_power,rebalance,1,2025-02-28,3,concentrated_alpha
2025-01-31,TW,TRADEWEB MARKETS INC CLASS A,Financials,0.28952425801551185,3.1395943501739825,0.6499358583651211,early_scout,preferred_final_label,0.09895347432009438,0.02864943123058233,3,score_power,rebalance,1,2025-02-28,3,concentrated_alpha
2025-01-31,DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,0.2812904473271413,2.112394223897981,0.6463033040525934,early_scout,preferred_final_label,-0.12009805586274791,-0.03378243585675236,3,score_power,rebalance,1,2025-02-28,3,concentrated_alpha
2025-02-28,MA,MASTERCARD INC CLASS A,Financials,0.43828482409922237,5.019687658237342,0.7937097220122811,early_scout,preferred_final_label,-0.05288132104511689,-0.023177080492393563,3,score_power,rebalance,1,2025-03-31,3,concentrated_alpha
2025-02-28,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.2926352330788508,3.7033271926148696,0.7353588800316343,early_scout,preferred_final_label,0.031364172337928986,0.009178261882435094,3,score_power,rebalance,1,2025-03-31,3,concentrated_alpha
2025-02-28,DASH,DOORDASH INC CLASS A,Consumer Discretionary,0.26907994282192677,4.474007907199501,0.7246459009776481,early_scout,preferred_final_label,-0.08924906894974205,-0.02401513436990679,3,score_power,rebalance,1,2025-03-31,3,concentrated_alpha
2025-03-31,MA,MASTERCARD INC CLASS A,Financials,0.39870042459239186,5.375696867780542,0.7707732655287898,early_scout,preferred_final_label,0.007447559360510336,0.0029693450792125133,3,score_power,rebalance,1,2025-04-30,3,concentrated_alpha
2025-03-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.37217226374196966,4.225876812453638,0.7596132008336711,early_scout,preferred_final_label,-0.014380940461098612,-0.005352187166145555,3,score_power,rebalance,1,2025-04-30,3,concentrated_alpha
2025-03-31,ETR,ENTERGY CORP,Utilities,0.22912731166563857,3.5869316209021034,0.6909927990717928,early_scout,preferred_final_label,-0.02343015484176092,-0.005368488390802325,3,score_power,rebalance,1,2025-04-30,3,concentrated_alpha
2025-04-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.41610121627806185,4.817905921749272,0.7764928497426398,early_scout,preferred_final_label,-0.03405688503867821,-0.014171111287236129,3,score_power,rebalance,1,2025-05-30,3,concentrated_alpha
2025-04-30,MA,MASTERCARD INC CLASS A,Financials,0.4003634611460325,4.835396058240973,0.7693056545910513,early_scout,preferred_final_label,0.05545453244933096,0.022201968547649116,3,score_power,rebalance,1,2025-05-30,3,concentrated_alpha
2025-04-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.18353532257590566,6.2102698685424205,0.6500667988074023,future_winner,preferred_final_label,0.09950077613446995,0.018261907044392917,3,score_power,rebalance,1,2025-05-30,3,concentrated_alpha
2025-05-30,MA,MASTERCARD INC CLASS A,Financials,0.3943321711073542,6.765248515303263,0.7882590401281218,early_scout,preferred_final_label,-0.03648588464189961,-0.014387558105612744,3,score_power,rebalance,1,2025-06-30,3,concentrated_alpha
2025-05-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.37046423674543705,5.429570840202943,0.7783096183269933,early_scout,preferred_final_label,-0.00239472978991917,-0.0008871617438339661,3,score_power,rebalance,1,2025-06-30,3,concentrated_alpha
2025-05-30,LI,Li Auto,Auto,0.2352035921472087,3.213051975240516,0.7145542407213414,early_scout,preferred_final_label,-0.04835244906091429,-0.01137266970824197,3,score_power,rebalance,1,2025-06-30,3,concentrated_alpha
2025-06-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.4440281407401964,4.974557027601689,0.7812079168291892,early_scout,preferred_final_label,0.09793924361477768,0.04348778024777089,3,score_power,rebalance,1,2025-07-31,3,concentrated_alpha
2025-06-30,DASH,DOORDASH INC CLASS A,Consumer Discretionary,0.3426865868312112,4.144430744591745,0.7373821052740153,early_scout,preferred_final_label,0.0004038692572798652,0.0001384005773032933,3,score_power,rebalance,1,2025-07-31,3,concentrated_alpha
2025-06-30,NRG,NRG ENERGY INC,Utilities,0.21328527242859235,3.4696987272781854,0.6704924021463547,early_scout,preferred_final_label,0.014588074255228456,0.003111421391734936,3,score_power,rebalance,1,2025-07-31,3,concentrated_alpha
2025-07-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.4350696615561526,5.138884079765901,0.7875051651610663,early_scout,preferred_final_label,0.046922316826202515,0.020414476501006494,3,score_power,rebalance,1,2025-08-29,3,concentrated_alpha
2025-07-31,AEE,AMEREN CORP,Utilities,0.2854509375951029,3.858350071928548,0.7282409566443186,early_scout,preferred_final_label,-0.028379313300494924,-0.008100901589931452,3,score_power,rebalance,1,2025-08-29,3,concentrated_alpha
2025-07-31,ETR,ENTERGY CORP,Utilities,0.2794794008487444,3.6196780896514182,0.7255842424571524,early_scout,preferred_final_label,-0.020624839859062383,-0.005764217886412057,3,score_power,rebalance,1,2025-08-29,3,concentrated_alpha
2025-08-29,MA,MASTERCARD INC CLASS A,Financials,0.48551098826875916,6.140866185140667,0.7625735882568303,early_scout,preferred_final_label,-0.05026700147030794,-0.024405181561156376,3,score_power,rebalance,1,2025-09-30,3,concentrated_alpha
2025-08-29,PPL,PPL CORP,Utilities,0.31419971317160783,3.7181734566453795,0.6864620007780997,early_scout,preferred_final_label,0.02961191945726016,0.009304056599931896,3,score_power,rebalance,1,2025-09-30,3,concentrated_alpha
2025-08-29,DKS,DICKS SPORTING INC,Consumer Discretionary,0.20028929855963298,2.9249190027565515,0.6233396794258732,early_scout,preferred_final_label,0.05902236370240077,0.011821547825285392,3,score_power,rebalance,1,2025-09-30,3,concentrated_alpha
2025-09-30,PPL,PPL CORP,Utilities,0.4235410493147318,3.448605883718021,0.6973293488119454,early_scout,preferred_final_label,-0.019396515126967273,-0.008215220369924787,3,score_power,rebalance,1,2025-10-31,3,concentrated_alpha
2025-09-30,DKS,DICKS SPORTING INC,Consumer Discretionary,0.2987266153817339,2.9066155801602367,0.6478792525166632,early_scout,preferred_final_label,-0.009492499531181031,-0.002835662256462405,3,score_power,rebalance,1,2025-10-31,3,concentrated_alpha
2025-09-30,LI,Li Auto,Auto,0.27773233530353436,2.3202419136274086,0.638602400657535,early_scout,preferred_final_label,-0.18080092918659108,-0.050214264288040884,3,score_power,rebalance,1,2025-10-31,3,concentrated_alpha
2025-10-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.3504304435534112,2.9008083418358654,0.5956345447464073,early_scout,preferred_final_label,-0.06890127167582549,-0.024145103194753614,3,score_power,rebalance,1,2025-11-28,3,concentrated_alpha
2025-10-31,WBS,WEBSTER FINANCIAL CORP,Financials,0.3259783031589232,1.572057368506976,0.5863937382778246,early_scout,preferred_final_label,0.05509383591735029,0.017959395146853983,3,score_power,rebalance,1,2025-11-28,3,concentrated_alpha
2025-10-31,LRCX,LAM RESEARCH CORP,Information Technology,0.32359125328766564,4.426580055814943,0.5854733395319627,future_winner,preferred_final_label,-0.03212707541611959,-0.01039604059836949,3,score_power,rebalance,1,2025-11-28,3,concentrated_alpha
2025-11-28,EXPE,EXPEDIA GROUP INC,Consumer Discretionary,0.3627403421306797,4.782628714334798,0.614578904481613,future_winner,preferred_final_label,0.11206279698194099,0.04064969731735017,3,score_power,rebalance,1,2025-12-31,3,concentrated_alpha
2025-11-28,TPR,TAPESTRY INC,Consumer Discretionary,0.32776847353909144,4.145865539332586,0.6012014193470199,future_winner,preferred_final_label,0.19545304954819342,0.06406334769897176,3,score_power,rebalance,1,2025-12-31,3,concentrated_alpha
2025-11-28,LRCX,LAM RESEARCH CORP,Information Technology,0.30949118433022893,4.747416376853239,0.5939253117849319,future_winner,preferred_final_label,0.1504217343953842,0.04655420072703459,3,score_power,rebalance,1,2025-12-31,3,concentrated_alpha
2025-12-31,EXPE,EXPEDIA GROUP INC,Consumer Discretionary,0.37238237162422144,4.409809232924957,0.6245098686705058,future_winner,preferred_final_label,-0.04787641032191636,-0.01782833122052957,3,score_power,rebalance,1,2026-01-30,3,concentrated_alpha
2025-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.3422626720778492,4.907525359445394,0.6127165987693987,future_winner,preferred_final_label,0.3119481952384089,0.10676822285216042,3,score_power,rebalance,1,2026-01-30,3,concentrated_alpha
2025-12-31,TPR,TAPESTRY INC,Consumer Discretionary,0.28535495629792934,3.5075344494842104,0.5889206190449265,future_winner,preferred_final_label,-0.014007084713487883,-0.003996991046278729,3,score_power,rebalance,1,2026-01-30,3,concentrated_alpha
2026-01-30,SYY,SYSCO CORP,Consumer Staples,0.4870757921054648,3.092854105505211,0.6857086501141487,early_scout,preferred_final_label,0.0802425208146933,0.03908418938635599,3,score_power,rebalance,1,2026-02-27,3,concentrated_alpha
2026-01-30,STE,STERIS,Health Care,0.25758664341678844,1.4944605613742203,0.5915197133285744,early_scout,preferred_final_label,-0.044193534140608115,-0.011383664120004489,3,score_power,rebalance,1,2026-02-27,3,concentrated_alpha
2026-01-30,TPR,TAPESTRY INC,Consumer Discretionary,0.2553375644777467,3.572880333171367,0.5904210951034159,future_winner,preferred_final_label,0.19190006392227388,0.04899929494503732,3,score_power,rebalance,1,2026-02-27,3,concentrated_alpha
2026-02-27,ETR,ENTERGY CORP,Utilities,0.4551742733870255,3.8201162187751394,0.7156391409801048,early_scout,preferred_final_label,0.04740041165361952,0.021575447932682162,3,score_power,rebalance,1,2026-03-31,3,concentrated_alpha
2026-02-27,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.3035831659522345,5.4773906668534735,0.6526855730860179,early_scout,preferred_final_label,0.04356784208919762,0.013226463435145627,3,score_power,rebalance,1,2026-03-31,3,concentrated_alpha
2026-02-27,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.24124256066073999,2.636783037560645,0.6222378704415956,early_scout,preferred_final_label,-0.05657827013290484,-0.013649086764617029,3,score_power,rebalance,1,2026-03-31,3,concentrated_alpha
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.5,1.407713510508096,0.582477038861253,early_scout,preferred_final_label,0.012671701442502403,0.006335850721251202,3,conviction_curve,initial_rebalance,2,2019-06-28,3,concentrated_alpha
