fill_date,gross_value,portfolio,price_return,reason,relative_return,signal_date,ticker
2025-08-18,6239.2266845703125,main,-0.05268854758359,weekly_relative_trim,-0.0846661053906872,2025-08-15,GEV
2025-08-20,6035.285034179688,main,-0.0812947683802403,daily_hard_stop_exit,-0.1072702843576797,2025-08-19,GEV
2025-08-20,9984.6396484375,main,0.230150872334963,daily_trailing_stop_exit,0.0705949698756047,2025-08-19,PLTR
2025-08-25,3420.2164306640625,main,-0.0271301236382224,weekly_relative_trim,-0.0626943583098599,2025-08-22,RL
2025-09-08,647.7780838012695,main,-0.0337103169211379,weekly_relative_trim,-0.071810032616528,2025-09-05,SCHW
2025-09-22,6207.981147766113,main,0.001170971893694,weekly_relative_trim,-0.0647475442860442,2025-09-19,EBAY
2025-09-22,6986.6998291015625,main,0.002963469068774,weekly_relative_trim,-0.0630730676662487,2025-09-19,GTLS
2025-09-29,2827.8399658203125,main,-0.0451788554358463,weekly_relative_trim,-0.0788234734146822,2025-09-26,MA
2025-10-02,6739.80029296875,main,-0.085239728722153,daily_hard_stop_exit,-0.1262259840432424,2025-10-01,MELI
2025-10-06,6260.7608642578125,main,0.0076282549566202,weekly_relative_trim,-0.0664655917588633,2025-10-03,BKNG
2025-10-13,7942.886199951172,main,-0.0913073564771353,daily_hard_stop_exit,-0.0698361322737214,2025-10-10,DKS
2025-10-13,9056.26986694336,main,-0.123731712338716,daily_hard_stop_exit,-0.1030266334533231,2025-10-10,FUTU
2025-10-20,3260.8648681640625,main,-0.0690364916981813,weekly_relative_trim,-0.0633475328797014,2025-10-17,AM
2025-10-20,5939.640823364258,main,-0.0570971054236589,weekly_relative_exit,-0.1200939459892248,2025-10-17,BKNG
2025-10-22,6852.4200439453125,main,-0.1051546755741013,daily_hard_stop_exit,-0.1089404527949788,2025-10-21,TLN
2025-10-27,3065.3168334960938,main,-0.0533582308481838,weekly_relative_trim,-0.0656586423003502,2025-10-24,ALLE
2025-10-29,3171.1747646331787,main,-0.0814104666893497,daily_hard_stop_exit,-0.1062917792590802,2025-10-28,AM
2025-11-07,8874.519744873047,main,-0.0845368667984374,daily_hard_stop_exit,-0.066741378390704,2025-11-06,AMD
2025-11-07,8434.400390625,main,-0.0811905681866328,daily_hard_stop_exit,-0.0633300318091938,2025-11-06,MELI
2025-11-07,7315.68017578125,main,-0.0976639247786002,daily_hard_stop_exit,-0.080123610391143,2025-11-06,SHOP
2025-11-10,1230.385986328125,main,-0.012680733350754,weekly_relative_trim,-0.0604599351728907,2025-11-07,MLM
2025-11-14,7715.91064453125,main,-0.0924259690399699,daily_hard_stop_exit,-0.0771655875863149,2025-11-13,CW
2025-11-14,9656.25,main,-0.1321182626808805,daily_hard_stop_exit,-0.1175252863325591,2025-11-13,NXT
2025-11-17,1274.93408203125,main,-0.087591273771177,daily_hard_stop_exit,-0.092316697642825,2025-11-14,ALLE
