ticker,name,sector,score_rank,score,missed_winner_score,mom_1m,mom_3m,mom_6m,mom_12m,relative_strength_composite,entry_quality_score,future_winner_score,early_scout_score,portfolio_sleeve_label,diagnosis,policy_probe,production_activation_allowed
MRVL,MARVELL TECHNOLOGY INC,Information Technology,8,5.733375103744162,3.7673,0.25285602571657906,1.006856954363697,0.8114909926788736,1.7652090161227543,3.1148826803709166,0.0,0.914048996043365,0.7474197453271201,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,118,2.2055628289809146,3.69363,0.3760194327154729,0.5735231210638079,1.1335059246603678,2.0721545066085882,3.7473766313182804,0.0,0.8560848056790826,0.9249463996359013,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
UMC,United Microelectronics,Semiconductors,94,2.4466497714353346,3.618997,0.6556700805913804,0.6205852384686241,1.167341403057009,1.2920416952375717,2.776963575602619,0.0,0.9010362122592825,0.7855865232409716,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
AMKR,AMKOR TECHNOLOGY INC,Information Technology,124,2.0916960638876385,3.408576,0.2152547752670524,0.37655723924379436,1.1202740717395616,3.0927092421331173,3.9771521052107532,0.0,0.7828177688258089,0.7501655106753544,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
RVMD,REVOLUTION MEDICINES INC,Health Care,238,1.1369789948878501,3.211373,0.06911223740301908,0.5182329248186708,1.388460993765868,2.6051461608590527,4.1802781776740074,0.0,0.6334698305527483,0.6796142992937635,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
MTZ,MASTEC INC,Industrials,56,3.323967954050146,3.126877,0.149774317681028,0.607942018589581,1.0968867624906022,1.8356496041794794,3.6746700145222624,0.0,0.7931678833950857,0.8800808244931186,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
ECG,EVERUS CONSTRUCTION GROUP INC,Industrials,276,0.9499380281654726,3.016942,0.2182151321293564,0.6289334584736985,0.6300992375129406,2.3265178682710945,2.7693686702888525,0.0,0.5941334769267401,0.4748126297056639,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
MKSI,MKS,Information Technology,105,2.3021637298990845,2.971972,0.14107917701960848,0.23562827606087478,1.018722676456937,2.922260497660915,3.6237501404930836,0.0,0.8115749284555698,0.8426774318854044,future_winner,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
NVT,NVENT ELECTRIC PLC,Industrials,57,3.312377505464832,2.796317,0.2841057951187851,0.5246681076340796,0.5429522485437803,1.7993028771764448,2.2404060936654377,0.0,0.798848952428274,0.7669713001702938,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
TER,TERADYNE INC,Information Technology,34,4.398905775939788,2.758061,-0.03155645995109013,0.17616152270173813,0.9687891911861086,3.6471016518991215,3.727401421529453,0.0,0.6482236206964763,0.5052283588147792,core_compounder,"strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
PWR,QUANTA SERVICES INC,Industrials,42,4.10596368577947,2.729631,0.28526108190504984,0.5000007770766686,0.7216694347965451,1.3521671209954254,2.456081456619732,0.0,0.5999029648705385,0.614634835361201,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty",fundamental_acceleration_override_replay,False
ONTO,ONTO INNOVATION INC,Information Technology,337,0.5176639922934543,2.699568,0.10027315533768588,0.2766523993851069,0.99827456869154,2.140564999337924,3.2416984307751338,0.0,0.8529550429244088,0.6705683020598054,unassigned,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,engine_likes_nonheld_name,ranking_mismatch",concentrated_or_alpha_sprint_replay,False
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,128,2.0661700283972544,2.680641,0.09223523873040373,0.5389361442403591,0.9995024252760536,1.3465481790438565,3.0601202434318675,0.0,0.5460673388791631,0.5266248079128564,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
TXN,TEXAS INSTRUMENT INC,Information Technology,11,5.458855197620912,2.642341,0.3689713512797026,0.34288338370929017,0.859895536128491,0.7614737828612306,2.3122589573515557,0.0,0.6487008944915433,0.5444272652901241,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
AMAT,APPLIED MATERIAL INC,Information Technology,7,5.887436634311971,2.569718,0.08963182027134287,0.3119936933210208,0.8802280243034657,1.7958195957808134,2.8174531655160266,0.0,0.6444382400186727,0.5360325259656169,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
QCOM,QUALCOMM INC,Information Technology,23,4.958632138979813,2.533891,0.6024839131048971,0.5108879624237916,0.2449047683993848,0.48255749977223084,0.7900044688347932,0.0,0.4504215244747885,0.5134402256041375,unassigned,"strong_3m_momentum,entry_quality_chase_penalty",fundamental_acceleration_override_replay,False
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,186,1.5599035408298625,2.523735,0.16397548087097147,0.37910945040004207,0.9755866591466242,1.527301986816966,2.97422411112912,0.0,0.40651163032104115,0.22772133353000007,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,ranking_mismatch",leadership_rotation_replay,False
ARM,Arm Holdings,Information Technology,43,4.090980276613703,2.517173,0.31945675690409847,0.6508138404670849,0.3644834722826378,0.7955094360059185,1.3245057015526556,0.0,0.780895729331029,0.7293997157313178,future_winner,"strong_3m_momentum,strong_12m_momentum,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,31,4.489051219019792,2.434727,0.1656355292462408,0.40340617051245076,0.6753580935957892,1.5270464911694521,2.2538136447150836,0.0,0.595847504549088,0.4735269877703073,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
