as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-15,current_broker_ledger_mark_to_market,main,equity,CIEN,115.0,445.9800109863281,51287.70126342773,0.06210397863963,6902.342029105523,25993.64850855698,2026-03-02,2026-05-01,105.0,410.5661745817765,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,LITE,53.0,957.239990234375,50733.71948242188,0.0614331653287035,27404.36878733973,68252.26657890934,2026-02-02,2026-06-15,133.0,563.8773659760097,target_rebalance,"future_winner,unassigned,unknown",HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,PWR,60.0,724.3499755859375,43460.99853515625,0.0526266699070994,-839.4221801757812,1017.0568604278563,2026-05-01,2026-06-15,45.0,738.3403452555339,target_rebalance,"future_winner,unknown",HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,ON,364.0,116.79000091552734,42511.56033325195,0.0514770007201756,5008.640777587891,473.1078564262388,2026-05-01,2026-05-01,45.0,103.02999877929688,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,MU,39.0,981.6099853515624,38282.78942871094,0.0463564066701792,20082.00387064616,22211.227131989795,2026-01-02,2026-05-01,164.0,472.3877281775841,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,FIX,16.0,1952.02001953125,31232.3203125,0.0378190346958816,1200.238525390625,0.0,2026-05-01,2026-06-15,45.0,1877.005111694336,target_rebalance,"future_winner,unknown",HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,COHR,51.0,385.0299987792969,19636.52993774414,0.0237777596922583,5561.954401352827,7786.415060813007,2025-12-01,2026-05-01,196.0,294.8076477050781,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,TER,26.0,403.2000122070313,10483.200317382812,0.0126940461854927,4893.087133372832,13350.208884407475,2026-01-02,2026-03-02,164.0,266.55094909667963,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,equity,KEYS,26.0,356.94000244140625,9280.440063476562,0.0112376308017435,960.7402954101562,-4069.7929418182375,2026-03-02,2026-06-15,105.0,319.9884526179387,target_rebalance,"future_winner,unknown",HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
2026-06-15,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,117270.04176875358,0.1420016103211184,0.0,0.0,,,,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3500822982419973,-0.260506696589315,1.2912352207008047,0.26665424595335424,missing,,,0
