label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
DISTRIBUTION,1m,trim50,404,0.013823332717385816,0.012865979899774616,0.6311881188118812,-0.17460320020317888,0.21072687750339503
DISTRIBUTION,3m,add25,404,0.01254040410470539,0.010613031829814906,0.5297029702970297,-0.7517300462378845,0.9476259291277389
DISTRIBUTION,3m,exit_to_cash,404,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,hold,404,0.010032323283764315,0.008490425463851925,0.5297029702970297,-0.6013840369903076,0.7581007433021911
DISTRIBUTION,3m,label_oracle,404,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,trim50,404,0.0050161616418821576,0.0042452127319259625,0.5297029702970297,-0.3006920184951538,0.37905037165109556
DISTRIBUTION,6m,add25,404,0.009881167284236408,-0.009046686470742804,0.4801980198019802,-0.7343631837278636,2.634968302611829
DISTRIBUTION,6m,exit_to_cash,404,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,hold,404,0.007904933827389125,-0.007237349176594243,0.4801980198019802,-0.5874905469822909,2.1079746420894634
DISTRIBUTION,6m,label_oracle,404,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,trim50,404,0.003952466913694563,-0.0036186745882971216,0.4801980198019802,-0.29374527349114543,1.0539873210447317
SHAKEOUT,1m,add25,413,0.08570129639416674,0.0708987365146832,0.738498789346247,-0.38217905217368703,0.9213957421645083
SHAKEOUT,1m,exit_to_cash,413,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,1m,hold,413,0.06856103711533337,0.05671898921174656,0.738498789346247,-0.3057432417389496,0.7371165937316067
SHAKEOUT,1m,label_oracle,413,0.08570129639416674,0.0708987365146832,0.738498789346247,-0.38217905217368703,0.9213957421645083
SHAKEOUT,1m,trim50,413,0.03428051855766669,0.02835949460587328,0.738498789346247,-0.1528716208694748,0.3685582968658033
SHAKEOUT,3m,add25,413,0.26144302918968876,0.22558267997818127,0.9249394673123487,-0.280208322736952,1.5896329935386
SHAKEOUT,3m,exit_to_cash,413,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,3m,hold,413,0.209154423351751,0.180466143982545,0.9249394673123487,-0.2241666581895616,1.27170639483088
SHAKEOUT,3m,label_oracle,413,0.26144302918968876,0.22558267997818127,0.9249394673123487,-0.280208322736952,1.5896329935386
SHAKEOUT,3m,trim50,413,0.1045772116758755,0.0902330719912725,0.9249394673123487,-0.1120833290947808,0.63585319741544
SHAKEOUT,6m,add25,413,0.5669329906019894,0.444239871899855,1.0,0.25113277070254375,5.8751084030837415
SHAKEOUT,6m,exit_to_cash,413,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,6m,hold,413,0.4535463924815916,0.355391897519884,1.0,0.200906216562035,4.7000867224669935
SHAKEOUT,6m,label_oracle,413,0.5669329906019894,0.444239871899855,1.0,0.25113277070254375,5.8751084030837415
SHAKEOUT,6m,trim50,413,0.2267731962407958,0.177695948759942,1.0,0.1004531082810175,2.3500433612334968
TRUE_BREAKDOWN,1m,add25,113,-0.13592518802653963,-0.09603972345592154,0.12389380530973451,-0.8625093508668971,0.08366653039907163
TRUE_BREAKDOWN,1m,exit_to_cash,113,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,hold,113,-0.10874015042123172,-0.07683177876473724,0.12389380530973451,-0.6900074806935177,0.0669332243192573
TRUE_BREAKDOWN,1m,label_oracle,113,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,trim50,113,-0.05437007521061586,-0.03841588938236862,0.12389380530973451,-0.34500374034675885,0.03346661215962865
TRUE_BREAKDOWN,3m,add25,113,-0.20480946394706784,-0.1863532743376431,0.035398230088495575,-0.6374700720933655,0.04875172249586307
TRUE_BREAKDOWN,3m,exit_to_cash,113,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,hold,113,-0.16384757115765425,-0.14908261947011447,0.035398230088495575,-0.5099760576746923,0.039001377996690456
TRUE_BREAKDOWN,3m,label_oracle,113,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,trim50,113,-0.08192378557882712,-0.07454130973505724,0.035398230088495575,-0.25498802883734617,0.019500688998345228
TRUE_BREAKDOWN,6m,add25,113,-0.22544261357828296,-0.22041157565289876,0.12389380530973451,-0.7253620934021923,0.2350996360835722
TRUE_BREAKDOWN,6m,exit_to_cash,113,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,hold,113,-0.1803540908626264,-0.176329260522319,0.12389380530973451,-0.5802896747217539,0.18807970886685776
TRUE_BREAKDOWN,6m,label_oracle,113,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,trim50,113,-0.0901770454313132,-0.0881646302611595,0.12389380530973451,-0.29014483736087693,0.09403985443342888
