portfolio,subset,group_field,group_value,observations,completed_63d_count,completed_126d_count,avg_63d_excess_spy,avg_126d_excess_spy,positive_126d_count,positive_rate_126d_excess_spy,max_126d_excess_spy,min_126d_excess_spy,used_forward_return_in_ranking,segment_review_candidate,policy_eligible
concentrated,all_drops,candidate_sector,Financials,9,9,9,-0.0014691876814614,-0.0204862679083967,4,0.4444444444444444,0.1347366852657754,-0.2175719362053108,False,False,False
concentrated,skill_signal,candidate_sector,Financials,9,9,9,-0.0014691876814614,-0.0204862679083967,4,0.4444444444444444,0.1347366852657754,-0.2175719362053108,False,False,False
main,all_drops,candidate_industry_group,Transportation & Logistics,9,9,9,-0.0302738731266392,-0.0987247986255912,1,0.1111111111111111,0.0684391603936944,-0.2013418792418616,False,False,False
main,high_signal,candidate_sector,Health Care,9,9,9,-0.1131599839909288,-0.1461171604393821,2,0.2222222222222222,0.1192903519888114,-0.3806995347554599,False,False,False
main,skill_signal,candidate_sector,Utilities,8,8,8,0.1795295259610908,0.1764094668486902,6,0.75,0.4725567972155302,-0.1948501803418519,False,False,False
main,skill_signal,candidate_industry_group,Utilities,8,8,8,0.1795295259610908,0.1764094668486902,6,0.75,0.4725567972155302,-0.1948501803418519,False,False,False
concentrated,high_signal,candidate_sector,Consumer Discretionary,8,8,8,0.0579270006539611,0.0875517379522464,4,0.5,0.5069681716563876,-0.2287939969946286,False,False,False
concentrated,all_drops,candidate_industry_group,Specialty Retail,8,8,8,0.0141897968863652,-0.0089003176492451,3,0.375,0.2362360549344971,-0.2105247485402265,False,False,False
concentrated,skill_signal,candidate_industry_group,Specialty Retail,8,8,8,0.0141897968863652,-0.0089003176492451,3,0.375,0.2362360549344971,-0.2105247485402265,False,False,False
main,high_signal,candidate_industry_group,Specialty Retail,8,8,8,-0.0913563721679756,-0.0379536231499085,3,0.375,0.2362360549344971,-0.3364244052510849,False,False,False
concentrated,skill_signal,candidate_industry_group,Software - Application,8,8,8,-0.0544647561098767,-0.0824962580123104,2,0.25,0.3796123089255108,-0.3500291022646873,False,False,False
concentrated,all_drops,candidate_industry_group,Aerospace & Defense,8,8,8,-0.0068245259167837,-0.1498471826989517,2,0.25,0.311005391820532,-0.5054012671349678,False,False,False
main,skill_signal,candidate_industry_group,Apparel & Luxury,8,8,8,-0.0130586461918646,-0.1538083347257764,2,0.25,0.2843927260262786,-0.5277056800345008,False,False,False
concentrated,all_drops,candidate_industry_group,Software - Infrastructure,8,8,8,-0.0959624915012688,-0.1685674324213573,3,0.375,0.2651622324496379,-0.5800501989355706,False,False,False
concentrated,skill_signal,candidate_industry_group,Software - Infrastructure,8,8,8,-0.0959624915012688,-0.1685674324213573,3,0.375,0.2651622324496379,-0.5800501989355706,False,False,False
main,high_signal,candidate_sector,Communication,8,8,6,-0.0555463508586718,-0.1752819065096695,1,0.1666666666666666,0.0017662971651948,-0.6457464118541711,False,False,False
main,skill_signal,candidate_sector,Internet,7,7,7,0.0421557517215483,0.1758237048710681,4,0.5714285714285714,0.8783772037776538,-0.2680342312870279,False,False,False
concentrated,all_drops,candidate_sector,Materials,7,7,7,-0.0304090170336249,0.027656014874324,2,0.2857142857142857,0.4752938178538242,-0.1884010593919967,False,False,False
main,high_signal,candidate_industry_group,Other,7,6,6,0.0176794524615842,-0.0096540516394192,3,0.5,0.3940655183921715,-0.6457464118541711,False,False,False
main,skill_signal,candidate_industry_group,Transportation & Logistics,7,7,7,-0.0545066220774857,-0.0814102583208179,1,0.1428571428571428,0.0684391603936944,-0.2013418792418616,False,False,False
concentrated,skill_signal,candidate_market_style_regime_label,turnaround_accumulation,7,7,7,0.030850586284569,-0.0910787725941431,1,0.1428571428571428,0.0061445744753567,-0.2175719362053108,False,False,False
main,high_signal,candidate_industry_group,Tech Hardware & Storage,7,7,6,-0.1156039743006514,-0.1221033297544452,1,0.1666666666666666,0.0943130802262983,-0.3427666151539876,False,False,False
concentrated,all_drops,candidate_portfolio_sleeve_label,core_compounder,7,7,7,-0.0378890586704652,-0.167146103107131,1,0.1428571428571428,0.2651622324496379,-0.5973818035578563,False,False,False
concentrated,all_drops,candidate_industry_group,Tech Hardware & Storage,7,7,7,-0.0833531564189145,-0.1803801439022206,2,0.2857142857142857,0.513583858995071,-0.6058437509702901,False,False,False
concentrated,skill_signal,candidate_industry_group,Tech Hardware & Storage,7,7,7,-0.0833531564189145,-0.1803801439022206,2,0.2857142857142857,0.513583858995071,-0.6058437509702901,False,False,False
concentrated,all_drops,candidate_industry_group,Internet Content & Information,6,6,6,0.1004821925002666,0.3759653250323121,5,0.8333333333333334,0.8783772037776538,-0.6549570719415886,False,False,False
concentrated,high_signal,candidate_sector,Health Care,6,6,6,0.0208838911156009,0.2666106858001936,2,0.3333333333333333,1.2650250007667387,-0.2343631417313338,False,False,False
concentrated,all_drops,candidate_sector,Utilities,6,6,6,0.068033189124988,0.2055469517596783,5,0.8333333333333334,0.524801473320208,-0.0885862771556895,False,False,False
concentrated,all_drops,candidate_industry_group,Utilities,6,6,6,0.068033189124988,0.2055469517596783,5,0.8333333333333334,0.524801473320208,-0.0885862771556895,False,False,False
main,all_drops,candidate_regime_state,strong_bull,6,6,6,-0.1041440687395111,0.0484290335022978,2,0.3333333333333333,0.6299868388973491,-0.2107972748395333,False,False,False
main,skill_signal,candidate_regime_state,strong_bull,6,6,6,-0.1041440687395111,0.0484290335022978,2,0.3333333333333333,0.6299868388973491,-0.2107972748395333,False,False,False
concentrated,all_drops,candidate_industry_group,Medical Devices,6,6,6,0.0256342607955991,0.0189095020162989,2,0.3333333333333333,0.4290217971701893,-0.3639778316464628,False,False,False
main,all_drops,candidate_industry_group,Banks - Regional,6,6,6,-0.0308275362431338,0.0113078702812729,3,0.5,0.0977132003724927,-0.0849047735828159,False,False,False
main,skill_signal,candidate_industry_group,Banks - Regional,6,6,6,-0.0308275362431338,0.0113078702812729,3,0.5,0.0977132003724927,-0.0849047735828159,False,False,False
main,all_drops,candidate_industry_group,Insurance,6,6,6,-0.0033658665955853,-0.0653463875117596,2,0.3333333333333333,0.3094149144497996,-0.30857026374601,False,False,False
main,skill_signal,candidate_sector,Real Estate,6,6,6,-0.0583873117782421,-0.0815179594658212,2,0.3333333333333333,0.1556432171418816,-0.4174938559651511,False,False,False
concentrated,high_signal,candidate_portfolio_sleeve_label,core_compounder,6,6,6,0.0107727774351917,-0.09544015303201,1,0.1666666666666666,0.2651622324496379,-0.2287939969946286,False,False,False
concentrated,skill_signal,candidate_portfolio_sleeve_label,core_compounder,6,6,6,0.0107727774351917,-0.09544015303201,1,0.1666666666666666,0.2651622324496379,-0.2287939969946286,False,False,False
concentrated,all_drops,candidate_industry_group,Transportation & Logistics,6,6,6,-0.0741601681563615,-0.0992502991052596,1,0.1666666666666666,0.0684391603936944,-0.2205852213741068,False,False,False
concentrated,high_signal,candidate_industry_group,Software - Application,6,6,6,-0.0433852618350776,-0.1149255451265511,1,0.1666666666666666,0.105442888466912,-0.2938463976505556,False,False,False
main,high_signal,candidate_industry_group,Construction & Engineering,6,4,4,-0.136322097175703,-0.128446123351325,0,0.0,-0.0286328200059549,-0.174252580430526,False,False,False
concentrated,skill_signal,candidate_industry_group,Aerospace & Defense,6,6,6,-0.0333650798854042,-0.1708866304178564,1,0.1666666666666666,0.0969144544267874,-0.5054012671349678,False,False,False
main,skill_signal,candidate_industry_group,Hotels Restaurants & Leisure,6,6,6,-0.1485934745076249,-0.1784111384677893,0,0.0,-0.0504603561131506,-0.4006320959544199,False,False,False
main,skill_signal,candidate_industry_group,Food Beverage & Tobacco,6,6,6,-0.1038270872012339,-0.1878054390836509,0,0.0,-0.0001765491705532,-0.7422684515952496,False,False,False
concentrated,all_drops,candidate_sector,Communication,6,6,6,-0.165508982310633,-0.3217051156157259,0,0.0,-0.0436192828685195,-0.6457464118541711,False,False,False
concentrated,skill_signal,candidate_sector,Communication,6,6,6,-0.165508982310633,-0.3217051156157259,0,0.0,-0.0436192828685195,-0.6457464118541711,False,False,False
concentrated,all_drops,candidate_sector,Internet,5,5,5,0.0816487266006026,0.3497647557074971,4,0.8,0.8783772037776538,-0.6549570719415886,False,False,False
concentrated,skill_signal,candidate_industry_group,Internet Content & Information,5,5,5,0.0990934184617781,0.3282762190111173,4,0.8,0.8783772037776538,-0.6549570719415886,False,False,False
main,all_drops,candidate_regime_state,deep_bear,5,5,5,0.2612451633848782,0.3020232801261063,5,1.0,0.5886769830630625,0.1115412683288166,False,False,False
main,all_drops,candidate_industry_group,Food & Staples Retailing,5,5,5,0.0812023256778969,0.1998115002473388,5,1.0,0.6299868388973491,0.0194216281180084,False,False,False
main,all_drops,candidate_industry_group,Commercial Services,5,5,5,0.1616628481615025,0.1371785301238513,4,0.8,0.4638804646817358,-0.0223150412478654,False,False,False
main,all_drops,candidate_industry_group,Chemicals,5,5,5,-0.0703057995123651,0.0091094086512435,2,0.4,0.391376160709433,-0.2951605554187323,False,False,False
concentrated,all_drops,candidate_market_style_regime_label,cash_defense,5,5,5,0.0504151420037518,0.002387790366919,3,0.6,0.1647955650262598,-0.203893103473979,False,False,False
concentrated,skill_signal,candidate_market_style_regime_label,cash_defense,5,5,5,0.0504151420037518,0.002387790366919,3,0.6,0.1647955650262598,-0.203893103473979,False,False,False
main,all_drops,candidate_industry_group,Equity REITs,5,5,5,-0.0352705248652052,-0.0143227801659552,2,0.4,0.1556432171418816,-0.1732441225074559,False,False,False
main,skill_signal,candidate_industry_group,Equity REITs,5,5,5,-0.0352705248652052,-0.0143227801659552,2,0.4,0.1556432171418816,-0.1732441225074559,False,False,False
concentrated,all_drops,candidate_industry_group,Auto Manufacturers & Parts,5,5,5,0.1646092708902752,-0.0294453846106804,2,0.4,0.4066208057955338,-0.2287939969946286,False,False,False
concentrated,skill_signal,candidate_industry_group,Auto Manufacturers & Parts,5,5,5,0.1646092708902752,-0.0294453846106804,2,0.4,0.4066208057955338,-0.2287939969946286,False,False,False
concentrated,skill_signal,candidate_industry_group,Medical Devices,5,5,5,-0.0035189253027346,-0.0384491594273475,1,0.2,0.4290217971701893,-0.3639778316464628,False,False,False
concentrated,all_drops,candidate_sector,Energy,5,5,5,-0.0881014656797611,-0.0615996792200722,2,0.4,0.1108517948330967,-0.2070403411915851,False,False,False
concentrated,all_drops,candidate_industry_group,Oil Gas & Consumable Fuels,5,5,5,-0.0881014656797611,-0.0615996792200722,2,0.4,0.1108517948330967,-0.2070403411915851,False,False,False
main,skill_signal,candidate_industry_group,Insurance,5,5,5,0.0054825394493617,-0.069547285504491,2,0.4,0.3094149144497996,-0.30857026374601,False,False,False
concentrated,skill_signal,candidate_industry_group,Transportation & Logistics,5,5,5,-0.0643073190892527,-0.0884377314301001,1,0.2,0.0684391603936944,-0.2205852213741068,False,False,False
main,high_signal,candidate_industry_group,Diagnostics & Research,5,5,5,-0.074789723977124,-0.1236055953961641,2,0.4,0.1192903519888114,-0.3071006971602779,False,False,False
concentrated,high_signal,candidate_industry_group,Other,5,5,5,-0.0825526154736224,-0.1560103386276929,2,0.4,0.3470278371428192,-0.6457464118541711,False,False,False
main,high_signal,candidate_market_style_regime_label,turnaround_accumulation,5,5,5,-0.1130821971298537,-0.1902197092833314,0,0.0,-0.0146545889564801,-0.4271139549123786,False,False,False
main,high_signal,candidate_industry_group,Aerospace & Defense,4,4,4,0.1483564623796567,0.181473039605731,2,0.5,1.116165941174977,-0.5054012671349678,False,False,False
main,high_signal,candidate_industry_group,Capital Markets,4,4,4,-0.093823165930623,-0.1224593013826446,1,0.25,0.067989569351974,-0.2669964382020161,False,False,False
main,high_signal,candidate_sector,Consumer Staples,4,4,4,-0.1450920300057163,-0.1339661120726546,2,0.5,0.1184354595815694,-0.7422684515952496,False,False,False
concentrated,high_signal,candidate_industry_group,Software - Infrastructure,4,4,4,-0.0746940800002763,-0.1716864240079985,2,0.5,0.2651622324496379,-0.5800501989355706,False,False,False
concentrated,high_signal,candidate_sector,Communication,4,4,4,-0.2485914340641048,-0.4095131493304897,0,0.0,-0.1862839574106825,-0.6457464118541711,False,False,False
concentrated,high_signal,candidate_industry_group,Specialty Retail,3,3,3,-0.1778241175268684,0.0439867867324845,1,0.3333333333333333,0.2362360549344971,-0.0661862267138426,False,False,False
concentrated,high_signal,candidate_industry_group,Auto Manufacturers & Parts,3,3,3,0.2522375878003703,0.0018182795686288,1,0.3333333333333333,0.4066208057955338,-0.2287939969946286,False,False,False
concentrated,high_signal,candidate_industry_group,Tech Hardware & Storage,3,3,3,-0.1151588307160252,-0.1388271253118179,1,0.3333333333333333,0.0943130802262983,-0.2860197492354466,False,False,False
main,high_signal,candidate_regime_state,strong_bull,3,3,3,-0.2334188382495213,-0.1649165956179965,0,0.0,-0.121976915481523,-0.2107972748395333,False,False,False
