as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-05,current_broker_ledger_mark_to_market,main,equity,CIEN,97.0,488.2099914550781,47356.36917114258,0.0652782993657062,11837.642451866588,27638.69131207613,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,BE,175.0,263.6099853515625,46131.74743652344,0.0635902218039886,-4709.250640869141,-3726.848004646301,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,LITE,46.0,863.6599731445312,39728.35876464844,0.0547634825502465,23676.72529510639,69161.7765344415,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,ON,324.0,117.26000213623048,37992.24069213867,0.0523703338090088,4610.521087646484,476.7266773509977,,,,0.0,,,HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,PWR,49.0,695.1099853515625,34060.38928222656,0.0469504805159882,-2307.9017944335938,964.2205044555664,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,RVMD,192.0,149.22999572753906,28652.1591796875,0.0394955157488139,1872.0,12871.382099647524,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,FIX,14.0,1843.93994140625,25815.1591796875,0.0355848583537921,-312.882568359375,0.0,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,MU,28.0,864.010009765625,24192.2802734375,0.0333478039315322,11692.419424336753,25289.23776234309,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,COHR,38.0,376.989990234375,14325.61962890625,0.0197471238421046,4294.61962890625,8668.204389724731,,,,0.0,,,HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,TER,25.0,357.92999267578125,8948.249816894531,0.0123346983852451,3733.290414815652,16565.318018078102,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,KEYS,20.0,329.8299865722656,6596.5997314453125,0.0090930706809217,331.199951171875,-4059.7427461242673,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,46848.02389548784,0.0645775717620884,0.0,0.0,,,,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
