rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month,regime_state,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,market_style_regime_label,regime_state_from_candidates,macro_risk_score,macro_risk_state,macro_style_state,recommended_cash_floor,recommended_target_n,recommended_core_capacity,recommended_future_capacity,recommended_early_capacity,recommended_concentrated_capacity,recommended_tactical_capacity,recommended_new_buy_policy,recommended_trim_policy,recommended_action,research_only,production_activation_allowed
2023-06-30,2023-07-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.0659550661222091,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.8382355434615105,bull,0.2383844149997629,0.37452332981324604,0.5576367976926098,0.04522726760175421,0.11667302546674184,0.4676499987564759,0.4210142832272369,0.20811978623103816,quality_compounder,bull,0.07999999999999999,recovery,quality_compounder,0.1,14,0.25,0.4,0.3,0.1,0.03,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2023-07-31,2023-08-31,balanced,0.1,0.4,0.5,0.0,0.1173286299894776,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.8599057385384965,bull,0.2908251011452239,0.35752863383920286,0.5945537929086867,0.0339162610671514,0.14406477655242855,0.49016793779768786,0.5689073041668042,0.21983280091023308,quality_compounder,bull,0.0,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2023-08-31,2023-09-29,balanced,0.1,0.4,0.5,0.0,0.5075041576336822,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0639775536332614,2.676935965765077,bull,0.18326772607795186,0.19596454235542723,0.6153345987702991,0.3136987496028585,0.12782257054457322,0.05372949715205359,0.0817447085898222,0.13588253743779308,quality_compounder,bull,0.33,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2023-09-29,2023-10-31,systemic_alert,0.2,0.3,0.1,0.4,0.4163854537327091,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0639775536332614,-0.0647188734998655,2.674815860824484,bear,0.09362591687678612,0.27653983435341695,0.7698698564286942,0.49004958064720855,0.1057174667083336,0.7221741388908995,0.46847047999710384,0.38592206693749764,quality_compounder,bear,1.0,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2023-10-31,2023-11-30,balanced,0.1,0.4,0.5,0.0,0.0777578837632297,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0647188734998655,-0.016646947961204,2.812297036535097,bear,0.009031391075362898,0.3393406960084424,0.4035909762481817,0.37079540306164244,0.15151282561239396,0.29797363234190927,0.10737583611239099,0.18375008290809933,balanced,bear,0.4,yellow,quality_compounder,0.1,14,0.35,0.35,0.2,0.1,0.0,scout_only,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2023-11-30,2023-12-29,balanced,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.016646947961204,0.0,2.90097059372854,neutral,0.453655745155527,0.4698934791866844,0.31564419772151286,0.034308160963431304,0.4679729925138711,0.0,0.0,0.09324489209840829,turnaround_accumulation,neutral,0.1,green,turnaround_accumulation,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_early_scout_turnaround_accumulation,True,False
2023-12-29,2024-01-31,balanced,0.1,0.4,0.5,0.0,0.1236000218513004,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.047382826821269,bull,0.3751982936052242,0.37055505445004094,0.3355425006897889,0.039999999999999994,0.2504257633966268,0.0,0.0,0.11118808214685993,balanced,bull,0.0,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2024-01-31,2024-02-29,balanced,0.1,0.4,0.5,0.0,0.0935221606182286,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.299094015900665,neutral,0.2040361797349385,0.25970005288631076,0.4681144965949735,0.15531645003970593,0.0924604045051839,0.14021884945017069,0.17758055604319847,0.18956235904541094,quality_compounder,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-02-29,2024-03-28,balanced,0.1,0.4,0.5,0.0,0.1059001803531254,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.5626146294768777,neutral,0.2352144353010686,0.2833632457347148,0.40235722925819484,0.0366051517723268,0.1788077098390839,0.33428571428571413,0.0,0.1992513948075472,balanced,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-03-28,2024-04-30,balanced,0.1,0.4,0.5,0.0,0.3494632417901689,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0474454689444496,3.3935847077129906,strong_bull,0.17724983377199569,0.26511191458590305,0.4701368993444644,0.084442432102461,0.091970077371913,0.1736882050769718,0.3430280788961295,0.18310946731062977,quality_compounder,strong_bull,0.22999999999999998,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-04-30,2024-05-31,balanced,0.1,0.4,0.5,0.0,0.0685206364096201,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0474454689444496,0.0,3.696489616235073,neutral,0.09817394758596051,0.23352466409579312,0.7801359956473873,0.44258798338787836,0.04761861999528729,0.8236594619918709,0.6473189239837417,0.39220819356183173,quality_compounder,neutral,0.18,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-05-31,2024-06-28,balanced,0.1,0.4,0.5,0.0,0.2499050784422486,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.809715970851741,neutral,0.3418248748260446,0.31667221373551085,0.33824870850878636,0.0310813420500139,0.21523132115749527,0.0103928426986599,0.0207856853973199,0.12185558156489691,balanced,neutral,0.1,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2024-06-28,2024-07-31,balanced,0.1,0.4,0.5,0.0,0.3123678090443532,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0113345694080097,3.766534480755319,neutral,0.27733557462119174,0.3343891232660124,0.3520743518979978,0.04944403525749301,0.14408903747453114,0.0,0.0,0.08674076404418408,balanced,neutral,0.25,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-07-31,2024-08-30,systemic_alert,0.2,0.3,0.1,0.4,0.4262182712343198,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0113345694080097,0.0,3.816035082105736,neutral,0.1151420795329097,0.20815695134950904,0.5621858212324283,0.4893712395213662,0.13630559055457533,0.0,0.0,0.309793006012479,quality_compounder,neutral,1.0,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2024-08-30,2024-09-30,balanced,0.1,0.4,0.5,0.0,0.1666596400764551,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.050692281682256,neutral,0.32010482075522295,0.31022944404815694,0.33604060187292056,0.05644133388220839,0.27759271944907205,0.022888564686386302,0.045777129372772604,0.14903020467598108,balanced,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-09-30,2024-10-31,balanced,0.1,0.4,0.5,0.0,0.0981871905129281,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.149063196869967,neutral,0.3349179191785719,0.2921296719185998,0.42210067807485163,0.042159318825012206,0.1511958962211364,0.13111618684295642,0.25517470341017734,0.1700882128820094,balanced,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-10-31,2024-11-29,balanced,0.1,0.4,0.5,0.0,0.0981418833383504,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.463801467153915,neutral,0.1497834054019863,0.26010784805351816,0.592794523187703,0.31012632189634687,0.2078311489303262,0.6704109828751746,0.355923859877914,0.3984182626815525,quality_compounder,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-11-29,2024-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.3525599010595814,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.034830641633538,4.308324397928216,bull,0.2495045304598613,0.2699079177739128,0.3904941534458981,0.039846138646553,0.14693171316417583,0.09733398523359692,0.17744937583214873,0.13447403600536445,balanced,bull,0.22999999999999998,recovery,quality_compounder,0.1,14,0.25,0.4,0.3,0.1,0.03,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2024-12-31,2025-01-31,balanced,0.1,0.4,0.5,0.0,0.0799582326788689,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.034830641633538,-0.0139721094473746,4.401432744503489,neutral,0.2505870128356125,0.34440657460482293,0.7201420497859541,0.24823725381520562,0.22031520178860342,0.7729609643713583,0.5995763194203709,0.2737428400115394,quality_compounder,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-01-31,2025-02-28,balanced,0.1,0.4,0.5,0.0,0.1696662073936967,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0139721094473746,-0.0018081970510022,4.455730034504748,neutral,0.1856491061593428,0.2851802525673825,0.3708174590719789,0.07700518239538269,0.10779819685946511,0.0341985885337065,0.0426828913531279,0.13257487765211712,balanced,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-02-28,2025-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8729237931640248,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0018081970510022,-0.0447415908430167,4.264083888306057,neutral,0.11626663671121007,0.2594166182023696,0.5863021117954366,0.5148561367506993,0.20361945951629232,0.057139629398902596,0.0914234070382442,0.301637450502134,quality_compounder,neutral,0.95,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,no_new_buy_except_top_quality_or_recovery,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2025-03-31,2025-04-30,risk_off_alert,0.18,0.36,0.18,0.28,0.4325642741182327,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0447415908430167,-0.0494488578646186,4.243071582868745,bear,0.0,0.2391915948201629,0.5340908267530005,0.74992521580607,0.18199028821221122,0.11550599817307763,0.23101199634615527,0.30367880631728317,cash_defense,bear,1.0,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,no_new_buy_except_top_quality_or_recovery,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2025-04-30,2025-05-30,balanced,0.1,0.4,0.5,0.0,0.130559763156804,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0494488578646186,0.0,4.516784653767324,bear,0.13009473823546983,0.318996056510335,0.2501265010121192,0.35766180576665635,0.1289664684594296,0.0,0.0,0.13702803792901547,balanced,bear,0.4,yellow,cash_defense,0.1,14,0.35,0.35,0.2,0.1,0.0,scout_only,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2025-05-30,2025-06-30,balanced,0.1,0.4,0.5,0.0,0.0932010206097802,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.655551867581706,neutral,0.44567766197530906,0.4345555557172124,0.42308801251879913,0.029094486189016198,0.23118691400141056,0.2454638226184291,0.07949907380828648,0.12349535253261942,balanced,neutral,0.1,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2025-06-30,2025-07-31,balanced,0.1,0.4,0.5,0.0,0.2649881670989199,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0013272294138669,4.6493728822052685,bull,0.3962183552935796,0.3885701567327402,0.37143012249237733,0.0375532069232557,0.2412350324238573,0.03665115026291121,0.07330230052582241,0.09945389419260241,balanced,bull,0.15,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2025-07-31,2025-08-29,balanced,0.1,0.4,0.5,0.0,0.0682937133593969,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0013272294138669,0.0,4.727136567013818,bull,0.2163308315392493,0.3107145680391974,0.47136299520399577,0.10797209528543993,0.146967649915874,0.34000000000000025,0.39999999999999997,0.16592972429129715,quality_compounder,bull,0.0,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-08-29,2025-09-30,balanced,0.1,0.4,0.5,0.0,0.1028928560021199,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.978344165348034,bull,0.22264291692767998,0.27714638692596955,0.3632340575291301,0.0402023989246324,0.14573317785570064,0.07047881358394911,0.1127661017343186,0.11650698962650488,balanced,bull,0.0,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-09-30,2025-10-31,balanced,0.1,0.4,0.5,0.0,0.1228928447540162,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,5.323833238693719,neutral,0.24091328333459056,0.2703592655021197,0.4483780709393982,0.090125330844817,0.15413986839980298,0.2684567472081758,0.448073748055745,0.17627611014828057,balanced,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-10-31,2025-11-28,balanced,0.1,0.4,0.5,0.0,0.5076129485415591,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0257625528667296,5.186677703428219,neutral,0.19301771043298113,0.22248521536953583,0.4960337630566096,0.2998109231428201,0.11919154353424277,0.0948154031566385,0.151122640878381,0.19088627582177903,quality_compounder,neutral,0.35,yellow,quality_compounder,0.1,14,0.35,0.35,0.2,0.1,0.0,scout_only,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2025-11-28,2025-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.0956995823703717,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0257625528667296,-0.0067639256715555,5.287823226379437,bull,0.187087839640494,0.3198880284318233,0.5051397892011648,0.15831532612585164,0.22794521340800797,0.08192165306522102,0.1638433061304421,0.1250562835980246,quality_compounder,bull,0.07999999999999999,recovery,quality_compounder,0.1,14,0.25,0.4,0.3,0.1,0.03,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2025-12-31,2026-01-30,balanced,0.1,0.4,0.5,0.0,0.1948456955308185,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0067639256715555,0.0,5.850426471284744,neutral,0.22531525204059213,0.3414266084034145,0.3685927928767425,0.0315165352141323,0.18587551713742714,0.1157142857142855,0.0,0.11702251705225998,balanced,neutral,0.1,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2026-01-30,2026-02-27,balanced,0.1,0.4,0.5,0.0,0.2969130801111407,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,6.091812240126233,neutral,0.2740368117081063,0.45542274896770624,0.5405530070434308,0.0721416127259469,0.3555907240912357,0.3,0.6,0.19866764647820354,quality_compounder,neutral,0.25,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2026-02-27,2026-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.6084050667630536,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.023063939674898,5.951311050109156,neutral,0.14539720735699643,0.2437607047052158,0.5781484321712961,0.46147182957744276,0.24171334297192698,0.0,0.0,0.2209117203149376,quality_compounder,neutral,0.87,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,no_new_buy_except_top_quality_or_recovery,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
