as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-18,current_broker_ledger_mark_to_market,main,equity,CIEN,104.0,428.2200012207031,44534.880126953125,0.0559031391363391,4518.955576639688,23358.46903321215,2026-03-02,2026-05-01,108.0,409.59461622971753,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,ON,330.0,121.62000274658205,40134.60090637207,0.0503796164322102,6134.701309204102,446.0788851165774,2026-05-01,2026-05-01,48.0,103.02999877929688,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MU,34.0,1133.989990234375,38555.65966796875,0.0483976245308748,22574.453244722805,20260.92299879221,2026-01-02,2026-05-01,167.0,475.4681234920726,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,LITE,40.0,850.0,34000.0,0.0426790579702312,20965.644378508456,62478.780859147184,2026-02-02,2026-05-01,136.0,476.0710113525391,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,PWR,42.0,702.25,29494.5,0.0370234551559701,-1678.3209228515625,970.8225282669068,2026-05-01,2026-05-01,48.0,742.2100219726562,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1967.4100341796875,23608.92041015625,0.0296354847882245,1213.4560546875,0.0,2026-05-01,2026-05-01,48.0,1866.2886962890625,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,COHR,46.0,389.5700073242188,17920.220336914062,0.0224946506646609,5039.4150679738905,7022.863912929735,2025-12-01,2026-05-01,199.0,298.9191310716712,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,TER,24.0,437.9200134277344,10510.080322265623,0.0131929508042871,5388.4714863041945,12197.074185931297,2026-01-02,2026-03-02,167.0,261.621280670166,target_rebalance,"future_winner,unassigned",HOLD,No preview order or no material target gap.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,KEYS,20.0,363.6700134277344,7273.400268554687,0.0091300550500688,1008.00048828125,-3687.373660430908,2026-03-02,2026-03-02,108.0,313.2699890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
2026-06-18,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,118651.9836572747,0.1489398496703458,0.0,0.0,,,,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3470921071223303,-0.260291354973877,1.2692893337961444,0.2658719030523195,missing,0.3010613921992724,-0.2659843866771363,0
